Store Numbers,Store Footage,Status,Status For Comms,Store Messaging,Expected Service,
3418,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
5036,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
3197,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2627,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2740,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
4681,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
5220,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
706,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
725,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2387,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
779,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
1245,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
3463,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
728,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2860,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
1011,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
1123,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2265,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
5487,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2348,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2928,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
1359,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
5087,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
643,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
2712,16ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
5705,8ft,Retrofit,WK 49 MOD & RETROFIT OF EXISTING WALL FIXTURE,You will be receiving the new Wk 49 Modular Reset & a Retrofit Kit for your Existing Wall Shelves. Premium Service Reps will be visting your store twice to assist with the project; starting Wk 50 & Wk 52. The first visit they will help complete setting the new Wk 49 modular assortment. The second visit they will be resetting the shelves on your wall fixture to improve RFID scanning. ,Visit 1 Between WK 50 - WK 2 Visit 2 Between WK 53 - WK 6,
