Store Nbr,Dept Subcategory Description,WK51,WK52,WK01,WK02,WK03,WK04,WK05,WK06,WK07,WK08,WK09,WK10,WK11,WK12,WK13,WK14,WK15,WK16,WK17,WK18,WK19,WK20,WK21,WK22,WK23,WK24
2752,18IN BIKES,1,1,1,2,2,3,3,2,2,2,3,3,3,3,3,4,2,3,2,1,1,1,2,2,2,1
2752,20IN BIKES,3,3,2,3,3,4,5,8,8,10,13,12,10,10,9,9,10,11,10,13,12,12,12,11,8,7
2752,BEACH CRUISERS,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2752,MOUNTAIN BIKES,2,2,2,3,3,4,4,5,5,5,5,5,5,5,5,5,5,6,5,4,5,5,5,4,4,4
2752,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,12IN BIKES,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2753,16IN BIKES,1,2,2,2,3,3,4,4,3,4,5,4,3,3,4,4,4,4,4,3,4,4,4,4,4,3
2753,18IN BIKES,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2753,20IN BIKES,2,2,2,1,2,3,3,4,3,4,5,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3
2753,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,MOUNTAIN BIKES,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3
2754,12IN BIKES,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2754,16IN BIKES,1,2,2,3,3,3,4,4,4,4,5,4,4,4,3,4,4,4,3,3,3,4,4,4,4,3
2754,18IN BIKES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,20IN BIKES,2,2,2,3,3,3,4,5,4,5,7,6,5,5,4,4,4,5,4,4,4,5,5,5,5,4
2754,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,MOUNTAIN BIKES,1,1,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3
2754,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,12IN BIKES,2,2,2,3,4,4,5,6,5,5,7,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4
2755,16IN BIKES,1,2,2,2,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,3,3,4,4,3,3,3
2755,18IN BIKES,1,1,1,2,3,3,4,4,4,5,6,4,4,4,3,3,4,4,3,4,4,4,3,3,3,3
2755,20IN BIKES,3,4,4,5,6,7,8,9,8,9,11,9,9,9,7,8,9,9,9,8,8,8,8,8,8,8
2755,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2755,MOUNTAIN BIKES,2,2,3,3,3,4,4,5,5,5,5,4,4,4,4,5,4,5,4,4,4,4,4,4,3,3
2755,MULTI USE BIKES,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2756,12IN BIKES,1,1,1,2,2,3,3,4,3,4,5,4,4,4,3,4,4,5,5,4,3,4,3,3,3,2
2756,16IN BIKES,1,2,2,2,3,4,5,6,5,6,9,7,6,6,6,7,6,7,6,6,6,7,6,6,5,5
2756,18IN BIKES,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2756,20IN BIKES,2,2,2,3,4,5,6,9,7,9,14,10,8,7,6,8,7,10,8,8,9,8,8,8,6,7
2756,BEACH CRUISERS,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2756,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,MOUNTAIN BIKES,3,3,3,4,5,6,6,6,6,6,6,5,6,6,6,6,6,7,7,7,8,8,7,5,5,5
2756,MULTI USE BIKES,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2757,12IN BIKES,2,2,2,3,4,4,5,5,5,5,7,5,5,5,4,5,4,5,5,5,5,5,4,5,4,4
2757,16IN BIKES,2,2,3,3,4,5,5,6,5,6,8,6,6,6,5,6,6,6,6,5,5,6,6,6,5,5
2757,18IN BIKES,1,1,1,2,2,2,3,3,2,3,4,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2
2757,20IN BIKES,4,5,5,5,6,7,8,9,8,9,12,10,9,9,9,10,10,10,12,11,10,10,10,10,10,9
2757,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
2757,MOUNTAIN BIKES,2,3,3,3,3,4,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
2757,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2758,12IN BIKES,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2758,16IN BIKES,1,1,1,1,2,2,2,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2
2758,18IN BIKES,1,1,1,1,1,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2
2758,20IN BIKES,2,2,2,2,3,4,4,5,5,5,6,5,4,4,4,5,5,5,4,4,4,4,4,4,4,3
2758,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2758,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,MOUNTAIN BIKES,3,3,3,4,4,5,6,6,6,7,7,6,6,6,6,6,6,7,6,6,6,6,6,6,5,5
2758,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2760,12IN BIKES,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2760,16IN BIKES,1,1,2,2,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2760,18IN BIKES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,20IN BIKES,3,3,3,3,3,4,4,4,4,4,5,5,4,4,4,7,5,5,5,4,4,5,5,5,4,4
2760,BEACH CRUISERS,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2760,MOUNTAIN BIKES,1,1,2,2,2,3,3,3,3,3,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3
2761,12IN BIKES,1,1,1,2,2,3,4,4,4,5,6,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3
2761,16IN BIKES,1,1,1,2,2,3,4,5,5,5,7,5,4,4,4,5,4,5,5,4,4,4,4,4,4,3
2761,18IN BIKES,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2761,20IN BIKES,2,2,2,1,2,3,4,6,5,6,10,8,6,5,5,6,5,7,5,6,7,8,6,7,8,7
2761,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2761,MOUNTAIN BIKES,2,2,2,3,3,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,4,5,5,4,4
2762,12IN BIKES,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2762,16IN BIKES,1,1,1,1,2,2,3,3,3,3,5,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3
2762,18IN BIKES,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2762,20IN BIKES,1,1,1,2,2,2,3,4,3,4,6,5,4,3,3,3,3,4,4,4,4,4,4,4,3,3
2762,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0
2762,MOUNTAIN BIKES,1,1,1,2,2,2,3,3,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,2,2
2763,12IN BIKES,4,4,4,6,8,9,11,11,11,12,16,12,11,11,10,10,9,10,9,8,9,10,9,9,9,8
2763,16IN BIKES,4,4,4,6,9,9,12,13,12,13,18,13,13,12,10,12,11,11,9,10,10,12,12,11,10,10
2763,18IN BIKES,3,4,4,6,6,3,4,4,4,4,5,4,6,6,6,3,4,4,3,3,3,3,3,3,3,3
2763,20IN BIKES,5,5,3,5,6,7,10,9,8,8,11,9,8,7,6,7,8,8,6,6,7,8,9,9,8,6
2763,BEACH CRUISERS,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2763,MOUNTAIN BIKES,6,6,7,8,10,11,13,13,12,13,15,12,11,11,12,12,12,13,13,12,12,11,11,11,10,10
2763,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,12IN BIKES,1,2,2,3,5,6,8,10,8,10,13,10,8,8,8,8,8,9,8,7,7,6,6,6,6,5
2764,16IN BIKES,2,2,2,3,4,5,7,11,8,9,13,9,9,9,9,9,7,9,10,7,7,7,7,7,6,6
2764,18IN BIKES,1,1,1,1,1,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2
2764,20IN BIKES,4,5,5,5,7,9,12,15,14,16,21,18,16,14,14,15,15,17,16,14,14,14,14,14,13,12
2764,BEACH CRUISERS,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2764,MOUNTAIN BIKES,3,3,3,3,5,6,7,10,7,8,9,7,7,8,9,9,10,10,10,8,9,8,9,9,8,9
2764,MULTI USE BIKES,1,1,1,1,1,2,2,3,2,2,2,2,3,2,4,3,2,3,3,2,2,2,2,3,3,3
2765,12IN BIKES,1,1,1,2,2,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2
2765,16IN BIKES,1,1,1,2,2,3,3,3,3,4,5,4,4,3,3,4,3,3,3,3,3,4,4,3,3,3
2765,18IN BIKES,1,1,3,3,3,1,2,2,1,1,2,2,3,3,3,1,1,2,2,1,1,1,1,1,1,1
2765,20IN BIKES,2,2,2,3,3,3,4,4,3,4,5,3,3,3,4,3,4,4,4,3,3,3,4,4,3,3
2765,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
2765,MOUNTAIN BIKES,2,2,3,3,4,4,5,5,5,5,6,5,4,5,5,5,5,6,5,5,5,4,5,4,4,4
2765,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,12IN BIKES,1,1,1,2,2,3,3,4,3,3,4,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2
2766,16IN BIKES,1,1,1,2,2,3,3,4,3,3,5,3,3,3,2,2,3,3,3,2,2,2,3,3,3,3
2766,18IN BIKES,2,3,3,4,4,4,5,5,4,5,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2766,20IN BIKES,5,5,6,6,7,8,10,11,9,10,12,10,9,8,7,9,9,9,9,8,8,8,9,9,8,9
2766,BEACH CRUISERS,2,2,3,3,3,4,5,5,4,3,4,3,3,3,3,2,3,3,3,3,3,2,3,2,2,2
2766,MOUNTAIN BIKES,7,7,7,7,9,10,11,11,12,11,13,11,10,10,10,10,10,11,11,10,10,10,9,9,9,9
2766,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,12IN BIKES,1,1,1,2,2,3,3,3,3,4,5,4,3,3,3,3,3,3,2,2,2,3,3,3,3,2
2767,16IN BIKES,2,2,2,3,4,5,5,6,6,7,9,7,6,6,4,6,6,6,5,5,5,6,6,5,5,5
2767,18IN BIKES,1,2,2,2,3,3,3,3,2,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
2767,20IN BIKES,6,7,6,6,6,7,9,9,8,8,12,9,9,8,7,7,8,8,9,8,8,9,9,9,8,8
2767,BEACH CRUISERS,3,3,4,4,4,5,6,6,5,4,5,4,4,5,5,4,4,4,4,4,4,3,3,3,3,3
2767,MOUNTAIN BIKES,5,5,6,6,8,8,9,10,8,9,10,9,8,8,9,9,9,9,9,9,9,9,8,8,8,8
2767,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2768,12IN BIKES,2,2,2,3,4,5,5,7,5,5,7,6,5,5,4,5,5,5,4,4,3,4,4,4,4,4
2768,16IN BIKES,3,3,3,4,6,6,7,8,7,8,11,8,8,7,6,7,7,7,6,6,5,7,7,7,6,6
2768,18IN BIKES,2,2,2,3,4,3,4,4,4,4,6,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3
2768,20IN BIKES,7,7,6,9,11,12,14,15,12,13,18,14,14,13,12,12,12,13,12,11,12,12,12,12,12,12
2768,BEACH CRUISERS,3,3,3,3,4,5,6,6,5,4,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2
2768,MOUNTAIN BIKES,10,10,10,11,13,13,15,15,14,15,18,15,14,14,14,14,14,15,15,14,14,13,13,13,12,13
2768,MULTI USE BIKES,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2769,12IN BIKES,1,1,1,2,3,3,3,4,3,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2769,16IN BIKES,2,2,2,3,4,4,5,6,5,5,7,5,5,4,4,5,4,5,4,4,4,5,5,5,4,4
2769,18IN BIKES,1,1,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,3,2,2,2
2769,20IN BIKES,3,3,2,3,4,5,6,6,5,5,7,6,6,5,4,5,5,5,4,5,5,5,6,6,5,4
2769,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2769,MOUNTAIN BIKES,3,3,3,3,4,4,6,7,7,6,7,6,5,5,6,6,6,7,6,6,6,6,6,5,5,5
2769,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,12IN BIKES,1,1,1,1,2,2,3,4,4,4,6,5,4,4,4,4,4,4,5,4,4,4,4,4,3,2
2771,16IN BIKES,1,1,1,2,2,3,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
2771,18IN BIKES,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2771,20IN BIKES,4,4,3,2,3,4,5,6,4,4,7,5,4,4,4,4,4,4,4,3,4,4,4,4,3,3
2771,BEACH CRUISERS,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2771,MOUNTAIN BIKES,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2
2772,16IN BIKES,2,3,3,4,5,6,7,8,7,8,9,7,7,7,7,8,8,9,8,7,8,7,7,8,7,6
2772,18IN BIKES,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,20IN BIKES,2,2,3,3,4,5,5,6,6,8,9,6,5,5,5,6,4,4,7,4,4,5,6,4,3,3
2772,BEACH CRUISERS,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2
2772,MOUNTAIN BIKES,3,3,3,4,5,7,7,7,6,6,8,6,6,5,6,6,6,7,6,7,6,7,7,6,5,5
2774,12IN BIKES,1,1,1,2,2,3,3,4,4,4,6,5,5,4,4,5,4,5,5,4,5,5,4,4,4,3
2774,16IN BIKES,2,2,3,4,6,6,7,9,8,9,12,9,8,8,8,10,9,10,10,9,8,9,8,9,7,7
2774,18IN BIKES,0,1,1,1,1,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2774,20IN BIKES,3,3,3,4,5,7,8,10,8,9,13,11,9,8,8,10,9,11,9,8,10,10,10,9,8,8
2774,BEACH CRUISERS,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2774,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,MOUNTAIN BIKES,3,3,3,4,5,6,7,7,7,7,9,8,7,7,8,8,9,12,10,8,8,8,8,8,7,8
2774,MULTI USE BIKES,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1
2777,12IN BIKES,1,1,1,1,2,3,3,4,3,3,4,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2
2777,16IN BIKES,2,2,2,3,4,4,5,6,5,6,8,6,6,5,4,5,5,5,5,4,5,5,5,5,5,5
2777,18IN BIKES,2,2,3,4,5,5,6,5,4,4,6,5,4,4,4,3,4,4,4,3,4,4,4,3,4,4
2777,20IN BIKES,6,7,7,8,10,11,13,14,12,12,17,13,13,11,11,12,12,13,12,10,11,11,11,11,11,10
2777,BEACH CRUISERS,3,3,3,4,4,5,6,7,5,4,5,4,4,4,4,3,4,5,4,4,4,3,4,3,3,2
2777,MOUNTAIN BIKES,8,9,9,8,10,11,13,14,12,14,15,13,12,12,12,13,12,13,13,13,13,12,12,11,12,11
2777,MULTI USE BIKES,1,2,1,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1
2778,12IN BIKES,1,1,1,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2778,16IN BIKES,1,1,1,2,2,2,3,3,3,3,4,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2
2778,18IN BIKES,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
2778,20IN BIKES,3,3,2,3,3,4,4,4,4,4,5,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4
2778,BEACH CRUISERS,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2778,MOUNTAIN BIKES,2,2,2,2,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3
2780,12IN BIKES,3,4,4,6,6,7,8,9,9,10,12,10,10,9,9,9,9,9,8,8,9,10,9,10,9,8
2780,16IN BIKES,4,5,4,5,7,9,8,10,10,11,15,12,11,10,9,11,10,10,11,10,10,11,10,10,9,10
2780,18IN BIKES,1,1,1,2,3,2,3,3,4,4,5,4,4,4,3,4,3,4,3,3,3,3,3,3,2,2
2780,20IN BIKES,4,5,6,8,9,9,12,14,11,12,18,14,12,12,10,11,11,12,13,12,13,13,14,14,11,11
2780,BEACH CRUISERS,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,1,1
2780,MOUNTAIN BIKES,4,4,4,4,5,6,7,8,7,8,9,8,8,8,9,9,9,9,10,9,9,9,9,8,8,8
2780,MULTI USE BIKES,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
2781,12IN BIKES,2,2,2,3,3,3,4,5,5,5,6,6,5,5,5,5,5,5,5,4,5,5,5,5,5,4
2781,16IN BIKES,2,2,2,3,3,4,5,6,5,6,8,7,6,6,5,6,5,5,6,5,5,6,6,6,6,5
2781,18IN BIKES,1,1,2,2,3,3,4,4,4,5,6,5,5,4,4,3,3,4,4,3,3,3,3,3,3,3
2781,20IN BIKES,3,4,4,5,6,5,8,9,8,8,11,9,7,7,6,6,6,7,7,6,8,9,9,9,7,7
2781,BEACH CRUISERS,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2781,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,MOUNTAIN BIKES,3,3,3,4,5,5,6,7,7,7,8,7,7,7,7,8,8,8,8,8,8,8,8,7,8,7
2781,MULTI USE BIKES,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
2782,16IN BIKES,1,1,1,2,2,2,2,3,3,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2782,18IN BIKES,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2782,20IN BIKES,2,2,3,3,4,3,4,5,4,5,6,5,4,4,4,4,4,5,5,4,5,5,5,6,5,5
2782,BEACH CRUISERS,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2782,MOUNTAIN BIKES,2,2,2,3,3,4,4,4,5,5,5,4,4,5,5,5,5,6,5,5,5,5,5,5,4,4
2783,12IN BIKES,1,1,1,2,2,3,3,5,4,4,6,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2
2783,16IN BIKES,1,1,1,2,3,3,4,5,4,5,7,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4
2783,18IN BIKES,1,1,1,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
2783,20IN BIKES,4,4,4,3,5,6,7,10,9,11,14,10,9,9,9,9,9,11,11,9,9,9,9,10,9,8
2783,BEACH CRUISERS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
2783,MOUNTAIN BIKES,4,4,4,5,7,9,9,11,9,10,10,9,9,9,9,10,10,11,10,10,11,10,10,9,8,9
2783,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2784,12IN BIKES,1,1,1,2,2,3,4,4,4,4,5,4,3,3,4,4,3,4,4,4,3,3,3,4,3,2
2784,16IN BIKES,1,1,1,1,2,2,3,4,4,4,5,4,4,3,3,3,3,4,4,3,3,3,3,4,3,3
2784,18IN BIKES,1,1,1,2,2,2,3,3,3,2,4,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2
2784,20IN BIKES,2,2,2,2,3,3,5,6,5,7,8,6,6,5,5,7,6,7,7,5,5,6,6,6,5,5
2784,BEACH CRUISERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,MOUNTAIN BIKES,2,2,2,2,3,3,4,5,4,5,6,4,4,4,4,5,5,5,5,5,5,4,4,4,4,3
2785,12IN BIKES,1,1,1,2,2,2,3,4,3,4,6,4,4,4,4,5,5,5,5,4,3,4,4,4,3,2
2785,16IN BIKES,1,1,1,2,2,3,4,6,5,5,8,6,5,4,5,6,5,6,5,5,5,5,5,5,4,4
2785,18IN BIKES,0,0,0,0,1,1,1,2,1,1,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1
2785,20IN BIKES,2,2,1,2,2,2,3,5,4,5,9,7,5,5,5,6,5,6,6,7,8,9,8,7,6,6
2785,BEACH CRUISERS,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
2785,MOUNTAIN BIKES,1,1,2,2,2,3,4,5,4,4,6,5,4,4,4,4,4,4,4,4,6,5,5,5,4,4
2785,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,12IN BIKES,1,1,2,2,3,4,5,6,5,6,8,6,6,6,6,7,6,7,6,6,5,5,5,5,4,4
2786,16IN BIKES,1,2,2,2,4,5,6,8,6,7,9,7,7,6,7,7,7,9,10,7,6,6,6,6,5,5
2786,18IN BIKES,1,1,1,1,2,4,4,6,5,5,7,6,6,5,6,6,5,7,6,5,5,5,4,4,3,3
2786,20IN BIKES,7,8,11,5,9,12,13,18,14,19,24,21,17,14,13,14,15,24,21,16,16,17,17,18,17,14
2786,BEACH CRUISERS,1,1,1,1,1,2,2,2,1,2,2,2,2,3,3,2,2,3,3,2,3,2,2,2,2,1
2786,ELECTRIC BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,MOUNTAIN BIKES,3,3,4,4,6,8,9,10,8,8,10,7,7,7,8,9,10,13,11,10,10,10,10,9,9,8
2786,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2787,12IN BIKES,1,1,1,1,3,3,3,5,4,4,6,5,4,4,5,5,4,5,5,5,4,4,4,4,3,3
2787,16IN BIKES,1,1,2,2,3,3,4,5,5,5,8,6,5,5,5,6,5,6,7,5,5,5,5,5,4,4
2787,18IN BIKES,1,1,1,1,2,3,3,4,3,3,5,4,4,3,4,5,4,6,5,4,4,4,3,3,3,3
2787,20IN BIKES,5,5,9,3,4,6,7,10,7,10,15,12,10,9,8,9,9,14,10,10,11,11,10,10,10,9
2787,BEACH CRUISERS,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,1
2787,MOUNTAIN BIKES,3,3,3,3,4,5,5,6,5,5,6,5,5,5,6,6,6,7,6,6,6,6,5,5,5,5
2787,MULTI USE BIKES,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1
2788,12IN BIKES,1,1,2,2,3,4,4,5,4,5,7,5,5,5,5,5,5,6,6,5,4,5,4,4,3,3
2788,16IN BIKES,2,2,2,3,4,5,6,8,7,8,11,8,7,7,7,8,7,8,9,7,7,7,7,7,6,6
2788,18IN BIKES,2,2,2,3,3,4,4,5,4,5,7,5,5,4,5,5,5,6,6,5,5,5,5,4,4,4
2788,20IN BIKES,3,3,3,2,3,5,5,9,6,9,11,9,8,7,6,8,7,11,8,7,7,8,8,8,8,6
2788,BEACH CRUISERS,1,1,1,1,1,2,2,2,1,1,2,1,2,2,3,2,2,2,2,2,3,2,2,2,1,1
2788,MOUNTAIN BIKES,3,3,3,4,5,6,7,8,6,7,8,6,6,6,8,8,7,9,8,8,8,7,7,7,6,6
2788,MULTI USE BIKES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2789,12IN BIKES,3,5,5,7,7,7,8,9,9,10,12,9,8,8,7,8,8,8,7,7,7,8,7,7,7,7
2789,16IN BIKES,3,4,5,5,7,7,8,8,8,9,11,9,8,8,6,7,8,7,7,7,7,8,7,7,7,6
2789,18IN BIKES,1,2,2,3,3,3,4,4,4,4,6,4,4,4,3,4,4,4,3,3,4,4,4,3,3,3
2789,20IN BIKES,7,8,11,12,14,15,18,19,15,16,21,18,16,15,13,13,14,18,17,15,16,17,15,16,16,14
2789,BEACH CRUISERS,4,5,5,5,7,6,7,8,7,7,8,7,7,7,9,6,6,8,7,7,7,6,6,5,5,5
