172,2916,4.47,4.54,4.48,78%,Process Only,Foundation + Process,Process Only,Process Only
171,2917,4.45,4.54,4.55,75%,Process Only,Foundation + Process,Process Only,Process Only
51,2918,4.69,4.65,4.61,81%,Process Only,Foundation + Process,Process Only,Process Only
101,2920,4.56,4.79,4.62,69%,Process Only,Process Only,Process Only,Process Only
401,2921,4.38,4.65,4.43,54%,Process Only,Foundation + Process,Process Only,Foundation + Process
366,2922,4.56,4.76,4.57,71%,Process Only,Process Only,Process Only,Process Only
382,2923,4.30,4.71,4.36,61%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
384,2924,4.41,4.38,4.43,74%,Process Only,Foundation + Process,Process Only,Process Only
452,2925,4.33,4.70,4.53,71%,Process Only,Process Only,Process Only,Process Only
56,2926,4.55,4.67,4.51,79%,Process Only,Foundation + Process,Process Only,Process Only
476,2927,4.11,4.49,4.17,64%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
36,2928,4.20,4.54,4.12,63%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
310,2929,4.40,4.72,4.52,67%,Process Only,Process Only,Process Only,Foundation + Process
285,2931,4.35,4.64,4.46,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
122,2932,4.53,4.65,4.58,75%,Process Only,Foundation + Process,Process Only,Process Only
317,2933,4.35,4.75,4.41,80%,Process Only,Process Only,Process Only,Process Only
273,2934,4.23,4.76,4.42,59%,Foundation + Process,Process Only,Process Only,Foundation + Process
413,2935,4.52,4.83,4.70,78%,Process Only,Process Only,Process Only,Process Only
419,2937,4.39,4.81,4.67,68%,Process Only,Process Only,Process Only,Process Only
132,2938,4.52,4.55,4.37,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
140,2939,4.51,4.67,4.42,74%,Process Only,Foundation + Process,Process Only,Process Only
24,2941,4.40,4.70,4.39,81%,Process Only,Process Only,Process Only,Process Only
167,2945,4.46,4.57,4.37,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
109,2946,4.35,4.28,4.26,85%,Process Only,Foundation + Process,Foundation + Process,Process Only
476,2947,4.27,4.69,4.55,70%,Foundation + Process,Process Only,Process Only,Process Only
484,2948,4.63,4.74,4.52,73%,Process Only,Process Only,Process Only,Process Only
448,2950,4.43,4.68,4.42,74%,Process Only,Process Only,Process Only,Process Only
448,2951,4.42,4.77,4.34,68%,Process Only,Process Only,Foundation + Process,Process Only
460,2952,4.38,4.73,4.42,67%,Process Only,Process Only,Process Only,Foundation + Process
160,2953,4.38,4.58,4.54,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
173,2954,4.19,4.42,4.43,85%,Foundation + Process,Foundation + Process,Process Only,Process Only
362,2955,4.38,4.63,4.49,69%,Process Only,Foundation + Process,Process Only,Process Only
266,2956,4.25,4.68,4.05,58%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
412,2957,4.39,4.74,4.48,69%,Process Only,Process Only,Process Only,Process Only
439,2958,4.43,4.54,4.60,76%,Process Only,Foundation + Process,Process Only,Process Only
206,2959,4.41,4.54,4.44,61%,Process Only,Foundation + Process,Process Only,Foundation + Process
108,2962,4.42,4.63,4.41,82%,Process Only,Foundation + Process,Process Only,Process Only
108,2963,4.55,4.68,4.67,76%,Process Only,Process Only,Process Only,Process Only
156,2964,4.47,4.62,4.47,75%,Process Only,Foundation + Process,Process Only,Process Only
163,2965,4.40,4.56,4.54,83%,Process Only,Foundation + Process,Process Only,Process Only
215,2966,4.30,4.60,4.52,68%,Foundation + Process,Foundation + Process,Process Only,Process Only
225,2967,4.37,4.53,4.50,68%,Process Only,Foundation + Process,Process Only,Process Only
242,2968,4.49,4.75,4.57,87%,Process Only,Process Only,Process Only,Process Only
51,2973,4.44,4.65,4.44,85%,Process Only,Foundation + Process,Process Only,Process Only
44,2978,4.43,4.68,4.39,77%,Process Only,Process Only,Process Only,Process Only
479,2980,4.55,4.69,4.45,79%,Process Only,Process Only,Process Only,Process Only
449,2985,4.45,4.73,4.44,73%,Process Only,Process Only,Process Only,Process Only
439,2986,4.36,4.71,4.32,65%,Process Only,Process Only,Foundation + Process,Foundation + Process
109,2987,4.41,4.58,4.46,72%,Process Only,Foundation + Process,Process Only,Process Only
120,2988,4.46,4.82,4.63,74%,Process Only,Process Only,Process Only,Process Only
511,2989,4.30,4.62,4.36,88%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
430,2990,4.45,4.74,4.46,65%,Process Only,Process Only,Process Only,Foundation + Process
82,2991,4.48,4.63,4.47,74%,Process Only,Foundation + Process,Process Only,Process Only
190,2992,4.48,4.77,4.54,59%,Process Only,Process Only,Process Only,Foundation + Process
62,2993,4.46,4.64,4.46,75%,Process Only,Foundation + Process,Process Only,Process Only
360,2994,4.37,4.68,4.39,72%,Process Only,Process Only,Process Only,Process Only
53,2996,4.55,4.57,4.52,79%,Process Only,Foundation + Process,Process Only,Process Only
268,3004,4.37,4.46,4.22,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
49,3014,4.38,4.55,4.33,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
153,3017,4.54,4.72,4.55,65%,Process Only,Process Only,Process Only,Foundation + Process
389,3018,4.37,4.62,4.37,65%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
283,3035,4.32,4.20,4.04,79%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
50,3044,4.45,4.61,4.19,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
471,3053,4.28,4.67,4.50,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
345,3055,4.47,4.72,4.49,73%,Process Only,Process Only,Process Only,Process Only
506,3056,4.61,4.75,4.69,70%,Process Only,Process Only,Process Only,Process Only
506,3057,4.59,4.75,4.67,72%,Process Only,Process Only,Process Only,Process Only
86,3058,4.53,4.73,4.44,81%,Process Only,Process Only,Process Only,Process Only
140,3059,4.40,4.49,4.23,81%,Process Only,Foundation + Process,Foundation + Process,Process Only
140,3060,4.56,4.74,4.48,71%,Process Only,Process Only,Process Only,Process Only
340,3061,4.25,4.55,3.91,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
23,3067,4.28,4.45,4.40,78%,Foundation + Process,Foundation + Process,Process Only,Process Only
15,3075,4.44,4.68,4.49,73%,Process Only,Process Only,Process Only,Process Only
292,3077,4.55,4.75,4.60,84%,Process Only,Process Only,Process Only,Process Only
175,3078,4.57,4.37,4.56,81%,Process Only,Foundation + Process,Process Only,Process Only
454,3081,4.41,4.77,4.48,75%,Process Only,Process Only,Process Only,Process Only
446,3087,4.51,4.79,4.65,73%,Process Only,Process Only,Process Only,Process Only
424,3088,4.43,4.54,4.58,84%,Process Only,Foundation + Process,Process Only,Process Only
399,3093,4.50,4.73,4.60,70%,Process Only,Process Only,Process Only,Process Only
424,3102,4.34,4.76,4.48,65%,Process Only,Process Only,Process Only,Foundation + Process
409,3103,4.39,4.77,4.54,71%,Process Only,Process Only,Process Only,Process Only
86,3106,4.55,4.72,4.50,83%,Process Only,Process Only,Process Only,Process Only
506,3107,4.51,4.74,4.60,78%,Process Only,Process Only,Process Only,Process Only
77,3112,4.56,4.77,4.45,73%,Process Only,Process Only,Process Only,Process Only
157,3114,4.38,4.51,4.33,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
20,3118,4.35,4.50,4.41,71%,Process Only,Foundation + Process,Process Only,Process Only
15,3119,4.49,4.68,4.56,80%,Process Only,Process Only,Process Only,Process Only
505,3136,4.51,4.82,4.56,71%,Process Only,Process Only,Process Only,Process Only
149,3137,4.59,4.80,4.61,66%,Process Only,Process Only,Process Only,Foundation + Process
432,3150,4.51,4.69,4.48,67%,Process Only,Process Only,Process Only,Foundation + Process
432,3151,4.31,4.49,4.18,75%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
577,3159,4.49,4.64,4.51,79%,Process Only,Foundation + Process,Process Only,Process Only
553,3163,4.66,4.54,4.64,78%,Process Only,Foundation + Process,Process Only,Process Only
125,3167,4.19,4.56,4.04,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
83,3169,4.30,4.58,4.31,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
83,3170,4.44,4.71,4.33,72%,Process Only,Process Only,Foundation + Process,Process Only
378,3177,4.25,4.72,4.47,62%,Foundation + Process,Process Only,Process Only,Foundation + Process
446,3180,4.51,4.68,4.48,67%,Process Only,Process Only,Process Only,Foundation + Process
296,3182,4.41,4.65,4.57,72%,Process Only,Foundation + Process,Process Only,Process Only
23,3188,4.38,4.63,4.45,79%,Process Only,Foundation + Process,Process Only,Process Only
35,3191,4.32,4.81,4.46,62%,Foundation + Process,Process Only,Process Only,Foundation + Process
35,3192,4.27,4.59,4.15,68%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
112,3197,4.52,4.70,4.37,68%,Process Only,Process Only,Foundation + Process,Process Only
159,3200,4.33,4.62,4.37,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
19,3201,4.43,4.65,4.41,74%,Process Only,Foundation + Process,Process Only,Process Only
22,3205,4.41,4.56,4.41,73%,Process Only,Foundation + Process,Process Only,Process Only
222,3206,4.40,4.66,4.51,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
94,3207,4.56,4.61,4.56,72%,Process Only,Foundation + Process,Process Only,Process Only
582,3208,4.50,4.70,4.54,68%,Process Only,Process Only,Process Only,Process Only
424,3209,4.31,4.67,4.39,65%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
275,3210,4.36,4.66,4.28,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
165,3212,4.42,4.49,4.50,77%,Process Only,Foundation + Process,Process Only,Process Only
68,3213,4.55,4.72,4.62,71%,Process Only,Process Only,Process Only,Process Only
288,3214,4.36,4.58,4.30,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
320,3215,4.40,4.61,4.42,61%,Process Only,Foundation + Process,Process Only,Foundation + Process
289,3216,4.46,4.69,4.51,72%,Process Only,Process Only,Process Only,Process Only
473,3217,4.39,4.80,4.43,77%,Process Only,Process Only,Process Only,Process Only
467,3218,4.33,4.64,4.26,62%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
287,3219,4.44,4.61,4.44,70%,Process Only,Foundation + Process,Process Only,Process Only
405,3220,4.50,4.73,4.67,73%,Process Only,Process Only,Process Only,Process Only
190,3221,4.54,4.86,4.63,75%,Process Only,Process Only,Process Only,Process Only
35,3222,4.57,4.71,4.51,76%,Process Only,Process Only,Process Only,Process Only
229,3223,4.47,4.69,4.56,68%,Process Only,Process Only,Process Only,Process Only
583,3224,4.49,4.68,4.46,74%,Process Only,Process Only,Process Only,Process Only
583,3225,4.35,4.67,4.47,74%,Process Only,Foundation + Process,Process Only,Process Only
65,3226,4.55,4.63,4.50,81%,Process Only,Foundation + Process,Process Only,Process Only
391,3227,4.52,4.74,4.45,64%,Process Only,Process Only,Process Only,Foundation + Process
231,3228,4.47,4.78,4.56,72%,Process Only,Process Only,Process Only,Process Only
349,3229,4.62,4.83,4.61,72%,Process Only,Process Only,Process Only,Process Only
324,3230,4.52,4.73,4.50,76%,Process Only,Process Only,Process Only,Process Only
321,3231,4.46,4.85,4.58,70%,Process Only,Process Only,Process Only,Process Only
403,3232,4.47,4.72,4.55,71%,Process Only,Process Only,Process Only,Process Only
419,3233,4.36,4.71,4.39,69%,Process Only,Process Only,Process Only,Process Only
123,3234,4.37,4.73,4.46,74%,Process Only,Process Only,Process Only,Process Only
553,3235,4.61,4.55,4.49,85%,Process Only,Foundation + Process,Process Only,Process Only
178,3236,4.47,4.60,4.54,81%,Process Only,Foundation + Process,Process Only,Process Only
430,3237,4.41,4.67,4.37,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
478,3239,4.29,4.72,4.35,65%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
369,3241,4.48,4.73,4.57,74%,Process Only,Process Only,Process Only,Process Only
312,3243,4.49,4.64,4.38,73%,Process Only,Foundation + Process,Process Only,Process Only
436,3245,4.40,4.83,4.66,74%,Process Only,Process Only,Process Only,Process Only
442,3247,4.45,4.65,4.54,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
464,3248,4.51,4.75,4.48,68%,Process Only,Process Only,Process Only,Process Only
209,3250,4.33,4.61,4.42,70%,Process Only,Foundation + Process,Process Only,Process Only
218,3251,4.43,4.74,4.47,68%,Process Only,Process Only,Process Only,Process Only
166,3252,4.31,4.64,4.35,72%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
228,3253,4.48,4.83,4.50,64%,Process Only,Process Only,Process Only,Foundation + Process
392,3254,4.27,4.62,4.38,74%,Foundation + Process,Foundation + Process,Process Only,Process Only
273,3255,4.41,4.66,4.53,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
478,3258,4.39,4.72,4.50,65%,Process Only,Process Only,Process Only,Foundation + Process
383,3259,4.29,4.75,4.39,64%,Foundation + Process,Process Only,Process Only,Foundation + Process
473,3260,4.31,4.74,4.42,66%,Foundation + Process,Process Only,Process Only,Foundation + Process
475,3261,4.38,4.69,4.48,80%,Process Only,Process Only,Process Only,Process Only
216,3262,4.30,4.65,4.38,56%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
288,3265,4.38,4.61,4.41,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
178,3266,4.21,4.67,4.58,81%,Foundation + Process,Foundation + Process,Process Only,Process Only
432,3267,4.44,4.64,4.43,75%,Process Only,Foundation + Process,Process Only,Process Only
440,3268,4.55,4.87,4.77,74%,Process Only,Process Only,Process Only,Process Only
180,3269,4.34,4.79,4.32,63%,Process Only,Process Only,Foundation + Process,Foundation + Process
311,3270,4.45,4.80,4.61,78%,Process Only,Process Only,Process Only,Process Only
13,3271,4.59,4.75,4.49,76%,Process Only,Process Only,Process Only,Process Only
362,3273,4.41,4.67,4.50,78%,Process Only,Foundation + Process,Process Only,Process Only
50,3274,4.54,4.74,4.51,72%,Process Only,Process Only,Process Only,Process Only
445,3276,4.49,4.64,4.51,72%,Process Only,Foundation + Process,Process Only,Process Only
392,3277,4.33,4.65,4.51,75%,Process Only,Foundation + Process,Process Only,Process Only
433,3278,4.41,4.69,4.46,73%,Process Only,Process Only,Process Only,Process Only
77,3279,4.39,4.64,4.21,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
192,3280,4.08,4.46,3.84,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
228,3281,4.54,4.71,4.60,66%,Process Only,Process Only,Process Only,Foundation + Process
218,3282,4.52,4.77,4.61,76%,Process Only,Process Only,Process Only,Process Only
409,3283,4.44,4.69,4.54,72%,Process Only,Process Only,Process Only,Process Only
44,3284,4.46,4.63,4.50,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
44,3285,4.47,4.65,4.31,66%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
52,3286,4.34,4.72,4.32,72%,Process Only,Process Only,Foundation + Process,Process Only
131,3288,4.47,4.64,4.34,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
124,3289,4.45,4.82,4.51,69%,Process Only,Process Only,Process Only,Process Only
470,3290,4.36,4.80,4.51,80%,Process Only,Process Only,Process Only,Process Only
174,3291,4.41,4.56,4.36,81%,Process Only,Foundation + Process,Foundation + Process,Process Only
176,3292,4.44,4.47,4.57,78%,Process Only,Foundation + Process,Process Only,Process Only
209,3293,4.42,4.70,4.55,65%,Process Only,Process Only,Process Only,Foundation + Process
242,3294,4.70,4.50,4.74,80%,Process Only,Foundation + Process,Process Only,Process Only
356,3295,4.51,4.71,4.47,72%,Process Only,Process Only,Process Only,Process Only
64,3296,4.50,4.59,4.53,84%,Process Only,Foundation + Process,Process Only,Process Only
67,3297,4.57,4.65,4.46,77%,Process Only,Foundation + Process,Process Only,Process Only
60,3298,4.63,4.71,4.61,80%,Process Only,Process Only,Process Only,Process Only
222,3300,4.57,4.78,4.52,58%,Process Only,Process Only,Process Only,Foundation + Process
161,3301,4.28,4.58,4.32,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
64,3302,4.68,4.61,4.70,83%,Process Only,Foundation + Process,Process Only,Process Only
311,3303,4.43,4.82,4.62,72%,Process Only,Process Only,Process Only,Process Only
298,3304,4.52,4.70,4.47,76%,Process Only,Process Only,Process Only,Process Only
298,3305,4.43,4.76,4.62,84%,Process Only,Process Only,Process Only,Process Only
97,3307,4.35,4.70,4.22,71%,Process Only,Process Only,Foundation + Process,Process Only
101,3308,4.53,4.69,4.49,68%,Process Only,Process Only,Process Only,Process Only
98,3309,4.39,4.56,4.38,80%,Process Only,Foundation + Process,Process Only,Process Only
94,3310,4.47,4.74,4.46,73%,Process Only,Process Only,Process Only,Process Only
553,3311,4.44,4.65,4.35,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
376,3313,4.30,4.48,4.26,76%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
81,3319,4.55,4.70,4.43,68%,Process Only,Process Only,Process Only,Process Only
80,3320,4.67,4.84,4.63,84%,Process Only,Process Only,Process Only,Process Only
442,3322,4.46,4.73,4.70,69%,Process Only,Process Only,Process Only,Process Only
444,3324,4.58,4.79,4.68,76%,Process Only,Process Only,Process Only,Process Only
200,3328,4.27,4.76,4.41,54%,Foundation + Process,Process Only,Process Only,Foundation + Process
187,3329,4.33,4.80,4.31,72%,Process Only,Process Only,Foundation + Process,Process Only
327,3331,4.46,4.57,4.47,71%,Process Only,Foundation + Process,Process Only,Process Only
191,3332,4.30,4.71,4.12,64%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
187,3334,4.55,4.80,4.51,69%,Process Only,Process Only,Process Only,Process Only
197,3336,4.50,4.67,4.61,73%,Process Only,Foundation + Process,Process Only,Process Only
165,3337,4.39,4.56,4.23,75%,Process Only,Foundation + Process,Foundation + Process,Process Only
165,3339,4.25,4.58,4.23,70%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
225,3342,4.24,4.62,4.43,65%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
286,3344,4.50,4.74,4.54,60%,Process Only,Process Only,Process Only,Foundation + Process
116,3347,4.36,4.73,4.21,73%,Process Only,Process Only,Foundation + Process,Process Only
107,3348,4.46,4.62,4.35,80%,Process Only,Foundation + Process,Foundation + Process,Process Only
118,3349,4.49,4.69,4.60,68%,Process Only,Process Only,Process Only,Process Only
394,3350,4.49,4.57,4.46,73%,Process Only,Foundation + Process,Process Only,Process Only
394,3351,4.50,4.78,4.50,74%,Process Only,Process Only,Process Only,Process Only
452,3352,4.42,4.76,4.49,65%,Process Only,Process Only,Process Only,Foundation + Process
373,3360,4.50,4.72,4.50,64%,Process Only,Process Only,Process Only,Foundation + Process
253,3362,4.43,4.74,4.44,70%,Process Only,Process Only,Process Only,Process Only
254,3363,4.57,4.75,4.74,83%,Process Only,Process Only,Process Only,Process Only
422,3364,4.38,4.58,4.44,80%,Process Only,Foundation + Process,Process Only,Process Only
401,3366,4.44,4.52,4.56,75%,Process Only,Foundation + Process,Process Only,Process Only
36,3367,4.36,4.42,3.96,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
115,3370,4.44,4.65,4.44,74%,Process Only,Foundation + Process,Process Only,Process Only
309,3371,4.39,4.44,4.37,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
111,3372,4.51,4.61,4.54,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
366,3379,4.52,4.75,4.52,72%,Process Only,Process Only,Process Only,Process Only
475,3380,4.30,4.70,4.35,77%,Foundation + Process,Process Only,Foundation + Process,Process Only
74,3381,4.44,4.74,4.63,62%,Process Only,Process Only,Process Only,Foundation + Process
389,3382,4.42,4.69,4.44,62%,Process Only,Process Only,Process Only,Foundation + Process
70,3383,4.48,4.71,4.46,76%,Process Only,Process Only,Process Only,Process Only
70,3384,4.42,4.81,4.58,71%,Process Only,Process Only,Process Only,Process Only
3,3386,4.59,4.78,4.57,68%,Process Only,Process Only,Process Only,Process Only
118,3387,4.55,4.78,4.63,71%,Process Only,Process Only,Process Only,Process Only
25,3388,4.54,4.63,4.55,80%,Process Only,Foundation + Process,Process Only,Process Only
25,3389,4.46,4.70,4.42,69%,Process Only,Process Only,Process Only,Process Only
68,3390,4.57,4.67,4.63,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
87,3391,4.63,4.79,4.67,69%,Process Only,Process Only,Process Only,Process Only
413,3394,4.52,4.73,4.59,70%,Process Only,Process Only,Process Only,Process Only
433,3395,4.52,4.56,4.42,75%,Process Only,Foundation + Process,Process Only,Process Only
553,3397,4.62,4.64,4.54,78%,Process Only,Foundation + Process,Process Only,Process Only
265,3400,4.40,4.70,4.21,76%,Process Only,Process Only,Foundation + Process,Process Only
20,3401,4.46,4.53,4.54,79%,Process Only,Foundation + Process,Process Only,Process Only
19,3402,4.41,4.41,4.41,71%,Process Only,Foundation + Process,Process Only,Process Only
26,3403,4.52,4.77,4.55,75%,Process Only,Process Only,Process Only,Process Only
422,3404,4.29,4.44,4.43,78%,Foundation + Process,Foundation + Process,Process Only,Process Only
51,3406,4.42,4.49,4.25,74%,Process Only,Foundation + Process,Foundation + Process,Process Only
368,3407,4.26,4.43,4.10,61%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
455,3408,4.36,4.75,4.56,67%,Process Only,Process Only,Process Only,Foundation + Process
156,3409,4.27,4.63,4.18,65%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
232,3412,4.34,4.74,4.34,61%,Process Only,Process Only,Foundation + Process,Foundation + Process
104,3415,4.47,4.79,4.64,69%,Process Only,Process Only,Process Only,Process Only
105,3417,4.59,4.69,4.63,94%,Process Only,Process Only,Process Only,Process Only
104,3418,4.52,4.71,4.49,78%,Process Only,Process Only,Process Only,Process Only
172,3420,4.23,4.36,4.42,78%,Foundation + Process,Foundation + Process,Process Only,Process Only
558,3422,4.24,4.48,4.35,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
385,3423,4.29,4.71,4.18,77%,Foundation + Process,Process Only,Foundation + Process,Process Only
63,3425,4.50,4.65,4.37,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
387,3427,4.24,4.76,4.24,74%,Foundation + Process,Process Only,Foundation + Process,Process Only
375,3428,4.31,4.74,4.31,73%,Foundation + Process,Process Only,Foundation + Process,Process Only
228,3429,4.28,4.61,4.43,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
352,3430,4.53,4.74,4.51,80%,Process Only,Process Only,Process Only,Process Only
48,3431,4.59,4.68,4.53,64%,Process Only,Process Only,Process Only,Foundation + Process
49,3432,4.46,4.51,4.25,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
49,3433,4.52,4.72,4.41,72%,Process Only,Process Only,Process Only,Process Only
270,3434,4.53,4.71,4.58,63%,Process Only,Process Only,Process Only,Foundation + Process
249,3435,4.40,4.67,4.49,73%,Process Only,Foundation + Process,Process Only,Process Only
201,3436,4.42,4.65,4.33,62%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
15,3439,4.55,4.81,4.67,75%,Process Only,Process Only,Process Only,Process Only
577,3443,4.36,4.56,4.49,82%,Process Only,Foundation + Process,Process Only,Process Only
207,3445,4.48,4.64,4.54,69%,Process Only,Foundation + Process,Process Only,Process Only
219,3447,4.36,4.37,4.08,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
200,3453,4.33,4.32,3.93,66%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
401,3454,4.44,4.74,4.50,61%,Process Only,Process Only,Process Only,Foundation + Process
452,3455,4.27,4.55,4.48,79%,Foundation + Process,Foundation + Process,Process Only,Process Only
200,3458,4.31,4.76,4.43,59%,Foundation + Process,Process Only,Process Only,Foundation + Process
278,3459,4.48,4.63,4.46,68%,Process Only,Foundation + Process,Process Only,Process Only
278,3460,4.34,4.54,4.40,70%,Process Only,Foundation + Process,Process Only,Process Only
16,3461,4.53,4.72,4.48,82%,Process Only,Process Only,Process Only,Process Only
24,3462,4.48,4.75,4.69,76%,Process Only,Process Only,Process Only,Process Only
114,3463,4.46,4.64,4.40,77%,Process Only,Foundation + Process,Process Only,Process Only
462,3464,4.49,4.65,4.57,71%,Process Only,Foundation + Process,Process Only,Process Only
369,3465,4.58,4.66,4.61,76%,Process Only,Foundation + Process,Process Only,Process Only
175,3469,4.59,4.39,4.54,78%,Process Only,Foundation + Process,Process Only,Process Only
26,3471,4.58,4.79,4.68,72%,Process Only,Process Only,Process Only,Process Only
474,3472,4.28,4.79,4.43,71%,Foundation + Process,Process Only,Process Only,Process Only
394,3473,4.43,4.61,4.44,81%,Process Only,Foundation + Process,Process Only,Process Only
115,3474,4.39,4.63,4.50,74%,Process Only,Foundation + Process,Process Only,Process Only
167,3475,4.35,4.53,4.32,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
197,3476,4.33,4.52,4.46,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
465,3477,4.42,4.71,4.42,70%,Process Only,Process Only,Process Only,Process Only
470,3478,4.42,4.75,4.56,81%,Process Only,Process Only,Process Only,Process Only
311,3480,4.47,4.85,4.58,77%,Process Only,Process Only,Process Only,Process Only
282,3481,4.49,4.64,4.52,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
51,3482,4.45,4.61,4.49,81%,Process Only,Foundation + Process,Process Only,Process Only
129,3483,4.50,4.65,4.36,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
14,3484,4.47,4.75,4.55,71%,Process Only,Process Only,Process Only,Process Only
18,3485,4.50,4.77,4.61,74%,Process Only,Process Only,Process Only,Process Only
218,3486,4.51,4.75,4.60,73%,Process Only,Process Only,Process Only,Process Only
206,3487,4.32,4.61,4.40,74%,Foundation + Process,Foundation + Process,Process Only,Process Only
435,3488,4.34,4.67,4.41,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
281,3489,4.35,4.46,4.10,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
282,3490,4.35,4.55,4.42,79%,Process Only,Foundation + Process,Process Only,Process Only
184,3491,4.47,4.61,4.46,81%,Process Only,Foundation + Process,Process Only,Process Only
409,3492,4.42,4.70,4.39,78%,Process Only,Process Only,Process Only,Process Only
452,3493,4.39,4.63,4.51,79%,Process Only,Foundation + Process,Process Only,Process Only
459,3494,4.43,4.65,4.56,69%,Process Only,Foundation + Process,Process Only,Process Only
149,3495,4.49,4.77,4.54,65%,Process Only,Process Only,Process Only,Foundation + Process
444,3497,4.53,4.80,4.55,70%,Process Only,Process Only,Process Only,Process Only
422,3498,4.43,4.64,4.53,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
442,3499,4.24,4.67,4.43,65%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
60,3500,4.67,4.73,4.73,84%,Process Only,Process Only,Process Only,Process Only
167,3501,4.12,4.80,4.35,72%,Foundation + Process,Process Only,Foundation + Process,Process Only
221,3502,4.37,4.54,4.30,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
308,3503,4.50,4.69,4.35,71%,Process Only,Process Only,Foundation + Process,Process Only
441,3505,4.48,4.68,4.60,70%,Process Only,Process Only,Process Only,Process Only
62,3510,4.60,4.76,4.62,78%,Process Only,Process Only,Process Only,Process Only
474,3511,4.34,4.76,4.49,65%,Process Only,Process Only,Process Only,Foundation + Process
423,3513,4.26,4.43,4.27,78%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
228,3514,4.41,4.79,4.41,69%,Process Only,Process Only,Process Only,Process Only
218,3515,4.48,4.77,4.56,66%,Process Only,Process Only,Process Only,Foundation + Process
458,3516,4.46,4.73,4.36,74%,Process Only,Process Only,Foundation + Process,Process Only
88,3518,4.55,4.67,4.57,81%,Process Only,Foundation + Process,Process Only,Process Only
