Store,DSL Gen,DSL Start Date ,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date,Digital Lock Install Date,Digital Lock Survey Date,Next Gen Cash Recycler Install Date,Initial Change Order Delivery Date
3893,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7039,11/1/26,2/1/28,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
4208,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,9/9/24,TBD,TBD,Completed,Completed
4210,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6011,Complete,9/12/25,1/12/27,8/19/24,8/19/24,TBD,TBD,TBD,3/13/25,3/4/25
4272,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,9/10/24,1/15/25,Completed,Completed,Completed
4286,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/28,7/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
4529,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/28,7/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
4531,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/28,7/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
5235,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,9/16/24,TBD,TBD,Completed,Completed
5345,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/25,10/4/26,2/4/28,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
5731,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/28,7/1/29,,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
7220,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/24,6/18/26,10/18/27,Completed,Completed,TBD,TBD,TBD,5/10/25,5/5/25
1285,Gen 3,10/19/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6009,10/1/26,1/1/28,,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
1968,Gen 3,10/19/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/27,10/1/28,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
370,Gen 3,10/26/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/24,1/26/26,5/26/27,7/15/24,7/15/24,TBD,TBD,TBD,Completed,Completed
1634,Gen 3,10/26/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,TBD,TBD,Completed,Completed
64,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6018,3/17/25,11/13/26,3/13/28,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
93,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6018,3/17/25,11/13/26,3/13/28,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
97,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6018,3/17/25,11/13/26,3/13/28,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
104,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/27,10/1/28,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
106,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/27,10/1/28,,7/22/24,7/22/24,TBD,TBD,TBD,2/20/25,Completed
120,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/27,10/1/28,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
341,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/24,1/26/26,5/26/27,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
410,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/27,10/1/28,,7/22/24,7/22/24,7/17/24,TBD,TBD,2/19/25,Completed
1667,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/25,10/31/26,2/29/28,Completed,Completed,TBD,TBD,TBD,Completed,Completed
1675,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/25,10/31/26,2/29/28,6/24/24,6/24/24,9/10/24,TBD,TBD,Completed,Completed
1758,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/25,10/31/26,2/29/28,Completed,Completed,TBD,TBD,TBD,Completed,Completed
1865,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,TBD,TBD,Completed,Completed
1875,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/28,7/1/29,,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
1961,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/25,10/31/26,2/29/28,7/15/24,7/15/24,9/3/24,TBD,TBD,Completed,Completed
2352,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
2441,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/25,10/31/26,2/29/28,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
2726,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/25,5/24/26,7/15/24,7/15/24,1/15/25,TBD,TBD,Completed,Completed
3342,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6017,4/7/25,10/31/26,2/29/28,7/15/24,7/15/24,TBD,TBD,TBD,Completed,Completed
3513,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
3768,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/28,7/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
4355,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,4/26/25,4/21/25
4553,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/24,1/26/26,5/26/27,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
5857,Gen 3,11/2/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/25,5/24/26,7/15/24,7/15/24,TBD,LIVE,Completed,Completed,Completed
325,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6069,4/1/28,7/1/29,,8/5/24,8/5/24,TBD,TBD,TBD,4/5/25,4/2/25
369,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/24,1/26/26,5/26/27,7/15/24,7/15/24,TBD,TBD,TBD,Completed,Completed
1435,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6009,10/1/26,1/1/28,,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
1905,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,6/2/25,5/26/25
2259,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/25,11/8/26,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
2491,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/28,7/1/29,,Completed,Completed,7/23/24,TBD,TBD,Completed,Completed
3042,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6011,Complete,9/12/25,1/12/27,7/22/24,7/22/24,TBD,TBD,TBD,3/18/25,3/10/25
3489,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/27,10/1/28,,6/24/24,6/24/24,TBD,LIVE,Completed,Completed,Completed
3720,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/28,7/1/29,,6/24/24,6/24/24,TBD,LIVE,Completed,6/6/25,5/26/25
3752,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/24,4/5/26,9/16/24,9/16/24,TBD,TBD,TBD,Completed,Completed
4371,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/24,4/5/26,9/16/24,9/16/24,TBD,TBD,TBD,5/13/25,5/6/25
4461,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/25,5/24/26,7/15/24,7/15/24,6/25/24,TBD,TBD,Completed,Completed
5226,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/24,3/12/26,Completed,Completed,TBD,TBD,TBD,4/28/25,4/21/25
5840,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/28,4/1/29,,7/15/24,7/15/24,TBD,TBD,TBD,4/30/25,4/21/25
5976,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
6098,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/24,3/12/26,Completed,Completed,TBD,TBD,TBD,2/25/25,2/17/25
6588,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6011,Complete,9/12/25,1/12/27,7/22/24,7/22/24,TBD,TBD,TBD,3/18/25,3/10/25
2448,Gen 3,11/16/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
2634,Gen 3,11/16/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6030,7/20/24,11/24/25,3/24/27,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
3243,Gen 3,11/16/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/28,7/1/29,,7/22/24,7/22/24,7/8/24,1/14/25,Completed,Completed,Completed
4374,Gen 3,10/12/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,TBD,TBD,Completed,Completed
750,Gen 3,11/30/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6009,10/1/26,1/1/28,,7/22/24,7/22/24,TBD,1/21/25,Completed,Completed,Completed
1427,Gen 3,11/30/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/25,5/24/26,7/15/24,7/15/24,TBD,TBD,TBD,Completed,Completed
1864,Gen 3,11/30/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
2385,Gen 3,11/30/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/25,11/8/26,Completed,Completed,TBD,LIVE,Completed,6/26/25,6/17/25
3761,Gen 3,11/30/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6025,Complete,4/6/25,8/6/26,Completed,Completed,TBD,TBD,TBD,Completed,Completed
5314,Gen 3,11/30/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/28,7/1/29,,Completed,Completed,TBD,TBD,TBD,5/17/25,5/12/25
5461,Gen 3,11/9/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/25,11/8/26,Completed,Completed,TBD,LIVE,Completed,6/5/25,5/26/25
107,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/27,10/1/28,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
377,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/24,12/22/25,4/22/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
675,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6066,7/1/27,10/1/28,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
840,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
920,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,8/5/24,8/5/24,TBD,TBD,TBD,2/17/25,Completed
2328,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/28,4/1/29,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2395,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/28,4/1/29,,7/15/24,7/15/24,TBD,TBD,TBD,Completed,Completed
2414,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/24,12/22/25,4/22/27,7/22/24,7/22/24,TBD,TBD,TBD,6/17/25,6/10/25
2465,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,Complete,1/6/25,5/6/26,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2488,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/24,4/2/26,8/2/27,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
2699,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,Completed,Completed,TBD,TBD,TBD,3/5/25,2/24/25
2731,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2773,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,8/5/24,8/5/24,TBD,TBD,TBD,3/21/25,3/10/25
2801,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,7/1/26,10/1/27,,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
2833,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/28,7/1/29,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2840,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,7/1/26,10/1/27,,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
2858,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,7/1/26,10/1/27,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2870,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/24,12/22/25,4/22/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2887,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/24,12/22/25,4/22/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3070,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,Completed,Completed,TBD,TBD,TBD,3/3/25,2/25/25
3071,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,8/5/24,8/5/24,TBD,TBD,TBD,3/14/25,3/4/25
3072,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,Completed,Completed,TBD,TBD,TBD,2/25/25,2/17/25
3074,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/27,7/1/28,,Completed,Completed,TBD,TBD,TBD,3/1/25,2/24/25
3110,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/28,7/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
3157,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/25,10/4/26,2/4/28,6/24/24,6/24/24,TBD,TBD,TBD,Completed,Completed
3185,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/24,4/2/26,8/2/27,6/24/24,6/24/24,TBD,TBD,TBD,4/16/25,4/7/25
3299,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/25,10/4/26,2/4/28,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3330,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,3/10/25,10/4/26,2/4/28,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3338,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/28,4/1/29,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3411,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/24,12/22/25,4/22/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3442,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/24,12/22/25,4/22/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3456,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/24,12/22/25,4/22/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3504,Gen 3,12/7/25,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/28,4/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
