Store Nbr,Curr Str On Hand Qty,Item Nbr,Item Desc 1,UPC
1790,1,2617742,SIM SPIT 12.3OZ,7007450960
1796,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
1800,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1800,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
1800,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
1800,1,588827339,SIM ADV 20.6OZ,7007468085
1801,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1802,1,2617742,SIM SPIT 12.3OZ,7007450960
1802,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1804,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
1805,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1807,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1812,1,551144162,SIM COMF 12OZ,7007462600
1815,1,582494955,SIMILAC SENSITV 34OZ,7007467490
1821,1,2617742,SIM SPIT 12.3OZ,7007450960
1825,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1832,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1842,1,4021620,ELECARE JR VAN PWDR,7007456586
1848,1,2617742,SIM SPIT 12.3OZ,7007450960
1848,1,555173533,SIM ALI 12.1OZ,7007464712
1848,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1851,1,551144162,SIM COMF 12OZ,7007462600
1860,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1860,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
1870,1,587577973,SIM SEN 20.1OZ,7007468083
1891,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1898,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1901,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1915,1,587577957,SIM ORG A2 TOD,7007468105
1933,1,4021788,ELECARE JR. UNF PWDR,7007455254
1938,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
1938,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1938,1,588827339,SIM ADV 20.6OZ,7007468085
1957,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
1960,1,568001502,SIMILAC PRO-ADVANCE,7007466656
1960,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
1960,1,582494955,SIMILAC SENSITV 34OZ,7007467490
1960,1,587577957,SIM ORG A2 TOD,7007468105
1960,1,596605929,SIM ALI TODD 12.1OZ,7007468399
1961,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
1967,1,587577956,SIM PRO-TC 20.1OZ,7007468108
1969,1,551174934,ELECARE 14.1OZ,7007453511
1969,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
2024,1,4021620,ELECARE JR VAN PWDR,7007456586
2030,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2035,1,4021788,ELECARE JR. UNF PWDR,7007455254
2038,1,587577957,SIM ORG A2 TOD,7007468105
2040,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2040,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2061,1,555173533,SIM ALI 12.1OZ,7007464712
2069,1,587577951,SIM ORG 20.6OZ,7007468093
2073,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2075,1,587577957,SIM ORG A2 TOD,7007468105
2077,1,587577957,SIM ORG A2 TOD,7007468105
2083,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2090,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
2095,1,556053891,SIM ALI 19.8OZ,7007464718
2095,1,582494955,SIMILAC SENSITV 34OZ,7007467490
2106,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2110,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2120,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2123,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2124,1,4021788,ELECARE JR. UNF PWDR,7007455254
2128,1,555173533,SIM ALI 12.1OZ,7007464712
2130,1,2617742,SIM SPIT 12.3OZ,7007450960
2152,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2155,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2163,1,587577957,SIM ORG A2 TOD,7007468105
2169,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2174,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2176,1,587577951,SIM ORG 20.6OZ,7007468093
2176,1,587577973,SIM SEN 20.1OZ,7007468083
2183,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
2194,1,587577957,SIM ORG A2 TOD,7007468105
2194,1,596605929,SIM ALI TODD 12.1OZ,7007468399
2197,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2198,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2205,1,551144162,SIM COMF 12OZ,7007462600
2221,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
2221,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2221,1,587577973,SIM SEN 20.1OZ,7007468083
2221,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
2243,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2258,1,596605929,SIM ALI TODD 12.1OZ,7007468399
2261,1,588827339,SIM ADV 20.6OZ,7007468085
2265,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2269,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
2277,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2282,1,587577951,SIM ORG 20.6OZ,7007468093
2288,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2300,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2310,1,587577951,SIM ORG 20.6OZ,7007468093
2322,1,555173533,SIM ALI 12.1OZ,7007464712
2328,1,4021620,ELECARE JR VAN PWDR,7007456586
2351,1,551144162,SIM COMF 12OZ,7007462600
2351,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2361,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
2362,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
2365,1,582494955,SIMILAC SENSITV 34OZ,7007467490
2366,1,587577956,SIM PRO-TC 20.1OZ,7007468108
2373,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2373,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
2393,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2406,1,555173533,SIM ALI 12.1OZ,7007464712
2406,1,587577973,SIM SEN 20.1OZ,7007468083
2447,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2464,1,587577957,SIM ORG A2 TOD,7007468105
2471,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2474,1,551144162,SIM COMF 12OZ,7007462600
2477,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2477,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2477,1,587577957,SIM ORG A2 TOD,7007468105
2482,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2488,1,551174934,ELECARE 14.1OZ,7007453511
2509,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2514,1,551174934,ELECARE 14.1OZ,7007453511
2518,1,587577951,SIM ORG 20.6OZ,7007468093
2518,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2529,1,587577957,SIM ORG A2 TOD,7007468105
2531,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2552,1,551144162,SIM COMF 12OZ,7007462600
2552,1,582494955,SIMILAC SENSITV 34OZ,7007467490
2552,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2555,1,587577956,SIM PRO-TC 20.1OZ,7007468108
2558,1,556053891,SIM ALI 19.8OZ,7007464718
2559,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
2574,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
2579,1,551144162,SIM COMF 12OZ,7007462600
2584,1,2617742,SIM SPIT 12.3OZ,7007450960
2598,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2608,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2612,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
2615,1,587577951,SIM ORG 20.6OZ,7007468093
2629,1,551174934,ELECARE 14.1OZ,7007453511
2641,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2644,1,2617742,SIM SPIT 12.3OZ,7007450960
2649,1,587577957,SIM ORG A2 TOD,7007468105
2659,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2684,1,582494955,SIMILAC SENSITV 34OZ,7007467490
2687,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
2692,1,4021620,ELECARE JR VAN PWDR,7007456586
2694,1,4021620,ELECARE JR VAN PWDR,7007456586
2694,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2724,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2733,1,587577951,SIM ORG 20.6OZ,7007468093
2743,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2749,1,582494955,SIMILAC SENSITV 34OZ,7007467490
2766,1,550458925,PR ELECARE JR VANI,7007456586
2769,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2769,1,588827339,SIM ADV 20.6OZ,7007468085
2771,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2773,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2786,1,556053891,SIM ALI 19.8OZ,7007464718
2787,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2789,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2789,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
2790,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2794,1,555173533,SIM ALI 12.1OZ,7007464712
2804,1,2617742,SIM SPIT 12.3OZ,7007450960
2804,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2815,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2818,1,4021788,ELECARE JR. UNF PWDR,7007455254
2827,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2832,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2832,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
2832,1,587577956,SIM PRO-TC 20.1OZ,7007468108
2832,1,587577973,SIM SEN 20.1OZ,7007468083
2834,1,568001502,SIMILAC PRO-ADVANCE,7007466656
2847,1,2617742,SIM SPIT 12.3OZ,7007450960
2847,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2886,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2897,1,582494955,SIMILAC SENSITV 34OZ,7007467490
2904,1,594801467,ELECARE UNF PWD UNIT,7007453511
2912,1,4021620,ELECARE JR VAN PWDR,7007456586
2915,1,550458925,PR ELECARE JR VANI,7007456586
2919,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
2927,1,551174934,ELECARE 14.1OZ,7007453511
2936,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2939,1,556053891,SIM ALI 19.8OZ,7007464718
2953,1,555173533,SIM ALI 12.1OZ,7007464712
2956,1,2617742,SIM SPIT 12.3OZ,7007450960
2956,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2980,1,587577949,SIM SPIT UP 19.5OZ,7007468087
2987,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
2992,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
2996,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3013,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3035,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3035,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3049,1,587577951,SIM ORG 20.6OZ,7007468093
3050,1,2617742,SIM SPIT 12.3OZ,7007450960
3058,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3058,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3058,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3059,1,551144162,SIM COMF 12OZ,7007462600
3059,1,587577973,SIM SEN 20.1OZ,7007468083
3067,1,555173533,SIM ALI 12.1OZ,7007464712
3067,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3071,1,556053891,SIM ALI 19.8OZ,7007464718
3078,1,4021620,ELECARE JR VAN PWDR,7007456586
3094,1,582494955,SIMILAC SENSITV 34OZ,7007467490
3098,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3099,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3104,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
3128,1,2617742,SIM SPIT 12.3OZ,7007450960
3144,1,551174934,ELECARE 14.1OZ,7007453511
3145,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3167,1,2617742,SIM SPIT 12.3OZ,7007450960
3167,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
3182,1,555173533,SIM ALI 12.1OZ,7007464712
3183,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3201,1,551144162,SIM COMF 12OZ,7007462600
3208,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3212,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3213,1,551174934,ELECARE 14.1OZ,7007453511
3225,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3238,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3238,1,587577957,SIM ORG A2 TOD,7007468105
3250,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3259,1,587577957,SIM ORG A2 TOD,7007468105
3261,1,551174934,ELECARE 14.1OZ,7007453511
3286,1,587577957,SIM ORG A2 TOD,7007468105
3286,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
3294,1,551144162,SIM COMF 12OZ,7007462600
3295,1,551144162,SIM COMF 12OZ,7007462600
3299,1,587577957,SIM ORG A2 TOD,7007468105
3302,1,587577951,SIM ORG 20.6OZ,7007468093
3303,1,4021788,ELECARE JR. UNF PWDR,7007455254
3313,1,587577973,SIM SEN 20.1OZ,7007468083
3324,1,555173533,SIM ALI 12.1OZ,7007464712
3331,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3359,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3366,1,551174934,ELECARE 14.1OZ,7007453511
3383,1,596605929,SIM ALI TODD 12.1OZ,7007468399
3400,1,587577949,SIM SPIT UP 19.5OZ,7007468087
3431,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3432,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3449,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3452,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3453,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3453,1,587577951,SIM ORG 20.6OZ,7007468093
3461,1,556053891,SIM ALI 19.8OZ,7007464718
3465,1,555173533,SIM ALI 12.1OZ,7007464712
3465,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3471,1,551174934,ELECARE 14.1OZ,7007453511
3482,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3489,1,551144162,SIM COMF 12OZ,7007462600
3489,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3489,1,587577951,SIM ORG 20.6OZ,7007468093
3502,1,582494955,SIMILAC SENSITV 34OZ,7007467490
3504,1,587577957,SIM ORG A2 TOD,7007468105
3516,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3533,1,551174934,ELECARE 14.1OZ,7007453511
3533,1,555173533,SIM ALI 12.1OZ,7007464712
3533,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3533,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3543,1,4021620,ELECARE JR VAN PWDR,7007456586
3543,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3545,1,556053891,SIM ALI 19.8OZ,7007464718
3549,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3564,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3570,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
3571,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
3583,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3584,1,2617742,SIM SPIT 12.3OZ,7007450960
3584,1,587577949,SIM SPIT UP 19.5OZ,7007468087
3587,1,2617742,SIM SPIT 12.3OZ,7007450960
3587,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3590,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3595,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
3598,1,551174934,ELECARE 14.1OZ,7007453511
3601,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3607,1,587577949,SIM SPIT UP 19.5OZ,7007468087
3610,1,582494955,SIMILAC SENSITV 34OZ,7007467490
3611,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3614,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
3614,1,588827339,SIM ADV 20.6OZ,7007468085
3621,1,2617742,SIM SPIT 12.3OZ,7007450960
3621,1,556053891,SIM ALI 19.8OZ,7007464718
3621,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3626,1,551174934,ELECARE 14.1OZ,7007453511
3626,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
3627,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3637,1,4021788,ELECARE JR. UNF PWDR,7007455254
3638,1,2617742,SIM SPIT 12.3OZ,7007450960
3640,1,588827339,SIM ADV 20.6OZ,7007468085
3644,1,587577951,SIM ORG 20.6OZ,7007468093
3644,1,587577957,SIM ORG A2 TOD,7007468105
3645,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3658,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3703,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3709,1,2617742,SIM SPIT 12.3OZ,7007450960
3709,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3709,1,587577957,SIM ORG A2 TOD,7007468105
3724,1,556053891,SIM ALI 19.8OZ,7007464718
3724,1,587577956,SIM PRO-TC 20.1OZ,7007468108
3725,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3742,1,2617742,SIM SPIT 12.3OZ,7007450960
3748,1,555173533,SIM ALI 12.1OZ,7007464712
3761,1,556053891,SIM ALI 19.8OZ,7007464718
3761,1,588827339,SIM ADV 20.6OZ,7007468085
3765,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
3768,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
3771,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3781,1,551144162,SIM COMF 12OZ,7007462600
3783,1,556053891,SIM ALI 19.8OZ,7007464718
3783,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
3788,1,587577949,SIM SPIT UP 19.5OZ,7007468087
3795,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3796,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3802,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3824,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3827,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
3829,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3833,1,4021620,ELECARE JR VAN PWDR,7007456586
3835,1,568001502,SIMILAC PRO-ADVANCE,7007466656
3837,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3837,1,556053891,SIM ALI 19.8OZ,7007464718
3837,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3858,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
3869,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
3883,1,551174934,ELECARE 14.1OZ,7007453511
3885,1,555173533,SIM ALI 12.1OZ,7007464712
3885,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
3886,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
3887,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
3889,1,588827339,SIM ADV 20.6OZ,7007468085
3896,1,4021620,ELECARE JR VAN PWDR,7007456586
3990,1,587577956,SIM PRO-TC 20.1OZ,7007468108
4053,1,2617742,SIM SPIT 12.3OZ,7007450960
4053,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
4053,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
4068,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
4130,1,555173533,SIM ALI 12.1OZ,7007464712
4145,1,2617742,SIM SPIT 12.3OZ,7007450960
4148,1,588827339,SIM ADV 20.6OZ,7007468085
4153,1,556053891,SIM ALI 19.8OZ,7007464718
4157,1,4021788,ELECARE JR. UNF PWDR,7007455254
4165,1,2617742,SIM SPIT 12.3OZ,7007450960
4185,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
4194,1,551174934,ELECARE 14.1OZ,7007453511
4196,1,587577951,SIM ORG 20.6OZ,7007468093
4210,1,587577951,SIM ORG 20.6OZ,7007468093
4219,1,568001502,SIMILAC PRO-ADVANCE,7007466656
4224,1,582494955,SIMILAC SENSITV 34OZ,7007467490
4230,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
4230,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
4237,1,4021620,ELECARE JR VAN PWDR,7007456586
4238,1,587577951,SIM ORG 20.6OZ,7007468093
4250,1,551174934,ELECARE 14.1OZ,7007453511
4250,1,556053891,SIM ALI 19.8OZ,7007464718
4273,1,556053891,SIM ALI 19.8OZ,7007464718
4274,1,4021620,ELECARE JR VAN PWDR,7007456586
4274,1,587577956,SIM PRO-TC 20.1OZ,7007468108
4274,1,594801467,ELECARE UNF PWD UNIT,7007453511
4279,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
4333,1,555173533,SIM ALI 12.1OZ,7007464712
4354,1,594801467,ELECARE UNF PWD UNIT,7007453511
4365,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
4383,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
4405,1,555173533,SIM ALI 12.1OZ,7007464712
4405,1,587577957,SIM ORG A2 TOD,7007468105
4420,1,551174934,ELECARE 14.1OZ,7007453511
4431,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
4431,1,588827339,SIM ADV 20.6OZ,7007468085
4439,1,556053891,SIM ALI 19.8OZ,7007464718
4450,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
4452,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
4456,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
4456,1,587577951,SIM ORG 20.6OZ,7007468093
4475,1,582494955,SIMILAC SENSITV 34OZ,7007467490
4475,1,587577973,SIM SEN 20.1OZ,7007468083
4483,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
4519,1,587577951,SIM ORG 20.6OZ,7007468093
4525,1,4021788,ELECARE JR. UNF PWDR,7007455254
4529,1,555173533,SIM ALI 12.1OZ,7007464712
4543,1,551174934,ELECARE 14.1OZ,7007453511
4597,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
4627,1,555173533,SIM ALI 12.1OZ,7007464712
4627,1,587577951,SIM ORG 20.6OZ,7007468093
4627,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
4627,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
4648,1,2617742,SIM SPIT 12.3OZ,7007450960
4659,1,587577956,SIM PRO-TC 20.1OZ,7007468108
4659,1,588827339,SIM ADV 20.6OZ,7007468085
4672,1,587577949,SIM SPIT UP 19.5OZ,7007468087
4686,1,587577957,SIM ORG A2 TOD,7007468105
4692,1,4021788,ELECARE JR. UNF PWDR,7007455254
4696,1,568001502,SIMILAC PRO-ADVANCE,7007466656
4757,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5012,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5012,1,587577973,SIM SEN 20.1OZ,7007468083
5012,1,587682370,SIM 3TC SEN 20.1OZ,7007468071
5012,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
5025,1,551174934,ELECARE 14.1OZ,7007453511
5027,1,2617742,SIM SPIT 12.3OZ,7007450960
5027,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5029,1,4021788,ELECARE JR. UNF PWDR,7007455254
5038,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5043,1,587577949,SIM SPIT UP 19.5OZ,7007468087
5047,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5062,1,555173533,SIM ALI 12.1OZ,7007464712
5063,1,555173533,SIM ALI 12.1OZ,7007464712
5077,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5083,1,556053891,SIM ALI 19.8OZ,7007464718
5091,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5091,1,587577949,SIM SPIT UP 19.5OZ,7007468087
5095,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5095,1,587577949,SIM SPIT UP 19.5OZ,7007468087
5095,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5101,1,587577956,SIM PRO-TC 20.1OZ,7007468108
5102,1,2617742,SIM SPIT 12.3OZ,7007450960
5115,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5118,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
5122,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
5122,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5131,1,587577951,SIM ORG 20.6OZ,7007468093
5136,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5137,1,555173533,SIM ALI 12.1OZ,7007464712
5139,1,587577957,SIM ORG A2 TOD,7007468105
5150,1,556053891,SIM ALI 19.8OZ,7007464718
5160,1,551144162,SIM COMF 12OZ,7007462600
5168,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5183,1,588827339,SIM ADV 20.6OZ,7007468085
5184,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5189,1,551174934,ELECARE 14.1OZ,7007453511
5198,1,588827339,SIM ADV 20.6OZ,7007468085
5201,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5202,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5202,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
5203,1,587682371,SIM 3TC ADV 20.6OZ,7007468064
5206,1,2617742,SIM SPIT 12.3OZ,7007450960
5206,1,551144162,SIM COMF 12OZ,7007462600
5206,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5216,1,594801467,ELECARE UNF PWD UNIT,7007453511
5219,1,594801467,ELECARE UNF PWD UNIT,7007453511
5221,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
5226,1,551144162,SIM COMF 12OZ,7007462600
5226,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5228,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5236,1,4021788,ELECARE JR. UNF PWDR,7007455254
5242,1,587577952,SIM PRO-ADV 20.6OZ,7007468089
5272,1,551174934,ELECARE 14.1OZ,7007453511
5278,1,551144162,SIM COMF 12OZ,7007462600
5278,1,582494955,SIMILAC SENSITV 34OZ,7007467490
5280,1,551174934,ELECARE 14.1OZ,7007453511
5298,1,556053891,SIM ALI 19.8OZ,7007464718
5301,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5311,1,551144162,SIM COMF 12OZ,7007462600
5320,1,555173533,SIM ALI 12.1OZ,7007464712
5320,1,556053891,SIM ALI 19.8OZ,7007464718
5326,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5327,1,551144162,SIM COMF 12OZ,7007462600
5339,1,582494900,SIMILAC ADVANCE 34OZ,7007467488
5339,1,587577953,SIM PRO-SEN 20.1OZ,7007468091
5339,1,587577955,SIM ORG A2 IF 20.6OZ,7007468100
5339,1,588827339,SIM ADV 20.6OZ,7007468085
5340,1,587577949,SIM SPIT UP 19.5OZ,7007468087
5344,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5352,1,568001502,SIMILAC PRO-ADVANCE,7007466656
5370,1,551174932,SIM SUPP NGMO 1.45LB,7007462950
5383,1,587577949,SIM SPIT UP 19.5OZ,7007468087
5383,1,588827339,SIM ADV 20.6OZ,7007468085
5389,1,2617742,SIM SPIT 12.3OZ,7007450960
