Store Number,Tracking Number,Ship date ,Delivered date,Scheduled delivery date ,Service type 
4734,391049970369,N/A,N/A,N/A,FedEx Ground
1107,391049970792,N/A,N/A,N/A,FedEx Ground
1733,391049970840,N/A,N/A,N/A,FedEx Ground
475,391049970895,N/A,N/A,N/A,FedEx Ground
410,391049970954,N/A,N/A,N/A,FedEx Ground
119,391049971950,N/A,N/A,N/A,FedEx Ground
1420,391049972111,N/A,N/A,N/A,FedEx Ground
3453,391049972729,N/A,N/A,N/A,FedEx Ground
3828,391049972935,N/A,N/A,N/A,FedEx Ground
2493,391049973140,N/A,N/A,N/A,FedEx Ground
104,391049973552,N/A,N/A,N/A,FedEx Ground
30,391049973644,N/A,N/A,N/A,FedEx Ground
1724,391049973780,N/A,N/A,N/A,FedEx Ground
485,391049974537,N/A,N/A,N/A,FedEx Ground
1053,391049974732,N/A,N/A,N/A,FedEx Ground
1497,391049974905,N/A,N/A,N/A,FedEx Ground
3302,391049975062,N/A,N/A,N/A,FedEx Ground
1190,391049975680,N/A,N/A,N/A,FedEx Ground
3840,391049976610,N/A,N/A,N/A,FedEx Ground
2400,391049976621,N/A,N/A,N/A,FedEx Ground
4162,391049977960,N/A,N/A,N/A,FedEx Ground
3177,391049978819,N/A,N/A,N/A,FedEx Ground
1729,391049979767,N/A,N/A,N/A,FedEx Ground
539,391049979892,N/A,N/A,N/A,FedEx Ground
155,391049980716,N/A,N/A,N/A,FedEx Ground
5197,391049982579,N/A,N/A,N/A,FedEx Ground
1858,391049984137,N/A,N/A,N/A,FedEx Ground
1592,391049985361,N/A,N/A,N/A,FedEx Ground
775,391049985751,N/A,N/A,N/A,FedEx Ground
77,391049986313,N/A,N/A,N/A,FedEx Ground
3319,391049986346,N/A,N/A,N/A,FedEx Ground
1306,391049987401,N/A,N/A,N/A,FedEx Ground
1535,391049987710,N/A,N/A,N/A,FedEx Ground
724,391049988658,N/A,N/A,N/A,FedEx Ground
962,391049989356,N/A,N/A,N/A,FedEx Ground
283,391049991529,N/A,N/A,N/A,FedEx Ground
5263,391049993944,N/A,N/A,N/A,FedEx Ground
670,391049996634,N/A,N/A,N/A,FedEx Ground
477,391049997630,N/A,N/A,N/A,FedEx Ground
60,391049999438,N/A,N/A,N/A,FedEx Ground
1783,391050000589,N/A,N/A,N/A,FedEx Ground
798,391050000637,N/A,N/A,N/A,FedEx Ground
1210,391050000821,N/A,N/A,N/A,FedEx Ground
381,391050001302,N/A,N/A,N/A,FedEx Ground
6286,391050003360,N/A,N/A,N/A,FedEx Ground
4497,391050003750,N/A,N/A,N/A,FedEx Ground
5442,391050004908,N/A,N/A,N/A,FedEx Ground
5443,391050006142,N/A,N/A,N/A,FedEx Ground
543,391050006212,N/A,N/A,N/A,FedEx Ground
94,391050006808,N/A,N/A,N/A,FedEx Ground
4699,391050006922,N/A,N/A,N/A,FedEx Ground
1999,391050006966,N/A,N/A,N/A,FedEx Ground
4439,391050007594,N/A,N/A,N/A,FedEx Ground
1492,391050007995,N/A,N/A,N/A,FedEx Ground
861,391050008557,N/A,N/A,N/A,FedEx Ground
395,391050008579,N/A,N/A,N/A,FedEx Ground
916,391050008719,N/A,N/A,N/A,FedEx Ground
2567,391050009222,N/A,N/A,N/A,FedEx Ground
4168,391050009440,N/A,N/A,N/A,FedEx Ground
295,391050009667,N/A,N/A,N/A,FedEx Ground
412,391050009932,N/A,N/A,N/A,FedEx Ground
422,391050009976,N/A,N/A,N/A,FedEx Ground
2694,391050009998,N/A,N/A,N/A,FedEx Ground
507,391050010053,N/A,N/A,N/A,FedEx Ground
1521,391050010330,N/A,N/A,N/A,FedEx Ground
5028,391050010373,N/A,N/A,N/A,FedEx Ground
18,391050010785,N/A,N/A,N/A,FedEx Ground
3784,391050011391,N/A,N/A,N/A,FedEx Ground
5479,391050011483,N/A,N/A,N/A,FedEx Ground
352,391050012089,N/A,N/A,N/A,FedEx Ground
3425,391050012538,N/A,N/A,N/A,FedEx Ground
4295,391050012700,N/A,N/A,N/A,FedEx Ground
773,391050013166,N/A,N/A,N/A,FedEx Ground
1655,391050013350,N/A,N/A,N/A,FedEx Ground
5480,391050013590,N/A,N/A,N/A,FedEx Ground
5104,391050013692,N/A,N/A,N/A,FedEx Ground
1273,391050014060,N/A,N/A,N/A,FedEx Ground
3732,391050014151,N/A,N/A,N/A,FedEx Ground
848,391050015000,N/A,N/A,N/A,FedEx Ground
3395,391050015206,N/A,N/A,N/A,FedEx Ground
5145,391050015890,N/A,N/A,N/A,FedEx Ground
2004,391050016636,N/A,N/A,N/A,FedEx Ground
740,391050017415,N/A,N/A,N/A,FedEx Ground
6929,391050021040,N/A,N/A,N/A,FedEx Ground
2062,391050022193,N/A,N/A,N/A,FedEx Ground
4849,391050023785,N/A,N/A,N/A,FedEx Ground
957,391050024222,N/A,N/A,N/A,FedEx Ground
3268,391050024288,N/A,N/A,N/A,FedEx Ground
595,391050024690,N/A,N/A,N/A,FedEx Ground
2443,391050025300,N/A,N/A,N/A,FedEx Ground
824,391050025696,N/A,N/A,N/A,FedEx Ground
1080,391050025983,N/A,N/A,N/A,FedEx Ground
2223,391050031100,N/A,N/A,N/A,FedEx Ground
456,391050031831,N/A,N/A,N/A,FedEx Ground
4635,391050033720,N/A,N/A,N/A,FedEx Ground
7280,391050035870,N/A,N/A,N/A,FedEx Ground
2020,391050037027,N/A,N/A,N/A,FedEx Ground
587,391050037336,N/A,N/A,N/A,FedEx Ground
464,391050038983,N/A,N/A,N/A,FedEx Ground
3362,391050039269,N/A,N/A,N/A,FedEx Ground
4286,391050039876,N/A,N/A,N/A,FedEx Ground
442,391050040582,N/A,N/A,N/A,FedEx Ground
792,391050042997,N/A,N/A,N/A,FedEx Ground
375,391050045985,N/A,N/A,N/A,FedEx Ground
343,391050046227,N/A,N/A,N/A,FedEx Ground
685,391050046250,N/A,N/A,N/A,FedEx Ground
3233,391050046455,N/A,N/A,N/A,FedEx Ground
870,391050046547,N/A,N/A,N/A,FedEx Ground
2505,391050046786,N/A,N/A,N/A,FedEx Ground
2417,391050047017,N/A,N/A,N/A,FedEx Ground
1689,391050047131,N/A,N/A,N/A,FedEx Ground
401,391050047635,N/A,N/A,N/A,FedEx Ground
2717,391050047727,N/A,N/A,N/A,FedEx Ground
3328,391050048105,N/A,N/A,N/A,FedEx Ground
5313,391050048951,N/A,N/A,N/A,FedEx Ground
85,391050049476,N/A,N/A,N/A,FedEx Ground
2250,391050050642,N/A,N/A,N/A,FedEx Ground
5236,391050050995,N/A,N/A,N/A,FedEx Ground
1675,391050051009,N/A,N/A,N/A,FedEx Ground
1105,391050051010,N/A,N/A,N/A,FedEx Ground
1410,391050051487,N/A,N/A,N/A,FedEx Ground
1429,391050051568,N/A,N/A,N/A,FedEx Ground
226,391050052299,N/A,N/A,N/A,FedEx Ground
5402,391050052440,N/A,N/A,N/A,FedEx Ground
3500,391050052895,N/A,N/A,N/A,FedEx Ground
945,391050053170,N/A,N/A,N/A,FedEx Ground
1110,391050053354,N/A,N/A,N/A,FedEx Ground
3616,391050053387,N/A,N/A,N/A,FedEx Ground
1416,391050054291,N/A,N/A,N/A,FedEx Ground
6476,391050054497,N/A,N/A,N/A,FedEx Ground
986,391050054545,N/A,N/A,N/A,FedEx Ground
933,391050055324,N/A,N/A,N/A,FedEx Ground
112,391050055552,N/A,N/A,N/A,FedEx Ground
1284,391050055699,N/A,N/A,N/A,FedEx Ground
611,391050055758,N/A,N/A,N/A,FedEx Ground
5245,391050056250,N/A,N/A,N/A,FedEx Ground
985,391050056868,N/A,N/A,N/A,FedEx Ground
3760,391050059959,N/A,N/A,N/A,FedEx Ground
256,391050061330,N/A,N/A,N/A,FedEx Ground
3829,391050062750,N/A,N/A,N/A,FedEx Ground
3237,391050063116,N/A,N/A,N/A,FedEx Ground
835,391050063609,N/A,N/A,N/A,FedEx Ground
2273,391050063815,N/A,N/A,N/A,FedEx Ground
2958,391050065807,N/A,N/A,N/A,FedEx Ground
1000,391050066479,N/A,N/A,N/A,FedEx Ground
3867,391050070173,N/A,N/A,N/A,FedEx Ground
175,391050071310,N/A,N/A,N/A,FedEx Ground
731,391050072544,N/A,N/A,N/A,FedEx Ground
3017,391050073367,N/A,N/A,N/A,FedEx Ground
1745,391050075521,N/A,N/A,N/A,FedEx Ground
701,391050075532,N/A,N/A,N/A,FedEx Ground
470,391050076528,N/A,N/A,N/A,FedEx Ground
82,391050076583,N/A,N/A,N/A,FedEx Ground
844,391050076701,N/A,N/A,N/A,FedEx Ground
4130,391050077649,N/A,N/A,N/A,FedEx Ground
5060,391050078483,N/A,N/A,N/A,FedEx Ground
5137,391050079273,N/A,N/A,N/A,FedEx Ground
5403,391050080255,N/A,N/A,N/A,FedEx Ground
6370,391050080509,N/A,N/A,N/A,FedEx Ground
433,391050080510,N/A,N/A,N/A,FedEx Ground
2061,391050081056,N/A,N/A,N/A,FedEx Ground
4129,391050081376,N/A,N/A,N/A,FedEx Ground
5976,391050081457,N/A,N/A,N/A,FedEx Ground
5449,391050081468,N/A,N/A,N/A,FedEx Ground
1547,391050081766,N/A,N/A,N/A,FedEx Ground
954,391050082497,N/A,N/A,N/A,FedEx Ground
2620,391050083600,N/A,N/A,N/A,FedEx Ground
886,391050087926,N/A,N/A,N/A,FedEx Ground
483,391050089517,N/A,N/A,N/A,FedEx Ground
598,391050089962,N/A,N/A,N/A,FedEx Ground
4460,391050090418,N/A,N/A,N/A,FedEx Ground
404,391050090955,N/A,N/A,N/A,FedEx Ground
851,391050091013,N/A,N/A,N/A,FedEx Ground
3584,391050091160,N/A,N/A,N/A,FedEx Ground
311,391050091778,N/A,N/A,N/A,FedEx Ground
1280,391050091907,N/A,N/A,N/A,FedEx Ground
1129,391050092010,N/A,N/A,N/A,FedEx Ground
708,391050092112,N/A,N/A,N/A,FedEx Ground
2447,391050092340,N/A,N/A,N/A,FedEx Ground
37,391050092443,N/A,N/A,N/A,FedEx Ground
145,391050093185,N/A,N/A,N/A,FedEx Ground
830,391050093347,N/A,N/A,N/A,FedEx Ground
665,391050093440,N/A,N/A,N/A,FedEx Ground
445,391050093531,N/A,N/A,N/A,FedEx Ground
5617,391050093987,N/A,N/A,N/A,FedEx Ground
1647,391050094332,N/A,N/A,N/A,FedEx Ground
3809,391050094479,N/A,N/A,N/A,FedEx Ground
3826,391050094538,N/A,N/A,N/A,FedEx Ground
2035,391050094917,N/A,N/A,N/A,FedEx Ground
1154,391050095453,N/A,N/A,N/A,FedEx Ground
1102,391050096037,N/A,N/A,N/A,FedEx Ground
3213,391050096953,N/A,N/A,N/A,FedEx Ground
1564,391050099757,N/A,N/A,N/A,FedEx Ground
1848,391050099838,N/A,N/A,N/A,FedEx Ground
4865,391050100905,N/A,N/A,N/A,FedEx Ground
982,391050101132,N/A,N/A,N/A,FedEx Ground
1089,391050102047,N/A,N/A,N/A,FedEx Ground
3057,391050102367,N/A,N/A,N/A,FedEx Ground
4112,391050102426,N/A,N/A,N/A,FedEx Ground
850,391050102470,N/A,N/A,N/A,FedEx Ground
1432,391050103444,N/A,N/A,N/A,FedEx Ground
1672,391050105171,N/A,N/A,N/A,FedEx Ground
604,391050106362,N/A,N/A,N/A,FedEx Ground
192,391050107277,N/A,N/A,N/A,FedEx Ground
3805,391050107553,N/A,N/A,N/A,FedEx Ground
3363,391050110972,N/A,N/A,N/A,FedEx Ground
304,391050111317,N/A,N/A,N/A,FedEx Ground
5898,391050112129,N/A,N/A,N/A,FedEx Ground
233,391050113066,N/A,N/A,N/A,FedEx Ground
4103,391050113434,N/A,N/A,N/A,FedEx Ground
1639,391050113754,N/A,N/A,N/A,FedEx Ground
846,391050114511,N/A,N/A,N/A,FedEx Ground
1021,391050114875,N/A,N/A,N/A,FedEx Ground
2198,391050115698,N/A,N/A,N/A,FedEx Ground
5157,391050116216,N/A,N/A,N/A,FedEx Ground
3591,391050116856,N/A,N/A,N/A,FedEx Ground
4482,391050116937,N/A,N/A,N/A,FedEx Ground
7324,391050117500,N/A,N/A,N/A,FedEx Ground
1942,391050117576,N/A,N/A,N/A,FedEx Ground
2354,391050118892,N/A,N/A,N/A,FedEx Ground
317,391050119693,N/A,N/A,N/A,FedEx Ground
5419,391050120105,N/A,N/A,N/A,FedEx Ground
5334,391050120790,N/A,N/A,N/A,FedEx Ground
1136,391050121204,N/A,N/A,N/A,FedEx Ground
3851,391050122299,N/A,N/A,N/A,FedEx Ground
637,391050125747,N/A,N/A,N/A,FedEx Ground
3640,391050126375,N/A,N/A,N/A,FedEx Ground
3391,391050127018,N/A,N/A,N/A,FedEx Ground
532,391050127382,N/A,N/A,N/A,FedEx Ground
3423,391050127555,N/A,N/A,N/A,FedEx Ground
2133,391050127669,N/A,N/A,N/A,FedEx Ground
5099,391050127670,N/A,N/A,N/A,FedEx Ground
2,391050127761,N/A,N/A,N/A,FedEx Ground
805,391050127864,N/A,N/A,N/A,FedEx Ground
4399,391050128106,N/A,N/A,N/A,FedEx Ground
5965,391050128529,N/A,N/A,N/A,FedEx Ground
2968,391050128735,N/A,N/A,N/A,FedEx Ground
863,391050128780,N/A,N/A,N/A,FedEx Ground
3749,391050129010,N/A,N/A,N/A,FedEx Ground
2628,391050129190,N/A,N/A,N/A,FedEx Ground
115,391050129249,N/A,N/A,N/A,FedEx Ground
4299,391050129580,N/A,N/A,N/A,FedEx Ground
1490,391050129709,N/A,N/A,N/A,FedEx Ground
1062,391050129720,N/A,N/A,N/A,FedEx Ground
5466,391050129753,N/A,N/A,N/A,FedEx Ground
1239,391050130492,N/A,N/A,N/A,FedEx Ground
98,391050130702,N/A,N/A,N/A,FedEx Ground
351,391050132440,N/A,N/A,N/A,FedEx Ground
2115,391050133642,N/A,N/A,N/A,FedEx Ground
4695,391050135439,N/A,N/A,N/A,FedEx Ground
4244,391050137740,N/A,N/A,N/A,FedEx Ground
599,391050138037,N/A,N/A,N/A,FedEx Ground
3734,391050138541,N/A,N/A,N/A,FedEx Ground
1397,391050138872,N/A,N/A,N/A,FedEx Ground
3476,391050138931,N/A,N/A,N/A,FedEx Ground
951,391050140081,N/A,N/A,N/A,FedEx Ground
813,391050140861,N/A,N/A,N/A,FedEx Ground
1396,391050141938,N/A,N/A,N/A,FedEx Ground
657,391050144180,N/A,N/A,N/A,FedEx Ground
2534,391050145175,N/A,N/A,N/A,FedEx Ground
4166,391050146252,N/A,N/A,N/A,FedEx Ground
236,391050149457,N/A,N/A,N/A,FedEx Ground
812,391050149711,N/A,N/A,N/A,FedEx Ground
5199,391050150439,N/A,N/A,N/A,FedEx Ground
7087,391050150612,N/A,N/A,N/A,FedEx Ground
5116,391050151012,N/A,N/A,N/A,FedEx Ground
491,391050151549,N/A,N/A,N/A,FedEx Ground
1681,391050152188,N/A,N/A,N/A,FedEx Ground
1711,391050153427,N/A,N/A,N/A,FedEx Ground
2959,391050153699,N/A,N/A,N/A,FedEx Ground
416,391050153780,N/A,N/A,N/A,FedEx Ground
131,391050154044,N/A,N/A,N/A,FedEx Ground
1864,391050154412,N/A,N/A,N/A,FedEx Ground
2192,391050154846,N/A,N/A,N/A,FedEx Ground
6964,391050155213,N/A,N/A,N/A,FedEx Ground
5056,391050156080,N/A,N/A,N/A,FedEx Ground
2276,391050156702,N/A,N/A,N/A,FedEx Ground
1659,391050156850,N/A,N/A,N/A,FedEx Ground
1737,391050156930,N/A,N/A,N/A,FedEx Ground
5492,391050163450,N/A,N/A,N/A,FedEx Ground
1550,391050164023,N/A,N/A,N/A,FedEx Ground
647,391050164089,N/A,N/A,N/A,FedEx Ground
4416,391050164273,N/A,N/A,N/A,FedEx Ground
1353,391050164917,N/A,N/A,N/A,FedEx Ground
6898,391050165475,N/A,N/A,N/A,FedEx Ground
1534,391050165556,N/A,N/A,N/A,FedEx Ground
3569,391050165751,N/A,N/A,N/A,FedEx Ground
281,391050166129,N/A,N/A,N/A,FedEx Ground
6173,391050166346,N/A,N/A,N/A,FedEx Ground
69,391050167250,N/A,N/A,N/A,FedEx Ground
294,391050167375,N/A,N/A,N/A,FedEx Ground
2783,391050167662,N/A,N/A,N/A,FedEx Ground
4609,391050167890,N/A,N/A,N/A,FedEx Ground
1955,391050167949,N/A,N/A,N/A,FedEx Ground
62,391050168073,N/A,N/A,N/A,FedEx Ground
2441,391050168360,N/A,N/A,N/A,FedEx Ground
839,391050168452,N/A,N/A,N/A,FedEx Ground
703,391050168658,N/A,N/A,N/A,FedEx Ground
1263,391050169036,N/A,N/A,N/A,FedEx Ground
1333,391050169540,N/A,N/A,N/A,FedEx Ground
2463,391050169838,N/A,N/A,N/A,FedEx Ground
3004,391050169849,N/A,N/A,N/A,FedEx Ground
2316,391050169908,N/A,N/A,N/A,FedEx Ground
1761,391050170007,N/A,N/A,N/A,FedEx Ground
3384,391050172731,N/A,N/A,N/A,FedEx Ground
2367,391050175281,N/A,N/A,N/A,FedEx Ground
742,391050175682,N/A,N/A,N/A,FedEx Ground
5761,391050175752,N/A,N/A,N/A,FedEx Ground
2924,391050176406,N/A,N/A,N/A,FedEx Ground
1500,391050177620,N/A,N/A,N/A,FedEx Ground
1012,391050180464,N/A,N/A,N/A,FedEx Ground
734,391050180670,N/A,N/A,N/A,FedEx Ground
4183,391050180692,N/A,N/A,N/A,FedEx Ground
5175,391050180707,N/A,N/A,N/A,FedEx Ground
4405,391050189704,N/A,N/A,N/A,FedEx Ground
1233,391050189954,N/A,N/A,N/A,FedEx Ground
522,391050191370,N/A,N/A,N/A,FedEx Ground
1401,391050191748,N/A,N/A,N/A,FedEx Ground
1329,391050192560,N/A,N/A,N/A,FedEx Ground
1421,391050192663,N/A,N/A,N/A,FedEx Ground
2352,391050193133,N/A,N/A,N/A,FedEx Ground
2760,391050194368,N/A,N/A,N/A,FedEx Ground
3313,391050194416,N/A,N/A,N/A,FedEx Ground
808,391050195011,N/A,N/A,N/A,FedEx Ground
1142,391050195022,N/A,N/A,N/A,FedEx Ground
667,391050195592,N/A,N/A,N/A,FedEx Ground
1754,391050195629,N/A,N/A,N/A,FedEx Ground
461,391050196393,N/A,N/A,N/A,FedEx Ground
903,391050198672,N/A,N/A,N/A,FedEx Ground
750,391050198812,N/A,N/A,N/A,FedEx Ground
437,391050199017,N/A,N/A,N/A,FedEx Ground
761,391050200242,N/A,N/A,N/A,FedEx Ground
2757,391050201124,N/A,N/A,N/A,FedEx Ground
714,391050201180,N/A,N/A,N/A,FedEx Ground
1252,391050201570,N/A,N/A,N/A,FedEx Ground
542,391050201672,N/A,N/A,N/A,FedEx Ground
403,391050202782,N/A,N/A,N/A,FedEx Ground
873,391050203995,N/A,N/A,N/A,FedEx Ground
3648,391050204009,N/A,N/A,N/A,FedEx Ground
3445,391050204454,N/A,N/A,N/A,FedEx Ground
4554,391050204616,N/A,N/A,N/A,FedEx Ground
3331,391050204730,N/A,N/A,N/A,FedEx Ground
3894,391050204888,N/A,N/A,N/A,FedEx Ground
5927,391050205005,N/A,N/A,N/A,FedEx Ground
1427,391050205792,N/A,N/A,N/A,FedEx Ground
5045,391050206413,N/A,N/A,N/A,FedEx Ground
361,391050207670,N/A,N/A,N/A,FedEx Ground
5398,391050208151,N/A,N/A,N/A,FedEx Ground
1249,391050209250,N/A,N/A,N/A,FedEx Ground
1341,391050210714,N/A,N/A,N/A,FedEx Ground
3777,391050211283,N/A,N/A,N/A,FedEx Ground
4526,391050211754,N/A,N/A,N/A,FedEx Ground
3102,391050211765,N/A,N/A,N/A,FedEx Ground
1986,391050212280,N/A,N/A,N/A,FedEx Ground
2966,391050212452,N/A,N/A,N/A,FedEx Ground
1206,391050212463,N/A,N/A,N/A,FedEx Ground
569,391050213242,N/A,N/A,N/A,FedEx Ground
1668,391050213264,N/A,N/A,N/A,FedEx Ground
5430,391050215142,N/A,N/A,N/A,FedEx Ground
1318,391050216285,N/A,N/A,N/A,FedEx Ground
7156,391050217454,N/A,N/A,N/A,FedEx Ground
672,391050219950,N/A,N/A,N/A,FedEx Ground
1798,391050220667,N/A,N/A,N/A,FedEx Ground
2532,391050221090,N/A,N/A,N/A,FedEx Ground
1638,391050224982,N/A,N/A,N/A,FedEx Ground
2322,391050225463,N/A,N/A,N/A,FedEx Ground
4219,391050227444,N/A,N/A,N/A,FedEx Ground
5411,391050228061,N/A,N/A,N/A,FedEx Ground
493,391050228830,N/A,N/A,N/A,FedEx Ground
1327,391050229620,N/A,N/A,N/A,FedEx Ground
5097,391050229984,N/A,N/A,N/A,FedEx Ground
3852,391050232730,N/A,N/A,N/A,FedEx Ground
328,391050232774,N/A,N/A,N/A,FedEx Ground
4529,391050233222,N/A,N/A,N/A,FedEx Ground
1200,391050233266,N/A,N/A,N/A,FedEx Ground
5352,391050233737,N/A,N/A,N/A,FedEx Ground
300,391050236780,N/A,N/A,N/A,FedEx Ground
1033,391050237375,N/A,N/A,N/A,FedEx Ground
23,391050238474,N/A,N/A,N/A,FedEx Ground
561,391050238485,N/A,N/A,N/A,FedEx Ground
4569,391050238511,N/A,N/A,N/A,FedEx Ground
408,391050238577,N/A,N/A,N/A,FedEx Ground
3498,391050238647,N/A,N/A,N/A,FedEx Ground
659,391050240419,N/A,N/A,N/A,FedEx Ground
239,391050242238,N/A,N/A,N/A,FedEx Ground
71,391050242937,N/A,N/A,N/A,FedEx Ground
337,391050243407,N/A,N/A,N/A,FedEx Ground
1546,391050243760,N/A,N/A,N/A,FedEx Ground
1495,391050243808,N/A,N/A,N/A,FedEx Ground
1891,391048796058,7/18/2025,N/A,7/21/2025,FedEx Ground
1980,391048797065,7/18/2025,N/A,7/21/2025,FedEx Ground
2902,391047843278,7/18/2025,N/A,7/21/2025,FedEx Ground
3535,391047861623,7/18/2025,N/A,7/21/2025,FedEx Ground
2331,391047836840,7/18/2025,N/A,7/22/2025,FedEx Ground
2222,391047839643,7/18/2025,N/A,7/22/2025,FedEx Ground
2797,391047839702,7/18/2025,N/A,7/22/2025,FedEx Ground
2128,391047841091,7/18/2025,N/A,7/22/2025,FedEx Ground
2103,391047841540,7/18/2025,N/A,7/22/2025,FedEx Ground
2200,391047842180,7/18/2025,N/A,7/22/2025,FedEx Ground
1868,391047842514,7/18/2025,N/A,7/22/2025,FedEx Ground
1924,391047843705,7/18/2025,N/A,7/22/2025,FedEx Ground
2139,391047845112,7/18/2025,N/A,7/22/2025,FedEx Ground
2901,391047845362,7/18/2025,N/A,7/22/2025,FedEx Ground
3561,391047847398,7/18/2025,N/A,7/22/2025,FedEx Ground
2047,391047848475,7/18/2025,N/A,7/22/2025,FedEx Ground
2174,391047849184,7/18/2025,N/A,7/22/2025,FedEx Ground
1866,391047851964,7/18/2025,N/A,7/22/2025,FedEx Ground
2758,391047868514,7/18/2025,N/A,7/22/2025,FedEx Ground
1749,391047872712,7/18/2025,N/A,7/22/2025,FedEx Ground
2747,391047872940,7/18/2025,N/A,7/22/2025,FedEx Ground
2332,391047873465,7/18/2025,N/A,7/22/2025,FedEx Ground
2373,391047873752,7/18/2025,N/A,7/22/2025,FedEx Ground
1964,391047874531,7/18/2025,N/A,7/22/2025,FedEx Ground
2530,391047874597,7/18/2025,N/A,7/22/2025,FedEx Ground
2224,391047874612,7/18/2025,N/A,7/22/2025,FedEx Ground
4156,391047874759,7/18/2025,N/A,7/22/2025,FedEx Ground
5434,391047961361,7/15/2025,N/A,7/22/2025,FedEx Ground
2178,391048793380,7/18/2025,N/A,7/22/2025,FedEx Ground
1939,391048793806,7/18/2025,N/A,7/22/2025,FedEx Ground
1975,391048794250,7/18/2025,N/A,7/22/2025,FedEx Ground
3114,391048796470,7/18/2025,N/A,7/22/2025,FedEx Ground
1919,391048796654,7/18/2025,N/A,7/22/2025,FedEx Ground
5076,391048796665,7/18/2025,N/A,7/22/2025,FedEx Ground
1797,391048796724,7/18/2025,N/A,7/22/2025,FedEx Ground
5278,391048797113,7/18/2025,N/A,7/22/2025,FedEx Ground
2095,391048797205,7/18/2025,N/A,7/22/2025,FedEx Ground
1856,391048797444,7/18/2025,N/A,7/22/2025,FedEx Ground
1932,391048798131,7/18/2025,N/A,7/22/2025,FedEx Ground
3269,391048798679,7/18/2025,N/A,7/22/2025,FedEx Ground
4389,391048801440,7/18/2025,N/A,7/22/2025,FedEx Ground
2143,391048802208,7/18/2025,N/A,7/22/2025,FedEx Ground
1873,391048802859,7/18/2025,N/A,7/22/2025,FedEx Ground
2682,391048802860,7/18/2025,N/A,7/22/2025,FedEx Ground
2140,391048803215,7/18/2025,N/A,7/22/2025,FedEx Ground
4387,391048803410,7/18/2025,N/A,7/22/2025,FedEx Ground
2261,391048803638,7/18/2025,N/A,7/22/2025,FedEx Ground
2183,391048803719,7/18/2025,N/A,7/22/2025,FedEx Ground
2634,391048804222,7/18/2025,N/A,7/22/2025,FedEx Ground
2046,391048804818,7/18/2025,N/A,7/22/2025,FedEx Ground
2282,391048803010,7/18/2025,N/A,7/21/2025,FedEx Ground
3548,391047843245,7/18/2025,N/A,7/21/2025,FedEx Ground
2284,391047846987,7/18/2025,N/A,7/21/2025,FedEx Ground
2900,391047848203,7/18/2025,N/A,7/21/2025,FedEx Ground
2954,391047850810,7/18/2025,N/A,7/21/2025,FedEx Ground
3803,391047851151,7/18/2025,N/A,7/21/2025,FedEx Ground
5439,391047851324,7/18/2025,N/A,7/21/2025,FedEx Ground
2184,391047851997,7/18/2025,N/A,7/21/2025,FedEx Ground
3301,391047873925,7/18/2025,N/A,7/21/2025,FedEx Ground
2202,391047840360,7/18/2025,N/A,7/22/2025,FedEx Ground
2719,391047841312,7/18/2025,N/A,7/22/2025,FedEx Ground
2267,391047841551,7/18/2025,N/A,7/22/2025,FedEx Ground
2180,391047843290,7/18/2025,N/A,7/22/2025,FedEx Ground
2898,391047845260,7/18/2025,N/A,7/22/2025,FedEx Ground
2299,391047846807,7/18/2025,N/A,7/22/2025,FedEx Ground
2897,391047846900,7/18/2025,N/A,7/22/2025,FedEx Ground
2371,391047849471,7/18/2025,N/A,7/22/2025,FedEx Ground
2232,391047849931,7/18/2025,N/A,7/22/2025,FedEx Ground
2012,391047850020,7/18/2025,N/A,7/22/2025,FedEx Ground
1954,391047850615,7/18/2025,N/A,7/22/2025,FedEx Ground
2153,391047851986,7/18/2025,N/A,7/22/2025,FedEx Ground
1698,391047865710,7/18/2025,N/A,7/22/2025,FedEx Ground
2681,391047865732,7/18/2025,N/A,7/22/2025,FedEx Ground
2398,391047867323,7/18/2025,N/A,7/22/2025,FedEx Ground
2330,391047871602,7/18/2025,N/A,7/22/2025,FedEx Ground
2964,391048796161,7/18/2025,N/A,7/22/2025,FedEx Ground
2013,391048799149,7/18/2025,N/A,7/22/2025,FedEx Ground
2629,391048802469,7/18/2025,N/A,7/22/2025,FedEx Ground
2659,391047846656,N/A,N/A,N/A,FedEx Ground
2170,391047848980,7/18/2025,N/A,7/21/2025,FedEx Ground
2341,391047850410,7/18/2025,N/A,7/21/2025,FedEx Ground
2899,391047839665,7/18/2025,7/21/2025,N/A,FedEx Ground
2118,391047840084,7/18/2025,7/21/2025,N/A,FedEx Ground
2585,391047840095,7/18/2025,7/21/2025,N/A,FedEx Ground
1970,391047841893,7/18/2025,7/21/2025,N/A,FedEx Ground
2903,391047842032,7/18/2025,7/21/2025,N/A,FedEx Ground
2144,391047842250,7/18/2025,7/21/2025,N/A,FedEx Ground
2904,391047842628,7/18/2025,7/21/2025,N/A,FedEx Ground
1918,391047842786,7/18/2025,7/21/2025,N/A,FedEx Ground
5294,391047844664,7/18/2025,7/21/2025,N/A,FedEx Ground
2660,391047845204,7/18/2025,7/21/2025,N/A,FedEx Ground
1796,391047845248,7/18/2025,7/21/2025,N/A,FedEx Ground
2163,391047845487,7/18/2025,7/21/2025,N/A,FedEx Ground
2854,391047846185,7/18/2025,7/21/2025,N/A,FedEx Ground
