Facility,Outage Type,Status,Walmart Week,Outage Start Date,Outage Time,Outage Duration,Outage Time Zone,Building Type,Day of Month
6017,Systems Outage Monthly Placeholder,Pending,21,June 21,12:30 a.m.,,Central,RDC,Third Wednesday
6025,Systems Outage Monthly Placeholder,Pending,21,June 21,1:00 a.m.,,Central,RDC,Fourth Wednesday
6071,Systems Outage Monthly Placeholder,Pending,21,June 21,12:00 a.m.,,Central,GDC,Fourth Wednesday
6084,Systems Outage Monthly Placeholder,Pending,21,June 21,12:00 a.m.,,Central,GDC,Third Wednesday
6099,Systems Outage Monthly Placeholder,Pending,21,June 21,11:30 p.m.,,Central,GDC,Fourth Wednesday
6066,Systems Outage Monthly Placeholder,Pending,21,June 22,1:30 a.m.,,Central,RDC,Fourth Thursday
6036,Systems Outage Monthly Placeholder,Pending,22,June 24,6:00 p.m.,,Central,RDC,Fourth Saturday
7067,Systems Outage Monthly Placeholder,Pending,22,June 24,12:30 a.m.,,Central,IDC,Fourth Saturday
6030,Systems Outage Monthly Placeholder,Pending,22,June 26,11:00 p.m.,,Central,RDC,Fourth Monday
6082,Systems Outage Monthly Placeholder,Pending,22,June 26,12:30 a.m.,,Central,GDC,Fourth Monday
6858,Systems Outage Monthly Placeholder,Pending,22,June 26,11:30 p.m.,,Central,GDC,Fourth Monday
6038,Systems Outage Monthly Placeholder,Pending,22,June 26,06:00 p.m.,,Central,RDC,Fourth Monday
6056,Systems Outage Monthly Placeholder,Pending,22,June 27,11:00 p.m.,,Central,GDC,Fourth Tuesday
6019,Systems Outage Monthly Placeholder,Pending,23,July 01,2:00 a.m.,,Central,RDC,First Saturday
7026,Systems Outage Monthly Placeholder,Pending,23,July 01,9:00 p.m.,,Central,RDC,First Saturday
6005,Systems Outage Monthly Placeholder,Pending,23,July 02,9:00 p.m.,,Central,RDC,First Sunday
6022,Systems Outage Monthly Placeholder,Pending,23,July 02,9:00 p.m.,,Central,RDC,First Sunday
7014,Systems Outage Monthly Placeholder,Pending,23,July 02,10:00 p.m.,,Central,GDC,First Sunday
7035,Systems Outage Monthly Placeholder,Pending,23,July 02,12:30 a.m.,,Central,RDC,First Sunday
7055,Systems Outage Monthly Placeholder,Pending,23,July 02,10:30 p.m.,,Central,GDC,First Sunday
6040,Systems Outage Monthly Placeholder,Pending,23,July 03,11:30 p.m.,,Central,RDC,First Monday
6043,Systems Outage Monthly Placeholder,Pending,23,July 03,12:00 a.m.,,Central,RDC,First Monday
7036,Systems Outage Monthly Placeholder,Pending,23,July 04,1:00 a.m.,,Central,RDC,First Tuesday
7038,Systems Outage Monthly Placeholder,Pending,23,July 04,12:30 a.m.,,Central,RDC,First Tuesday
8851,Systems Outage Monthly Placeholder,Pending,23,July 04,8:00 p.m.,,Central,GDC,First Tuesday
6016,Systems Outage Monthly Placeholder,Pending,23,July 05,1:30 a.m.,,Central,RDC,First Wednesday
6035,Systems Outage Monthly Placeholder,Pending,23,July 05,1:30 a.m.,,Central,RDC,First Wednesday
7034,Systems Outage Monthly Placeholder,Pending,23,July 05,2:00 a.m.,,Central,RDC,First Wednesday
6012,Systems Outage Monthly Placeholder,Pending,23,July 06,1:00 a.m.,,Central,RDC,First Thursday
6031,Systems Outage Monthly Placeholder,Pending,23,July 06,3:00 a.m.,,Central,RDC,First Thursday
6061,Systems Outage Monthly Placeholder,Pending,23,July 06,11:30 p.m.,,Central,IDC,First Thursday
6009,Systems Outage Monthly Placeholder,Pending,23,July 07,12:30 a.m.,,Central,RDC,Second Friday
6094,Systems Outage Monthly Placeholder,Pending,23,July 07,1:00 a.m.,,Central,RDC,Second Friday
7033,Systems Outage Monthly Placeholder,Pending,23,July 07,5:00 a.m.,,Central,RDC,First Friday
6070,Systems Outage Monthly Placeholder,Pending,24,July 08,1:00 a.m.,,Central,RDC,Second Saturday
6088,Systems Outage Monthly Placeholder,Pending,24,July 08,12:00 a.m.,,Central,IDC,Second Saturday
6023,Systems Outage Monthly Placeholder,Pending,24,July 09,11:00 p.m.,,Central,RDC,Second Sunday
6055,Systems Outage Monthly Placeholder,Pending,24,July 09,11:30 p.m.,,Central,GDC,Second Sunday
7023,Systems Outage Monthly Placeholder,Pending,24,July 09,11:30 p.m.,,Central,GDC,Second Sunday
6021,Systems Outage Monthly Placeholder,Pending,24,July 10,4:30 a.m.,,Central,RDC,Second Monday
6039,Systems Outage Monthly Placeholder,Pending,24,July 10,6:00 p.m.,,Central,RDC,First Monday
6069,Systems Outage Monthly Placeholder,Pending,24,July 10,1:00 a.m.,,Central,RDC,Second Monday
6072,Systems Outage Monthly Placeholder,Pending,24,July 10,12:30 a.m.,,Central,GDC,Second Monday
6085,Systems Outage Monthly Placeholder,Pending,24,July 10,12:30 a.m.,,Central,GDC,Second Monday
7018,Systems Outage Monthly Placeholder,Pending,24,July 10,12:00 a.m.,,Central,GDC,Second Monday
3960,Systems Outage Monthly Placeholder,Pending,24,July 11,1:00 a.m.,,Central,RDC,Second Tuesday
6006,Systems Outage Monthly Placeholder,Pending,24,July 11,12:00 a.m.,,Central,RDC,second Tuesday
6020,Systems Outage Monthly Placeholder,Pending,24,July 11,1:00 a.m.,,Central,RDC,Second Tuesday
6026,Systems Outage Monthly Placeholder,Pending,24,July 11,3:00 a.m.,,Central,RDC,Second Tuesday
6057,Systems Outage Monthly Placeholder,Pending,24,July 11,11:00 p.m.,,Central,GDC,Second Tuesday
6073,Systems Outage Monthly Placeholder,Pending,24,July 11,11:30 p.m.,,Central,GDC,Second Tuesday
6077,Systems Outage Monthly Placeholder,Pending,24,July 11,12:30 a.m.,,Central,GDC,Second Tuesday
6095,Systems Outage Monthly Placeholder,Pending,24,July 11,11:00 p.m.,,Central,GDC,Second Tuesday
7013,Systems Outage Monthly Placeholder,Pending,24,July 11,2:30 a.m.,,Central,GDC,Second Tuesday
7016,Systems Outage Monthly Placeholder,Pending,24,July 11,12:00 a.m.,,Central,GDC,Second Tuesday
7077,Systems Outage Monthly Placeholder,Pending,24,July 11,11:00 p.m.,,Central,GDC,Second Tuesday
6010,Systems Outage Monthly Placeholder,Pending,24,July 12,1:00 a.m.,,Central,RDC,First Wednesday
6059,Systems Outage Monthly Placeholder,Pending,24,July 12,12:30 a.m.,,Central,GDC,Second Wednesday
6090,Systems Outage Monthly Placeholder,Pending,24,July 12,2:00 a.m.,,Central,GDC,Second Wednesday
6092,Systems Outage Monthly Placeholder,Pending,24,July 12,1:00 a.m.,,Central,RDC,Second Wednesday
7039,Systems Outage Monthly Placeholder,Pending,24,July 12,2:00 a.m.,,Central,RDC,Second Thursday
7048,Systems Outage Monthly Placeholder,Pending,24,July 12,1:00 a.m.,,Central,GDC,Second Wednesday
6048,Systems Outage Monthly Placeholder,Pending,24,July 13,12:00 a.m.,,Central,RDC,Third Thursday
8397,Systems Outage Monthly Placeholder,Pending,24,July 13,3:00 a.m.,,Central,GDC,Second Thursday
6024,Systems Outage Monthly Placeholder,Pending,24,July 14,1:00 a.m.,,Central,RDC,Third Friday
4154,Systems Outage Monthly Placeholder,Pending,25,July 15,9:00 p.m.,,Central,GDC,Third Saturday
6027,Systems Outage Monthly Placeholder,Pending,25,July 15,6:00 p.m.,,Central,RDC,Third Saturday
6060,Systems Outage Monthly Placeholder,Pending,25,July 15,11:00 p.m.,,Central,GDC,Third Saturday
6080,Systems Outage Monthly Placeholder,Pending,25,July 15,6:00 p.m.,,Central,RDC,Third Saturday
6041,Systems Outage Monthly Placeholder,Pending,25,July 16,9:00 p.m.,,Central,WPM,Third Sunday
6285,Systems Outage Monthly Placeholder,Pending,25,July 16,9:30 p.m.,,Central,GDC,Third Sunday
7079,Systems Outage Monthly Placeholder,Pending,25,July 16,1:30 a.m.,,Central,GDC,Third Sunday
7842,Systems Outage Monthly Placeholder,Pending,25,July 16,9:00 p.m.,,Central,WPM,Third Sunday
6011,Systems Outage Monthly Placeholder,Pending,25,July 17,12:00 a.m.,,Central,RDC,Third Monday
6042,Systems Outage Monthly Placeholder,Pending,25,July 17,12:30 a.m.,,Central,GDC,Third Monday
6062,Systems Outage Monthly Placeholder,Pending,25,July 17,12:30 a.m.,,Central,GDC,Third Monday
7010,Systems Outage Monthly Placeholder,Pending,25,July 17,1:00 a.m.,,Central,GDC,Third Monday
7012,Systems Outage Monthly Placeholder,Pending,25,July 17,11:30 p.m.,,Central,GDC,Third Monday
7042,Systems Outage Monthly Placeholder,Pending,25,July 17,12:00 a.m.,,Central,IDC,Third Monday
3951,Systems Outage Monthly Placeholder,Pending,25,July 18,1:00 a.m.,,Central,RDC,Third Tuesday
6047,Systems Outage Monthly Placeholder,Pending,25,July 18,10:30 p.m.,,Central,GDC,Third Tuesday
6064,Systems Outage Monthly Placeholder,Pending,25,July 18,12:30 a.m.,,Central,GDC,Third Tuesday
6065,Systems Outage Monthly Placeholder,Pending,25,July 18,12:30 a.m.,,Central,GDC,Third Tuesday
6096,Systems Outage Monthly Placeholder,Pending,25,July 18,11:30 p.m.,,Central,GDC,Third Tuesday
7017,Systems Outage Monthly Placeholder,Pending,25,July 18,11:00 p.m.,,Central,GDC,Third Tuesday
7021,Systems Outage Monthly Placeholder,Pending,25,July 18,1:00 a.m.,,Central,GDC,Third Tuesday
7047,Systems Outage Monthly Placeholder,Pending,25,July 18,3:00 a.m.,,Central,GDC,Third Tuesday
7078,Systems Outage Monthly Placeholder,Pending,25,July 18,2:00 a.m.,,Central,EDC,Third Tuesday
7084,Systems Outage Monthly Placeholder,Pending,25,July 18,2:30 a.m.,,Central,GDC,Third Tuesday
6068,Systems Outage Monthly Placeholder,Pending,25,July 19,2:00 a.m.,,Central,RDC,Third Wednesday
6084,Systems Outage Monthly Placeholder,Pending,25,July 19,12:00 a.m.,,Central,GDC,Third Wednesday
6091,Systems Outage Monthly Placeholder,Pending,25,July 19,12:00 a.m.,,Central,GDC,Third Wednesday
7015,Systems Outage Monthly Placeholder,Pending,25,July 19,10:00 p.m.,,Central,GDC,Third Wednesday
7024,Systems Outage Monthly Placeholder,Pending,25,July 19,11:00 p.m.,,Central,GDC,Third Wednesday
7045,Systems Outage Monthly Placeholder,Pending,25,July 19,1:00 a.m.,,Central,RDC,Third Wednesday
7095,Systems Outage Monthly Placeholder,Pending,25,July 19,4:00 a.m.,,Central,IMP,Third Wednesday
6037,Systems Outage Monthly Placeholder,Pending,25,July 20,2:00 a.m.,,Central,RDC,Third Thursday
6054,Systems Outage Monthly Placeholder,Pending,25,July 20,1:00 a.m.,,Central,RDC,Third Thursday
6083,Systems Outage Monthly Placeholder,Pending,25,July 20,12:30 a.m.,,Central,GDC,Third Thursday
7030,Systems Outage Monthly Placeholder,Pending,25,July 20,12:00 a.m.,,Central,GDC,Third Thursday
6018,Systems Outage Monthly Placeholder,Pending,25,July 21,3:00 a.m.,,Central,RDC,Third Friday
6036,Systems Outage Monthly Placeholder,Pending,26,July 22,6:00 p.m.,,Central,RDC,Fourth Saturday
7067,Systems Outage Monthly Placeholder,Pending,26,July 22,12:30 a.m.,,Central,IDC,Fourth Saturday
6017,Systems Outage Monthly Placeholder,Pending,26,July 23,12:30 a.m.,,Central,RDC,Fourth Wednesday
6097,Systems Outage Monthly Placeholder,Pending,26,July 23,11:00 p.m.,,Central,GDC,Fourth Sunday
6030,Systems Outage Monthly Placeholder,Pending,26,July 24,11:00 p.m.,,Central,RDC,Fourth Monday
6082,Systems Outage Monthly Placeholder,Pending,26,July 24,12:00 a.m.,,Central,GDC,Fourth Monday
6858,Systems Outage Monthly Placeholder,Pending,26,July 24,11:30 p.m.,,Central,GDC,Fourth Monday
6038,Systems Outage Monthly Placeholder,Pending,26,July 24,06:00 p.m.,,Central,RDC,Fourth Monday
6056,Systems Outage Monthly Placeholder,Pending,26,July 25,11:00 p.m.,,Central,GDC,Fourth Tuesday
6074,Systems Outage Monthly Placeholder,Pending,26,July 25,10:00 a.m.,,Central,GDC,Fourth Tuesday
7019,Systems Outage Monthly Placeholder,Pending,26,July 25,12:30 a.m.,,Central,GDC,Fourth Tuesday
6025,Systems Outage Monthly Placeholder,Pending,26,July 26,1:00 a.m.,,Central,RDC,Fourth Wednesday
6071,Systems Outage Monthly Placeholder,Pending,26,July 26,12:00 a.m.,,Central,GDC,Fourth Wednesday
6099,Systems Outage Monthly Placeholder,Pending,26,July 26,11:30 p.m.,,Central,GDC,Fourth Wednesday
6066,Systems Outage Monthly Placeholder,Pending,26,July 27,1:30 a.m.,,Central,RDC,Fourth Thursday
7036,Systems Outage Monthly Placeholder,Pending,27,August 01,1:00 a.m.,,Central,RDC,First Tuesday
8851,Systems Outage Monthly Placeholder,Pending,27,August 01,8:00 p.m.,,Central,GDC,First Tuesday
6016,Systems Outage Monthly Placeholder,Pending,27,August 02,1:30 a.m.,,Central,RDC,First Wednesday
6035,Systems Outage Monthly Placeholder,Pending,27,August 02,1:30 a.m.,,Central,RDC,First Wednesday
7034,Systems Outage Monthly Placeholder,Pending,27,August 02,2:00 a.m.,,Central,RDC,First Wednesday
6073,Systems Outage Monthly Placeholder,Pending,28,August 02,11:30 p.m.,,Central,GDC,Second Tuesday
6010,Systems Outage Monthly Placeholder,Pending,29,August 02,1:00 a.m.,,Central,RDC,First Wednesday
6012,Systems Outage Monthly Placeholder,Pending,27,August 03,1:00 a.m.,,Central,RDC,First Thursday
6031,Systems Outage Monthly Placeholder,Pending,27,August 03,3:00 a.m.,,Central,RDC,First Thursday
6061,Systems Outage Monthly Placeholder,Pending,27,August 03,11:30 p.m.,,Central,IDC,First Thursday
7033,Systems Outage Monthly Placeholder,Pending,27,August 04,5:00 a.m.,,Central,RDC,First Friday
6019,Systems Outage Monthly Placeholder,Pending,28,August 05,2:00 a.m.,,Central,RDC,First Saturday
7026,Systems Outage Monthly Placeholder,Pending,28,August 05,9:00 p.m.,,Central,RDC,First Saturday
6005,Systems Outage Monthly Placeholder,Pending,28,August 06,9:00 p.m.,,Central,RDC,First Sunday
6022,Systems Outage Monthly Placeholder,Pending,28,August 06,9:00 p.m.,,Central,RDC,First Sunday
7014,Systems Outage Monthly Placeholder,Pending,28,August 06,10:00 p.m.,,Central,GDC,First Sunday
7035,Systems Outage Monthly Placeholder,Pending,28,August 06,12:30 a.m.,,Central,RDC,First Sunday
7055,Systems Outage Monthly Placeholder,Pending,28,August 06,10:30 p.m.,,Central,GDC,First Sunday
6021,Systems Outage Monthly Placeholder,Pending,28,August 07,4:30 a.m.,,Central,RDC,Second Monday
6039,Systems Outage Monthly Placeholder,Pending,28,August 07,6:00 p.m.,,Central,RDC,First Monday
6040,Systems Outage Monthly Placeholder,Pending,28,August 07,11:30 p.m.,,Central,RDC,First Monday
6043,Systems Outage Monthly Placeholder,Pending,28,August 07,12:00 a.m.,,Central,RDC,First Monday
6069,Systems Outage Monthly Placeholder,Pending,28,August 07,1:00 a.m.,,Central,RDC,Second Monday
6072,Systems Outage Monthly Placeholder,Pending,28,August 07,12:30 a.m.,,Central,GDC,Second Monday
7018,Systems Outage Monthly Placeholder,Pending,28,August 07,12:00 a.m.,,Central,GDC,First Monday
3960,Systems Outage Monthly Placeholder,Pending,28,August 08,1:00 a.m.,,Central,RDC,Second Tuesday
6006,Systems Outage Monthly Placeholder,Pending,28,August 08,12:00 a.m.,,Central,RDC,second Tuesday
6020,Systems Outage Monthly Placeholder,Pending,28,August 08,1:00 a.m.,,Central,RDC,Second Tuesday
6026,Systems Outage Monthly Placeholder,Pending,28,August 08,3:00 a.m.,,Central,RDC,Second Tuesday
6057,Systems Outage Monthly Placeholder,Pending,28,August 08,11:00 p.m.,,Central,GDC,Second Tuesday
6077,Systems Outage Monthly Placeholder,Pending,28,August 08,12:30 a.m.,,Central,GDC,Second Tuesday
7013,Systems Outage Monthly Placeholder,Pending,28,August 08,2:30 a.m.,,Central,GDC,Second Tuesday
7016,Systems Outage Monthly Placeholder,Pending,28,August 08,12:00 a.m.,,Central,GDC,Second Tuesday
7038,Systems Outage Monthly Placeholder,Pending,28,August 08,12:30 a.m.,,Central,RDC,First Tuesday
7077,Systems Outage Monthly Placeholder,Pending,28,August 08,11:00 p.m.,,Central,GDC,Second Tuesday
6059,Systems Outage Monthly Placeholder,Pending,28,August 09,12:30 a.m.,,Central,GDC,Second Wednesday
6090,Systems Outage Monthly Placeholder,Pending,28,August 09,2:00 a.m.,,Central,GDC,Second Wednesday
6092,Systems Outage Monthly Placeholder,Pending,28,August 09,1:00 a.m.,,Central,RDC,Second Wednesday
7039,Systems Outage Monthly Placeholder,Pending,28,August 09,2:00 a.m.,,Central,RDC,Second Thursday
7048,Systems Outage Monthly Placeholder,Pending,28,August 09,1:00 a.m.,,Central,GDC,Second Wednesday
8397,Systems Outage Monthly Placeholder,Pending,28,August 10,3:00 a.m.,,Central,GDC,Second Thursday
6009,Systems Outage Monthly Placeholder,Pending,28,August 11,12:30 a.m.,,Central,RDC,Second Friday
6094,Systems Outage Monthly Placeholder,Pending,28,August 11,1:00 a.m.,,Central,RDC,Second Friday
6070,Systems Outage Monthly Placeholder,Pending,29,August 12,1:00 a.m.,,Central,RDC,Second Saturday
6088,Systems Outage Monthly Placeholder,Pending,29,August 12,12:00 a.m.,,Central,IDC,Second Saturday
6023,Systems Outage Monthly Placeholder,Pending,29,August 13,11:00 p.m.,,Central,RDC,Second Sunday
6055,Systems Outage Monthly Placeholder,Pending,29,August 13,11:30 p.m.,,Central,GDC,Second Sunday
7023,Systems Outage Monthly Placeholder,Pending,29,August 13,11:30 p.m.,,Central,GDC,Second Sunday
6011,Systems Outage Monthly Placeholder,Pending,29,August 14,12:00 a.m.,,Central,RDC,Third Monday
6042,Systems Outage Monthly Placeholder,Pending,29,August 14,12:30 a.m.,,Central,GDC,Third Monday
6085,Systems Outage Monthly Placeholder,Pending,29,August 14,12:30 a.m.,,Central,GDC,Second Monday
7010,Systems Outage Monthly Placeholder,Pending,29,August 14,1:00 a.m.,,Central,GDC,Third Monday
7042,Systems Outage Monthly Placeholder,Pending,29,August 14,12:00 a.m.,,Central,IDC,Third Monday
3951,Systems Outage Monthly Placeholder,Pending,29,August 15,1:00 a.m.,,Central,RDC,Third Tuesday
6047,Systems Outage Monthly Placeholder,Pending,29,August 15,10:30 p.m.,,Central,GDC,Third Tuesday
6064,Systems Outage Monthly Placeholder,Pending,29,August 15,12:30 a.m.,,Central,GDC,Third Tuesday
6065,Systems Outage Monthly Placeholder,Pending,29,August 15,12:30 a.m.,,Central,GDC,Third Tuesday
6096,Systems Outage Monthly Placeholder,Pending,29,August 15,11:30 p.m.,,Central,GDC,Third Tuesday
7017,Systems Outage Monthly Placeholder,Pending,29,August 15,11:00 p.m.,,Central,GDC,Third Tuesday
7021,Systems Outage Monthly Placeholder,Pending,29,August 15,1:00 a.m.,,Central,GDC,Third Tuesday
7047,Systems Outage Monthly Placeholder,Pending,29,August 15,3:00 a.m.,,Central,GDC,Third Tuesday
7078,Systems Outage Monthly Placeholder,Pending,29,August 15,2:00 a.m.,,Central,EDC,Third Tuesday
7084,Systems Outage Monthly Placeholder,Pending,29,August 15,2:30 a.m.,,Central,GDC,Third Tuesday
6054,Systems Outage Monthly Placeholder,Pending,29,August 16,1:00 a.m.,,Central,RDC,Third Thursday
6068,Systems Outage Monthly Placeholder,Pending,29,August 16,2:00 a.m.,,Central,RDC,Third Wednesday
6084,Systems Outage Monthly Placeholder,Pending,29,August 16,12:00 a.m.,,Central,GDC,Third Wednesday
6091,Systems Outage Monthly Placeholder,Pending,29,August 16,12:00 a.m.,,Central,GDC,Third Wednesday
7015,Systems Outage Monthly Placeholder,Pending,29,August 16,10:00 p.m.,,Central,GDC,Third Wednesday
7024,Systems Outage Monthly Placeholder,Pending,29,August 16,11:00 p.m.,,Central,GDC,Third Wednesday
7045,Systems Outage Monthly Placeholder,Pending,29,August 16,1:00 a.m.,,Central,RDC,Third Wednesday
7095,Systems Outage Monthly Placeholder,Pending,29,August 16,4:00 a.m.,,Central,IMP,Third Wednesday
6037,Systems Outage Monthly Placeholder,Pending,29,August 17,2:00 a.m.,,Central,RDC,Third Thursday
6048,Systems Outage Monthly Placeholder,Pending,29,August 17,12:00 a.m.,,Central,RDC,Third Thursday
6083,Systems Outage Monthly Placeholder,Pending,29,August 17,12:30 a.m.,,Central,GDC,Third Thursday
7030,Systems Outage Monthly Placeholder,Pending,29,August 17,12:00 a.m.,,Central,GDC,Third Thursday
6018,Systems Outage Monthly Placeholder,Pending,29,August 18,3:00 a.m.,,Central,RDC,Third Friday
6024,Systems Outage Monthly Placeholder,Pending,29,August 18,1:00 a.m.,,Central,RDC,Third Friday
6027,Systems Outage Monthly Placeholder,Pending,29,August 19,6:00 p.m.,,Central,RDC,Third Saturday
4154,Systems Outage Monthly Placeholder,Pending,30,August 19,9:00 p.m.,,Central,GDC,Third Saturday
6060,Systems Outage Monthly Placeholder,Pending,30,August 19,11:00 p.m.,,Central,GDC,Third Saturday
6080,Systems Outage Monthly Placeholder,Pending,30,August 19,6:00 p.m.,,Central,RDC,Third Saturday
6041,Systems Outage Monthly Placeholder,Pending,30,August 20,9:00 p.m.,,Central,WPM,Third Sunday
6095,Systems Outage Monthly Placeholder,Pending,30,August 20,11:00 p.m.,,Central,GDC,Second Tuesday
6097,Systems Outage Monthly Placeholder,Pending,30,August 20,11:00 p.m.,,Central,GDC,Fourth Sunday
6285,Systems Outage Monthly Placeholder,Pending,30,August 20,9:30 p.m.,,Central,GDC,Third Sunday
7842,Systems Outage Monthly Placeholder,Pending,30,August 20,9:00 p.m.,,Central,WPM,Third Sunday
6082,Systems Outage Monthly Placeholder,Pending,30,August 21,12:30 a.m.,,Central,GDC,Fourth Monday
6030,Systems Outage Monthly Placeholder,Pending,30,August 21,11:00 p.m.,,Central,RDC,Fourth Monday
6062,Systems Outage Monthly Placeholder,Pending,30,August 21,12:30 a.m.,,Central,GDC,Third Monday
7012,Systems Outage Monthly Placeholder,Pending,30,August 21,11:30 p.m.,,Central,GDC,Third Monday
6038,Systems Outage Monthly Placeholder,Pending,30,August 21,06:00 p.m.,,Central,RDC,Fourth Monday
6056,Systems Outage Monthly Placeholder,Pending,30,August 22,11:00 p.m.,,Central,GDC,Fourth Tuesday
6074,Systems Outage Monthly Placeholder,Pending,30,August 22,10:00 a.m.,,Central,GDC,Fourth Tuesday
7019,Systems Outage Monthly Placeholder,Pending,30,August 22,12:30 a.m.,,Central,GDC,Fourth Tuesday
6017,Systems Outage Monthly Placeholder,Pending,30,August 23,12:30 a.m.,,Central,RDC,Fourth Wednesday
6025,Systems Outage Monthly Placeholder,Pending,30,August 23,1:00 a.m.,,Central,RDC,Fourth Wednesday
6071,Systems Outage Monthly Placeholder,Pending,30,August 23,12:00 a.m.,,Central,GDC,Fourth Wednesday
6099,Systems Outage Monthly Placeholder,Pending,30,August 23,11:30 p.m.,,Central,GDC,Fourth Wednesday
6036,Systems Outage Monthly Placeholder,Pending,30,August 23,6:00 p.m.,,Central,RDC,Fourth Saturday
6036,Systems Outage Monthly Placeholder,Pending,30,August 23,6:00 p.m.,,Central,RDC,Fourth Saturday
6066,Systems Outage Monthly Placeholder,Pending,30,August 24,1:30 a.m.,,Central,RDC,Fourth Thursday
7067,Systems Outage Monthly Placeholder,Pending,31,August 26,12:30 a.m.,,Central,IDC,Fourth Saturday
7079,Systems Outage Monthly Placeholder,Pending,31,August 27,1:30 a.m.,,Central,GDC,Third Sunday
6858,Systems Outage Monthly Placeholder,Pending,31,August 28,11:30 p.m.,,Central,GDC,Fourth Monday
7033,Systems Outage Monthly Placeholder,Pending,31,September 01,5:00 a.m.,,Central,RDC,First Friday
6019,Systems Outage Monthly Placeholder,Pending,32,September 02,2:00 a.m.,,Central,RDC,First Saturday
7026,Systems Outage Monthly Placeholder,Pending,32,September 02,9:00 p.m.,,Central,RDC,First Saturday
6005,Systems Outage Monthly Placeholder,Pending,32,September 03,9:00 p.m.,,Central,RDC,First Sunday
6022,Systems Outage Monthly Placeholder,Pending,32,September 03,9:00 p.m.,,Central,RDC,First Sunday
7014,Systems Outage Monthly Placeholder,Pending,32,September 03,10:00 p.m.,,Central,GDC,First Sunday
7035,Systems Outage Monthly Placeholder,Pending,32,September 03,12:30 a.m.,,Central,RDC,First Sunday
7055,Systems Outage Monthly Placeholder,Pending,32,September 03,10:30 p.m.,,Central,GDC,First Sunday
6039,Systems Outage Monthly Placeholder,Pending,32,September 04,6:00 p.m.,,Central,RDC,First Monday
6040,Systems Outage Monthly Placeholder,Pending,32,September 04,11:30 p.m.,,Central,RDC,First Monday
6043,Systems Outage Monthly Placeholder,Pending,32,September 04,12:00 a.m.,,Central,RDC,First Monday
7018,Systems Outage Monthly Placeholder,Pending,32,September 04,12:00 a.m.,,Central,GDC,First Monday
7036,Systems Outage Monthly Placeholder,Pending,32,September 05,1:00 a.m.,,Central,RDC,First Tuesday
7038,Systems Outage Monthly Placeholder,Pending,32,September 05,12:30 a.m.,,Central,RDC,First Tuesday
8851,Systems Outage Monthly Placeholder,Pending,32,September 05,8:00 p.m.,,Central,GDC,First Tuesday
6016,Systems Outage Monthly Placeholder,Pending,32,September 06,1:30 a.m.,,Central,RDC,First Wednesday
6035,Systems Outage Monthly Placeholder,Pending,32,September 06,1:30 a.m.,,Central,RDC,First Wednesday
7034,Systems Outage Monthly Placeholder,Pending,32,September 06,2:00 a.m.,,Central,RDC,First Wednesday
7039,Systems Outage Monthly Placeholder,Pending,32,September 06,2:00 a.m.,,Central,RDC,Second Thursday
7048,Systems Outage Monthly Placeholder,Pending,32,September 06,1:00 a.m.,,Central,GDC,Second Wednesday
6010,Systems Outage Monthly Placeholder,Pending,33,September 06,1:00 a.m.,,Central,RDC,First Wednesday
6012,Systems Outage Monthly Placeholder,Pending,32,September 07,1:00 a.m.,,Central,RDC,First Thursday
6031,Systems Outage Monthly Placeholder,Pending,32,September 07,3:00 a.m.,,Central,RDC,First Thursday
6061,Systems Outage Monthly Placeholder,Pending,32,September 07,11:30 p.m.,,Central,IDC,First Thursday
8397,Systems Outage Monthly Placeholder,Pending,32,September 07,3:00 a.m.,,Central,GDC,Second Thursday
6009,Systems Outage Monthly Placeholder,Pending,32,September 08,12:30 a.m.,,Central,RDC,Second Friday
