Region,Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Week Reported,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
75,1841,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202414,94.90%,96.60%,10.7,98.00%,96.80%,94.60%,89.10%
75,2529,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202414,94.40%,92.30%,10.1,97.30%,98.00%,93.50%,88.80%
75,4064,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202414,93.10%,92.00%,10.9,95.50%,96.40%,94.80%,84.50%
75,5488,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202414,90.10%,92.90%,14.4,88.30%,92.90%,91.40%,86.90%
75,1424,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202414,91.10%,98.90%,14.1,91.90%,97.70%,92.10%,83.30%
75,2279,,Scheduled Delivery Standard,42,Executive Review,Recovering,Store Focus,202414,90.80%,94.00%,12.4,91.80%,89.70%,92.80%,89.40%
75,2435,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202414,90.60%,96.70%,11.6,92.00%,88.00%,90.50%,91.80%
75,3720,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202414,79.60%,81.30%,14.7,87.60%,84.80%,65.70%,80.90%
4,2265,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202414,85.70%,78.90%,19.3,92.20%,76.30%,83.50%,90.20%
4,1183,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202414,86.30%,93.20%,14.5,89.40%,90.10%,79.50%,85.30%
4,4593,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202414,89.30%,97.80%,11.8,93.20%,85.20%,88.50%,90.60%
4,628,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202414,83.90%,85.80%,18,91.30%,87.10%,74.30%,82.50%
4,632,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202414,85.70%,96.20%,13.2,87.50%,83.80%,88.80%,82.10%
4,2348,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202414,81.80%,84.50%,11.3,87.00%,83.90%,82.00%,68.90%
4,2928,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202414,92.10%,92.40%,13.3,94.90%,96.80%,86.00%,90.70%
4,616,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202414,86.50%,85.70%,16.8,99.10%,98.60%,72.30%,77.10%
4,4273,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202414,90.20%,93.90%,13,93.90%,85.50%,93.00%,88.40%
17,5095,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202414,86.80%,94.00%,15.3,80.90%,92.80%,90.50%,83.20%
59,4184,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202414,84.90%,78.30%,12.2,87.70%,89.60%,85.10%,78.50%
