Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Week Reported,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
5043,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,78.70%,74.80%,15.7,89.50%,37.30%,55.00%,83.90%
314,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,84.90%,86.00%,15.7,96.40%,80.50%,49.60%,83.90%
332,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,84.10%,80.10%,13.7,92.40%,91.20%,56.30%,79.30%
5197,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,85.70%,74.40%,14.8,93.10%,93.10%,72.80%,79.20%
4435,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202401,86.90%,91.50%,13.7,94.20%,87.40%,42.50%,87.60%
308,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202401,90.50%,89.30%,11.9,95.20%,88.50%,85.50%,87.80%
671,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,91.50%,87.20%,11.5,91.80%,90.00%,78.60%,94.50%
272,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202401,91.50%,92.80%,12.6,97.70%,90.80%,67.70%,91.20%
659,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,73.80%,81.80%,20.5,83.10%,64.60%,63.30%,74.70%
710,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,73.50%,83.90%,14.9,86.40%,40.30%,89.60%,79.60%
3717,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202401,72.00%,89.70%,12.1,77.60%,75.20%,63.00%,66.20%
5058,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,90.00%,92.60%,14.3,92.20%,79.90%,86.10%,94.80%
7342,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202401,87.90%,84.10%,13.6,88.30%,100.00%,98.70%,85.60%
153,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,88.60%,86.30%,13.7,96.40%,85.20%,83.00%,83.50%
715,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,85.30%,89.90%,15.9,92.70%,85.00%,78.30%,78.70%
764,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,202401,79.80%,84.50%,16.9,95.30%,59.80%,74.50%,85.10%
2306,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202401,57.00%,61.30%,27.5,61.10%,65.70%,46.60%,49.30%
660,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202401,88.80%,97.30%,12.6,89.70%,94.80%,81.30%,87.00%
661,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202401,78.20%,80.70%,15.9,95.10%,63.70%,74.50%,69.50%
662,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,94.10%,88.90%,11.8,97.30%,94.00%,88.30%,92.20%
5703,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202401,83.10%,77.30%,16.8,86.80%,83.00%,72.40%,82.50%
708,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202401,79.60%,78.00%,18,94.00%,79.70%,75.30%,66.50%
875,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202401,82.20%,81.20%,14.3,92.90%,80.00%,70.10%,78.80%
2720,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202401,66.40%,64.10%,13.4,78.70%,48.20%,7.10%,76.80%
3059,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,78.30%,84.50%,9.2,95.10%,72.50%,40.20%,77.70%
6469,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202401,80.00%,85.40%,14,88.90%,66.00%,53.90%,86.00%
365,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,89.50%,96.20%,12,93.90%,88.00%,77.70%,90.60%
1340,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,83.00%,95.70%,21.4,92.80%,84.80%,72.20%,82.80%
3118,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,84.70%,95.80%,11.9,87.40%,84.00%,83.70%,83.10%
510,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202401,84.60%,84.10%,11.8,88.00%,89.60%,77.60%,84.00%
1400,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,90.90%,93.50%,10.7,96.60%,93.70%,83.00%,90.00%
787,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202401,89.40%,91.10%,13.5,95.10%,94.70%,85.80%,81.80%
3388,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202401,92.80%,92.30%,12,95.10%,93.90%,92.90%,89.30%
5267,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202401,84.80%,82.40%,6.8,93.10%,75.10%,90.80%,79.80%
1070,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,83.80%,81.20%,11.3,93.90%,84.60%,78.40%,78.60%
1403,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202401,87.70%,81.70%,12.1,89.40%,83.80%,84.90%,93.30%
3205,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,84.40%,90.60%,14.6,95.10%,91.70%,68.30%,81.90%
3741,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,87.00%,97.40%,11.1,89.40%,85.00%,84.60%,90.00%
3072,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202401,86.10%,78.20%,11.3,88.60%,80.00%,89.80%,86.80%
745,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,85.70%,91.30%,16.4,94.70%,78.90%,88.10%,81.20%
3401,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202401,77.70%,87.40%,13.4,89.70%,77.90%,67.10%,76.00%
3609,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,85.40%,85.30%,14.5,91.20%,77.50%,84.10%,88.90%
3709,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,86.50%,91.50%,14.1,94.90%,90.30%,83.00%,77.90%
6998,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,86.90%,90.60%,13.9,94.10%,90.00%,78.90%,84.60%
754,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202401,81.90%,84.90%,11.7,76.30%,83.70%,92.90%,77.10%
1024,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,88.10%,87.20%,12.4,93.70%,91.60%,87.70%,79.70%
1227,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202401,81.10%,77.60%,16.9,78.90%,82.00%,82.20%,81.00%
1293,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,86.20%,85.50%,14.3,92.30%,87.60%,85.90%,79.70%
1658,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202401,88.40%,95.20%,10.3,88.50%,87.10%,92.40%,85.80%
4144,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,89.60%,97.40%,10.9,94.00%,95.90%,84.60%,84.80%
758,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,88.80%,87.20%,14.5,92.30%,92.10%,89.00%,81.10%
907,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202401,89.30%,85.30%,11.4,90.70%,86.60%,94.80%,85.00%
1153,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202401,78.40%,73.00%,19.2,92.70%,77.90%,69.30%,74.30%
1367,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202401,81.80%,77.80%,21.6,93.20%,83.10%,64.20%,85.40%
85,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,83.90%,82.60%,16.5,96.60%,89.30%,59.00%,74.40%
124,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,84.10%,91.20%,16,92.70%,90.50%,75.80%,72.70%
4460,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,84.40%,82.40%,14,90.50%,83.50%,80.90%,79.90%
1105,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,85.00%,88.70%,12.5,95.40%,90.60%,79.80%,71.40%
157,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,91.10%,95.10%,16.2,97.20%,95.80%,94.20%,80.60%
278,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,68.70%,58.60%,12,87.50%,82.00%,58.10%,35.20%
376,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,202401,88.50%,92.30%,12.2,94.50%,88.30%,84.70%,84.00%
448,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,86.40%,94.10%,13.7,91.30%,89.00%,88.60%,79.60%
450,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202401,81.30%,85.60%,15.6,96.50%,89.50%,60.80%,65.60%
3868,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202401,67.90%,76.20%,15.5,82.60%,77.60%,26.80%,53.90%
23,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,87.60%,88.10%,12.1,97.00%,91.10%,94.20%,75.00%
307,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,87.00%,83.70%,15,94.50%,91.90%,90.20%,75.00%
3331,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202401,80.10%,82.50%,11.1,86.30%,91.10%,20.60%,71.60%
2946,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202401,92.40%,96.30%,13.5,95.60%,92.70%,93.00%,88.50%
2987,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202401,91.10%,87.80%,8.6,93.70%,92.70%,91.60%,86.70%
931,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,91.10%,90.30%,14.9,94.30%,88.00%,89.70%,92.40%
3531,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202401,87.90%,80.10%,14.1,96.70%,89.20%,83.90%,82.00%
3537,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,82.10%,86.80%,19.7,95.40%,94.20%,67.50%,71.70%
2722,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202401,90.40%,94.30%,10.9,83.00%,91.30%,92.80%,96.30%
2516,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202401,89.90%,82.00%,23,89.80%,90.90%,91.10%,87.80%
2539,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,86.30%,84.10%,17.4,96.90%,84.30%,72.60%,87.60%
3511,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,91.50%,88.30%,17.1,96.50%,90.20%,87.80%,91.80%
4394,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,84.50%,90.50%,11.7,97.00%,84.60%,67.40%,84.00%
4395,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,90.90%,79.10%,9.9,97.10%,86.70%,85.80%,94.10%
5883,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,91.30%,85.80%,14.8,97.30%,93.80%,88.40%,85.10%
1793,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,88.40%,82.20%,14.7,95.60%,91.20%,76.70%,84.90%
4176,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,83.90%,82.50%,13.7,93.00%,74.90%,36.20%,94.60%
5935,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202401,86.70%,89.70%,11.7,90.70%,89.10%,56.90%,84.70%
3088,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,89.80%,97.40%,10.7,97.30%,92.30%,78.70%,91.20%
1473,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,89.60%,85.60%,7.4,93.10%,88.20%,83.20%,92.60%
1864,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,87.50%,91.20%,14.1,94.40%,96.50%,87.50%,71.10%
3513,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202401,92.30%,83.20%,11,96.00%,93.20%,85.50%,94.20%
1230,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202401,89.70%,93.50%,12.8,98.00%,97.20%,85.40%,76.40%
3220,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,93.30%,91.50%,14.5,98.00%,96.10%,97.00%,81.40%
1914,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,94.80%,94.60%,11.8,96.80%,98.50%,95.80%,85.30%
1699,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202401,83.80%,86.70%,17.1,78.80%,93.60%,79.20%,84.40%
1888,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202401,87.70%,81.30%,15.9,90.40%,93.10%,84.10%,84.00%
2921,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,81.40%,83.80%,21,96.10%,96.90%,89.70%,6.80%
3366,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,77.80%,86.30%,27.5,93.60%,90.10%,87.90%,12.40%
3789,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,79.50%,78.70%,15.1,93.10%,87.10%,67.60%,72.10%
3232,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,92.40%,87.00%,10.9,98.70%,98.30%,90.90%,83.10%
3589,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202401,91.50%,89.90%,14.7,96.60%,95.50%,85.40%,89.50%
3620,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,91.50%,93.50%,15.3,91.60%,95.80%,93.50%,84.50%
5235,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,87.20%,88.80%,19.9,94.50%,93.20%,85.30%,76.10%
2307,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,88.60%,82.90%,15.5,93.60%,95.40%,90.80%,75.70%
1492,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202401,88.50%,85.00%,11.9,95.60%,95.60%,80.90%,83.80%
5334,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202401,74.70%,81.10%,24.5,78.00%,86.70%,60.70%,72.60%
953,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,88.10%,77.40%,12.9,96.00%,95.30%,72.00%,89.60%
5051,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202401,82.20%,69.00%,19.4,89.50%,86.80%,69.70%,83.40%
4284,,Scheduled Delivery Standard,14,At Risk,Degrading,Store Focus,202401,87.90%,84.70%,13,88.50%,94.10%,77.50%,91.00%
1199,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,86.30%,86.90%,10.6,92.90%,91.30%,80.60%,81.60%
2223,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,83.60%,74.50%,13,91.80%,87.80%,62.10%,90.60%
3533,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202401,77.70%,90.30%,16.3,77.40%,81.40%,75.40%,76.70%
5957,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,84.20%,84.10%,19.1,91.30%,90.40%,78.20%,76.80%
1273,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,89.30%,88.10%,17.7,91.80%,94.00%,92.50%,78.60%
3018,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202401,87.40%,79.80%,15.6,89.40%,93.80%,86.10%,80.90%
3382,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,92.20%,82.20%,15.8,96.50%,96.00%,94.90%,82.50%
984,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,90.00%,94.70%,12.5,94.00%,93.50%,87.10%,86.20%
1200,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,88.00%,79.90%,15.6,95.30%,94.80%,72.10%,90.00%
1434,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202401,89.30%,81.90%,16.1,89.30%,93.80%,84.10%,89.30%
1896,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,89.40%,77.70%,14.5,94.80%,94.90%,85.50%,81.50%
3227,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202401,86.80%,81.70%,15.4,89.50%,90.40%,81.70%,85.50%
3582,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,92.40%,93.60%,13.9,96.50%,95.10%,91.90%,86.20%
5123,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,91.80%,86.10%,14.8,96.30%,94.70%,86.70%,88.90%
5435,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,83.10%,91.00%,18.3,94.50%,94.20%,94.00%,41.50%
2106,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,75.70%,92.70%,21.2,96.30%,91.70%,60.60%,49.70%
2402,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,88.10%,91.20%,13.1,98.90%,84.90%,88.80%,81.40%
3277,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202401,89.30%,98.50%,11.7,94.00%,93.00%,93.60%,74.70%
2781,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,82.10%,82.30%,17.3,99.50%,88.40%,62.80%,80.40%
5841,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,84.10%,90.50%,17.2,95.20%,95.00%,56.90%,89.20%
1534,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202401,87.10%,86.90%,11.2,95.90%,94.70%,69.40%,84.10%
1565,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,84.40%,71.70%,11.3,95.10%,84.10%,72.10%,91.20%
1581,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202401,88.00%,83.00%,11,86.20%,92.10%,81.70%,91.30%
1695,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,77.30%,86.50%,7,95.70%,79.70%,61.00%,73.40%
2033,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,89.10%,87.20%,10.4,95.90%,91.20%,73.30%,91.60%
774,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202401,76.20%,79.40%,20.8,97.90%,72.30%,56.30%,68.60%
2432,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,68.40%,74.80%,18.6,92.10%,72.50%,45.10%,56.80%
2847,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,73.00%,92.00%,20.7,94.10%,66.60%,47.80%,71.80%
652,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,86.40%,84.50%,10.6,96.40%,88.00%,81.70%,81.00%
2131,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,73.70%,76.10%,15.1,89.10%,83.70%,61.70%,62.50%
5441,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202401,78.50%,80.60%,12.8,92.10%,87.50%,61.60%,75.00%
3267,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,82.10%,96.80%,12,96.70%,91.20%,55.70%,73.10%
5361,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,81.50%,94.20%,13.3,93.60%,79.70%,56.10%,82.50%
3172,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202401,70.80%,73.00%,11,93.30%,54.40%,45.50%,76.30%
1956,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202401,76.60%,58.50%,15.6,91.10%,84.50%,50.40%,84.10%
1872,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,78.90%,74.40%,13.7,97.10%,94.40%,60.90%,75.90%
1901,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,90.00%,87.20%,14.3,93.90%,93.30%,89.80%,85.00%
598,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,80.40%,77.10%,18.1,93.00%,78.40%,65.10%,81.50%
867,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,83.50%,90.60%,13.5,97.10%,84.30%,63.10%,85.30%
3339,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,92.30%,93.70%,15.4,97.40%,97.80%,91.70%,82.80%
3422,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,87.50%,97.90%,16,91.80%,91.20%,86.60%,80.50%
3774,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,91.20%,92.30%,16.2,94.90%,92.50%,86.60%,90.50%
1591,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,87.60%,90.40%,11.7,90.30%,95.70%,81.00%,83.90%
1850,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,89.50%,93.50%,11,96.20%,91.20%,85.10%,85.70%
1860,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202401,90.10%,94.50%,12.7,94.30%,90.70%,92.50%,82.40%
5436,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,88.70%,93.30%,15.1,88.30%,86.90%,85.60%,93.40%
2141,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,89.70%,90.40%,12.9,90.70%,90.40%,88.60%,88.80%
2650,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,87.30%,92.00%,14.9,97.70%,96.90%,89.10%,52.70%
2830,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202401,82.90%,84.60%,11.3,89.60%,85.30%,69.90%,87.10%
5103,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,86.60%,94.30%,17.8,94.60%,91.80%,83.40%,76.90%
3475,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,202401,93.00%,94.80%,10.1,96.00%,95.50%,88.70%,91.90%
4687,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202401,87.30%,88.60%,13.5,97.30%,89.90%,73.20%,88.10%
2169,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,81.40%,81.70%,16,93.00%,75.80%,78.00%,79.00%
2255,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,82.40%,88.00%,21.7,97.90%,97.50%,88.60%,46.10%
2535,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,83.00%,83.40%,17.8,98.10%,80.40%,85.90%,69.40%
2205,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,90.60%,93.90%,13.7,98.10%,93.20%,80.80%,88.80%
2334,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,86.00%,86.00%,11.2,96.50%,88.30%,79.50%,77.30%
2945,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202401,78.30%,75.80%,15.6,88.30%,85.90%,63.90%,73.10%
1640,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,84.30%,98.80%,11,89.20%,79.10%,78.90%,90.00%
2155,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202401,87.30%,91.40%,16.7,88.30%,94.00%,86.30%,81.20%
3409,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,84.10%,87.20%,12.9,91.20%,92.00%,73.10%,80.90%
4387,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,86.30%,95.20%,14.2,90.80%,82.40%,83.80%,88.80%
1970,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,87.10%,81.70%,16.3,90.50%,91.90%,92.70%,72.40%
2103,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,92.70%,92.60%,14.3,96.40%,93.60%,91.90%,88.90%
2336,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202401,80.40%,78.60%,16.4,87.30%,89.40%,85.30%,57.30%
2341,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,82.60%,96.30%,13.2,83.70%,85.60%,83.10%,77.80%
2095,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,89.10%,94.70%,12.3,96.50%,93.70%,88.60%,76.90%
2157,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,85.20%,92.70%,14.8,93.40%,89.00%,83.60%,74.00%
2366,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202401,91.70%,96.10%,13,89.00%,96.40%,94.80%,86.10%
3560,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,90.80%,94.30%,14.1,97.00%,95.70%,89.60%,80.60%
3114,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202401,91.20%,93.10%,13.7,87.50%,93.00%,94.30%,87.50%
1939,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,86.00%,88.90%,12.6,90.80%,82.90%,76.90%,94.40%
2046,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202401,79.50%,75.60%,9.8,82.60%,71.50%,82.80%,81.40%
1788,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202401,87.00%,75.70%,11.3,92.20%,89.30%,85.40%,80.00%
1753,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202401,85.00%,70.00%,10.2,91.50%,93.30%,80.50%,73.80%
1796,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202401,85.50%,88.00%,10.8,89.00%,88.20%,89.60%,75.20%
2142,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202401,89.10%,88.90%,12.3,86.60%,96.70%,93.50%,78.70%
2399,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,87.70%,94.00%,14.9,97.00%,96.80%,96.20%,60.90%
3329,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202401,77.80%,83.90%,10.4,84.70%,73.90%,70.30%,82.60%
2093,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,94.20%,99.30%,11.5,95.90%,97.30%,95.30%,87.30%
2146,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,87.60%,93.40%,15,96.20%,88.90%,90.60%,75.90%
2285,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,92.00%,94.20%,14.4,97.50%,97.10%,91.30%,81.60%
2874,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,86.40%,93.60%,15.8,90.00%,89.10%,83.80%,82.20%
5095,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,86.50%,96.40%,18,85.60%,92.70%,87.60%,79.90%
5295,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202401,88.10%,95.60%,18.9,88.60%,87.70%,84.60%,92.00%
2954,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,91.40%,99.80%,11.3,93.40%,92.30%,91.80%,87.90%
