DC,Item #,Desc.,Sector,Banner,Date,Chamber,Pick Type,CPT,IB,OB,Loads
8348,9352551,BONE IN HAMS,HAM,WM,3/21/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,3/22/2025,MP,CASE,840,97.51857143,97.51857143,0.12
8348,9352551,BONE IN HAMS,HAM,WM,3/23/2025,MP,CASE,840,97.51857143,97.51857143,0.12
8348,9352551,BONE IN HAMS,HAM,WM,3/24/2025,MP,CASE,840,97.51857143,97.51857143,0.12
8348,9352551,BONE IN HAMS,HAM,WM,3/25/2025,MP,CASE,840,97.51857143,97.51857143,0.12
8348,9352551,BONE IN HAMS,HAM,WM,3/26/2025,MP,CASE,840,97.51857143,97.51857143,0.12
8348,9352551,BONE IN HAMS,HAM,WM,3/27/2025,MP,CASE,840,97.51857143,97.51857143,0.12
8348,9352551,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,97.51857143,97.51857143,0.12
8348,9352551,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,113.8267857,113.8267857,0.14
8348,9352551,BONE IN HAMS,HAM,WM,3/30/2025,MP,CASE,840,113.8267857,113.8267857,0.14
8348,9352551,BONE IN HAMS,HAM,WM,3/31/2025,MP,CASE,840,113.8267857,113.8267857,0.14
8348,9352551,BONE IN HAMS,HAM,WM,4/1/2025,MP,CASE,840,113.8267857,113.8267857,0.14
8348,9352551,BONE IN HAMS,HAM,WM,4/2/2025,MP,CASE,840,113.8267857,113.8267857,0.14
8348,9352551,BONE IN HAMS,HAM,WM,4/3/2025,MP,CASE,840,113.8267857,113.8267857,0.14
8348,9352551,BONE IN HAMS,HAM,WM,4/4/2025,MP,CASE,840,113.8267857,113.8267857,0.14
8348,9352551,BONE IN HAMS,HAM,WM,4/5/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,4/6/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,4/7/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,4/8/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,4/9/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,4/10/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,4/11/2025,MP,CASE,840,82.57321429,82.57321429,0.10
8348,9352551,BONE IN HAMS,HAM,WM,4/12/2025,MP,CASE,840,66,66,0.08
8348,9352551,BONE IN HAMS,HAM,WM,4/13/2025,MP,CASE,840,66,66,0.08
8348,9352551,BONE IN HAMS,HAM,WM,4/14/2025,MP,CASE,840,66,66,0.08
8348,9352551,BONE IN HAMS,HAM,WM,4/15/2025,MP,CASE,840,66,66,0.08
8348,9352551,BONE IN HAMS,HAM,WM,4/16/2025,MP,CASE,840,66,66,0.08
8348,9352551,BONE IN HAMS,HAM,WM,4/17/2025,MP,CASE,840,66,66,0.08
8348,9352551,BONE IN HAMS,HAM,WM,4/18/2025,MP,CASE,840,66,66,0.08
8348,9369715,BONE IN HAMS,HAM,WM,3/1/2025,MP,CASE,840,104.4992857,104.4992857,0.12
8348,9369715,BONE IN HAMS,HAM,WM,3/2/2025,MP,CASE,840,104.4992857,104.4992857,0.12
8348,9369715,BONE IN HAMS,HAM,WM,3/3/2025,MP,CASE,840,104.4992857,104.4992857,0.12
8348,9369715,BONE IN HAMS,HAM,WM,3/4/2025,MP,CASE,840,104.4992857,104.4992857,0.12
8348,9369715,BONE IN HAMS,HAM,WM,3/5/2025,MP,CASE,840,104.4992857,104.4992857,0.12
8348,9369715,BONE IN HAMS,HAM,WM,3/6/2025,MP,CASE,840,104.4992857,104.4992857,0.12
8348,9369715,BONE IN HAMS,HAM,WM,3/7/2025,MP,CASE,840,104.4992857,104.4992857,0.12
8348,9369715,BONE IN HAMS,HAM,WM,3/8/2025,MP,CASE,840,115.7648571,115.7648571,0.14
8348,9369715,BONE IN HAMS,HAM,WM,3/9/2025,MP,CASE,840,115.7648571,115.7648571,0.14
8348,9369715,BONE IN HAMS,HAM,WM,3/10/2025,MP,CASE,840,115.7648571,115.7648571,0.14
8348,9369715,BONE IN HAMS,HAM,WM,3/11/2025,MP,CASE,840,115.7648571,115.7648571,0.14
8348,9369715,BONE IN HAMS,HAM,WM,3/12/2025,MP,CASE,840,115.7648571,115.7648571,0.14
8348,9369715,BONE IN HAMS,HAM,WM,3/13/2025,MP,CASE,840,115.7648571,115.7648571,0.14
8348,9369715,BONE IN HAMS,HAM,WM,3/14/2025,MP,CASE,840,115.7648571,115.7648571,0.14
8348,9369715,BONE IN HAMS,HAM,WM,3/15/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,3/16/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,3/17/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,3/18/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,3/19/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,3/20/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,3/21/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,3/22/2025,MP,CASE,840,169.5385714,169.5385714,0.20
8348,9369715,BONE IN HAMS,HAM,WM,3/23/2025,MP,CASE,840,169.5385714,169.5385714,0.20
8348,9369715,BONE IN HAMS,HAM,WM,3/24/2025,MP,CASE,840,169.5385714,169.5385714,0.20
8348,9369715,BONE IN HAMS,HAM,WM,3/25/2025,MP,CASE,840,169.5385714,169.5385714,0.20
8348,9369715,BONE IN HAMS,HAM,WM,3/26/2025,MP,CASE,840,169.5385714,169.5385714,0.20
8348,9369715,BONE IN HAMS,HAM,WM,3/27/2025,MP,CASE,840,169.5385714,169.5385714,0.20
8348,9369715,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,169.5385714,169.5385714,0.20
8348,9369715,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,206.8946429,206.8946429,0.25
8348,9369715,BONE IN HAMS,HAM,WM,3/30/2025,MP,CASE,840,206.8946429,206.8946429,0.25
8348,9369715,BONE IN HAMS,HAM,WM,3/31/2025,MP,CASE,840,206.8946429,206.8946429,0.25
8348,9369715,BONE IN HAMS,HAM,WM,4/1/2025,MP,CASE,840,206.8946429,206.8946429,0.25
8348,9369715,BONE IN HAMS,HAM,WM,4/2/2025,MP,CASE,840,206.8946429,206.8946429,0.25
8348,9369715,BONE IN HAMS,HAM,WM,4/3/2025,MP,CASE,840,206.8946429,206.8946429,0.25
8348,9369715,BONE IN HAMS,HAM,WM,4/4/2025,MP,CASE,840,206.8946429,206.8946429,0.25
8348,9369715,BONE IN HAMS,HAM,WM,4/5/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,4/6/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,4/7/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,4/8/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,4/9/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,4/10/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,4/11/2025,MP,CASE,840,134.8971429,134.8971429,0.16
8348,9369715,BONE IN HAMS,HAM,WM,4/12/2025,MP,CASE,840,84,84,0.10
8348,9369715,BONE IN HAMS,HAM,WM,4/13/2025,MP,CASE,840,84,84,0.10
8348,9369715,BONE IN HAMS,HAM,WM,4/14/2025,MP,CASE,840,84,84,0.10
8348,9369715,BONE IN HAMS,HAM,WM,4/15/2025,MP,CASE,840,84,84,0.10
8348,9369715,BONE IN HAMS,HAM,WM,4/16/2025,MP,CASE,840,84,84,0.10
8348,9369715,BONE IN HAMS,HAM,WM,4/17/2025,MP,CASE,840,84,84,0.10
8348,9369715,BONE IN HAMS,HAM,WM,4/18/2025,MP,CASE,840,84,84,0.10
8348,9394808,BONE IN HAMS,HAM,WM,3/1/2025,MP,CASE,840,12.72857143,12.72857143,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/2/2025,MP,CASE,840,12.72857143,12.72857143,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/3/2025,MP,CASE,840,12.72857143,12.72857143,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/4/2025,MP,CASE,840,12.72857143,12.72857143,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/5/2025,MP,CASE,840,12.72857143,12.72857143,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/6/2025,MP,CASE,840,12.72857143,12.72857143,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/7/2025,MP,CASE,840,12.72857143,12.72857143,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/8/2025,MP,CASE,840,15.07428571,15.07428571,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/9/2025,MP,CASE,840,15.07428571,15.07428571,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/10/2025,MP,CASE,840,15.07428571,15.07428571,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/11/2025,MP,CASE,840,15.07428571,15.07428571,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/12/2025,MP,CASE,840,15.07428571,15.07428571,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/13/2025,MP,CASE,840,15.07428571,15.07428571,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/14/2025,MP,CASE,840,15.07428571,15.07428571,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/15/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/16/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/17/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/18/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/19/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/20/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/21/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,3/22/2025,MP,CASE,840,24.45714286,24.45714286,0.03
8348,9394808,BONE IN HAMS,HAM,WM,3/23/2025,MP,CASE,840,24.45714286,24.45714286,0.03
8348,9394808,BONE IN HAMS,HAM,WM,3/24/2025,MP,CASE,840,24.45714286,24.45714286,0.03
8348,9394808,BONE IN HAMS,HAM,WM,3/25/2025,MP,CASE,840,24.45714286,24.45714286,0.03
8348,9394808,BONE IN HAMS,HAM,WM,3/26/2025,MP,CASE,840,24.45714286,24.45714286,0.03
8348,9394808,BONE IN HAMS,HAM,WM,3/27/2025,MP,CASE,840,24.45714286,24.45714286,0.03
8348,9394808,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,24.45714286,24.45714286,0.03
8348,9394808,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,30.32142857,30.32142857,0.04
8348,9394808,BONE IN HAMS,HAM,WM,3/30/2025,MP,CASE,840,30.32142857,30.32142857,0.04
8348,9394808,BONE IN HAMS,HAM,WM,3/31/2025,MP,CASE,840,30.32142857,30.32142857,0.04
8348,9394808,BONE IN HAMS,HAM,WM,4/1/2025,MP,CASE,840,30.32142857,30.32142857,0.04
8348,9394808,BONE IN HAMS,HAM,WM,4/2/2025,MP,CASE,840,30.32142857,30.32142857,0.04
8348,9394808,BONE IN HAMS,HAM,WM,4/3/2025,MP,CASE,840,30.32142857,30.32142857,0.04
8348,9394808,BONE IN HAMS,HAM,WM,4/4/2025,MP,CASE,840,30.32142857,30.32142857,0.04
8348,9394808,BONE IN HAMS,HAM,WM,4/5/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,4/6/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,4/7/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,4/8/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,4/9/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,4/10/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,4/11/2025,MP,CASE,840,18.59285714,18.59285714,0.02
8348,9394808,BONE IN HAMS,HAM,WM,4/12/2025,MP,CASE,840,7.011428571,7.011428571,0.01
8348,9394808,BONE IN HAMS,HAM,WM,4/13/2025,MP,CASE,840,7.011428571,7.011428571,0.01
8348,9394808,BONE IN HAMS,HAM,WM,4/14/2025,MP,CASE,840,7.011428571,7.011428571,0.01
8348,9394808,BONE IN HAMS,HAM,WM,4/15/2025,MP,CASE,840,7.011428571,7.011428571,0.01
8348,9394808,BONE IN HAMS,HAM,WM,4/16/2025,MP,CASE,840,7.011428571,7.011428571,0.01
8348,9394808,BONE IN HAMS,HAM,WM,4/17/2025,MP,CASE,840,7.011428571,7.011428571,0.01
8348,9394808,BONE IN HAMS,HAM,WM,4/18/2025,MP,CASE,840,7.011428571,7.011428571,0.01
8348,9399680,BONELESS HAMS,HAM,WM,3/1/2025,MP,CASE,840,94.45857143,94.45857143,0.11
8348,9399680,BONELESS HAMS,HAM,WM,3/2/2025,MP,CASE,840,94.45857143,94.45857143,0.11
8348,9399680,BONELESS HAMS,HAM,WM,3/3/2025,MP,CASE,840,94.45857143,94.45857143,0.11
8348,9399680,BONELESS HAMS,HAM,WM,3/4/2025,MP,CASE,840,94.45857143,94.45857143,0.11
8348,9399680,BONELESS HAMS,HAM,WM,3/5/2025,MP,CASE,840,94.45857143,94.45857143,0.11
8348,9399680,BONELESS HAMS,HAM,WM,3/6/2025,MP,CASE,840,94.45857143,94.45857143,0.11
8348,9399680,BONELESS HAMS,HAM,WM,3/7/2025,MP,CASE,840,94.45857143,94.45857143,0.11
8348,9399680,BONELESS HAMS,HAM,WM,3/8/2025,MP,CASE,840,102.7462857,102.7462857,0.12
8348,9399680,BONELESS HAMS,HAM,WM,3/9/2025,MP,CASE,840,102.7462857,102.7462857,0.12
8348,9399680,BONELESS HAMS,HAM,WM,3/10/2025,MP,CASE,840,102.7462857,102.7462857,0.12
8348,9399680,BONELESS HAMS,HAM,WM,3/11/2025,MP,CASE,840,102.7462857,102.7462857,0.12
8348,9399680,BONELESS HAMS,HAM,WM,3/12/2025,MP,CASE,840,102.7462857,102.7462857,0.12
8348,9399680,BONELESS HAMS,HAM,WM,3/13/2025,MP,CASE,840,102.7462857,102.7462857,0.12
8348,9399680,BONELESS HAMS,HAM,WM,3/14/2025,MP,CASE,840,102.7462857,102.7462857,0.12
8348,9399680,BONELESS HAMS,HAM,WM,3/15/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,3/16/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,3/17/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,3/18/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,3/19/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,3/20/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,3/21/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,3/22/2025,MP,CASE,840,146.2671429,146.2671429,0.17
8348,9399680,BONELESS HAMS,HAM,WM,3/23/2025,MP,CASE,840,146.2671429,146.2671429,0.17
8348,9399680,BONELESS HAMS,HAM,WM,3/24/2025,MP,CASE,840,146.2671429,146.2671429,0.17
8348,9399680,BONELESS HAMS,HAM,WM,3/25/2025,MP,CASE,840,146.2671429,146.2671429,0.17
8348,9399680,BONELESS HAMS,HAM,WM,3/26/2025,MP,CASE,840,146.2671429,146.2671429,0.17
8348,9399680,BONELESS HAMS,HAM,WM,3/27/2025,MP,CASE,840,146.2671429,146.2671429,0.17
8348,9399680,BONELESS HAMS,HAM,WM,3/28/2025,MP,CASE,840,146.2671429,146.2671429,0.17
8348,9399680,BONELESS HAMS,HAM,WM,3/29/2025,MP,CASE,840,177.8089286,177.8089286,0.21
8348,9399680,BONELESS HAMS,HAM,WM,3/30/2025,MP,CASE,840,177.8089286,177.8089286,0.21
8348,9399680,BONELESS HAMS,HAM,WM,3/31/2025,MP,CASE,840,177.8089286,177.8089286,0.21
8348,9399680,BONELESS HAMS,HAM,WM,4/1/2025,MP,CASE,840,177.8089286,177.8089286,0.21
8348,9399680,BONELESS HAMS,HAM,WM,4/2/2025,MP,CASE,840,177.8089286,177.8089286,0.21
8348,9399680,BONELESS HAMS,HAM,WM,4/3/2025,MP,CASE,840,177.8089286,177.8089286,0.21
8348,9399680,BONELESS HAMS,HAM,WM,4/4/2025,MP,CASE,840,177.8089286,177.8089286,0.21
8348,9399680,BONELESS HAMS,HAM,WM,4/5/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,4/6/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,4/7/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,4/8/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,4/9/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,4/10/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,4/11/2025,MP,CASE,840,117.7835714,117.7835714,0.14
8348,9399680,BONELESS HAMS,HAM,WM,4/12/2025,MP,CASE,840,82,82,0.10
8348,9399680,BONELESS HAMS,HAM,WM,4/13/2025,MP,CASE,840,82,82,0.10
8348,9399680,BONELESS HAMS,HAM,WM,4/14/2025,MP,CASE,840,82,82,0.10
8348,9399680,BONELESS HAMS,HAM,WM,4/15/2025,MP,CASE,840,82,82,0.10
8348,9399680,BONELESS HAMS,HAM,WM,4/16/2025,MP,CASE,840,82,82,0.10
8348,9399680,BONELESS HAMS,HAM,WM,4/17/2025,MP,CASE,840,82,82,0.10
8348,9399680,BONELESS HAMS,HAM,WM,4/18/2025,MP,CASE,840,82,82,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/1/2025,MP,CASE,840,82.9,82.9,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/2/2025,MP,CASE,840,82.9,82.9,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/3/2025,MP,CASE,840,82.9,82.9,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/4/2025,MP,CASE,840,82.9,82.9,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/5/2025,MP,CASE,840,82.9,82.9,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/6/2025,MP,CASE,840,82.9,82.9,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/7/2025,MP,CASE,840,82.9,82.9,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/8/2025,MP,CASE,840,86.34285714,86.34285714,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/9/2025,MP,CASE,840,86.34285714,86.34285714,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/10/2025,MP,CASE,840,86.34285714,86.34285714,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/11/2025,MP,CASE,840,86.34285714,86.34285714,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/12/2025,MP,CASE,840,86.34285714,86.34285714,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/13/2025,MP,CASE,840,86.34285714,86.34285714,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/14/2025,MP,CASE,840,86.34285714,86.34285714,0.10
8348,550937165,BONELESS HAMS,HAM,WM,3/15/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,3/16/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,3/17/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,3/18/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,3/19/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,3/20/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,3/21/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,3/22/2025,MP,CASE,840,104.9271429,104.9271429,0.12
8348,550937165,BONELESS HAMS,HAM,WM,3/23/2025,MP,CASE,840,104.9271429,104.9271429,0.12
8348,550937165,BONELESS HAMS,HAM,WM,3/24/2025,MP,CASE,840,104.9271429,104.9271429,0.12
8348,550937165,BONELESS HAMS,HAM,WM,3/25/2025,MP,CASE,840,104.9271429,104.9271429,0.12
8348,550937165,BONELESS HAMS,HAM,WM,3/26/2025,MP,CASE,840,104.9271429,104.9271429,0.12
8348,550937165,BONELESS HAMS,HAM,WM,3/27/2025,MP,CASE,840,104.9271429,104.9271429,0.12
8348,550937165,BONELESS HAMS,HAM,WM,3/28/2025,MP,CASE,840,104.9271429,104.9271429,0.12
8348,550937165,BONELESS HAMS,HAM,WM,3/29/2025,MP,CASE,840,118.475,118.475,0.14
8348,550937165,BONELESS HAMS,HAM,WM,3/30/2025,MP,CASE,840,118.475,118.475,0.14
8348,550937165,BONELESS HAMS,HAM,WM,3/31/2025,MP,CASE,840,118.475,118.475,0.14
8348,550937165,BONELESS HAMS,HAM,WM,4/1/2025,MP,CASE,840,118.475,118.475,0.14
8348,550937165,BONELESS HAMS,HAM,WM,4/2/2025,MP,CASE,840,118.475,118.475,0.14
8348,550937165,BONELESS HAMS,HAM,WM,4/3/2025,MP,CASE,840,118.475,118.475,0.14
8348,550937165,BONELESS HAMS,HAM,WM,4/4/2025,MP,CASE,840,118.475,118.475,0.14
8348,550937165,BONELESS HAMS,HAM,WM,4/5/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,4/6/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,4/7/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,4/8/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,4/9/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,4/10/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,4/11/2025,MP,CASE,840,92.70642857,92.70642857,0.11
8348,550937165,BONELESS HAMS,HAM,WM,4/12/2025,MP,CASE,840,76,76,0.09
8348,550937165,BONELESS HAMS,HAM,WM,4/13/2025,MP,CASE,840,76,76,0.09
8348,550937165,BONELESS HAMS,HAM,WM,4/14/2025,MP,CASE,840,76,76,0.09
8348,550937165,BONELESS HAMS,HAM,WM,4/15/2025,MP,CASE,840,76,76,0.09
8348,550937165,BONELESS HAMS,HAM,WM,4/16/2025,MP,CASE,840,76,76,0.09
8348,550937165,BONELESS HAMS,HAM,WM,4/17/2025,MP,CASE,840,76,76,0.09
8348,550937165,BONELESS HAMS,HAM,WM,4/18/2025,MP,CASE,840,76,76,0.09
8348,663226690,BONE IN HAMS,HAM,WM,3/1/2025,MP,CASE,840,129.6207143,129.6207143,0.15
8348,663226690,BONE IN HAMS,HAM,WM,3/2/2025,MP,CASE,840,129.6207143,129.6207143,0.15
8348,663226690,BONE IN HAMS,HAM,WM,3/3/2025,MP,CASE,840,129.6207143,129.6207143,0.15
8348,663226690,BONE IN HAMS,HAM,WM,3/4/2025,MP,CASE,840,129.6207143,129.6207143,0.15
8348,663226690,BONE IN HAMS,HAM,WM,3/5/2025,MP,CASE,840,129.6207143,129.6207143,0.15
8348,663226690,BONE IN HAMS,HAM,WM,3/6/2025,MP,CASE,840,129.6207143,129.6207143,0.15
8348,663226690,BONE IN HAMS,HAM,WM,3/7/2025,MP,CASE,840,129.6207143,129.6207143,0.15
8348,663226690,BONE IN HAMS,HAM,WM,3/8/2025,MP,CASE,840,149.3791429,149.3791429,0.18
8348,663226690,BONE IN HAMS,HAM,WM,3/9/2025,MP,CASE,840,149.3791429,149.3791429,0.18
8348,663226690,BONE IN HAMS,HAM,WM,3/10/2025,MP,CASE,840,149.3791429,149.3791429,0.18
8348,663226690,BONE IN HAMS,HAM,WM,3/11/2025,MP,CASE,840,149.3791429,149.3791429,0.18
8348,663226690,BONE IN HAMS,HAM,WM,3/12/2025,MP,CASE,840,149.3791429,149.3791429,0.18
8348,663226690,BONE IN HAMS,HAM,WM,3/13/2025,MP,CASE,840,149.3791429,149.3791429,0.18
8348,663226690,BONE IN HAMS,HAM,WM,3/14/2025,MP,CASE,840,149.3791429,149.3791429,0.18
8348,663226690,BONE IN HAMS,HAM,WM,3/15/2025,MP,CASE,840,181.1025,181.1025,0.22
8348,663226690,BONE IN HAMS,HAM,WM,3/16/2025,MP,CASE,840,181.1025,181.1025,0.22
8348,663226690,BONE IN HAMS,HAM,WM,3/17/2025,MP,CASE,840,181.1025,181.1025,0.22
8348,663226690,BONE IN HAMS,HAM,WM,3/18/2025,MP,CASE,840,181.1025,181.1025,0.22
8348,663226690,BONE IN HAMS,HAM,WM,3/19/2025,MP,CASE,840,181.1025,181.1025,0.22
8348,663226690,BONE IN HAMS,HAM,WM,3/20/2025,MP,CASE,840,181.1025,181.1025,0.22
8348,663226690,BONE IN HAMS,HAM,WM,3/21/2025,MP,CASE,840,181.1025,181.1025,0.22
8348,663226690,BONE IN HAMS,HAM,WM,3/22/2025,MP,CASE,840,236.3842857,236.3842857,0.28
8348,663226690,BONE IN HAMS,HAM,WM,3/23/2025,MP,CASE,840,236.3842857,236.3842857,0.28
8348,663226690,BONE IN HAMS,HAM,WM,3/24/2025,MP,CASE,840,236.3842857,236.3842857,0.28
8348,663226690,BONE IN HAMS,HAM,WM,3/25/2025,MP,CASE,840,236.3842857,236.3842857,0.28
8348,663226690,BONE IN HAMS,HAM,WM,3/26/2025,MP,CASE,840,236.3842857,236.3842857,0.28
8348,663226690,BONE IN HAMS,HAM,WM,3/27/2025,MP,CASE,840,236.3842857,236.3842857,0.28
8348,663226690,BONE IN HAMS,HAM,WM,3/28/2025,MP,CASE,840,236.3842857,236.3842857,0.28
8348,663226690,BONE IN HAMS,HAM,WM,3/29/2025,MP,CASE,840,292.7660714,292.7660714,0.35
