Store,DC,Commodity,23-Dec,24-Dec,25-Dec,26-Dec,27-Dec,28-Dec,29-Dec
1943,7018,FDD,1,0,1,1,1,1,1
1945,7030,FDD,1,0,1,1,1,1,1
1946,6096,FDD,1,0,1,1,1,1,1
1947,7021,FDD,1,1,1,1,1,1,1
1948,7017,FDD,1,1,1,1,1,1,1
1949,6047,FDD,1,1,1,1,1,1,1
1950,6091,FDD,0,0,1,1,0,1,1
1952,7079,FDD,1,0,1,1,1,1,1
1953,6091,FDD,1,1,1,1,1,1,1
1954,7014,FDD,1,1,1,1,1,1,1
1955,7024,FDD,1,1,1,1,1,1,1
1956,7077,FDD,1,1,1,1,1,1,1
1958,6083,FDD,1,1,0,1,1,1,0
1959,6096,FDD,1,1,1,1,1,1,1
1960,6071,FDD,1,0,1,1,1,1,1
1961,7012,FDD,1,0,1,1,1,1,1
1962,7055,FDD,1,1,1,1,1,1,1
1964,7014,FDD,1,1,1,1,1,1,1
1965,7018,FDD,1,0,1,1,1,1,1
1966,6047,FDD,1,1,1,1,1,1,1
1967,7014,FDD,1,1,1,1,1,1,1
1968,7030,FDD,1,0,1,1,1,1,1
1969,7016,FDD,1,1,1,1,1,1,1
1970,7014,FDD,1,0,1,1,1,1,1
1971,6085,FDD,1,0,1,1,1,1,1
1973,6047,FDD,1,1,1,1,1,1,1
1974,7014,FDD,1,0,1,1,1,1,1
1975,7014,FDD,1,0,1,1,1,1,1
1976,6096,FDD,1,0,1,1,1,1,1
1977,7030,FDD,1,1,1,1,1,1,1
1978,7055,FDD,1,1,1,1,1,1,1
1979,7048,FDD,1,1,1,1,1,1,1
1980,7014,FDD,1,1,1,1,1,1,1
1981,7016,FDD,1,0,1,1,1,1,1
1982,6085,FDD,1,0,1,1,1,1,1
1984,7014,FDD,1,1,1,1,1,1,1
1985,7016,FDD,1,0,1,1,1,1,1
1986,7017,FDD,1,1,1,1,1,1,1
1987,6074,FDD,1,0,1,1,1,1,1
1988,7048,FDD,1,1,1,1,1,1,1
1990,7012,FDD,1,0,0,1,1,1,1
1991,7055,FDD,1,0,1,1,1,1,1
1992,7084,FDD,1,1,1,1,1,1,1
1993,6096,FDD,1,1,1,1,1,1,1
1994,6096,FDD,1,0,1,1,1,1,1
1997,6096,FDD,1,1,1,1,1,1,1
1998,7024,FDD,1,0,1,1,1,1,1
1999,7079,FDD,1,0,1,1,1,1,1
2000,6091,FDD,1,0,1,1,1,1,1
2003,7030,FDD,1,1,1,1,1,1,1
2004,7024,FDD,1,1,1,1,1,1,1
2005,6858,FDD,1,0,1,1,1,1,1
2006,7021,FDD,1,1,1,1,1,1,1
2007,7021,FDD,1,1,1,1,1,1,1
2008,7017,FDD,1,0,0,1,1,0,1
2009,6047,FDD,0,0,1,1,1,1,1
2010,6074,FDD,1,1,1,1,1,1,1
2012,7014,FDD,1,0,1,1,1,1,1
2013,7014,FDD,1,1,1,1,1,1,1
2014,6074,FDD,1,1,1,1,1,1,1
2015,7016,FDD,1,0,1,1,1,1,1
2016,7021,FDD,1,1,1,1,1,1,1
2019,6047,FDD,1,0,1,1,1,1,1
2020,7055,FDD,1,1,1,1,1,1,1
2021,7014,FDD,1,0,1,1,1,1,1
2022,7014,FDD,1,1,1,1,1,1,1
2023,7030,FDD,1,1,1,1,1,1,1
2024,7030,FDD,1,1,1,1,1,1,1
2025,7048,FDD,1,1,1,1,1,1,1
2027,6047,FDD,1,0,1,1,1,1,1
2028,7084,FDD,1,1,1,1,1,1,1
2030,7048,FDD,1,1,1,1,1,1,1
2031,7048,FDD,1,1,1,1,1,1,1
2033,7018,FDD,1,1,1,1,1,1,1
2035,7055,FDD,1,0,1,1,1,1,1
2036,7012,FDD,1,1,1,1,1,1,1
2037,7021,FDD,1,1,1,1,1,1,1
2038,7016,FDD,1,0,1,1,1,1,1
2040,7030,FDD,1,0,1,1,1,1,1
2041,7030,FDD,1,0,1,1,1,1,1
2044,7048,FDD,1,1,1,1,1,1,1
2045,6047,FDD,1,0,1,1,1,1,1
2046,7014,FDD,1,1,1,1,1,1,1
2047,7014,FDD,1,1,1,1,1,1,1
2048,7048,FDD,1,1,1,1,1,1,1
2049,6047,FDD,1,0,1,1,1,1,1
2051,7013,FDD,1,1,1,1,1,1,1
2052,7048,FDD,1,1,1,1,1,1,1
2053,7048,FDD,1,0,1,1,1,0,1
2054,7048,FDD,1,1,1,1,1,1,1
2055,7014,FDD,1,1,1,1,1,1,1
2056,6096,FDD,1,1,1,1,1,1,1
2058,6091,FDD,1,1,1,1,1,1,1
2059,7017,FDD,1,0,1,1,1,1,1
2061,6074,FDD,1,0,1,1,1,1,1
2062,6074,FDD,1,0,1,1,1,1,1
2063,7017,FDD,1,1,1,1,1,1,1
2064,6096,FDD,1,1,1,1,1,1,1
2065,6097,FDD,1,0,1,1,1,1,1
2066,7010,FDD,1,1,1,1,1,1,1
2068,7030,FDD,1,0,1,1,1,1,1
2069,7048,FDD,1,1,1,1,1,1,1
2073,7017,FDD,1,1,1,1,1,1,1
2075,7021,FDD,1,1,1,1,1,1,1
2077,7084,FDD,1,1,1,1,1,1,1
2078,7017,FDD,1,0,1,1,1,1,1
2079,6085,FDD,1,0,1,1,1,1,1
2080,6074,FDD,1,1,1,1,1,1,1
2081,6071,FDD,1,0,1,1,1,1,1
2082,7084,FDD,1,0,1,1,1,1,1
2083,7017,FDD,1,0,1,1,1,1,1
2086,6064,FDD,1,1,1,1,1,1,1
2087,7079,FDD,1,0,1,1,1,1,1
2088,6096,FDD,1,1,1,1,1,1,1
2089,6097,FDD,1,0,1,1,1,1,1
2092,6096,FDD,1,0,1,1,1,1,1
2093,6096,FDD,1,1,1,1,1,1,1
2094,7084,FDD,1,0,1,1,1,1,1
2095,7014,FDD,1,0,1,1,1,1,1
2096,7030,FDD,1,0,1,1,1,1,1
2097,6096,FDD,1,1,1,1,1,1,1
2098,7012,FDD,1,0,1,1,1,1,1
2100,6074,FDD,1,1,1,1,1,1,1
2101,7021,FDD,1,1,1,1,1,1,1
2102,6074,FDD,1,1,1,1,1,1,1
2103,7014,FDD,1,0,1,1,1,1,1
2104,6096,FDD,1,1,1,1,1,1,1
2105,6064,FDD,1,1,1,1,1,1,1
2106,7048,FDD,1,1,1,1,1,1,1
2107,6096,FDD,1,1,1,1,1,1,1
2108,7030,FDD,1,1,1,1,1,1,1
2109,7030,FDD,1,1,1,1,1,1,1
2110,7084,FDD,1,0,1,1,1,1,1
2111,7019,FDD,1,1,1,1,1,1,1
2112,7013,FDD,1,1,1,1,1,1,1
2113,7013,FDD,1,1,1,1,1,1,1
2114,6099,FDD,1,1,1,1,1,1,1
2115,7017,FDD,1,1,1,1,1,1,1
2116,6096,FDD,1,1,1,1,1,1,1
2118,7014,FDD,0,0,1,0,1,1,1
2120,6096,FDD,1,0,1,1,1,1,1
2121,7021,FDD,1,1,1,1,1,1,1
2122,7014,FDD,1,0,1,1,1,1,1
2123,6082,FDD,1,0,1,1,1,1,1
2124,7012,FDD,1,0,1,1,1,1,1
2125,7077,FDD,1,0,1,1,1,1,1
2127,6085,FDD,1,1,1,1,1,1,1
2128,7014,FDD,1,0,1,0,1,1,0
2129,6047,FDD,1,1,1,1,1,1,1
2130,7014,FDD,1,1,1,1,0,1,1
2131,6065,FDD,1,0,1,1,1,1,1
2132,6057,FDD,1,1,1,1,1,1,1
2133,6083,FDD,1,1,1,1,1,1,1
2134,6858,FDD,1,0,1,1,1,1,1
2135,6096,FDD,1,1,1,1,1,1,1
2136,7016,FDD,1,1,1,1,1,1,1
2137,6858,FDD,1,1,1,1,1,1,1
2138,7014,FDD,1,0,1,1,1,1,1
2139,7014,FDD,1,0,1,1,1,1,1
2140,7014,FDD,1,1,1,1,1,1,1
2141,7030,FDD,1,0,1,1,1,1,1
2142,7014,FDD,1,1,1,1,1,1,1
2143,7014,FDD,1,1,1,1,1,1,1
2144,6096,FDD,1,1,1,1,1,1,1
2145,7030,FDD,1,1,1,1,1,1,1
2146,6096,FDD,1,1,1,1,1,1,1
2147,7021,FDD,1,1,1,1,1,1,1
2149,7012,FDD,1,1,1,1,1,1,1
2150,7084,FDD,1,0,1,1,1,1,1
2152,6096,FDD,1,1,1,1,1,1,1
2153,7014,FDD,1,1,1,1,1,1,1
2154,6055,FDD,1,1,1,1,1,1,1
2155,7014,FDD,1,0,1,1,1,1,1
2156,6096,FDD,1,1,0,1,1,1,1
2157,7014,FDD,1,0,1,1,1,1,1
2158,7014,FDD,1,0,1,1,1,1,1
2159,6047,FDD,1,1,1,1,1,1,1
2160,7016,FDD,1,0,1,1,1,1,1
2163,7030,FDD,1,1,1,1,1,1,1
2164,6047,FDD,1,1,1,1,1,1,1
2166,6096,FDD,1,1,1,1,1,1,1
2167,7030,FDD,1,0,1,1,1,1,1
2169,7030,FDD,1,1,1,1,1,1,1
2170,7014,FDD,1,1,1,1,1,1,1
2174,7014,FDD,1,1,1,1,1,1,1
2175,6082,FDD,1,0,1,1,1,1,1
2176,8851,FDD,1,1,1,1,1,1,1
2177,7084,FDD,1,0,1,1,1,1,1
2178,7014,FDD,1,0,1,0,1,1,0
2180,7014,FDD,1,0,1,1,1,1,1
2181,7084,FDD,1,0,0,1,1,0,1
2183,7014,FDD,1,1,1,1,1,1,1
2184,7014,FDD,1,0,1,1,1,1,1
2185,7030,FDD,1,1,1,1,1,1,1
2187,7021,FDD,1,1,1,1,1,1,1
2189,7048,FDD,1,1,1,1,1,1,1
2190,7048,FDD,1,1,1,0,1,1,1
2191,6074,FDD,1,1,1,1,1,1,1
2192,6085,FDD,1,0,1,1,1,1,1
2193,7017,FDD,1,1,1,1,1,1,1
2194,7016,FDD,1,0,1,1,1,1,1
2195,7030,FDD,1,1,1,1,1,1,1
2196,7021,FDD,1,1,1,1,1,1,1
2197,7017,FDD,1,0,1,1,1,1,1
2198,7079,FDD,1,0,1,1,1,1,1
2199,7017,FDD,1,1,1,1,1,1,1
2200,7014,FDD,1,1,1,1,1,1,1
2201,6084,FDD,1,0,1,1,1,1,1
2202,7014,FDD,1,1,1,1,1,1,1
2204,7024,FDD,1,0,1,1,1,1,1
2205,6047,FDD,1,0,1,1,1,1,1
2208,6096,FDD,1,0,1,1,1,1,1
2209,7012,FDD,1,0,1,1,1,1,1
2210,6047,FDD,1,1,1,1,1,1,1
2211,7017,FDD,1,1,1,1,1,1,1
2213,6077,FDD,1,0,1,1,1,1,1
2214,6073,FDD,1,1,1,1,1,1,1
2215,7024,FDD,1,0,1,1,1,1,1
2218,7084,FDD,1,0,1,1,1,1,1
2221,6065,FDD,1,0,1,1,1,1,1
2222,7014,FDD,1,0,0,1,1,1,0
2223,7018,FDD,1,0,1,1,1,1,1
2224,7014,FDD,1,0,1,1,1,1,1
2225,7014,FDD,1,0,1,1,1,1,1
2227,7014,FDD,1,0,1,1,1,1,1
2228,7014,FDD,1,1,1,1,1,1,1
2230,6047,FDD,1,0,1,1,1,1,1
2231,7024,FDD,1,0,1,1,1,1,1
2232,7014,FDD,1,1,1,1,1,1,1
2233,6047,FDD,1,0,1,1,1,1,1
2234,6096,FDD,1,1,1,1,1,1,1
2238,6074,FDD,1,1,1,1,1,1,1
2239,6083,FDD,1,0,1,1,1,1,1
2241,7021,FDD,1,1,1,1,1,1,1
2242,7084,FDD,1,1,1,1,1,1,1
2243,7021,FDD,1,1,1,1,1,1,1
2244,7012,FDD,1,1,1,1,1,1,1
2245,7084,FDD,1,0,1,1,1,1,1
2247,6858,FDD,1,1,1,1,1,1,1
2248,6047,FDD,1,0,1,1,1,1,1
2249,7021,FDD,1,1,1,1,1,1,1
2250,7012,FDD,1,0,1,1,1,1,1
2251,7084,FDD,1,1,1,1,1,1,1
2252,7030,FDD,1,1,1,1,1,1,1
2253,7084,FDD,1,0,1,1,1,1,1
2254,7030,FDD,1,1,1,1,1,1,1
2255,7030,FDD,1,1,1,1,1,1,1
2256,6091,FDD,1,1,1,1,1,1,1
2257,7010,FDD,1,1,1,1,1,1,1
2258,7016,FDD,1,0,1,1,1,1,1
2259,7021,FDD,1,1,1,1,1,1,1
2261,7014,FDD,1,1,1,1,1,1,1
2262,6096,FDD,1,1,1,1,1,1,1
2263,7030,FDD,1,1,1,1,1,1,1
2264,6096,FDD,0,1,0,1,0,1,0
2265,6073,FDD,1,0,1,1,1,1,1
2266,7017,FDD,1,1,1,1,1,1,1
2267,7014,FDD,1,0,1,1,1,1,1
2269,7021,FDD,1,1,1,1,1,1,1
2270,6084,FDD,1,1,1,1,1,1,1
2271,6085,FDD,1,0,1,1,1,1,1
2272,7016,FDD,1,0,1,1,1,1,1
2273,6074,FDD,1,0,1,1,1,1,1
2274,7079,FDD,1,0,1,1,1,1,1
2275,7055,FDD,0,0,1,1,0,1,1
2276,7055,FDD,1,1,1,1,1,1,1
2278,7017,FDD,1,0,1,1,1,1,1
2279,7016,FDD,1,0,1,1,1,1,1
2281,7017,FDD,1,1,1,1,1,1,1
2282,6096,FDD,1,1,1,1,1,1,1
2283,7014,FDD,1,1,1,1,1,1,1
2284,6096,FDD,1,1,1,1,1,1,1
2285,6096,FDD,1,1,1,1,1,1,1
2286,6096,FDD,1,1,1,1,1,1,1
2287,7017,FDD,1,1,1,1,1,1,1
2288,7084,FDD,1,1,1,1,1,1,1
2289,6096,FDD,1,1,1,1,1,1,1
2291,7084,FDD,1,0,1,1,1,1,1
2292,7084,FDD,1,1,1,1,1,1,1
2293,7077,FDD,1,0,1,1,0,1,1
2294,7030,FDD,1,1,1,1,1,1,1
2295,7016,FDD,1,1,1,1,1,1,1
2299,7014,FDD,1,1,1,1,1,1,1
2300,7017,FDD,1,1,1,1,1,1,1
2306,6072,FDD,1,1,1,1,1,1,1
2309,7012,FDD,1,0,1,1,1,1,1
2310,6097,FDD,1,0,1,1,1,1,1
2311,7055,FDD,1,1,1,1,1,1,1
2312,6858,FDD,1,1,1,1,1,1,1
2313,7017,FDD,1,1,1,1,1,1,1
2315,7021,FDD,1,1,1,1,1,1,1
2316,7017,FDD,1,1,1,1,1,1,1
2317,7021,FDD,1,1,1,1,1,1,1
2318,6047,FDD,1,0,1,1,1,1,1
2319,7021,FDD,1,1,1,1,1,1,1
2320,7021,FDD,1,1,1,1,1,1,1
2322,6072,FDD,1,1,1,1,1,1,1
2323,7017,FDD,1,1,1,1,1,1,1
2325,7021,FDD,1,1,1,1,1,1,1
2326,6096,FDD,1,0,1,1,1,1,1
2328,6055,FDD,1,1,1,1,1,1,1
2329,7014,FDD,1,0,1,1,1,1,1
2330,7014,FDD,1,1,1,1,1,1,1
2331,7014,FDD,1,1,1,1,1,1,1
2332,7014,FDD,1,0,1,1,1,1,1
2333,7084,FDD,1,0,1,1,0,1,1
2334,6047,FDD,1,0,1,1,1,1,1
2335,6085,FDD,1,1,1,1,1,1,1
2336,7014,FDD,1,0,1,1,1,1,1
2337,6858,FDD,1,1,1,1,1,1,1
2338,6074,FDD,1,1,1,1,1,1,1
2339,7055,FDD,1,0,1,1,1,1,1
2340,7030,FDD,1,0,1,1,1,1,1
2341,7014,FDD,1,0,1,1,1,1,1
2348,6073,FDD,1,1,1,1,1,1,1
2350,6074,FDD,1,1,1,1,1,1,1
2351,6096,FDD,1,1,1,1,1,1,1
2352,7079,FDD,1,0,1,1,1,1,1
2354,6074,FDD,1,0,1,1,1,1,1
2355,6096,FDD,1,1,1,1,1,1,1
2357,6047,FDD,1,0,1,1,1,1,1
2358,6074,FDD,1,1,1,1,1,1,1
2359,7017,FDD,1,0,1,1,1,1,1
2360,6095,FDD,1,0,1,1,1,1,1
2361,7017,FDD,1,1,1,1,1,1,1
2362,7017,FDD,1,1,1,1,1,1,1
2365,7030,FDD,1,1,1,1,1,1,1
2366,7014,FDD,1,0,1,1,1,1,1
2367,6085,FDD,1,0,1,1,1,1,1
2368,7030,FDD,1,1,1,1,1,1,1
2369,7014,FDD,1,1,1,1,1,1,1
2370,6096,FDD,1,1,1,1,1,1,1
2371,6096,FDD,1,1,1,1,1,1,1
2373,7014,FDD,1,1,1,1,1,1,1
2385,7021,FDD,1,1,1,1,1,1,1
2386,7014,FDD,1,1,1,1,1,1,1
2387,6071,FDD,1,0,1,1,1,1,1
2388,7055,FDD,1,0,1,1,1,1,1
2391,6071,FDD,1,0,1,1,1,1,1
2393,6042,FDD,1,1,1,1,1,1,1
2394,6042,FDD,1,1,1,1,1,1,1
2395,7015,FDD,1,1,1,1,1,1,1
2396,8851,FDD,1,1,1,1,1,1,1
2397,6064,FDD,1,0,1,1,1,1,1
2398,7014,FDD,0,1,1,1,1,1,1
2399,7014,FDD,1,1,1,1,1,1,1
2400,7012,FDD,1,0,1,1,1,1,1
2401,7084,FDD,1,0,1,1,1,1,1
2402,7048,FDD,1,0,1,1,1,1,1
2403,7021,FDD,1,1,1,1,1,1,1
2404,6083,FDD,1,0,1,1,0,1,1
2405,6047,FDD,1,1,1,1,1,1,1
2412,6047,FDD,1,0,1,1,1,1,1
2414,6858,FDD,1,1,0,1,1,0,1
2417,6074,FDD,1,1,1,1,1,1,1
2418,7048,FDD,1,1,1,1,1,1,1
2419,7030,FDD,1,0,1,1,1,1,1
2420,7017,FDD,1,0,1,1,1,1,1
2421,6085,FDD,1,0,1,1,1,1,1
2422,7021,FDD,1,1,1,1,1,1,1
2424,6096,FDD,1,0,1,1,1,1,1
2425,6059,FDD,1,0,1,1,1,1,1
2426,7012,FDD,1,0,1,1,1,1,1
2427,6056,FDD,1,1,1,1,1,1,1
2428,7015,FDD,1,0,1,1,1,1,1
2429,7012,FDD,1,0,1,1,1,1,1
2431,6082,FDD,1,0,1,1,1,1,1
2432,7018,FDD,1,0,1,1,1,1,1
2433,6056,FDD,1,1,1,1,1,1,1
2434,6085,FDD,1,0,1,1,1,1,1
2435,6047,FDD,1,0,1,1,1,1,1
2436,6047,FDD,1,0,1,1,1,1,1
2437,7016,FDD,1,1,1,1,1,1,1
2438,7016,FDD,1,1,1,1,1,1,1
2439,7010,FDD,1,1,1,1,1,1,1
2440,6097,FDD,1,0,1,1,1,1,1
2441,7055,FDD,1,0,1,1,1,1,1
2442,6065,FDD,1,1,1,1,1,1,1
2443,7079,FDD,1,1,1,1,1,1,1
2444,6096,FDD,1,1,1,1,1,1,1
2445,7030,FDD,1,0,1,1,1,1,1
2446,7030,FDD,1,1,1,1,1,1,1
2447,7012,FDD,1,0,1,1,1,1,1
2448,6085,FDD,1,0,1,1,1,1,1
2450,7021,FDD,1,1,1,1,1,1,1
2451,6084,FDD,1,1,1,1,1,1,1
2452,6085,FDD,1,0,1,1,1,1,1
2453,7048,FDD,1,1,1,1,1,1,1
2457,7048,FDD,1,1,1,1,1,1,1
2460,7030,FDD,1,0,1,1,1,1,1
2463,6042,FDD,1,1,1,1,1,1,1
2464,7048,FDD,1,1,1,1,1,1,1
2465,6055,FDD,1,0,1,1,1,1,1
2468,7048,FDD,1,1,1,1,1,1,1
2469,7021,FDD,1,1,1,1,1,1,1
2471,7012,FDD,1,0,1,1,0,1,1
2472,6858,FDD,1,0,1,1,1,1,1
2474,6047,FDD,1,0,1,1,1,1,1
2475,6095,FDD,1,0,1,1,1,1,1
2476,7021,FDD,1,1,1,1,1,1,1
2477,7021,FDD,1,1,1,1,1,1,1
2479,7084,FDD,1,0,1,1,1,1,1
2480,7030,FDD,1,0,1,1,1,1,1
2481,7030,FDD,1,1,1,1,1,1,1
2482,7013,FDD,1,1,1,1,1,1,1
2485,7021,FDD,1,1,1,1,1,1,1
2487,7084,FDD,1,1,1,1,1,1,1
2488,6062,FDD,1,0,1,1,1,1,1
2490,6065,FDD,1,1,1,1,1,0,1
2491,7055,FDD,1,1,1,1,1,1,1
2492,7021,FDD,1,1,1,1,1,1,1
2493,6074,FDD,1,0,1,1,1,1,1
2494,7084,FDD,1,0,1,1,1,1,1
2495,7084,FDD,1,0,1,1,1,1,1
2496,6858,FDD,1,1,1,1,1,1,1
2497,7030,FDD,1,1,1,1,1,1,1
2499,6071,FDD,1,0,1,1,1,1,1
2502,6047,FDD,1,0,1,1,1,1,1
2503,7030,FDD,1,1,1,1,1,1,1
2504,6096,FDD,1,1,1,1,1,1,1
2505,7010,FDD,1,0,1,1,1,1,1
2506,7017,FDD,1,1,1,1,1,1,1
2509,6085,FDD,0,0,1,1,0,1,1
2510,6085,FDD,1,0,1,1,1,1,1
2512,7013,FDD,1,1,1,1,1,1,1
2513,6055,FDD,1,0,1,1,1,1,1
2514,7016,FDD,1,0,1,1,1,1,1
2515,7013,FDD,1,1,1,1,1,1,1
2516,7021,FDD,1,1,1,1,1,1,1
2517,7084,FDD,1,0,1,1,1,1,1
2518,7030,FDD,1,1,1,1,1,1,1
2519,6047,FDD,1,0,1,1,1,1,1
2520,7016,FDD,1,1,1,1,1,1,1
2522,6085,FDD,1,0,1,1,1,1,1
2523,7084,FDD,1,0,1,1,1,1,1
2527,7084,FDD,1,0,1,1,1,1,1
2528,6047,FDD,1,0,1,1,1,1,1
2529,7016,FDD,1,1,1,1,1,1,1
2530,7014,FDD,1,0,0,1,1,0,1
2532,7024,FDD,1,1,1,1,1,1,1
2533,7019,FDD,1,0,1,1,1,1,1
2534,6099,FDD,1,1,1,1,1,1,1
2535,7030,FDD,1,1,1,1,1,1,1
2537,7048,FDD,1,1,1,1,1,1,1
2538,7021,FDD,1,0,1,1,1,0,1
2539,7021,FDD,1,1,1,1,1,1,1
2540,6047,FDD,1,1,1,1,1,1,1
2541,7017,FDD,1,1,1,1,1,1,1
2542,7055,FDD,1,0,1,1,1,1,1
2543,7030,FDD,1,1,1,1,1,1,1
2544,7055,FDD,1,1,1,1,1,1,1
2545,6085,FDD,1,0,1,1,1,1,1
2546,7084,FDD,1,1,1,1,1,1,1
2547,6096,FDD,1,1,1,1,1,1,1
2548,6097,FDD,1,0,1,1,1,1,1
2549,7021,FDD,1,1,1,1,1,1,1
2550,7021,FDD,1,1,1,1,1,1,1
2551,6047,FDD,1,0,1,1,1,1,1
2553,7048,FDD,1,1,1,1,1,1,0
2554,7013,FDD,1,1,1,1,1,1,1
2555,7030,FDD,1,0,1,1,1,1,1
2558,6074,FDD,1,0,1,1,1,1,1
2559,6074,FDD,1,0,1,1,1,1,1
2560,7030,FDD,1,0,1,1,1,1,1
2561,7017,FDD,1,0,1,1,1,1,1
2562,7018,FDD,1,0,1,1,1,1,1
2563,6059,FDD,1,0,1,1,1,1,1
2564,7016,FDD,1,1,1,1,1,1,1
2565,7016,FDD,1,0,1,1,1,1,1
2566,6047,FDD,1,0,1,1,1,1,1
2567,6074,FDD,1,1,1,1,1,1,1
2571,7021,FDD,1,1,1,1,0,1,1
2572,7012,FDD,1,1,1,1,1,1,1
2574,6047,FDD,1,0,1,1,1,1,1
2575,6082,FDD,1,1,1,1,1,1,1
2576,7012,FDD,1,1,1,1,1,1,1
2577,6047,FDD,1,0,1,1,1,1,1
2579,7018,FDD,1,0,1,1,1,1,1
2580,6091,FDD,1,0,1,1,1,1,1
2581,6096,FDD,1,1,1,1,1,1,1
2582,7030,FDD,1,1,1,1,1,1,1
2583,6096,FDD,1,1,1,1,1,1,1
2584,6095,FDD,1,0,1,1,1,1,1
2586,6047,FDD,1,1,1,1,1,1,1
2587,6082,FDD,1,1,1,1,1,1,1
2588,7017,FDD,1,1,1,1,1,1,1
2590,7021,FDD,1,1,1,1,1,1,1
2594,7021,FDD,1,1,1,1,1,1,1
2595,7021,FDD,1,1,1,1,1,1,1
2596,7021,FDD,1,1,1,1,1,1,1
2597,7017,FDD,1,0,1,1,1,1,1
2598,7048,FDD,1,1,1,1,1,1,1
2599,6083,FDD,1,0,1,1,1,1,1
2600,6077,FDD,1,0,1,1,1,1,1
2603,7017,FDD,1,1,1,1,1,1,1
2604,7030,FDD,1,1,1,1,1,1,1
2605,7012,FDD,1,1,1,1,1,1,1
2607,7021,FDD,0,1,1,1,0,1,1
2608,7077,FDD,1,1,1,0,1,1,0
2610,7012,FDD,1,1,1,1,1,1,1
2611,6047,FDD,1,0,1,1,1,1,1
2612,6084,FDD,1,0,1,1,1,1,1
2613,7012,FDD,1,1,1,1,1,1,1
2614,7030,FDD,1,1,1,1,1,1,1
2615,6099,FDD,1,0,1,1,1,1,1
2616,6077,FDD,1,1,1,1,1,1,1
2617,7048,FDD,1,0,1,1,1,1,1
2618,6074,FDD,1,0,1,1,1,1,1
2619,6074,FDD,1,1,1,1,1,1,1
2620,6074,FDD,1,0,1,1,1,1,1
2626,6099,FDD,1,1,1,1,1,1,1
2627,6071,FDD,1,0,1,1,1,1,1
2628,6097,FDD,1,0,1,1,1,1,1
2629,7014,FDD,1,0,1,1,1,1,1
2630,6099,FDD,1,0,1,1,1,1,1
2631,6074,FDD,1,0,1,1,1,1,1
2632,7013,FDD,1,1,1,1,1,1,1
2633,7030,FDD,1,1,1,1,1,1,1
2634,7014,FDD,1,1,1,1,1,1,1
2636,7084,FDD,1,0,1,1,1,1,1
2637,6096,FDD,1,1,1,1,1,1,1
2638,7012,FDD,1,1,1,1,1,1,1
2639,7014,FDD,0,1,1,1,0,1,1
2640,7014,FDD,1,0,1,1,1,1,1
2641,7030,FDD,1,1,1,1,1,1,1
2642,7079,FDD,1,1,1,1,1,1,1
2643,6085,FDD,1,0,1,1,1,1,1
2644,6074,FDD,1,1,1,1,1,1,1
2645,6091,FDD,1,1,1,1,1,1,1
2646,6858,FDD,1,1,1,1,1,1,1
2647,7016,FDD,1,0,1,1,1,1,1
2648,7048,FDD,1,1,1,1,1,1,1
2649,6064,FDD,1,1,1,1,1,1,1
2650,7030,FDD,1,0,1,1,1,1,1
2651,7030,FDD,1,1,1,1,1,1,1
2652,6084,FDD,1,1,1,1,1,1,1
2653,6084,FDD,1,0,1,1,1,1,1
2654,6097,FDD,1,0,1,1,1,1,1
2656,6084,FDD,1,1,1,1,1,1,1
2658,6085,FDD,1,0,1,1,1,1,1
2659,7014,FDD,1,1,1,1,1,1,1
2660,7014,FDD,1,0,1,1,0,1,1
2662,7016,FDD,1,0,1,1,1,1,1
2663,6047,FDD,1,0,1,1,1,1,1
2664,6047,FDD,1,1,1,1,1,1,1
2665,6057,FDD,1,1,1,1,1,1,1
2666,7012,FDD,1,0,1,1,1,1,1
2667,6064,FDD,1,0,1,1,1,1,1
2668,6085,FDD,1,0,1,1,1,1,1
2671,7013,FDD,1,1,1,1,1,1,1
2672,7077,FDD,1,1,1,1,1,1,1
2674,7017,FDD,1,0,1,1,1,1,1
2678,7055,FDD,1,1,1,1,1,1,1
2679,7055,FDD,1,1,1,1,1,1,1
2681,7014,FDD,1,0,1,1,1,1,1
2682,7014,FDD,1,0,1,1,1,1,1
2683,7014,FDD,1,0,1,0,1,0,1
2684,7017,FDD,1,0,1,1,1,1,1
2686,6082,FDD,1,1,1,1,1,1,1
2687,6073,FDD,1,0,1,1,1,1,1
2688,7010,FDD,1,0,1,1,1,1,1
2690,6062,FDD,1,0,1,1,1,1,1
2691,6097,FDD,1,1,1,1,1,1,1
2692,6074,FDD,1,0,1,1,1,1,1
2693,6074,FDD,1,0,1,1,1,1,1
2694,6077,FDD,1,0,1,1,1,1,1
2695,6071,FDD,1,0,1,1,1,1,1
2696,6047,FDD,1,0,1,1,1,1,1
2697,7048,FDD,1,1,1,1,1,1,1
2699,6055,FDD,1,0,1,1,1,1,1
2700,6074,FDD,1,0,1,1,1,1,1
2702,6065,FDD,1,0,1,1,1,1,1
2703,6073,FDD,1,1,1,1,1,1,1
2704,6858,FDD,1,1,1,1,1,1,1
2705,6091,FDD,1,0,1,1,1,1,1
2706,6057,FDD,1,0,1,1,1,1,1
2708,7084,FDD,1,0,1,1,1,1,1
2712,6073,FDD,1,1,1,1,1,1,1
2713,6095,FDD,1,1,1,1,1,1,1
2714,7079,FDD,1,0,1,1,1,1,1
2715,6057,FDD,1,0,1,1,1,1,1
