Market ID,Region,Store #,,Fulfilment Type,Weeks on DPI, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
335,40,152,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,100.00%,93.06%,10.55,100.00%,100.00%,100.00%,100.00%
335,40,188,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,86.50%,74.44%,13.8,82.77%,93.54%,87.82%,83.70%
336,40,21,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.49%,80.08%,16.2,99.25%,99.15%,92.74%,98.59%
339,40,60,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202246,82.99%,77.52%,12.3,91.56%,86.98%,84.19%,62.31%
339,40,1021,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.94%,73.79%,13.25,100.00%,96.55%,94.12%,100.00%
339,40,1021,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202246,76.45%,73.63%,13.9,93.09%,74.13%,64.94%,66.17%
339,40,1161,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,62.76%,57.24%,18.83,92.74%,72.39%,49.41%,53.91%
339,40,1188,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,95.38%,54.64%,18.39,98.53%,94.74%,91.84%,96.15%
339,40,1188,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,54.38%,65.48%,28.83,85.00%,67.20%,42.50%,36.24%
339,40,2600,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,57.69%,54.46%,16.77,73.47%,70.43%,53.90%,35.96%
339,40,5313,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202246,84.13%,73.20%,14.8,90.33%,83.27%,80.32%,83.33%
340,40,295,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,74.87%,63.00%,13.61,91.24%,78.55%,71.14%,50.85%
340,40,1177,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,71.21%,84.06%,20.31,88.18%,74.70%,57.38%,61.04%
340,40,1265,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,78.86%,88.99%,20.45,84.41%,78.39%,79.52%,70.72%
340,40,2213,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202246,76.07%,83.64%,17.08,86.30%,85.94%,69.66%,60.68%
340,40,2694,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,72.67%,78.78%,18.7,85.90%,70.35%,70.22%,57.61%
340,40,3061,,Scheduled Delivery Express,14,Executive Review,Recovering,Store Focus,202246,93.38%,68.57%,13.14,94.17%,97.33%,89.29%,91.26%
340,40,3061,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,52.32%,65.38%,24.23,79.34%,60.00%,26.76%,37.75%
340,40,5150,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,73.19%,92.26%,12.63,86.31%,77.81%,73.32%,55.71%
340,40,5927,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202246,81.06%,80.99%,16.09,87.32%,82.99%,81.37%,69.57%
357,40,14,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,95.40%,80.22%,11.49,97.14%,100.00%,91.67%,87.50%
357,40,86,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,85.66%,74.44%,14.87,94.93%,84.65%,87.34%,70.16%
357,40,138,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,99.33%,73.68%,11.72,100.00%,100.00%,96.97%,100.00%
357,40,179,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,72.02%,51.19%,19.34,93.44%,73.68%,51.72%,75.12%
359,40,29,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,75.05%,74.64%,19.32,82.43%,90.30%,77.25%,40.23%
359,40,219,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.58%,73.18%,17.24,100.00%,98.39%,96.83%,90.91%
359,40,219,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202246,90.87%,83.53%,14.84,92.69%,97.09%,87.37%,86.68%
360,40,195,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.31%,65.22%,12.5,92.86%,100.00%,94.74%,93.33%
360,40,195,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,78.04%,85.52%,10.37,85.19%,89.12%,75.21%,56.25%
360,40,234,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,81.48%,79.44%,15.02,84.62%,89.95%,86.78%,65.81%
360,40,560,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202246,79.99%,66.48%,16.38,87.59%,86.29%,71.02%,58.93%
360,40,1120,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,80.08%,81.94%,18.94,89.17%,90.69%,79.45%,57.94%
360,40,2857,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202246,81.38%,87.64%,16.18,93.18%,86.54%,83.64%,65.26%
360,40,2994,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,99.58%,73.39%,11.92,100.00%,100.00%,100.00%,98.33%
360,40,2994,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,80.62%,69.15%,14.32,82.59%,82.61%,82.29%,73.05%
361,40,184,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.96%,70.98%,14.73,100.00%,100.00%,97.78%,98.08%
361,40,319,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,95.43%,75.75%,13.4,97.65%,99.06%,98.89%,85.71%
361,40,319,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202246,82.47%,89.58%,14.22,90.35%,91.80%,86.23%,57.60%
361,40,573,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202246,88.96%,84.60%,13.96,90.34%,95.92%,83.27%,84.99%
361,40,1014,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,97.82%,72.91%,12.43,97.92%,98.84%,97.65%,97.00%
361,40,1014,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,86.39%,85.48%,12.88,95.75%,95.58%,82.74%,66.71%
361,40,1094,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,82.50%,85.07%,11.84,92.68%,89.20%,83.19%,55.92%
361,40,2856,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,100.00%,86.42%,11.69,100.00%,100.00%,100.00%,100.00%
361,40,4553,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,81.81%,84.07%,17.55,94.27%,93.84%,72.12%,58.57%
361,40,4590,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,87.24%,88.66%,12.83,89.66%,95.52%,77.78%,85.02%
362,40,486,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,99.22%,76.12%,10.01,100.00%,100.00%,96.77%,100.00%
362,40,577,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,91.51%,90.96%,14.17,91.38%,92.85%,93.45%,87.93%
362,40,1151,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,80.29%,87.18%,15.91,86.28%,83.95%,81.30%,66.53%
362,40,2855,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,80.07%,74.16%,14.37,91.04%,85.94%,74.63%,74.84%
362,40,2955,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.42%,74.40%,14.33,100.00%,98.89%,90.22%,93.41%
362,40,2955,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,68.11%,69.69%,20.33,88.06%,92.62%,58.44%,55.95%
362,40,4475,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202246,89.27%,92.27%,15.11,93.29%,87.95%,90.91%,83.95%
362,40,4611,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,88.02%,87.07%,13.14,92.21%,93.67%,84.42%,81.28%
196,53,2338,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,97.42%,75.32%,11.73,97.50%,100.00%,97.22%,94.12%
196,53,2545,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,73.47%,68.31%,15.57,81.22%,82.49%,70.16%,63.23%
263,53,1955,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202246,76.25%,76.96%,16.64,90.08%,75.10%,63.46%,76.93%
263,53,5398,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202246,84.93%,86.82%,12.54,90.45%,88.05%,82.34%,77.78%
425,53,982,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202246,82.45%,64.44%,11.67,91.84%,75.96%,79.69%,81.13%
425,53,1020,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,77.57%,72.03%,12.61,74.44%,86.73%,78.22%,68.06%
425,53,1657,,Scheduled Delivery Express,7,Executive Review,Degrading,Store Focus,202246,89.66%,71.88%,9.32,81.82%,100.00%,88.89%,100.00%
425,53,1657,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202246,64.69%,79.56%,13,75.00%,73.40%,64.00%,40.28%
425,53,1971,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,79.56%,65.59%,16.96,80.40%,79.10%,78.85%,79.92%
425,53,3534,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,88.10%,82.69%,14.24,90.00%,81.82%,87.50%,92.31%
435,53,1167,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,82.14%,90.55%,15.97,86.98%,87.39%,84.62%,67.30%
435,53,1394,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.88%,83.68%,11.32,98.11%,100.00%,100.00%,96.97%
435,53,1394,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,81.96%,77.60%,11.98,88.55%,84.86%,85.76%,65.66%
435,53,2668,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,72.20%,74.21%,20.88,88.34%,72.06%,71.48%,46.29%
435,53,2828,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,67.42%,83.65%,18.65,66.49%,83.56%,69.97%,41.29%
435,53,3488,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,81.37%,89.81%,11.05,79.25%,84.11%,88.79%,72.97%
436,53,1819,,Scheduled Delivery Express,25,Executive Review,Recovering,Store Focus,202246,97.67%,80.95%,12.28,94.12%,100.00%,100.00%,100.00%
436,53,5432,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,95.16%,91.18%,13.27,100.00%,100.00%,86.67%,90.91%
438,53,1202,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.94%,75.97%,11.09,98.78%,100.00%,98.63%,98.39%
438,53,1669,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,74.20%,71.29%,13.12,69.66%,74.01%,78.70%,73.23%
438,53,5127,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,86.98%,76.54%,9.12,84.03%,85.54%,94.00%,83.64%
439,53,1828,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,90.53%,76.67%,12.75,92.59%,97.06%,94.12%,70.59%
439,53,1828,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,78.59%,91.04%,16.69,77.97%,88.81%,77.36%,64.58%
439,53,2958,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202246,90.88%,89.97%,10.49,95.74%,89.47%,89.73%,91.09%
440,53,1453,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,80.77%,72.82%,14.22,86.08%,88.84%,76.64%,74.18%
440,53,2127,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,80.99%,82.72%,10.31,67.91%,85.18%,88.82%,81.41%
440,53,2813,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.75%,73.57%,10.11,95.12%,93.33%,91.18%,95.65%
441,53,1138,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,55.11%,44.92%,15.87,62.94%,50.68%,53.97%,52.21%
441,53,1176,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,77.05%,62.17%,13.58,77.78%,75.14%,86.52%,66.55%
441,53,1274,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,91.11%,87.76%,4.64,100.00%,100.00%,86.67%,83.33%
441,53,1305,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,88.55%,90.60%,11.01,91.46%,89.37%,89.66%,83.00%
441,53,1396,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,78.50%,69.40%,14.71,66.47%,84.26%,84.09%,78.26%
441,53,2335,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,70.62%,71.18%,13.51,67.69%,67.36%,78.27%,69.23%
441,53,3505,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,95.65%,67.37%,10.79,96.43%,96.15%,95.83%,92.86%
441,53,3857,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,68.94%,67.10%,12.55,72.88%,66.67%,68.16%,67.82%
442,53,910,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202246,87.59%,87.53%,10.28,90.67%,85.99%,95.90%,75.00%
442,53,1515,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,96.92%,65.31%,10.9,97.37%,95.12%,100.00%,94.74%
442,53,1515,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,69.57%,72.97%,13.08,87.69%,70.63%,68.47%,45.45%
442,53,1635,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,79.40%,82.11%,12.24,77.13%,87.32%,82.38%,69.48%
442,53,2936,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,70.16%,79.11%,15.7,86.75%,73.26%,61.02%,57.47%
442,53,3322,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,70.24%,71.89%,10.84,77.94%,76.00%,62.07%,60.78%
442,53,3499,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.59%,92.05%,11.9,96.00%,100.00%,92.86%,100.00%
444,53,1012,,Scheduled Delivery Express,30,Executive Review,Degrading,Store Focus,202246,61.90%,63.49%,10.31,52.38%,64.29%,80.00%,100.00%
444,53,1012,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,72.82%,64.74%,15.35,76.53%,78.21%,62.67%,72.41%
444,53,1276,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,79.40%,59.46%,14.66,77.06%,78.07%,87.73%,73.75%
444,53,1650,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,81.90%,95.19%,10.18,87.04%,79.63%,86.34%,74.07%
444,53,2452,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,77.88%,83.21%,15.95,85.81%,86.48%,69.25%,64.45%
444,53,5438,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,74.11%,79.21%,19.52,73.18%,80.30%,69.86%,73.13%
444,53,6394,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,67.19%,69.60%,23.68,87.39%,82.45%,52.60%,33.60%
217,21,1595,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,83.30%,90.99%,12.71,91.62%,85.37%,78.35%,77.14%
217,21,2426,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,68.95%,70.07%,22.44,88.44%,75.26%,45.54%,63.57%
217,21,2471,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,82.78%,76.26%,15.72,96.32%,89.28%,71.20%,73.55%
217,21,2774,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,76.82%,79.20%,16.06,91.47%,86.62%,57.59%,70.22%
217,21,3812,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.41%,80.56%,16.39,100.00%,100.00%,93.10%,100.00%
217,21,3812,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,77.42%,89.51%,15.27,90.91%,80.56%,65.40%,73.35%
217,21,5185,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,94.58%,82.17%,19.6,95.77%,100.00%,92.50%,91.57%
217,21,5185,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,70.55%,85.13%,26.09,87.66%,79.60%,65.55%,42.15%
218,21,1564,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202246,76.14%,86.89%,16.45,85.84%,85.61%,57.98%,72.20%
218,21,2400,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,82.38%,79.81%,11.73,96.98%,88.36%,75.69%,64.09%
218,21,2605,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,93.42%,87.80%,13,95.45%,95.24%,100.00%,78.57%
218,21,2605,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,78.36%,75.84%,13.84,84.71%,83.45%,80.56%,60.00%
218,21,3515,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.62%,82.98%,12.66,100.00%,100.00%,100.00%,88.89%
219,21,1594,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.27%,68.64%,12.35,100.00%,100.00%,100.00%,92.31%
219,21,1594,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,78.79%,70.75%,12.59,94.00%,89.35%,66.67%,58.65%
219,21,2726,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,75.28%,82.50%,16.62,85.31%,91.17%,69.62%,49.77%
219,21,3447,,Scheduled Delivery Express,5,At Risk,Degrading,Store Focus,202246,90.84%,62.50%,14.69,86.99%,86.05%,90.98%,98.00%
219,21,3447,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,66.74%,84.93%,19.06,73.22%,65.30%,66.11%,62.04%
219,21,3580,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202246,78.26%,86.95%,17.09,96.60%,78.31%,74.11%,61.24%
219,21,3792,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,94.23%,63.71%,13.08,91.67%,92.31%,92.00%,100.00%
219,21,5466,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,72.12%,77.01%,18.37,95.20%,87.50%,64.90%,54.41%
219,21,5857,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,95.42%,79.19%,13.73,95.35%,97.78%,89.66%,97.22%
221,21,1407,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,73.93%,67.63%,14.74,91.37%,67.02%,65.32%,70.09%
221,21,1441,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,82.63%,70.43%,15.73,89.90%,82.32%,81.17%,76.15%
221,21,1463,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,83.35%,73.44%,13.59,90.75%,87.98%,70.25%,85.84%
221,21,1503,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,92.09%,72.55%,16.13,93.18%,92.86%,94.12%,87.88%
221,21,1503,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,69.81%,74.98%,21.41,74.32%,80.25%,60.27%,63.35%
221,21,1504,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.08%,70.21%,11.1,98.48%,100.00%,94.44%,94.92%
221,21,3571,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,91.26%,55.56%,17.92,98.67%,96.74%,79.45%,86.96%
221,21,3571,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,66.06%,68.24%,22.27,92.84%,74.89%,47.38%,56.42%
221,21,5104,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,86.09%,84.91%,14.96,96.17%,93.04%,77.19%,77.66%
221,21,5499,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,84.52%,83.80%,9.3,95.91%,78.64%,81.09%,82.31%
222,21,1264,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,83.67%,74.35%,11.39,89.93%,87.92%,85.71%,69.85%
222,21,1750,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,96.32%,72.61%,10.85,97.67%,96.88%,96.77%,93.33%
222,21,1750,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,73.04%,62.33%,14.82,89.64%,64.75%,66.82%,67.91%
222,21,3206,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,84.86%,81.93%,12.7,95.83%,89.23%,87.25%,64.20%
222,21,3840,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,78.92%,66.19%,12.16,93.98%,90.73%,69.55%,57.11%
223,21,1495,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,76.99%,71.46%,17.92,84.37%,86.77%,79.98%,55.20%
223,21,3502,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202246,75.14%,83.55%,15.97,84.13%,83.98%,54.26%,77.92%
223,21,3641,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,71.69%,70.79%,17.66,86.42%,85.87%,53.75%,55.53%
223,21,3765,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,99.01%,85.84%,8.07,100.00%,96.15%,100.00%,100.00%
223,21,3783,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202246,73.27%,80.26%,22.37,92.37%,90.40%,43.38%,42.93%
223,21,5409,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,72.53%,72.27%,21.12,84.51%,84.82%,61.06%,55.99%
225,21,1510,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,73.78%,86.35%,20.63,79.15%,88.50%,51.47%,73.34%
225,21,1521,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202246,66.00%,86.59%,22.83,96.58%,75.58%,19.61%,55.60%
225,21,2250,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,83.04%,93.50%,16.72,93.67%,86.57%,79.38%,70.91%
225,21,2967,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202246,83.33%,92.61%,14.07,87.24%,94.78%,76.97%,71.18%
225,21,3749,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,77.03%,75.44%,13.7,90.06%,79.33%,74.91%,60.20%
239,21,1665,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,80.55%,76.46%,19.47,90.79%,80.53%,77.56%,69.46%
