Store Nbr,Vendor Stk Nbr,Product Line,Curr Str On Hand Qty
5957,610-S20T-OPT-W,S20T,2 
5957,610-S34Q-CRU-W,S34Q,2 
5957,610-S34Q-ELE-W,S34Q,2 
5957,610-S34Q-OPT-W,S34Q,2 
7294,192-S12C-CRU-W,S12C,2 
7294,192-S12C-ELE-W,S12C,2 
7294,192-S12C-OPT-W,S12C,2 
7294,192-S20T-CRU-W,S20T,2 
7294,192-S20T-ELE-W,S20T,2 
7294,192-S20T-OPT-W,S20T,2 
7294,192-S34Q-CRU-W,S34Q,2 
7294,192-S34Q-ELE-W,S34Q,2 
7294,192-S34Q-OPT-W,S34Q,2 
