Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category
812,DUMAS,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk
812,DUMAS,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
812,DUMAS,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
812,DUMAS,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk
812,DUMAS,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
813,BROWNWOOD,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
813,BROWNWOOD,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
813,BROWNWOOD,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
813,BROWNWOOD,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
813,BROWNWOOD,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
813,BROWNWOOD,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
813,BROWNWOOD,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
813,BROWNWOOD,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
813,BROWNWOOD,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
813,BROWNWOOD,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
813,BROWNWOOD,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
813,BROWNWOOD,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
813,BROWNWOOD,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
813,BROWNWOOD,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
813,BROWNWOOD,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
813,BROWNWOOD,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
813,BROWNWOOD,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
813,BROWNWOOD,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
813,BROWNWOOD,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
813,BROWNWOOD,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
813,BROWNWOOD,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
813,BROWNWOOD,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
813,BROWNWOOD,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk
813,BROWNWOOD,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
813,BROWNWOOD,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
813,BROWNWOOD,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk
813,BROWNWOOD,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk
813,BROWNWOOD,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
822,AMARILLO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
822,AMARILLO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
822,AMARILLO,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
822,AMARILLO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
822,AMARILLO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
822,AMARILLO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
822,AMARILLO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
822,AMARILLO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
822,AMARILLO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
822,AMARILLO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
822,AMARILLO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
822,AMARILLO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
822,AMARILLO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
822,AMARILLO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
822,AMARILLO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
822,AMARILLO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
822,AMARILLO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
822,AMARILLO,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
822,AMARILLO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
822,AMARILLO,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
822,AMARILLO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
822,AMARILLO,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
822,AMARILLO,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk
822,AMARILLO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
822,AMARILLO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
822,AMARILLO,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk
822,AMARILLO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
827,CANTON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
827,CANTON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
827,CANTON,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
827,CANTON,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
827,CANTON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
827,CANTON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
827,CANTON,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
827,CANTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
827,CANTON,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
827,CANTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
827,CANTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
827,CANTON,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
827,CANTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
827,CANTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
827,CANTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
827,CANTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
827,CANTON,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
827,CANTON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
827,CANTON,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
827,CANTON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
827,CANTON,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
827,CANTON,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
827,CANTON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
827,CANTON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
827,CANTON,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
827,CANTON,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
827,CANTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
846,LA GRANGE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
846,LA GRANGE,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
846,LA GRANGE,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
846,LA GRANGE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
846,LA GRANGE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
846,LA GRANGE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
846,LA GRANGE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
846,LA GRANGE,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
846,LA GRANGE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
846,LA GRANGE,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
846,LA GRANGE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
846,LA GRANGE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
846,LA GRANGE,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
846,LA GRANGE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
846,LA GRANGE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
846,LA GRANGE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
846,LA GRANGE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
846,LA GRANGE,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
846,LA GRANGE,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk
846,LA GRANGE,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
846,LA GRANGE,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
846,LA GRANGE,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
846,LA GRANGE,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
846,LA GRANGE,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
846,LA GRANGE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
849,SPRING,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
849,SPRING,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
849,SPRING,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
849,SPRING,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
849,SPRING,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
849,SPRING,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
849,SPRING,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
849,SPRING,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
849,SPRING,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
849,SPRING,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
849,SPRING,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
849,SPRING,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
849,SPRING,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
849,SPRING,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
849,SPRING,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
849,SPRING,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
849,SPRING,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
849,SPRING,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
849,SPRING,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
849,SPRING,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
849,SPRING,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
849,SPRING,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
849,SPRING,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
849,SPRING,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
849,SPRING,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
849,SPRING,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
849,SPRING,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
849,SPRING,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
849,SPRING,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
861,LUBBOCK,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
861,LUBBOCK,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
861,LUBBOCK,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
861,LUBBOCK,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
861,LUBBOCK,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
861,LUBBOCK,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
861,LUBBOCK,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
861,LUBBOCK,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
861,LUBBOCK,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
861,LUBBOCK,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
861,LUBBOCK,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
861,LUBBOCK,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
861,LUBBOCK,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
861,LUBBOCK,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
861,LUBBOCK,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
861,LUBBOCK,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
861,LUBBOCK,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
861,LUBBOCK,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
861,LUBBOCK,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
861,LUBBOCK,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
861,LUBBOCK,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
861,LUBBOCK,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk
861,LUBBOCK,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
861,LUBBOCK,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
861,LUBBOCK,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk
861,LUBBOCK,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk
861,LUBBOCK,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
865,NEW BRAUNFELS,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
865,NEW BRAUNFELS,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
865,NEW BRAUNFELS,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
865,NEW BRAUNFELS,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
865,NEW BRAUNFELS,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
865,NEW BRAUNFELS,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
865,NEW BRAUNFELS,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
865,NEW BRAUNFELS,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
865,NEW BRAUNFELS,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
865,NEW BRAUNFELS,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
