Store,BU,Reg,Mkt,Store_nbr,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Total
5963,NHM BU,64,504,5963,4667.65,3431.35,4239.47,4815.2,5116,4571.04,5622.01,5406.61,6217.65,6152.31,7594.2,8321.8,66155.29
5964,SOUTHEAST BU,3,112,5964,39829.05,43039.4,37913.64,35941.68,37155.825,35416.125,37812.05,40444.95,40686.89,43161.255,54067.035,47748.1,493216
5965,NORTH BU,25,267,5965,106519.05,122381.34,92058.72,84458.42,86709.53,91158.415,89897.72,92989.925,136534.765,145003.82,170123.79,175232.79,1393068.285
5968,EAST BU,76,283,5968,161051.37,177111.12,142720.58,133541.4,128066.81,134181.28,145212.91,161741.69,205086.9,206608.42,234743.95,246954.9,2077021.33
5969,EAST BU,76,292,5969,10868.75,12053,10547.11,10977.26,13027.3,12009.1,12057.7,11360.65,11501.04,12881.18,19801.89,17879.23,154964.21
5976,WEST BU,52,424,5976,12261.7,14532.4,11140.46,10367.37,12454.25,12376.05,13780.1,13504.8,13570.79,15637.1,25262.3,16924.545,171811.865
5977,WEST BU,52,423,5977,10140.35,10987.65,9376.59,9114.22,10531.65,10717.3,11463.65,10986.89,10410.72,10848.13,17327.3,13149.615,135054.065
5979,NHM BU,61,552,5979,12384.4,11825.3,12202.36,13825.85,15865.3,14855.35,15660.9,15851.46,14383.11,15633.61,18705.92,15040.835,176234.395
5980,NHM BU,61,552,5980,2033.9,494.2,,,,,,,,,,,2528.1
5981,NHM BU,61,552,5981,10735.35,9891.3,7317.01,6514.3,8112.45,8965.9,8442.1,7810.67,7030.49,7271.05,9411.55,7774.81,99276.98
5982,NHM BU,61,552,5982,17104.1,15874.5,15082.27,16908.45,17827.45,19250.3,17161.25,18603.08,17556.02,18948.4,21026.05,20557.65,215899.52
5987,SOUTHWEST BU,5,583,5987,61572.3,66761.85,65386.62,63229.6,61674.1,60712.775,71650.275,71122.97,71241.39,71460.03,84283.645,76369.945,825465.5
5988,NHM BU,72,559,5988,5195.55,6294,5725.75,6103.15,6750.9,7504.95,7245.25,8145.55,7024.04,6026.69,9004.71,7359.17,82379.71
5990,NHM BU,61,491,5990,2543.2,2044.9,2726.55,2428.9,2412.85,2273.65,2306.45,2093.32,2281.55,2659.05,3662.43,3763.61,31196.46
5991,NHM BU,61,491,5991,2581.75,3046.85,2737.92,2685.89,3213,3872.65,3246.1,2677.9,3481.2,3366.62,5281.69,4412.14,40603.71
5992,WEST BU,52,423,5992,9202.5,10579.55,8080.35,8375.77,9520.5,10733.6,10223.6,10273.52,9787.78,11315.4,17403.34,12729.155,128225.065
5993,NHM BU,61,550,5993,9480.65,9812.65,9155.9,9955.4,11491.4,11412.75,11649.15,12289.54,10243.86,9593.77,13688.655,11633.12,130406.845
5994,NHM BU,61,550,5994,4292.65,6038.9,4303.32,4983.51,5801.55,5476.15,5432.7,5293.53,5041.39,4959.92,6559.53,5819.69,64002.84
5996,WEST BU,58,459,5996,1583.85,1781.8,1798.73,1932.1,2140.35,2567.1,2541.25,1840.46,1767.29,2209.33,4276.73,2415.84,26854.83
6078,NHM BU,64,504,6078,2286.25,1789.5,1618.27,2011.75,2099.65,2150.35,2402.45,2379.12,2733.87,2731.58,3691.71,4138.98,30033.48
6098,NHM BU,64,528,6098,789.05,524.75,794.21,907.37,1451.15,1163.45,1075.25,940.23,919.3,875.01,1732.23,1336.875,12508.875
6149,NHM BU,72,559,6149,7004.9,7260.55,6909.71,7521.75,8508.45,8011.15,8116.75,9555.63,9070.17,7670.27,11383.97,10325.21,101338.51
6159,NHM BU,64,528,6159,1541.05,1352.05,1040.7,1281.85,2236,1947.42,1782.22,1684.59,1855.98,1584.37,2498.64,2311.905,21116.775
6165,NHM BU,64,543,6165,5885.05,5757.6,5233.51,5600.2,6514.1,6112.15,5952.7,8409.32,6689.52,7392.4,8949.97,8366.74,80863.26
6166,NHM BU,64,543,6166,3732.35,3677.35,3510.45,3703.3,4538.6,4589.8,4267,4906.72,4178.31,4656.5,7369.34,7036.135,56165.855
6170,NHM BU,64,507,6170,33179,26073.05,25978.49,23880.55,23352.15,21211.6,22619.65,21086.1,18846.08,23517.39,27254.75,32795.93,299794.74
6172,NHM BU,59,485,6172,12131.2,14504.2,18862.01,14169.79,18032.9,16344.25,18336.5,14641.01,15987.87,11819.455,15007.04,14296.65,184132.875
6173,SOUTHEAST BU,14,1,6173,14227,16072.7,15243.38,16948.6,21031.35,21492.45,19816.45,19009.93,20424.37,20604.48,27072.755,23123.2,235066.665
6174,NHM BU,59,496,6174,12342.55,12783.2,12524.55,12599.35,13644.6,14063.3,16433.2,17859.46,22026.5,17480,21886.31,26508.87,200151.89
6176,NHM BU,59,509,6176,4149.8,4478.1,3888.85,3679.35,5724.75,4190.15,4524.86,4448.69,4412.69,4531.93,7340.38,6260.17,57629.72
6178,US Retail SD X,99,999,6178,5529,5617.75,5663.79,2167.41,,,,,,,,,18977.95
6190,SOUTHEAST BU,9,118,6190,10619.35,13678.05,12769.6,12883.9,14178.7,13957.25,17043.8,17205.17,15796.55,19097.13,25047.02,23088.87,195365.39
6207,NHM BU,72,548,6207,14632,13556.65,13447.02,14177.3,17421.45,17100.9,17780.05,16179.11,23921.95,17841.53,22792.93,20464.865,209315.755
6226,NHM BU,59,502,6226,5414.75,5734.6,4451.1,4773.4,6519.15,6362.55,6106.15,5690.44,5500.95,5384.46,7920.18,8490.14,72347.87
6233,NHM BU,59,509,6233,7569.4,7442.8,6578.07,5979.65,7756,7251.55,6992.13,7160.63,6566.92,7819.58,10813.02,9495.76,91425.51
6243,NHM BU,59,509,6243,11605,9893.8,8090.3,8875.3,8655.5,7086.8,7575,8133.94,6080.03,7524.25,10532.05,8930.955,102982.925
6263,NHM BU,59,509,6263,5196.75,6343.2,6425.91,5485.25,6421.55,5499.55,5970.95,4933.92,4377.6,5308.15,8313.99,7718.565,71995.385
6264,NHM BU,59,509,6264,3632.85,4437,3517.43,3571.9,4739.9,4060.9,4625.7,3903.01,3232.9,4119.52,5908.68,5974.525,51724.315
6286,SOUTHWEST BU,7,81,6286,20125.1,20170.12,14510.45,17333.07,20515.1,18862.79,20922.64,21624.05,34600.04,34243.745,45060.525,40842.36,308809.99
6300,SOUTHWEST BU,5,56,6300,27245,28748.7,28615.59,30261.96,31587,31079.25,36404,33028.62,34934.84,32664.74,45994.125,34595.055,395158.88
6323,NHM BU,64,543,6323,13420.5,13613.35,12869.01,12109.9,15080.4,15051.45,16785.55,18896.98,17336.44,19895.51,28830.1,27177.415,211066.605
6370,SOUTHEAST BU,12,123,6370,15474.4,15591.55,13142.23,13843.95,16868.4,14632.3,16213.02,18856.63,20347.48,21932.645,32179.155,24670.35,223752.11
6390,NHM BU,59,494,6390,5767.8,5040.65,4696.29,4367.27,5406.4,5899.8,6346.15,6389.93,5547.64,5954.38,8999.45,9046.29,73462.05
6392,WEST BU,47,411,6392,8243.55,10676.1,8438.07,8009.64,10111.95,9652.65,9047.55,9350.5,8976.48,9559.06,14685,10542.16,117292.71
6394,NORTH BU,53,444,6394,67223.21,86255.51,63774.14,55648.13,62380.49,66107.97,61375.33,60154.13,75085.13,79605.625,75370.455,96141.105,849121.225
6395,EAST BU,4,29,6395,4175.35,4275.15,4255.84,4360.65,5234.2,5365.9,7215.85,4365.03,5045.01,4928.59,8516.27,8088.475,65826.315
6397,SOUTHEAST BU,9,110,6397,23122.65,23960.65,24585.46,25757.16,31417.85,27326.7,42745.86,34487.06,30797.16,31119.38,47069.625,38667.95,381057.505
6398,NHM BU,72,549,6398,7753.8,7953.45,7582.07,7082.7,9335.25,8712.85,9243.9,10307.4,13103.05,10569.85,13568.05,12229.025,117441.395
6459,NHM BU,64,528,6459,4234.95,4278.45,4152.6,4913.54,4762,4203.05,4140.7,4430.14,5423.5,4646.67,6351.56,6243.505,57780.665
6467,SOUTHWEST BU,5,45,6467,15681.45,17973.85,17501.1,17840.45,23693.35,25301.7,27524.44,23913.54,23389.4,23408.78,34286.94,27709.95,278224.95
6469,SOUTHEAST BU,11,140,6469,10661.45,16328.4,17173,16182.49,15145.05,14876.15,17949.55,17788.98,17343.88,20532.25,28587.38,24641.015,217209.595
6470,NHM BU,59,494,6470,2116.05,2001.5,1979.73,2142.05,2684.9,2451.8,2812.7,3564.59,2492.19,3029.66,4272.36,4165.19,33712.72
6476,NORTH BU,41,482,6476,6073.75,6204.05,5813.54,7383.35,8583.95,8416.55,8382.8,7973.93,8088.62,9279.22,12665.56,10288.685,99154.005
6477,SOUTHWEST BU,46,370,6477,34619.9,42960.7,41183.77,41603.4,44184.15,45071.85,43445.16,40440.9,40922.275,41589.485,46417.415,43353.03,505792.035
6480,SOUTHWEST BU,46,371,6480,12330.55,13580.65,12664.93,14199.7,17691.45,15701.3,14776.6,12915.45,12998.06,13721.26,18819.5,13571.125,172970.575
6500,NHM BU,59,485,6500,15651.65,17006.8,11781.82,10303.77,12374.3,9738.35,9533.24,10720.58,16510.16,8791.33,13777.49,14929.185,151118.675
6531,NHM BU,72,545,6531,9501.35,11220.65,9696.06,9934.8,12687.3,12102.8,14197.4,13067.59,12345.67,13154.01,16309.47,15605.505,149822.605
6548,NHM BU,72,548,6548,3533.4,4009.7,3414.95,4036.84,5128.5,4599.55,4284.15,4546.1,7073.64,5587.33,6394.43,5187.425,57796.015
6576,EAST BU,4,39,6576,23354.15,27678.45,27764.7,23104.7,21979.7,22327.5,24846.7,18831.01,22823.895,29063.695,37404.095,30585.77,309764.365
6577,NHM BU,64,543,6577,7138.4,6146.6,6691.09,6561.9,7492.55,7527.5,7443.2,12500.64,8488.35,8603.025,10700.82,13310.575,102604.65
6578,NHM BU,64,58,6578,2944.25,3214.05,2892.15,3189.1,3667.65,3368,3304.42,3335.44,4336.01,3737.89,5231.05,7622.36,46842.37
6579,SOUTHWEST BU,6,59,6579,25911.2,30870.15,28504.93,31795.8,33330.55,38189.5,34804.56,33955.93,36060.08,35747.975,47943.24,41747.665,418861.58
6583,NHM BU,64,562,6583,4020.8,3971.2,3799.47,4639.05,4643.9,4672.65,3993.11,3236.63,3378.67,3836.94,5194.08,8701.015,54087.515
6585,NHM BU,61,491,6585,2207.35,2159.9,2104.3,3172.33,2436.8,2249.8,2627.6,2182.08,1920.29,2179.82,4096.535,6469.155,33805.96
6586,NHM BU,59,509,6586,3596.1,4632.65,4527.91,3615.35,4372.3,3930.9,3841.14,3740.11,2899.99,3815.08,5497.37,6104.105,50573.005
6587,NHM BU,64,526,6587,9615.3,8769.55,8979.41,9650.75,11882.1,11172.1,10063.35,10296.19,11995.91,11001.145,12820.37,10941.79,127187.965
6588,NHM BU,64,543,6588,7995.15,7301.1,7369.81,7526.75,9072.35,9043,8599.2,12855.47,9818.35,10697.85,14133.32,18031.05,122443.4
6590,NHM BU,64,562,6590,12250.3,12433.85,12144.53,12521.45,13910.25,14893.6,17740.55,18179.05,16739.61,17749.76,22476.46,27187.785,198227.195
6732,NHM BU,59,546,6732,5714.05,5594.4,5242.25,5890.9,7186.95,7167.9,7712.9,7618.51,13294.65,9551.53,12114.64,14773.495,101862.175
6786,NHM BU,64,528,6786,770.65,896.3,840.34,987.6,1508.15,1274.8,1464.05,1165.76,1180.66,1313.71,2018.43,1455.285,14875.735
6789,EAST BU,26,308,6789,9202.85,9932.7,10338.84,10212.6,12383.1,11770.95,14183.5,14217.87,13604.66,17815.05,26717.34,23677.605,174057.065
6798,NHM BU,59,502,6798,10515.8,9057.3,7553.33,7064.8,9636.15,9185.65,7947.45,6789.56,6796.23,6748.24,10879.86,13937.3,106111.67
6807,SOUTHEAST BU,11,145,6807,16991.5,30045.7,40931.76,41023.92,32027.05,28851.7,30505.85,23950.2,26357.36,27489.64,45921.825,41488.38,385584.885
6813,NHM BU,64,526,6813,11149.75,11737.6,11818.66,14071.75,15810.7,14854.35,14343.88,14721.52,15162.06,15855.04,20019.565,18442.49,177987.365
6814,NHM BU,59,509,6814,7600.45,6016.9,5707.3,5227.5,5514,4849.05,6043.6,6450.42,4913.55,6034.4,8197.13,7079.635,73633.935
6828,NHM BU,59,509,6828,5717.65,5412.9,4910.76,4817.25,6040.05,4560.1,5201.65,5662.55,6703.93,6766.72,8684.66,8219.17,72697.39
6849,NHM BU,64,543,6849,2623.7,2688.85,2943.63,2397.75,3577.1,3257.35,3182.05,4262.85,3452.57,3408.55,4933.82,4061.355,40789.575
6850,NHM BU,64,528,6850,1143.45,1351.35,1501.45,1648.92,1663.7,1763.15,2070.35,1568.23,1534.52,1431.73,1928.71,1768.24,19373.8
6851,NHM BU,64,504,6851,1295.15,1411.05,1367.58,1342,1274.4,1381.1,1351.75,1670.96,1639.6,1469.56,2212.23,2646.03,19061.41
6876,NHM BU,72,492,6876,3419.75,3156.5,2952.27,3117.2,3152,3055.4,4055.05,4011.44,3832.77,4123.14,6708.07,6073.91,47657.5
6878,SOUTHEAST BU,12,5,6878,25107.4,31324.1,28032.14,29407.93,34045.3,33238.8,36682,36358.71,37469.38,39886.69,50894.985,45778.65,428226.085
6879,EAST BU,4,310,6879,31898.4,29127.4,25204.8,25229.35,31104.3,28131,34336.2,33395.45,31818.71,38839.13,53486.41,38949.095,401520.245
6887,EAST BU,4,39,6887,11413.15,11076.25,8145.23,8710.1,10673.05,11983.85,15355.8,13460.21,14244.255,18645.34,25777.435,20343.62,169828.29
6894,NHM BU,72,96,6894,11841.05,10129.3,9934.22,10130.42,11015.85,10652.8,11926.85,11887.53,13468.76,11622.79,16152.765,13281.825,142044.16
6898,SOUTHWEST BU,7,71,6898,18887.45,21830.8,20009.48,19457.6,22153.15,20689.3,23633.15,19981.79,23952.22,23550.06,32167.52,29377.4,275689.92
6929,SOUTHWEST BU,5,76,6929,17939.85,20965.15,21213.51,20287.55,21854.05,22146.5,28559.1,25020.08,30919.59,31205.285,43567.9,37973.47,321652.035
6931,NORTH BU,41,256,6931,11590.95,12354,12252.15,13222.1,15465.85,13827.6,14561.05,14401.41,13754.83,14938.32,22095.82,14546.67,173010.75
6932,SOUTHEAST BU,42,127,6932,14187.1,15117.6,14089.89,14592.2,16025.5,16670.45,18308.45,19338.77,19460.34,21627.375,28306.005,23946.705,221670.385
6936,NHM BU,59,502,6936,5604.35,6068.6,5877.18,5928,7732.95,8462.35,8265.2,7644.55,6889.54,6916.4,8385.75,8635,86409.87
6937,NHM BU,72,102,6937,3442.05,3353.45,3455.46,3612.35,3793.65,3785.55,4084.75,4385.4,4362.31,3822.4,5247.59,5163.63,48508.59
6941,NHM BU,72,102,6941,7578.7,7078.1,7138.13,7040.3,8291.05,7632.55,8599.6,8785.32,8103.76,7593.57,9901.45,8686.52,96429.05
6942,NHM BU,64,507,6942,3004.5,3005.85,2671.78,2799.8,3010.5,3384.85,3725.8,3127.59,3199.89,3066.99,6198.02,7399.62,44595.19
6943,NHM BU,72,492,6943,4567.2,4195.05,4665.89,4556.9,5552.05,3950.65,4974,4851.8,4488.87,4686.64,7293.9,6695.15,60478.1
6951,NORTH BU,20,317,6951,,,,,,,,,473.79,1221.06,1648.98,1011.32,4355.15
6952,EAST BU,76,286,6952,3315.25,3933,3741.46,4570.94,5343.75,5191.3,5812.9,5759.52,5609.83,6758.68,9315.61,7822.585,67174.825
6953,NHM BU,72,534,6953,21409.4,19881.8,19541.34,15507.75,20222.45,19366.4,19933.65,19663.38,19574.29,22501.9,28427.5,24230.04,250259.9
6958,EAST BU,4,310,6958,25472.95,27507.55,27663.48,28962.15,33442.2,31373.85,36398.75,35093.04,31030.65,35888.105,48079.12,39310.305,400222.15
6960,NHM BU,72,537,6960,2774.25,2567.85,2350.9,2251.1,2885,2612.9,3288.85,3760.7,3841.66,3714.59,6067.97,6700.82,42816.59
6962,NHM BU,59,499,6962,4514.65,4691.95,4934.18,4545.8,5428.55,5004.05,4103.15,4521.66,9493.54,4533.58,7018.15,6753.745,65543.005
6963,SOUTHWEST BU,5,52,6963,43044.95,51201.95,44653.93,46772.49,51599.6,53887.8,64272.7,63060.86,59703.9,60730.335,76417.81,63434.475,678780.8
6964,SOUTHEAST BU,11,144,6964,24278.1,27814.7,27219.29,27628.65,27517.4,26855.55,28698.6,29088.35,23550.88,25661.97,34282.67,32504.935,335101.095
6966,NHM BU,64,504,6966,2860.75,2638.9,2908.88,3346.25,3399.6,3317.15,3697.45,3523.78,3657.73,3370.36,4894.92,6184.3,43800.07
6967,NHM BU,72,488,6967,3575.4,3653.2,3779.86,4110.7,5244.4,4525.45,5128.75,5195.51,6737.08,4919.01,7057.75,6018.12,59945.23
6968,NHM BU,72,102,6968,15735.15,16786,15230.31,14987.78,17969.15,16804.65,19266.45,21154.92,21583.07,17877.8,23411.64,20762.24,221569.16
6971,NHM BU,72,534,6971,,,,,,,,,3110.33,8086.25,19458.21,19263.715,49918.505
6975,NHM BU,72,492,6975,9106.9,9325.95,9771.84,9674.3,10695.1,10769.15,11660.65,11666.04,10889.26,11269.74,14082.41,12087.585,130998.925
6978,SOUTHEAST BU,3,101,6978,35603.2,41493.2,36272.25,39250.15,44151.9,41943.55,46122.45,46819.17,49736.7,52025.615,67783.9,60381.36,561583.445
6998,SOUTHEAST BU,2,20,6998,42421.7,49786.7,48106.7,50588.1,57198.25,44490.85,38448.85,42338.1,38090.835,42342.33,52761.87,58625.035,565199.32
7004,NHM BU,59,499,7004,13226.5,13742.15,12995.74,12102.49,15000,14917.75,14548.05,15850.59,20091.97,16226.75,19181.29,19422.225,187305.505
7009,EAST BU,26,302,7009,10617.55,13896.3,12699.96,14099.7,17069.35,18180.85,20071.23,21832.39,20622.5,21845.72,26760.18,21962.9,219658.63
7020,SOUTHEAST BU,12,153,7020,14256.7,16328.2,15459.45,15144.54,18190.05,17342.8,17617.6,15994.79,16948.235,19930.095,21397.38,18042.515,206652.355
7032,EAST BU,75,287,7032,32222.65,33278.3,32021.9,30990.9,35070.85,33460.8,37569.4,33759.57,32951.77,33025.135,43770.74,30638.965,408760.98
7043,NHM BU,61,557,7043,2715.95,2716.2,1953.69,2446.45,3498.05,3275.8,3044.27,2683.08,3211.61,3773.46,5959.975,4851.215,40129.75
7062,NHM BU,59,499,7062,5247.55,5650.55,4768.69,4869.38,6427.6,5481.15,5206.45,4756.04,8669.09,6508.37,9571.15,10462.205,77618.225
7072,NHM BU,72,538,7072,3922.75,3460.3,3329.39,3438.7,3721.25,4292.9,4170.45,4156.13,4742.03,4782.16,7647.32,11680.66,59344.04
7087,NORTH BU,41,243,7087,2690.15,3643.7,3653.05,4079.15,6028.15,6186.05,7591.6,7449.94,7518.47,8482.26,13286.69,8143.765,78752.975
7098,NHM BU,59,516,7098,4145.4,4764.35,4323.24,4850.75,4928.7,4510.45,5234.95,4771.13,4620.57,4355.09,5780.84,6307.995,58593.465
7099,NHM BU,64,543,7099,4929.6,5378.7,4876.44,4948,6329.55,6693.1,6392.65,7209.57,7346.45,6606.26,8241.48,10938.2,79890
7127,NHM BU,72,538,7127,3147.5,3954.75,4036.97,3083.65,3904.05,4353.6,4057.05,4266.26,4442.83,5495.96,7059.09,9370.9,57172.61
7129,WEST BU,47,429,7129,,,,,,,,,841.81,669.44,1008.76,1041.24,3561.25
7137,NHM BU,59,516,7137,5495.5,5697.95,4781.26,4999.15,6015.5,5711.05,5830.88,6166.96,7547.34,6083.56,7843.05,8300.075,74472.275
7146,NHM BU,59,499,7146,10542,11808.2,11008.67,12154.25,12201.5,12244.3,12638.02,10349.12,15426.68,13754.695,18011.42,16750.175,156889.03
7156,SOUTHWEST BU,5,76,7156,9550.7,13259.5,12176.7,13400.25,19087,16461.15,16204.84,15321.72,17767.8,15534.18,23333.62,18872.45,190969.91
7162,NHM BU,59,516,7162,17642.55,19443.1,21902.1,25772,40045.2,52553.7,36656.15,28247.46,25002.24,25227.47,28433.48,29113.815,350039.265
7168,NHM BU,61,557,7168,3608.9,3576.65,3264.29,4264.1,4713.85,4811.15,5604.67,4514.95,5404.26,6945.67,9765.415,7756.075,64229.98
7174,NHM BU,59,502,7174,16757.95,14228.1,12115.53,10631.7,10898,10173.55,11132.02,13307.05,13182.16,10705.73,15808.07,15512.05,154451.91
7177,NHM BU,59,502,7177,3052.95,2606.05,2995.7,2842.3,3313,3200.9,4205.35,4557.7,4048.88,4394.92,6833.15,6456.7,48507.6
7178,SOUTHWEST BU,5,56,7178,31189.55,37218.2,37569.17,38796.2,41611.2,44310.1,47625.95,46310.22,45848.47,48716.38,59881.99,51169.28,530246.71
7179,EAST BU,26,302,7179,20216.3,24687.2,20806.2,24123.49,27834.35,30000.2,28219.73,28881.77,26838.88,28424.83,35136.94,30215.375,325385.265
7180,NHM BU,59,499,7180,5996.1,6142.85,5920.01,6692.2,7413.35,7203.75,8151.35,7752.91,8114.8,6736.35,10345.06,9259.14,89727.87
7181,EAST BU,4,33,7181,8213.4,11467.65,8910.46,9734.75,13683.45,12523.4,17151.25,16229.36,15853.23,24982.37,29312.295,21784.635,189846.25
7185,SOUTHEAST BU,2,18,7185,12869.85,15460.75,12801,12557.88,15882.15,15403.25,18383.8,16088.8,15555.51,18625.65,26446.53,20473.645,200548.815
7188,EAST BU,4,38,7188,14412.75,15715.6,14883.03,15444.45,17496.4,18022.25,17688.9,16886.5,14065.22,17873.61,25355.9,22601.95,210446.56
7194,SOUTHEAST BU,3,27,7194,19312.95,17951.8,17453.06,16793.45,14365.4,16217.1,16949.82,12008.74,15543.66,16235.42,22427.19,21060.6,206319.19
7199,WEST BU,47,383,7199,24705.05,20162.8,21620.47,14537.05,16339.65,15754.25,15348.02,14676.9,16057.4,17648.5,22276.16,20293.51,219419.76
7205,NHM BU,59,509,7205,4638.3,5142.6,5636.45,5059.5,6792.2,6020.45,5883.26,5770.33,5384.94,6300.12,8299.09,8209.62,73136.86
7206,NHM BU,59,509,7206,5030.3,5288.55,5215.99,4874.4,5644.25,5445.85,6039.85,5129.5,4419.63,5301.89,7528.38,6717.42,66636.01
7209,NHM BU,59,516,7209,4113.05,6160.15,4208.98,5099.82,6923.4,6251.3,7665.35,6054.48,7024.71,7031.31,10863.07,13071.27,84466.89
7218,NHM BU,59,516,7218,2594.7,3333.85,3180.8,3021.9,3687.9,3256.85,3321.65,3773.61,4708.36,3405.96,4790.77,5441.88,44518.23
7220,NHM BU,64,528,7220,1585.85,1463,1193.24,1534.95,1759.05,1689.2,1618.65,1887.87,1889.53,1795.14,2142.4,2282.78,20841.66
7221,NHM BU,72,102,7221,4819.5,5514.45,4901.26,5019.55,5923.2,4946.85,5801.75,5998.18,8957.47,5880.03,7943.1,6975.22,72680.56
7222,NHM BU,59,500,7222,4120.15,5549.05,5415.73,6029.4,5407.25,5130.7,5473.8,4420.02,4387.37,4683.83,6192.12,7382.98,64192.4
7224,NHM BU,64,561,7224,6879.75,7999.7,8023.09,7217.9,8538.2,7599.3,7817.58,6821.06,7568.61,8408.99,10848.34,12326,100048.52
7229,NHM BU,64,526,7229,3793.1,3747.85,3640.86,3604.91,4591.85,4201.25,4312.25,4084.69,4537.97,4591.86,6876.96,5622.215,53605.765
7232,NHM BU,64,561,7232,4397.25,4170.75,4738.41,4439.26,5108.2,4832.4,3483.59,3361.48,4376.16,5073.54,6880.76,8399.485,59261.285
7233,NHM BU,64,541,7233,7397.1,7521.4,7220.75,6508,8327.1,7772.05,8275.5,13357.62,6756.585,8731.9,9528.27,17479.45,108875.725
7235,NHM BU,59,500,7235,4992.45,3858.05,5150.39,4253.7,4745.5,4013.85,4668.35,4740.22,4622.91,4954.49,6947.29,8637.575,61584.775
7238,EAST BU,26,302,7238,2190.6,3107.55,2161.75,2470.15,3842.7,3906.8,3754.84,3913.78,3523.22,4723.84,6461.7,6409.71,46466.64
7240,NHM BU,64,561,7240,5192.45,5258.85,5375.77,5857.95,6164.9,6473.7,6466.55,6573.23,6037.86,5728.89,8098.01,8335.525,75563.685
7241,NHM BU,64,541,7241,8924.5,8242.5,8391.36,7881.45,8952.1,9056.9,9087.55,13737.99,9646.3,10932.89,12589.22,20492.225,127934.985
7242,NHM BU,72,537,7242,12825,12331.85,11926.7,11046.55,12883.6,12380.45,15739.25,15693.53,13999.01,15400.44,19368.775,18224.595,171819.75
7243,EAST BU,4,300,7243,264.5,62.1,53.7,17.5,129.85,134.4,368.55,486.4,458.7,814.8,1415.5,1218.54,5424.54
7245,SOUTHEAST BU,3,27,7245,7514.25,7888.3,7925.88,7834.2,8308.3,8360.2,9123.55,9526.5,9885.79,12487.34,14758.26,14267.75,117880.32
7246,SOUTHEAST BU,2,32,7246,,,,309.7,764.15,1371.2,2929.6,3272.23,3847.1,4972.96,6579.14,6442.76,30488.84
7247,SOUTHEAST BU,14,14,7247,4718.2,6374.8,5661.5,5375.75,5541.65,6791.95,7522.56,7796.68,7886.34,10498.09,13072.93,14455.8,95696.25
7249,SOUTHEAST BU,42,334,7249,,,,,,,,1204.25,1598,2584.51,3779.58,3216.79,12383.13
7251,NHM BU,64,58,7251,6197,6225.65,6291.04,6774.06,7693.9,7752.1,7920.42,7587.33,8480.96,9028.67,11679.2,17430.65,103060.98
7262,NHM BU,64,541,7262,4868.6,4908.45,4487.6,4551.41,5003.75,5095.08,5157.11,8302.44,5271.88,5464.19,7736.83,11941.83,72789.17
7280,SOUTHEAST BU,14,2,7280,11257.45,12630,12711.82,15063.95,17465.95,17596.7,20925.15,21722.36,23141.76,28424.585,37073.51,32414.365,250427.6
7281,SOUTHWEST BU,7,74,7281,10911.3,12310.55,11249.63,11800.9,13929.9,13488.9,14241.15,13976.98,13460.71,13773.36,18778.965,15047.025,162969.37
7290,NORTH BU,41,242,7290,5843.3,6149.35,6645.7,7291.61,7968.7,7223.6,8937.7,9440.26,9357.86,8542.35,12304.57,9835.93,99540.93
7294,SOUTHWEST BU,44,353,7294,18089.9,20026.05,18810.22,18485.3,21269.4,20001,23114.4,23008.68,23135.11,25878.82,31679.21,27402.66,270900.75
7296,NHM BU,59,499,7296,9481.6,9659.65,7550.85,7357.38,9367.4,8596.1,8737.88,8244.22,7635.78,8112.2,11209.66,11817.57,107770.29
7298,NHM BU,72,102,7298,2366.75,2281.55,2271.64,2437.55,2861,2750.6,2534.47,2766.79,4614.17,2693.94,3534.32,2714.46,33827.24
7299,NHM BU,72,488,7299,6716.85,6438.95,5832.55,6070.85,7641.3,7180.15,7777.8,7984.39,12029.81,8078.95,11579.21,10493.015,97823.825
7301,SOUTHWEST BU,13,132,7301,27193.25,30076.55,28696.99,31324.55,35094.7,32858.5,33811.9,31178.59,34334.97,39261.24,56663.185,42301.085,422795.51
