Store,Day of Week,Date,8 am -12 pm Dispense,12 pm - 4 pm Dispense,4 pm - 8 pm Dispense,10 pm-7 am Pick & Stage
5251,Sunday,11/13/2022,1,1,1,0
5251,Monday,11/14/2022,0,0,0,4
5251,Tuesday,11/15/2022,3,3,3,3
5251,Wednesday,11/16/2022,3,3,3,0
5251,Thursday,11/17/2022,1,1,1,0
5251,Friday,11/18/2022,1,1,1,0
5251,Saturday,11/19/2022,1,1,1,0
5251,Sunday,11/20/2022,1,1,1,0
5251,Monday,11/21/2022,0,0,0,7
5251,Tuesday,11/22/2022,5,5,5,4
5251,Wednesday,11/23/2022,4,4,4,0
5251,Thursday,11/24/2022,0,0,0,4
5251,Friday,11/25/2022,4,4,4,0
5251,Saturday,11/26/2022,1,1,1,0
5251,Sunday,11/27/2022,1,1,1,0
5251,Monday,11/28/2022,1,1,1,0
5252,Monday,11/7/2022,0,0,0,5
5252,Tuesday,11/8/2022,5,5,4,4
5252,Wednesday,11/9/2022,5,5,4,0
5252,Thursday,11/10/2022,1,1,1,0
5252,Friday,11/11/2022,1,1,1,0
5252,Saturday,11/12/2022,1,1,1,0
5252,Sunday,11/13/2022,1,1,1,0
5252,Monday,11/14/2022,0,0,0,6
5252,Tuesday,11/15/2022,5,5,4,5
5252,Wednesday,11/16/2022,5,5,4,0
5252,Thursday,11/17/2022,1,1,1,0
5252,Friday,11/18/2022,1,1,1,0
5252,Saturday,11/19/2022,1,1,1,0
5252,Sunday,11/20/2022,1,1,1,0
5252,Monday,11/21/2022,0,0,0,10
5252,Tuesday,11/22/2022,6,6,5,6
5252,Wednesday,11/23/2022,6,6,5,0
5252,Thursday,11/24/2022,0,0,0,6
5252,Friday,11/25/2022,4,4,3,0
5252,Saturday,11/26/2022,4,4,3,0
5252,Sunday,11/27/2022,1,1,1,0
5252,Monday,11/28/2022,1,1,1,0
5253,Monday,11/7/2022,0,0,0,5
5253,Tuesday,11/8/2022,5,5,4,3
5253,Wednesday,11/9/2022,5,5,4,0
5253,Thursday,11/10/2022,1,1,1,0
5253,Friday,11/11/2022,1,1,1,0
5253,Saturday,11/12/2022,1,1,1,0
5253,Sunday,11/13/2022,1,1,1,0
5253,Monday,11/14/2022,0,0,0,5
5253,Tuesday,11/15/2022,4,4,3,4
5253,Wednesday,11/16/2022,4,4,3,0
5253,Thursday,11/17/2022,1,1,1,0
5253,Friday,11/18/2022,1,1,1,0
5253,Saturday,11/19/2022,1,1,1,0
5253,Sunday,11/20/2022,1,1,1,0
5253,Monday,11/21/2022,0,0,0,8
5253,Tuesday,11/22/2022,6,6,5,4
5253,Wednesday,11/23/2022,6,6,5,0
5253,Thursday,11/24/2022,0,0,0,4
5253,Friday,11/25/2022,5,5,4,0
5253,Saturday,11/26/2022,1,1,1,0
5253,Sunday,11/27/2022,1,1,1,0
5253,Monday,11/28/2022,1,1,1,0
5254,Monday,11/7/2022,0,0,0,5
5254,Tuesday,11/8/2022,4,4,4,3
5254,Wednesday,11/9/2022,4,4,4,0
5254,Thursday,11/10/2022,1,1,1,0
5254,Friday,11/11/2022,1,1,1,0
5254,Saturday,11/12/2022,1,1,1,0
5254,Sunday,11/13/2022,1,1,1,0
5254,Monday,11/14/2022,0,0,0,5
5254,Tuesday,11/15/2022,3,3,3,4
5254,Wednesday,11/16/2022,3,3,3,0
5254,Thursday,11/17/2022,1,1,1,0
5254,Friday,11/18/2022,1,1,1,0
5254,Saturday,11/19/2022,1,1,1,0
5254,Sunday,11/20/2022,1,1,1,0
5254,Monday,11/21/2022,0,0,0,9
5254,Tuesday,11/22/2022,5,5,5,5
5254,Wednesday,11/23/2022,5,5,5,0
5254,Thursday,11/24/2022,0,0,0,4
5254,Friday,11/25/2022,4,4,4,0
5254,Saturday,11/26/2022,1,1,1,0
5254,Sunday,11/27/2022,1,1,1,0
5254,Monday,11/28/2022,1,1,1,0
5260,Monday,11/7/2022,0,0,0,6
5260,Tuesday,11/8/2022,6,6,5,5
5260,Wednesday,11/9/2022,6,6,5,0
5260,Thursday,11/10/2022,1,1,1,0
5260,Friday,11/11/2022,1,1,1,0
5260,Saturday,11/12/2022,1,1,1,0
5260,Sunday,11/13/2022,1,1,1,0
5260,Monday,11/14/2022,0,0,0,5
5260,Tuesday,11/15/2022,4,4,3,5
5260,Wednesday,11/16/2022,4,4,3,0
5260,Thursday,11/17/2022,1,1,1,0
5260,Friday,11/18/2022,1,1,1,0
5260,Saturday,11/19/2022,1,1,1,0
5260,Sunday,11/20/2022,1,1,1,0
5260,Monday,11/21/2022,0,0,0,15
5260,Tuesday,11/22/2022,8,8,7,8
5260,Wednesday,11/23/2022,8,8,7,0
5260,Thursday,11/24/2022,0,0,0,7
5260,Friday,11/25/2022,7,7,6,0
5260,Saturday,11/26/2022,1,1,1,0
5260,Sunday,11/27/2022,1,1,1,0
5260,Monday,11/28/2022,1,1,1,0
5261,Monday,11/7/2022,0,0,0,4
5261,Tuesday,11/8/2022,4,4,3,3
5261,Wednesday,11/9/2022,4,4,3,0
5261,Thursday,11/10/2022,4,4,3,0
5261,Friday,11/11/2022,1,1,1,0
5261,Saturday,11/12/2022,1,1,1,0
5261,Sunday,11/13/2022,1,1,1,0
5261,Monday,11/14/2022,0,0,0,5
5261,Tuesday,11/15/2022,4,4,3,4
5261,Wednesday,11/16/2022,4,4,3,0
5261,Thursday,11/17/2022,1,1,1,0
5261,Friday,11/18/2022,1,1,1,0
5261,Saturday,11/19/2022,1,1,1,0
5261,Sunday,11/20/2022,1,1,1,0
5261,Monday,11/21/2022,0,0,0,9
5261,Tuesday,11/22/2022,6,6,5,6
5261,Wednesday,11/23/2022,5,5,4,0
5261,Thursday,11/24/2022,0,0,0,5
5261,Friday,11/25/2022,4,4,3,0
5261,Saturday,11/26/2022,4,4,3,0
5261,Sunday,11/27/2022,1,1,1,0
5261,Monday,11/28/2022,1,1,1,0
5262,Monday,11/7/2022,0,0,0,5
5262,Tuesday,11/8/2022,5,5,4,4
5262,Wednesday,11/9/2022,5,5,4,0
5262,Thursday,11/10/2022,1,1,1,0
5262,Friday,11/11/2022,1,1,1,0
5262,Saturday,11/12/2022,1,1,1,0
5262,Sunday,11/13/2022,1,1,1,0
5262,Monday,11/14/2022,0,0,0,5
5262,Tuesday,11/15/2022,5,5,4,4
5262,Wednesday,11/16/2022,5,5,4,0
5262,Thursday,11/17/2022,1,1,1,0
5262,Friday,11/18/2022,1,1,1,0
5262,Saturday,11/19/2022,1,1,1,0
5262,Sunday,11/20/2022,1,1,1,0
5262,Monday,11/21/2022,0,0,0,9
5262,Tuesday,11/22/2022,6,6,5,5
5262,Wednesday,11/23/2022,6,6,5,0
5262,Thursday,11/24/2022,0,0,0,5
5262,Friday,11/25/2022,5,5,4,0
5262,Saturday,11/26/2022,1,1,1,0
5262,Sunday,11/27/2022,1,1,1,0
5262,Monday,11/28/2022,1,1,1,0
5263,Monday,11/7/2022,0,0,0,4
5263,Tuesday,11/8/2022,4,4,4,3
5263,Wednesday,11/9/2022,4,4,4,0
5263,Thursday,11/10/2022,1,1,1,0
5263,Friday,11/11/2022,1,1,1,0
5263,Saturday,11/12/2022,1,1,1,0
5263,Sunday,11/13/2022,1,1,1,0
5263,Monday,11/14/2022,0,0,0,5
5263,Tuesday,11/15/2022,3,3,3,4
5263,Wednesday,11/16/2022,3,3,3,0
5263,Thursday,11/17/2022,1,1,1,0
5263,Friday,11/18/2022,1,1,1,0
5263,Saturday,11/19/2022,1,1,1,0
5263,Sunday,11/20/2022,1,1,1,0
5263,Monday,11/21/2022,0,0,0,7
5263,Tuesday,11/22/2022,5,5,5,4
5263,Wednesday,11/23/2022,4,4,4,0
5263,Thursday,11/24/2022,0,0,0,4
5263,Friday,11/25/2022,4,4,4,0
5263,Saturday,11/26/2022,1,1,1,0
5263,Sunday,11/27/2022,1,1,1,0
5263,Monday,11/28/2022,1,1,1,0
5264,Monday,11/7/2022,0,0,0,5
5264,Tuesday,11/8/2022,5,5,4,4
5264,Wednesday,11/9/2022,5,5,4,0
5264,Thursday,11/10/2022,1,1,1,0
5264,Friday,11/11/2022,1,1,1,0
5264,Saturday,11/12/2022,1,1,1,0
5264,Sunday,11/13/2022,1,1,1,0
5264,Monday,11/14/2022,0,0,0,5
5264,Tuesday,11/15/2022,4,4,3,4
5264,Wednesday,11/16/2022,4,4,3,0
5264,Thursday,11/17/2022,1,1,1,0
5264,Friday,11/18/2022,1,1,1,0
5264,Saturday,11/19/2022,1,1,1,0
5264,Sunday,11/20/2022,1,1,1,0
5264,Monday,11/21/2022,0,0,0,8
5264,Tuesday,11/22/2022,6,6,5,4
5264,Wednesday,11/23/2022,6,6,5,0
5264,Thursday,11/24/2022,0,0,0,4
5264,Friday,11/25/2022,5,5,4,0
5264,Saturday,11/26/2022,1,1,1,0
5264,Sunday,11/27/2022,1,1,1,0
5264,Monday,11/28/2022,1,1,1,0
5266,Monday,11/7/2022,0,0,0,5
5266,Tuesday,11/8/2022,5,5,4,4
5266,Wednesday,11/9/2022,5,5,4,0
5266,Thursday,11/10/2022,1,1,1,0
5266,Friday,11/11/2022,1,1,1,0
5266,Saturday,11/12/2022,1,1,1,0
5266,Sunday,11/13/2022,1,1,1,0
5266,Monday,11/14/2022,0,0,0,6
5266,Tuesday,11/15/2022,4,4,3,5
5266,Wednesday,11/16/2022,4,4,3,0
5266,Thursday,11/17/2022,1,1,1,0
5266,Friday,11/18/2022,1,1,1,0
5266,Saturday,11/19/2022,1,1,1,0
5266,Sunday,11/20/2022,1,1,1,0
5266,Monday,11/21/2022,0,0,0,11
5266,Tuesday,11/22/2022,7,7,6,6
5266,Wednesday,11/23/2022,6,6,5,0
5266,Thursday,11/24/2022,0,0,0,6
5266,Friday,11/25/2022,6,6,5,0
5266,Saturday,11/26/2022,1,1,1,0
5266,Sunday,11/27/2022,1,1,1,0
5266,Monday,11/28/2022,1,1,1,0
5270,Monday,11/7/2022,0,0,0,5
5270,Tuesday,11/8/2022,4,4,4,4
5270,Wednesday,11/9/2022,4,4,4,0
5270,Thursday,11/10/2022,1,1,1,0
5270,Friday,11/11/2022,1,1,1,0
5270,Saturday,11/12/2022,1,1,1,0
5270,Sunday,11/13/2022,1,1,1,0
5270,Monday,11/14/2022,0,0,0,5
5270,Tuesday,11/15/2022,3,3,3,4
5270,Wednesday,11/16/2022,3,3,3,0
5270,Thursday,11/17/2022,1,1,1,0
5270,Friday,11/18/2022,1,1,1,0
5270,Saturday,11/19/2022,1,1,1,0
5270,Sunday,11/20/2022,1,1,1,0
5270,Monday,11/21/2022,0,0,0,10
5270,Tuesday,11/22/2022,5,5,5,5
5270,Wednesday,11/23/2022,5,5,5,0
5270,Thursday,11/24/2022,0,0,0,5
5270,Friday,11/25/2022,4,4,4,0
5270,Saturday,11/26/2022,1,1,1,0
5270,Sunday,11/27/2022,1,1,1,0
5270,Monday,11/28/2022,1,1,1,0
5272,Monday,11/7/2022,0,0,0,4
5272,Tuesday,11/8/2022,3,3,3,3
5272,Wednesday,11/9/2022,3,3,3,0
5272,Thursday,11/10/2022,3,3,3,0
5272,Friday,11/11/2022,1,1,1,0
5272,Saturday,11/12/2022,1,1,1,0
5272,Sunday,11/13/2022,1,1,1,0
5272,Monday,11/14/2022,0,0,0,5
5272,Tuesday,11/15/2022,4,4,4,4
5272,Wednesday,11/16/2022,4,4,4,0
5272,Thursday,11/17/2022,1,1,1,0
5272,Friday,11/18/2022,1,1,1,0
5272,Saturday,11/19/2022,1,1,1,0
5272,Sunday,11/20/2022,1,1,1,0
5272,Monday,11/21/2022,0,0,0,7
5272,Tuesday,11/22/2022,3,3,3,5
5272,Wednesday,11/23/2022,3,3,3,0
5272,Thursday,11/24/2022,0,0,0,4
5272,Friday,11/25/2022,3,3,3,0
5272,Saturday,11/26/2022,3,3,3,0
5272,Sunday,11/27/2022,3,3,3,0
5272,Monday,11/28/2022,1,1,1,0
5273,Monday,11/7/2022,0,0,0,3
5273,Tuesday,11/8/2022,3,3,3,3
5273,Wednesday,11/9/2022,3,3,3,0
5273,Thursday,11/10/2022,3,3,3,0
5273,Friday,11/11/2022,3,3,3,0
5273,Saturday,11/12/2022,3,3,3,0
5273,Sunday,11/13/2022,1,1,1,0
5273,Monday,11/14/2022,0,0,0,3
5273,Tuesday,11/15/2022,3,3,3,3
5273,Wednesday,11/16/2022,3,3,3,0
5273,Thursday,11/17/2022,3,3,3,0
5273,Friday,11/18/2022,1,1,1,0
5273,Saturday,11/19/2022,1,1,1,0
5273,Sunday,11/20/2022,1,1,1,0
5273,Monday,11/21/2022,0,0,0,5
5273,Tuesday,11/22/2022,3,3,3,3
5273,Wednesday,11/23/2022,3,3,3,0
5273,Thursday,11/24/2022,0,0,0,3
5273,Friday,11/25/2022,3,3,3,0
5273,Saturday,11/26/2022,3,3,3,0
5273,Sunday,11/27/2022,3,3,3,0
5273,Monday,11/28/2022,1,1,1,0
5274,Monday,11/7/2022,0,0,0,8
5274,Tuesday,11/8/2022,4,4,4,6
5274,Wednesday,11/9/2022,4,4,4,0
5274,Thursday,11/10/2022,4,4,4,0
5274,Friday,11/11/2022,3,3,3,0
5274,Saturday,11/12/2022,3,3,3,0
5274,Sunday,11/13/2022,1,1,1,0
5274,Monday,11/14/2022,0,0,0,6
5274,Tuesday,11/15/2022,4,4,4,5
5274,Wednesday,11/16/2022,4,4,4,0
5274,Thursday,11/17/2022,1,1,1,0
5274,Friday,11/18/2022,1,1,1,0
5274,Saturday,11/19/2022,1,1,1,0
5274,Sunday,11/20/2022,1,1,1,0
5274,Monday,11/21/2022,0,0,0,12
5274,Tuesday,11/22/2022,4,4,4,8
5274,Wednesday,11/23/2022,4,4,4,0
5274,Thursday,11/24/2022,0,0,0,8
5274,Friday,11/25/2022,4,4,4,0
5274,Saturday,11/26/2022,3,3,3,0
5274,Sunday,11/27/2022,3,3,3,0
5274,Monday,11/28/2022,1,1,1,0
5275,Monday,11/7/2022,0,0,0,6
5275,Tuesday,11/8/2022,6,6,5,4
5275,Wednesday,11/9/2022,6,6,5,0
5275,Thursday,11/10/2022,1,1,1,0
5275,Friday,11/11/2022,1,1,1,0
5275,Saturday,11/12/2022,1,1,1,0
5275,Sunday,11/13/2022,1,1,1,0
5275,Monday,11/14/2022,0,0,0,5
5275,Tuesday,11/15/2022,4,4,3,5
5275,Wednesday,11/16/2022,4,4,3,0
5275,Thursday,11/17/2022,1,1,1,0
5275,Friday,11/18/2022,1,1,1,0
5275,Saturday,11/19/2022,1,1,1,0
5275,Sunday,11/20/2022,1,1,1,0
5275,Monday,11/21/2022,0,0,0,11
5275,Tuesday,11/22/2022,7,7,6,7
5275,Wednesday,11/23/2022,6,6,5,0
5275,Thursday,11/24/2022,0,0,0,6
5275,Friday,11/25/2022,5,5,4,0
5275,Saturday,11/26/2022,4,4,3,0
5275,Sunday,11/27/2022,1,1,1,0
5275,Monday,11/28/2022,1,1,1,0
5276,Monday,11/7/2022,0,0,0,3
5276,Tuesday,11/8/2022,3,3,3,3
5276,Wednesday,11/9/2022,3,3,3,0
5276,Thursday,11/10/2022,3,3,3,0
5276,Friday,11/11/2022,3,3,3,0
5276,Saturday,11/12/2022,3,3,3,0
5276,Sunday,11/13/2022,1,1,1,0
5276,Monday,11/14/2022,0,0,0,4
5276,Tuesday,11/15/2022,3,3,3,3
5276,Wednesday,11/16/2022,3,3,3,0
5276,Thursday,11/17/2022,3,3,3,0
5276,Friday,11/18/2022,3,3,3,0
5276,Saturday,11/19/2022,3,3,3,0
5276,Sunday,11/20/2022,1,1,1,0
5276,Monday,11/21/2022,0,0,0,5
5276,Tuesday,11/22/2022,3,3,3,3
5276,Wednesday,11/23/2022,3,3,3,0
5276,Thursday,11/24/2022,0,0,0,3
5276,Friday,11/25/2022,3,3,3,0
5276,Saturday,11/26/2022,3,3,3,0
5276,Sunday,11/27/2022,3,3,3,0
5276,Monday,11/28/2022,1,1,1,0
5278,Monday,11/7/2022,0,0,0,8
5278,Tuesday,11/8/2022,4,4,4,6
5278,Wednesday,11/9/2022,4,4,4,0
5278,Thursday,11/10/2022,4,4,4,0
5278,Friday,11/11/2022,3,3,3,0
5278,Saturday,11/12/2022,3,3,3,0
5278,Sunday,11/13/2022,1,1,1,0
5278,Monday,11/14/2022,0,0,0,8
5278,Tuesday,11/15/2022,4,4,4,7
5278,Wednesday,11/16/2022,4,4,4,0
5278,Thursday,11/17/2022,3,3,3,0
5278,Friday,11/18/2022,1,1,1,0
5278,Saturday,11/19/2022,1,1,1,0
5278,Sunday,11/20/2022,1,1,1,0
5278,Monday,11/21/2022,0,0,0,12
5278,Tuesday,11/22/2022,6,6,6,7
5278,Wednesday,11/23/2022,5,5,5,0
5278,Thursday,11/24/2022,0,0,0,7
5278,Friday,11/25/2022,3,3,3,0
5278,Saturday,11/26/2022,3,3,3,0
5278,Sunday,11/27/2022,1,1,1,0
5278,Monday,11/28/2022,1,1,1,0
5280,Monday,11/7/2022,0,0,0,4
5280,Tuesday,11/8/2022,3,3,3,3
5280,Wednesday,11/9/2022,3,3,3,0
5280,Thursday,11/10/2022,3,3,3,0
5280,Friday,11/11/2022,1,1,1,0
5280,Saturday,11/12/2022,1,1,1,0
5280,Sunday,11/13/2022,1,1,1,0
5280,Monday,11/14/2022,0,0,0,4
5280,Tuesday,11/15/2022,3,3,3,3
5280,Wednesday,11/16/2022,3,3,3,0
5280,Thursday,11/17/2022,1,1,1,0
5280,Friday,11/18/2022,1,1,1,0
5280,Saturday,11/19/2022,1,1,1,0
5280,Sunday,11/20/2022,1,1,1,0
5280,Monday,11/21/2022,0,0,0,7
5280,Tuesday,11/22/2022,5,5,5,5
5280,Wednesday,11/23/2022,4,4,4,0
5280,Thursday,11/24/2022,0,0,0,4
5280,Friday,11/25/2022,3,3,3,0
5280,Saturday,11/26/2022,3,3,3,0
5280,Sunday,11/27/2022,1,1,1,0
5280,Monday,11/28/2022,1,1,1,0
5281,Monday,11/7/2022,0,0,0,6
5281,Tuesday,11/8/2022,5,5,5,4
5281,Wednesday,11/9/2022,5,5,5,0
5281,Thursday,11/10/2022,1,1,1,0
5281,Friday,11/11/2022,1,1,1,0
5281,Saturday,11/12/2022,1,1,1,0
5281,Sunday,11/13/2022,1,1,1,0
5281,Monday,11/14/2022,0,0,0,6
5281,Tuesday,11/15/2022,3,3,3,6
5281,Wednesday,11/16/2022,3,3,3,0
5281,Thursday,11/17/2022,1,1,1,0
5281,Friday,11/18/2022,1,1,1,0
5281,Saturday,11/19/2022,1,1,1,0
5281,Sunday,11/20/2022,1,1,1,0
5281,Monday,11/21/2022,0,0,0,10
5281,Tuesday,11/22/2022,5,5,5,6
5281,Wednesday,11/23/2022,5,5,5,0
5281,Thursday,11/24/2022,0,0,0,5
5281,Friday,11/25/2022,4,4,4,0
5281,Saturday,11/26/2022,1,1,1,0
5281,Sunday,11/27/2022,1,1,1,0
5281,Monday,11/28/2022,1,1,1,0
5282,Monday,11/7/2022,0,0,0,5
5282,Tuesday,11/8/2022,4,4,4,3
5282,Wednesday,11/9/2022,4,4,4,0
5282,Thursday,11/10/2022,1,1,1,0
5282,Friday,11/11/2022,1,1,1,0
5282,Saturday,11/12/2022,1,1,1,0
5282,Sunday,11/13/2022,1,1,1,0
5282,Monday,11/14/2022,0,0,0,6
5282,Tuesday,11/15/2022,5,5,5,5
5282,Wednesday,11/16/2022,4,4,4,0
5282,Thursday,11/17/2022,1,1,1,0
5282,Friday,11/18/2022,1,1,1,0
5282,Saturday,11/19/2022,1,1,1,0
5282,Sunday,11/20/2022,1,1,1,0
5282,Monday,11/21/2022,0,0,0,9
5282,Tuesday,11/22/2022,8,8,8,5
5282,Wednesday,11/23/2022,4,4,4,0
5282,Thursday,11/24/2022,0,0,0,5
5282,Friday,11/25/2022,3,3,3,0
5282,Saturday,11/26/2022,1,1,1,0
5282,Sunday,11/27/2022,1,1,1,0
5282,Monday,11/28/2022,1,1,1,0
5285,Monday,11/7/2022,0,0,0,5
5285,Tuesday,11/8/2022,4,4,4,4
5285,Wednesday,11/9/2022,4,4,4,0
5285,Thursday,11/10/2022,1,1,1,0
5285,Friday,11/11/2022,1,1,1,0
5285,Saturday,11/12/2022,1,1,1,0
5285,Sunday,11/13/2022,1,1,1,0
5285,Monday,11/14/2022,0,0,0,4
5285,Tuesday,11/15/2022,3,3,3,4
5285,Wednesday,11/16/2022,3,3,3,0
5285,Thursday,11/17/2022,1,1,1,0
5285,Friday,11/18/2022,1,1,1,0
5285,Saturday,11/19/2022,1,1,1,0
5285,Sunday,11/20/2022,1,1,1,0
5285,Monday,11/21/2022,0,0,0,8
5285,Tuesday,11/22/2022,5,5,5,5
5285,Wednesday,11/23/2022,5,5,5,0
5285,Thursday,11/24/2022,0,0,0,4
5285,Friday,11/25/2022,4,4,4,0
5285,Saturday,11/26/2022,1,1,1,0
5285,Sunday,11/27/2022,1,1,1,0
5285,Monday,11/28/2022,1,1,1,0
5287,Monday,11/7/2022,0,0,0,6
5287,Tuesday,11/8/2022,5,5,4,4
5287,Wednesday,11/9/2022,5,5,4,0
5287,Thursday,11/10/2022,1,1,1,0
5287,Friday,11/11/2022,1,1,1,0
5287,Saturday,11/12/2022,1,1,1,0
5287,Sunday,11/13/2022,1,1,1,0
5287,Monday,11/14/2022,0,0,0,6
5287,Tuesday,11/15/2022,5,5,4,5
5287,Wednesday,11/16/2022,5,5,4,0
5287,Thursday,11/17/2022,1,1,1,0
5287,Friday,11/18/2022,1,1,1,0
5287,Saturday,11/19/2022,1,1,1,0
5287,Sunday,11/20/2022,1,1,1,0
5287,Monday,11/21/2022,0,0,0,10
5287,Tuesday,11/22/2022,6,6,5,5
5287,Wednesday,11/23/2022,6,6,5,0
5287,Thursday,11/24/2022,0,0,0,5
5287,Friday,11/25/2022,5,5,4,0
5287,Saturday,11/26/2022,1,1,1,0
5287,Sunday,11/27/2022,1,1,1,0
5287,Monday,11/28/2022,1,1,1,0
5288,Monday,11/7/2022,0,0,0,5
5288,Tuesday,11/8/2022,4,4,4,4
5288,Wednesday,11/9/2022,4,4,4,0
5288,Thursday,11/10/2022,1,1,1,0
5288,Friday,11/11/2022,1,1,1,0
5288,Saturday,11/12/2022,1,1,1,0
5288,Sunday,11/13/2022,1,1,1,0
5288,Monday,11/14/2022,0,0,0,5
5288,Tuesday,11/15/2022,3,3,3,4
5288,Wednesday,11/16/2022,3,3,3,0
5288,Thursday,11/17/2022,1,1,1,0
5288,Friday,11/18/2022,1,1,1,0
5288,Saturday,11/19/2022,1,1,1,0
5288,Sunday,11/20/2022,1,1,1,0
5288,Monday,11/21/2022,0,0,0,11
5288,Tuesday,11/22/2022,6,6,6,6
5288,Wednesday,11/23/2022,5,5,5,0
5288,Thursday,11/24/2022,0,0,0,6
5288,Friday,11/25/2022,4,4,4,0
5288,Saturday,11/26/2022,1,1,1,0
5288,Sunday,11/27/2022,1,1,1,0
5288,Monday,11/28/2022,1,1,1,0
5292,Monday,11/7/2022,0,0,0,5
5292,Tuesday,11/8/2022,4,4,4,3
5292,Wednesday,11/9/2022,4,4,4,0
5292,Thursday,11/10/2022,1,1,1,0
5292,Friday,11/11/2022,1,1,1,0
5292,Saturday,11/12/2022,1,1,1,0
5292,Sunday,11/13/2022,1,1,1,0
5292,Monday,11/14/2022,0,0,0,5
5292,Tuesday,11/15/2022,4,4,4,4
5292,Wednesday,11/16/2022,4,4,4,0
5292,Thursday,11/17/2022,1,1,1,0
5292,Friday,11/18/2022,1,1,1,0
5292,Saturday,11/19/2022,1,1,1,0
5292,Sunday,11/20/2022,1,1,1,0
5292,Monday,11/21/2022,0,0,0,7
5292,Tuesday,11/22/2022,5,5,5,4
5292,Wednesday,11/23/2022,4,4,4,0
5292,Thursday,11/24/2022,0,0,0,4
5292,Friday,11/25/2022,4,4,4,0
5292,Saturday,11/26/2022,1,1,1,0
5292,Sunday,11/27/2022,1,1,1,0
5292,Monday,11/28/2022,1,1,1,0
5293,Monday,11/7/2022,0,0,0,14
5293,Tuesday,11/8/2022,7,7,6,11
5293,Wednesday,11/9/2022,6,6,5,0
5293,Thursday,11/10/2022,5,5,4,0
5293,Friday,11/11/2022,1,1,1,0
5293,Saturday,11/12/2022,1,1,1,0
5293,Sunday,11/13/2022,1,1,1,0
5293,Monday,11/14/2022,0,0,0,10
5293,Tuesday,11/15/2022,5,5,4,9
5293,Wednesday,11/16/2022,5,5,4,0
5293,Thursday,11/17/2022,1,1,1,0
5293,Friday,11/18/2022,1,1,1,0
5293,Saturday,11/19/2022,1,1,1,0
5293,Sunday,11/20/2022,1,1,1,0
5293,Monday,11/21/2022,0,0,0,19
5293,Tuesday,11/22/2022,9,9,8,10
5293,Wednesday,11/23/2022,8,8,7,0
5293,Thursday,11/24/2022,0,0,0,9
5293,Friday,11/25/2022,7,7,6,0
5293,Saturday,11/26/2022,1,1,1,0
5293,Sunday,11/27/2022,1,1,1,0
5293,Monday,11/28/2022,1,1,1,0
5294,Monday,11/7/2022,0,0,0,5
5294,Tuesday,11/8/2022,4,4,4,4
5294,Wednesday,11/9/2022,4,4,4,0
5294,Thursday,11/10/2022,1,1,1,0
5294,Friday,11/11/2022,1,1,1,0
5294,Saturday,11/12/2022,1,1,1,0
5294,Sunday,11/13/2022,1,1,1,0
5294,Monday,11/14/2022,0,0,0,5
5294,Tuesday,11/15/2022,3,3,3,5
5294,Wednesday,11/16/2022,3,3,3,0
5294,Thursday,11/17/2022,1,1,1,0
5294,Friday,11/18/2022,1,1,1,0
5294,Saturday,11/19/2022,1,1,1,0
5294,Sunday,11/20/2022,1,1,1,0
5294,Monday,11/21/2022,0,0,0,9
5294,Tuesday,11/22/2022,5,5,5,5
5294,Wednesday,11/23/2022,5,5,5,0
5294,Thursday,11/24/2022,0,0,0,5
5294,Friday,11/25/2022,4,4,4,0
5294,Saturday,11/26/2022,1,1,1,0
5294,Sunday,11/27/2022,1,1,1,0
5294,Monday,11/28/2022,1,1,1,0
5295,Monday,11/7/2022,0,0,0,6
5295,Tuesday,11/8/2022,5,5,4,5
5295,Wednesday,11/9/2022,5,5,4,0
5295,Thursday,11/10/2022,4,4,3,0
5295,Friday,11/11/2022,1,1,1,0
5295,Saturday,11/12/2022,1,1,1,0
5295,Sunday,11/13/2022,1,1,1,0
5295,Monday,11/14/2022,0,0,0,7
5295,Tuesday,11/15/2022,5,5,4,6
5295,Wednesday,11/16/2022,5,5,4,0
5295,Thursday,11/17/2022,1,1,1,0
5295,Friday,11/18/2022,1,1,1,0
5295,Saturday,11/19/2022,1,1,1,0
5295,Sunday,11/20/2022,1,1,1,0
5295,Monday,11/21/2022,0,0,0,9
5295,Tuesday,11/22/2022,5,5,4,6
5295,Wednesday,11/23/2022,5,5,4,0
5295,Thursday,11/24/2022,0,0,0,6
5295,Friday,11/25/2022,5,5,4,0
5295,Saturday,11/26/2022,4,4,3,0
5295,Sunday,11/27/2022,4,4,3,0
5295,Monday,11/28/2022,1,1,1,0
5296,Monday,11/7/2022,0,0,0,6
5296,Tuesday,11/8/2022,4,4,4,5
5296,Wednesday,11/9/2022,4,4,4,0
5296,Thursday,11/10/2022,4,4,4,0
5296,Friday,11/11/2022,1,1,1,0
5296,Saturday,11/12/2022,1,1,1,0
5296,Sunday,11/13/2022,1,1,1,0
5296,Monday,11/14/2022,0,0,0,5
5296,Tuesday,11/15/2022,4,4,4,4
5296,Wednesday,11/16/2022,4,4,4,0
5296,Thursday,11/17/2022,1,1,1,0
5296,Friday,11/18/2022,1,1,1,0
5296,Saturday,11/19/2022,1,1,1,0
5296,Sunday,11/20/2022,1,1,1,0
5296,Monday,11/21/2022,0,0,0,11
5296,Tuesday,11/22/2022,6,6,6,6
5296,Wednesday,11/23/2022,5,5,5,0
5296,Thursday,11/24/2022,0,0,0,6
