store_nbr,acct_dept,UPC_Number,description,DEPT_CATEGORY_DESC,SIZE,pack_qty,pack_cost,base_retail
2504,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2505,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2506,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2508,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2509,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2510,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2511,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2512,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2513,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2514,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2515,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2516,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2517,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2519,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2520,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2522,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2528,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2529,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2532,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2533,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2534,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2535,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2539,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2540,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2541,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2543,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2544,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2545,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2547,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2548,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2549,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2550,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2554,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2559,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2560,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2561,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2565,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2566,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2567,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2572,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2574,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2575,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2576,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2577,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2581,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2584,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2586,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2587,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2588,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2592,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2595,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2596,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2597,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2599,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2600,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2605,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2607,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2610,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2611,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2612,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2614,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2616,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2618,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2619,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2623,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2624,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2627,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2628,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2629,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2631,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2634,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2637,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2638,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2639,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2641,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2642,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2643,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2644,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2647,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2649,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2650,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2651,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2656,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2658,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2662,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2663,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2665,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2667,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2668,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2671,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2674,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2678,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2679,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2684,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2687,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2688,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2690,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2691,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2692,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2693,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2694,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2695,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2698,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2700,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2703,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2704,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2706,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2707,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2708,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2712,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2713,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2714,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2715,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2716,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2717,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2720,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2722,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2723,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2724,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2725,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2726,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2728,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2732,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2733,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2738,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2739,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2740,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2748,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2749,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2752,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2753,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2755,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2756,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2757,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2758,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2761,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2762,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2763,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2764,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2765,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2766,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2767,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2768,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2769,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2771,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2774,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2777,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2780,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2781,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2782,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2783,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2784,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2786,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2787,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2788,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2790,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2793,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2795,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2796,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2803,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2804,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2806,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2807,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2808,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2809,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2811,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2812,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2813,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2817,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2818,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2819,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2820,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2821,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2822,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2823,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2827,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2828,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2831,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2834,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2838,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2842,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2844,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2845,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2846,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2847,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2850,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2852,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2854,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2859,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2861,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2862,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2864,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2869,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2871,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2872,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2873,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2874,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2881,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2882,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2888,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2889,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2890,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2891,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2893,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2894,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2910,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2911,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2912,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2913,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2914,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2921,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2922,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2924,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2927,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2928,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2931,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2932,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2933,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2937,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2938,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2939,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2941,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2945,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2953,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2956,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2957,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2958,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2959,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2964,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2966,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2967,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2978,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2980,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2986,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2988,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2990,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2991,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2992,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2993,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3004,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3014,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3017,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3035,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3044,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3053,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3055,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3056,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3057,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3058,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3059,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3060,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3061,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3067,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3075,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3077,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3078,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3088,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3093,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3102,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3103,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3106,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3107,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3112,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3113,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3114,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3118,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3119,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3136,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3137,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3150,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3151,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3159,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3169,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3170,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3182,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3188,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3191,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3192,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3197,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3201,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3205,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3206,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3208,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3209,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3210,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3212,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3213,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3214,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3215,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3216,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3218,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3219,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3220,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3221,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3222,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3223,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3226,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3228,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3230,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3231,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3232,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3233,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3234,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3236,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3237,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3239,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3241,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3243,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3247,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3248,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3250,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3251,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3253,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3255,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3258,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3259,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3260,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3261,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3262,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3265,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3267,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3268,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3270,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3271,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3274,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3278,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3279,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3280,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3281,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3282,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
3283,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
