Store#,16' Train,8' Train,CRAYOLA ENDCAP,WRITING ENDCAP,HV DUMP BIN CRAYOLA,HV DUMP BIN NEWELL,8' OLDER STUDENT TRAIN,OLDER STUDENT TRAIN ENDCAPS
4678,No,Yes,Yes,Yes,No,No,No,No
4679,Yes,No,Yes,Yes,Yes,No,No,No
4681,Yes,No,Yes,Yes,No,No,No,No
4682,Yes,No,Yes,Yes,No,No,Yes,Yes
4683,Yes,No,Yes,Yes,No,No,No,No
4686,No,No,No,No,No,No,No,No
4687,Yes,No,Yes,Yes,Yes,No,No,No
4689,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4690,No,Yes,No,No,No,No,No,No
4691,No,No,No,No,No,No,No,No
4695,No,Yes,Yes,Yes,No,No,No,No
4696,No,Yes,Yes,Yes,No,No,No,No
4697,Yes,No,Yes,Yes,Yes,No,No,No
4699,No,Yes,Yes,Yes,No,No,No,No
4700,No,No,No,No,No,No,No,No
4706,No,No,No,No,No,No,No,No
4734,Yes,No,Yes,Yes,Yes,No,No,No
4747,No,No,No,No,No,No,No,No
4756,No,No,No,No,No,No,No,No
4757,No,No,No,No,No,No,No,No
4826,No,No,No,No,No,No,No,No
4848,No,No,No,No,No,No,No,No
4849,No,Yes,Yes,Yes,No,No,No,No
4865,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5005,No,No,No,No,No,No,No,No
5007,No,No,No,No,No,No,No,No
5012,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5013,No,No,No,No,No,No,No,No
5014,No,No,No,No,No,No,No,No
5021,No,No,No,No,No,No,No,No
5022,No,Yes,Yes,Yes,No,No,No,No
5023,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5025,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5027,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5028,Yes,No,Yes,Yes,Yes,Yes,No,No
5029,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5030,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5031,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5032,No,No,No,No,No,No,No,No
5033,Yes,No,Yes,Yes,No,No,Yes,Yes
5034,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5035,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5036,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5037,Yes,No,Yes,Yes,Yes,No,No,No
5038,No,No,No,No,No,No,No,No
5039,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5040,No,Yes,Yes,Yes,No,No,No,No
5041,No,No,No,No,No,No,No,No
5043,No,No,No,No,No,No,No,No
5044,No,Yes,No,No,No,No,No,No
5045,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5046,Yes,No,No,No,Yes,No,Yes,Yes
5047,No,Yes,Yes,Yes,No,No,No,No
5048,Yes,No,Yes,Yes,No,No,No,No
5049,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5051,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5054,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5055,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5056,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5057,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5058,Yes,No,Yes,Yes,No,No,Yes,Yes
5060,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5062,No,No,No,No,No,No,No,No
5063,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5064,Yes,No,Yes,Yes,No,No,No,No
5065,Yes,No,Yes,Yes,No,No,No,No
5066,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5070,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5071,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5072,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5073,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5075,Yes,No,Yes,Yes,Yes,No,No,No
5077,Yes,No,Yes,Yes,No,No,Yes,Yes
5078,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5079,No,Yes,Yes,Yes,Yes,No,No,No
5080,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5081,No,No,No,No,No,No,No,No
5082,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5083,No,No,No,No,No,No,No,No
5085,Yes,No,Yes,Yes,No,No,Yes,Yes
5087,Yes,No,Yes,Yes,Yes,No,No,No
5088,Yes,No,Yes,Yes,Yes,No,No,No
5089,No,Yes,Yes,Yes,No,No,No,No
5090,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5091,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5092,Yes,No,Yes,Yes,Yes,Yes,No,No
5094,No,No,No,No,No,No,No,No
5095,Yes,No,Yes,Yes,Yes,Yes,No,No
5096,Yes,No,Yes,Yes,Yes,No,No,No
5097,Yes,No,Yes,Yes,Yes,Yes,No,No
5099,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5101,No,No,No,No,No,No,No,No
5102,No,No,No,No,No,No,No,No
5103,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5104,Yes,No,Yes,Yes,Yes,No,No,No
5105,Yes,No,Yes,Yes,Yes,No,No,No
5106,No,No,No,No,No,No,No,No
5108,No,No,No,No,No,No,No,No
5109,No,No,No,No,No,No,No,No
5110,No,No,No,No,No,No,No,No
5111,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5113,Yes,No,Yes,Yes,Yes,No,No,No
5115,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5116,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5117,Yes,No,Yes,Yes,Yes,No,No,No
5118,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5119,No,No,No,No,No,No,No,No
5122,No,No,No,No,No,No,No,No
5123,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5124,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5125,No,No,No,No,No,No,No,No
5126,No,No,No,No,No,No,No,No
5127,Yes,No,No,No,No,No,No,No
5129,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5130,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5131,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5132,No,No,No,No,No,No,No,No
5133,Yes,No,Yes,Yes,Yes,No,No,No
5134,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5136,Yes,No,Yes,Yes,Yes,No,No,No
5137,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5139,No,Yes,Yes,Yes,No,No,No,No
5140,Yes,No,Yes,Yes,No,No,Yes,Yes
5141,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5142,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5144,Yes,No,Yes,Yes,No,No,No,No
5145,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5146,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5147,Yes,No,Yes,Yes,No,No,Yes,Yes
5148,No,No,No,No,No,No,No,No
5149,No,No,No,No,No,No,No,No
5150,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5151,Yes,No,Yes,Yes,Yes,No,No,No
5152,Yes,No,Yes,Yes,Yes,Yes,No,No
5154,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5155,Yes,No,Yes,Yes,No,No,No,No
5156,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5157,No,Yes,Yes,Yes,Yes,Yes,No,No
5159,No,Yes,Yes,Yes,Yes,No,No,No
5160,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5162,Yes,No,Yes,Yes,No,No,No,No
5165,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5166,No,Yes,Yes,Yes,Yes,No,No,No
5167,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5168,No,Yes,Yes,Yes,No,No,No,No
5172,No,Yes,Yes,Yes,No,No,No,No
5173,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5174,No,Yes,Yes,Yes,No,No,No,No
5175,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5178,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5179,No,No,No,No,No,No,No,No
5182,No,No,No,No,No,No,No,No
5183,No,No,No,No,No,No,No,No
5184,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5185,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5186,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5188,No,No,No,No,No,No,No,No
5189,Yes,No,No,No,Yes,Yes,Yes,Yes
5190,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5191,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5192,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5193,Yes,No,Yes,Yes,No,No,Yes,Yes
5195,No,No,No,No,No,No,No,No
5196,Yes,No,Yes,Yes,No,No,No,No
5197,Yes,No,Yes,Yes,No,No,No,No
5198,No,No,No,No,No,No,No,No
5199,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5200,Yes,No,Yes,Yes,No,No,No,No
5201,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5202,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5203,No,Yes,Yes,Yes,Yes,No,No,No
5204,No,No,No,No,No,No,No,No
5205,No,No,No,No,No,No,No,No
5206,No,No,No,No,No,No,No,No
5207,No,No,No,No,No,No,No,No
5210,Yes,No,Yes,Yes,Yes,Yes,No,No
5211,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5215,No,Yes,Yes,Yes,No,Yes,Yes,Yes
5216,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5218,No,Yes,No,No,No,No,Yes,Yes
5219,No,Yes,Yes,Yes,No,No,No,No
5220,Yes,No,Yes,Yes,No,No,Yes,Yes
5226,No,No,No,No,No,No,No,No
5227,Yes,No,Yes,Yes,No,No,Yes,Yes
5228,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5229,Yes,No,Yes,Yes,Yes,Yes,No,No
5231,Yes,No,No,No,Yes,No,No,No
5232,Yes,No,No,Yes,No,No,No,No
5233,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5234,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5235,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5236,Yes,No,Yes,Yes,No,No,Yes,Yes
5239,No,Yes,Yes,Yes,Yes,No,No,No
5240,Yes,No,Yes,Yes,No,No,Yes,Yes
5241,Yes,No,Yes,Yes,Yes,No,No,No
5242,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5244,No,Yes,Yes,Yes,Yes,No,No,No
5245,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5246,No,Yes,Yes,Yes,Yes,No,No,No
5247,Yes,No,Yes,Yes,Yes,Yes,No,No
5248,No,No,No,No,No,No,No,No
5250,No,No,No,No,No,No,No,No
5251,No,No,No,No,No,No,No,No
5252,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5253,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5254,Yes,No,Yes,Yes,No,No,Yes,Yes
5256,No,No,No,No,No,No,No,No
5258,No,No,No,No,No,No,No,No
5259,No,No,No,No,No,No,No,No
5260,Yes,No,Yes,Yes,No,No,Yes,Yes
5261,Yes,No,Yes,Yes,No,No,No,No
5262,Yes,No,Yes,Yes,Yes,No,No,No
5263,Yes,No,Yes,Yes,Yes,No,No,No
5264,No,Yes,Yes,No,No,No,No,No
5265,No,No,No,No,No,No,No,No
5266,Yes,No,Yes,Yes,Yes,No,No,No
5269,No,No,No,No,No,No,No,No
5270,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5272,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5273,No,Yes,Yes,Yes,No,No,No,No
5274,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5275,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5276,Yes,No,Yes,Yes,Yes,No,No,No
5278,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5279,No,No,No,No,No,No,No,No
5280,Yes,No,No,No,Yes,No,No,No
5281,Yes,No,No,No,Yes,Yes,Yes,Yes
5282,Yes,No,Yes,Yes,Yes,No,No,No
5285,Yes,No,Yes,Yes,Yes,No,No,No
5287,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5288,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5290,No,No,No,No,No,No,No,No
5291,No,No,No,No,No,No,No,No
5292,Yes,No,Yes,Yes,Yes,No,No,No
5293,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5294,Yes,No,Yes,Yes,Yes,No,No,No
5295,Yes,No,Yes,Yes,No,No,Yes,Yes
5296,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5298,Yes,No,Yes,Yes,Yes,No,No,No
5299,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5300,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5301,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5303,Yes,No,Yes,Yes,No,No,No,No
5304,No,No,No,No,No,No,No,No
5305,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5306,No,No,No,No,No,No,No,No
5307,Yes,No,Yes,Yes,No,Yes,No,No
5309,No,Yes,Yes,Yes,No,No,No,No
5311,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5312,Yes,No,Yes,Yes,Yes,No,No,No
5313,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5316,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5317,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5319,Yes,No,Yes,Yes,Yes,No,No,No
5320,Yes,No,Yes,Yes,No,No,Yes,Yes
5321,No,No,No,No,No,No,No,No
5325,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5326,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5327,No,No,No,No,No,No,No,No
5328,No,No,No,No,No,No,No,No
5329,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5330,Yes,No,No,No,Yes,Yes,Yes,Yes
5331,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5332,No,No,No,No,No,No,No,No
5334,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5335,No,Yes,Yes,Yes,No,Yes,No,No
5337,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5338,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5339,No,No,No,No,No,No,No,No
5340,Yes,No,Yes,Yes,No,No,Yes,Yes
5341,No,Yes,No,Yes,No,No,No,No
5342,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5343,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5344,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5345,No,Yes,Yes,Yes,Yes,Yes,No,No
5346,Yes,No,Yes,Yes,No,No,No,No
5347,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5348,Yes,No,Yes,Yes,No,No,No,No
5349,No,No,No,No,No,No,No,No
5350,Yes,No,Yes,Yes,Yes,No,No,No
5352,Yes,No,Yes,Yes,Yes,No,No,No
5353,No,No,No,No,No,No,No,No
5355,No,Yes,Yes,Yes,No,No,No,No
5356,No,No,No,No,No,No,No,No
5358,No,Yes,Yes,Yes,No,No,No,No
5359,Yes,No,Yes,Yes,No,No,Yes,Yes
5360,No,Yes,No,No,No,No,No,No
5361,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5363,Yes,No,Yes,Yes,Yes,No,No,No
5366,No,No,No,No,No,No,No,No
5368,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5369,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5370,Yes,No,Yes,Yes,No,No,No,No
5371,No,No,No,No,No,No,No,No
5373,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5374,No,Yes,Yes,Yes,Yes,No,No,No
5376,No,Yes,Yes,Yes,No,No,No,No
5379,No,Yes,Yes,Yes,Yes,No,No,No
5381,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5382,Yes,No,Yes,Yes,No,No,No,No
5383,No,No,No,No,No,No,No,No
5384,Yes,No,Yes,Yes,No,No,No,No
5385,Yes,No,No,No,Yes,Yes,No,No
5386,No,Yes,Yes,Yes,No,No,No,No
5387,No,Yes,Yes,Yes,Yes,Yes,No,No
5388,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5389,Yes,No,Yes,Yes,Yes,Yes,No,No
5390,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5391,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5392,No,No,No,No,No,No,No,No
5393,No,No,No,No,No,No,No,No
5394,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5396,Yes,No,Yes,Yes,Yes,Yes,No,No
5397,Yes,No,Yes,Yes,Yes,No,No,No
5398,Yes,No,Yes,Yes,Yes,No,No,No
5399,Yes,No,Yes,Yes,No,No,No,No
5402,Yes,No,Yes,Yes,Yes,No,No,No
5403,No,Yes,Yes,Yes,Yes,Yes,No,No
5404,No,No,No,No,No,No,No,No
5408,No,No,No,No,No,No,No,No
5409,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5410,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5411,No,Yes,No,Yes,No,No,No,No
5414,Yes,No,Yes,Yes,Yes,No,No,No
5416,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5417,Yes,No,Yes,Yes,Yes,Yes,No,No
5418,Yes,No,Yes,Yes,Yes,No,No,No
5419,Yes,No,Yes,Yes,No,No,Yes,Yes
5420,No,No,No,No,No,No,No,No
5422,No,Yes,Yes,Yes,No,No,No,No
5423,No,No,No,No,No,No,No,No
5424,No,Yes,Yes,Yes,No,No,No,No
5425,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5426,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5427,No,No,No,No,No,No,No,No
5428,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5429,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5430,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5432,No,Yes,Yes,Yes,No,No,No,No
5433,No,No,No,No,No,No,No,No
5434,Yes,No,Yes,Yes,No,No,Yes,Yes
5435,Yes,No,No,No,Yes,Yes,Yes,Yes
5436,Yes,No,Yes,Yes,No,No,No,No
5438,Yes,No,No,Yes,Yes,Yes,Yes,Yes
5439,Yes,No,Yes,Yes,No,No,No,No
5440,Yes,No,Yes,Yes,Yes,Yes,No,No
5441,Yes,No,Yes,Yes,Yes,No,No,No
5442,Yes,No,Yes,Yes,Yes,Yes,No,No
5443,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5444,No,Yes,No,No,No,No,No,No
5445,No,No,No,Yes,No,No,No,No
5446,No,Yes,Yes,Yes,No,No,No,No
5447,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5448,No,Yes,Yes,Yes,No,No,No,No
5449,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5450,Yes,No,Yes,Yes,Yes,No,No,No
5451,No,No,No,No,No,No,No,No
5452,No,No,No,No,No,No,No,No
5453,No,No,No,No,No,No,No,No
5455,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5458,Yes,No,No,Yes,No,No,No,No
5459,No,No,No,No,No,No,No,No
5460,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5461,No,Yes,Yes,Yes,Yes,No,No,No
5462,Yes,No,Yes,Yes,Yes,Yes,No,No
5463,No,Yes,No,Yes,No,Yes,No,No
5464,No,No,No,No,No,No,No,No
5466,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5467,No,No,No,No,No,No,No,No
5469,No,Yes,Yes,Yes,No,No,No,No
5470,No,Yes,Yes,Yes,No,No,No,No
5471,Yes,No,Yes,Yes,Yes,Yes,No,No
5472,Yes,No,Yes,Yes,Yes,No,No,No
5476,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5477,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5479,No,No,No,No,No,No,No,No
5480,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5481,Yes,No,Yes,Yes,Yes,No,No,No
5482,No,Yes,No,Yes,No,No,No,No
5483,Yes,No,Yes,Yes,No,No,Yes,Yes
5485,Yes,No,Yes,Yes,Yes,Yes,No,No
5486,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5487,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5488,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5489,No,No,No,No,No,No,No,No
5490,No,No,No,No,No,No,No,No
5491,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5492,No,No,No,No,No,No,No,No
5494,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5495,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5497,No,Yes,No,Yes,No,No,No,No
5498,No,Yes,No,No,No,No,No,No
5499,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5602,No,No,No,No,No,No,No,No
5603,No,No,No,No,No,No,No,No
5604,No,No,No,No,No,No,No,No
5605,No,No,No,No,No,No,No,No
5608,No,No,No,No,No,No,No,No
5609,No,No,No,No,No,No,No,No
5610,No,No,No,No,No,No,No,No
5611,No,No,No,No,No,No,No,No
5612,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5613,No,No,No,No,No,No,No,No
5615,No,No,No,No,No,No,No,No
5616,Yes,No,No,Yes,No,No,No,No
5617,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5622,No,No,No,No,No,No,No,No
5624,No,No,No,No,No,No,No,No
5625,No,No,No,No,No,No,No,No
5626,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5627,No,No,No,No,No,No,No,No
5628,Yes,No,Yes,Yes,Yes,No,No,No
5629,No,Yes,Yes,Yes,No,No,No,No
5632,No,Yes,No,No,Yes,No,No,No
5633,No,No,No,No,No,No,No,No
5634,No,No,No,No,No,No,No,No
5635,No,No,No,No,No,No,No,No
5637,No,No,No,No,No,No,No,No
5638,No,No,No,No,No,No,No,No
5641,No,No,No,No,No,No,No,No
5644,Yes,No,Yes,Yes,No,No,Yes,Yes
5646,No,No,No,No,No,No,No,No
5649,Yes,No,Yes,Yes,Yes,Yes,No,No
5658,No,No,No,No,No,No,No,No
5659,No,No,No,No,No,No,No,No
5661,No,No,No,No,No,No,No,No
5663,No,No,No,No,No,No,No,No
5664,No,No,No,No,No,No,No,No
5667,No,Yes,No,Yes,No,Yes,No,No
5668,No,Yes,No,Yes,No,No,No,No
5669,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5671,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5672,Yes,No,No,No,Yes,No,No,No
5673,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5676,No,No,No,Yes,No,No,No,No
5678,No,No,No,No,No,No,No,No
5684,No,No,No,No,No,No,No,No
5686,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5689,No,No,No,No,No,No,No,No
5691,No,No,No,No,No,No,No,No
5692,No,No,No,No,No,No,No,No
5693,No,No,No,No,No,No,No,No
5701,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5703,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5705,No,Yes,Yes,Yes,Yes,No,No,No
5706,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5707,Yes,No,Yes,Yes,Yes,Yes,No,No
5709,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5710,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5713,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5716,No,No,No,No,No,No,No,No
5717,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5722,No,No,No,No,No,No,No,No
5727,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5728,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5731,No,Yes,Yes,Yes,Yes,No,No,No
5732,Yes,No,Yes,Yes,Yes,No,No,No
5734,No,No,No,No,No,No,No,No
5735,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5737,No,No,No,No,No,No,No,No
5738,No,No,No,No,No,No,No,No
5741,No,No,No,No,No,No,No,No
5743,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5745,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5747,No,Yes,No,No,Yes,No,Yes,Yes
5748,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5751,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5752,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5753,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5754,No,No,No,No,No,No,No,No
5758,No,No,No,No,No,No,No,No
5759,No,No,No,No,No,No,No,No
5761,No,Yes,Yes,Yes,No,No,No,No
5763,No,Yes,Yes,Yes,Yes,No,Yes,Yes
5764,Yes,No,Yes,Yes,No,No,Yes,Yes
5766,No,Yes,Yes,Yes,No,No,No,No
5767,No,No,No,No,No,No,No,No
5768,No,Yes,No,Yes,No,No,No,No
5769,No,No,No,No,No,No,No,No
5772,Yes,No,Yes,Yes,No,No,No,No
5777,No,Yes,Yes,Yes,No,No,No,No
5779,Yes,No,Yes,Yes,Yes,No,No,No
5780,No,No,No,No,No,No,No,No
5781,No,No,No,No,No,No,No,No
5786,No,Yes,No,No,No,No,No,No
5787,No,No,No,No,No,No,No,No
5793,No,No,No,No,No,No,No,No
5795,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5797,No,Yes,No,Yes,No,No,No,No
5799,Yes,No,Yes,Yes,Yes,No,No,No
5802,No,No,No,No,No,No,No,No
5803,No,No,No,No,No,No,No,No
5804,No,No,No,No,No,No,No,No
5806,Yes,No,Yes,Yes,Yes,No,No,No
5807,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5808,Yes,No,Yes,Yes,Yes,Yes,No,No
5809,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5810,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5812,No,Yes,No,No,No,No,No,No
5814,Yes,No,Yes,Yes,Yes,No,No,No
5817,No,No,No,No,No,No,No,No
5819,No,No,No,No,No,No,No,No
5823,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5824,No,No,No,No,No,No,No,No
5832,No,No,No,No,No,No,No,No
5835,No,Yes,Yes,Yes,No,No,No,No
5839,Yes,No,Yes,Yes,Yes,Yes,No,No
5841,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5842,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5843,Yes,No,Yes,Yes,Yes,No,No,No
5844,Yes,No,Yes,Yes,No,Yes,No,No
5845,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5846,No,No,No,No,No,No,No,No
5847,Yes,No,Yes,No,Yes,No,No,No
5848,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5851,Yes,No,Yes,Yes,Yes,No,Yes,Yes
5853,Yes,No,Yes,Yes,Yes,No,No,No
5854,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5857,Yes,No,Yes,Yes,No,No,Yes,Yes
5858,Yes,No,Yes,Yes,No,No,No,No
5859,No,Yes,Yes,Yes,Yes,No,No,No
5861,Yes,No,Yes,Yes,No,No,No,No
5864,No,Yes,No,No,No,No,No,No
5866,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5867,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5869,No,No,No,No,No,No,No,No
5871,No,Yes,Yes,No,No,No,No,No
5872,No,Yes,No,Yes,No,No,No,No
5874,Yes,No,Yes,Yes,Yes,Yes,No,No
