Club Number,Device Description,Serial Number,FedEx Tracking #,Date Shipped,
6506,SM1,22ABF55A,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,22A821D4,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,228187AB,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,22808429,560726602534,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602534&locale=en_US&cntry_code=us
6506,SM1,2301D3E0,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22F791DA,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22F65627,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22F5D9B9,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22E29925,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22B4F846,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22AA1B1E,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22A87D77,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,22901498,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6506,SM1,2289F226,560726605257,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605257&locale=en_US&cntry_code=us
6507,SM1,238ACE1A,511595705820,10/20/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595705820&locale=en_US&cntry_code=us
6507,SM1,233CE5AC,560726458932,2/8/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726458932&locale=en_US&cntry_code=us
6507,SM1,22B76A4D,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22B05229,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22BEB82F,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22A9B04A,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22C0AA3B,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,229A9CFC,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22ED40AC,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,2292838C,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22F6A853,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22833758,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,2283AD35,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,22F262ED,560726602545,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602545&locale=en_US&cntry_code=us
6507,SM1,230003A8,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,22E1E8C8,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,227F6DFD,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,228A451B,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,228C3975,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,2292A737,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,229708D3,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,22A6E828,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,22ABADC7,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,22B60059,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,22B9E3CA,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,22BD3416,560726602556,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602556&locale=en_US&cntry_code=us
6507,SM1,22B9B39F,560726604971,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604971&locale=en_US&cntry_code=us
6507,SM1,22AD1E33,560726604971,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604971&locale=en_US&cntry_code=us
6507,SM1,227ECAC6,560726604971,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604971&locale=en_US&cntry_code=us
6512,SM1,23493067,542048574467,1/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048574467&locale=en_US&cntry_code=us
6512,SM1,2347074D,542048574467,1/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048574467&locale=en_US&cntry_code=us
6512,SM1,22B40F34,542048574467,1/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048574467&locale=en_US&cntry_code=us
6512,SM1,22B5822B,542048574467,1/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048574467&locale=en_US&cntry_code=us
6512,SM1,22D409A5,542048574467,1/14/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048574467&locale=en_US&cntry_code=us
6512,SM1,22A5C6EF,560726602648,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602648&locale=en_US&cntry_code=us
6512,SM1,228A6578,560726602648,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602648&locale=en_US&cntry_code=us
6512,SM1,22B19578,560726602648,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602648&locale=en_US&cntry_code=us
6512,SM1,228E04E9,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,2293A305,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22AC38EC,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22B156D7,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22AF42CA,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22AD0711,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22F38C40,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22B6B2CB,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22B34C81,560726598755,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726598755&locale=en_US&cntry_code=us
6512,SM1,22AF2A82,560726602692,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602692&locale=en_US&cntry_code=us
6512,SM1,23014BEC,560726602692,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602692&locale=en_US&cntry_code=us
6512,SM1,22EFFE2B,560726602692,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602692&locale=en_US&cntry_code=us
6512,SM1,2285B284,560726602692,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602692&locale=en_US&cntry_code=us
6512,SM1,228F9DFF,560726602692,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602692&locale=en_US&cntry_code=us
6512,SM1,22B68939,560726602692,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602692&locale=en_US&cntry_code=us
6512,SM1,22B39E5F,560726602692,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602692&locale=en_US&cntry_code=us
6520,SM1,2280A855,560726604401,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604401&locale=en_US&cntry_code=us
6520,SM1,24B8A694,986823184822,4/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=986823184822&locale=en_US&cntry_code=us
6520,SM1,237B54C1,986823184822,4/13/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=986823184822&locale=en_US&cntry_code=us
6521,SM1,2391163C,542048373720,10/21/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048373720&locale=en_US&cntry_code=us
6521,SM1,2394C74A,542048373720,10/21/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048373720&locale=en_US&cntry_code=us
6521,SM1,24C3C6A7,542048373720,10/21/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048373720&locale=en_US&cntry_code=us
6521,SM1,24C6D044,542048495083,12/9/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048495083&locale=en_US&cntry_code=us
6521,SM1,24C6325E,542048495083,12/9/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048495083&locale=en_US&cntry_code=us
6521,SM1,22ED65C9,511595858285,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595858285&locale=en_US&cntry_code=us
6521,SM1,22A6364C,511595858285,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595858285&locale=en_US&cntry_code=us
6521,SM1,22A98A9B,511595858285,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595858285&locale=en_US&cntry_code=us
6527,SM1,227F61FA,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,22806A7D,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,229A3F80,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,22F78888,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,22A198D0,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,22BA4476,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,22B072E6,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,22B41B65,560726602523,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602523&locale=en_US&cntry_code=us
6527,SM1,227EFF8C,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,229C2991,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22BE61F3,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22FA341D,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22D730FA,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22A866AA,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22BE36B3,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22B41413,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22B2B7B8,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22EC505E,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22DFB346,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22E1CCD4,560726602567,3/18/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726602567&locale=en_US&cntry_code=us
6527,SM1,22B0C3F8,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,22A54E6A,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,229BB39A,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,2283F1F0,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,22B56B96,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,22DA6765,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,22EF11B7,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,22F37A6D,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6527,SM1,227BB1D2,560726604489,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604489&locale=en_US&cntry_code=us
6528,SM1,22A9E93D,560726605305,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605305&locale=en_US&cntry_code=us
6528,SM1,22B81189,560726606183,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606183&locale=en_US&cntry_code=us
6528,SM1,22B29C98,560726606183,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606183&locale=en_US&cntry_code=us
6528,SM1,22895FCF,560726606183,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606183&locale=en_US&cntry_code=us
6536,SM1,22B8FC2F,560726605327,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605327&locale=en_US&cntry_code=us
6536,SM1,22810EDD,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22981A5B,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22AC9D5D,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22ACC993,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22AFA664,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22DD1E3D,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22DA6969,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22B1F1FD,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22B894E9,560726605280,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726605280&locale=en_US&cntry_code=us
6536,SM1,22E00244,560726604423,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604423&locale=en_US&cntry_code=us
6536,SM1,229EC794,560726604423,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726604423&locale=en_US&cntry_code=us
6539,SM1,22E0CA1C,560726606253,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606253&locale=en_US&cntry_code=us
6539,SM1,22BCF8CF,560726606253,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606253&locale=en_US&cntry_code=us
6539,SM1,22B59C98,560726606253,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606253&locale=en_US&cntry_code=us
6539,SM1,22B33ADF,560726606253,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606253&locale=en_US&cntry_code=us
6539,SM1,22B21BD7,560726606253,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606253&locale=en_US&cntry_code=us
6539,SM1,22AA3763,560726606253,3/21/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726606253&locale=en_US&cntry_code=us
