0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Store,Tracking Number,Ship date ,Status ,Delivered date,Service type ,Reference ,Purchase order number ,Shipper company ,Recipient contact name ,Recipient city ,Recipient address ,Recipient state ,Recipient postal ,Received by ,Dimensional Wt (Lbs) ,Scheduled delivery date ,Status with details ,Pkg Dimensions (in) 
5090,6.44E+11,10/11/2023,Delivered,10/12/2023,FedEx Ground,D9354,5090,SPARTAN GRAPHICS,STORE MANAGER,DE PERE,1415 LAWRENCE DR,WI,54115,DAVID,,,"Delivered: 10/12/2023 12:01 pm Signed for by:DAVID; De Pere, WI",11x9x6
5837,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5837,SPARTAN GRAPHICS,STORE MANAGER,ROGERS,5000 W PAULINE WHITAKER PKWY,AR,72758,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5840,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5840,SPARTAN GRAPHICS,STORE MANAGER,OWASSO,12912 E 86TH ST N,OK,74055,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5815,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5815,SPARTAN GRAPHICS,STORE MANAGER,MARIETTA,"2909 AUSTELL RD SW,STE 100",GA,30008,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5829,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5829,SPARTAN GRAPHICS,STORE MANAGER,DANVILLE,"211 NOR DAN DR,STE 1010",VA,24540,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5813,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5813,SPARTAN GRAPHICS,STORE MANAGER,MARTINEZ,3851 EVANS TO LOCKS RD,GA,30907,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5814,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5814,SPARTAN GRAPHICS,STORE MANAGER,HOLLY SPRINGS,2200 HOLLY SPRINGS PKWY,GA,30115,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5805,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5805,SPARTAN GRAPHICS,STORE MANAGER,NORMAN,3571 W ROCK CREEK RD,OK,73072,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5806,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5806,SPARTAN GRAPHICS,STORE MANAGER,GRAND FORKS,5755 GATEWAY DR,ND,58203,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5795,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5795,SPARTAN GRAPHICS,STORE MANAGER,OXFORD,800 COMMONS DR,PA,19363,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5797,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5797,SPARTAN GRAPHICS,STORE MANAGER,ALBANY,262 CORDELE RD,GA,31705,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5790,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5790,SPARTAN GRAPHICS,STORE MANAGER,HOT SPRINGS,1544 MALVERN AVE,AR,71901,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5791,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5791,SPARTAN GRAPHICS,STORE MANAGER,PITTSBURG,1011 E CENTENNIAL DR,KS,66762,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5787,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5787,SPARTAN GRAPHICS,STORE MANAGER,RAEFORD,4545 FAYETTEVILLE RD,NC,28376,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5789,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5789,SPARTAN GRAPHICS,STORE MANAGER,HOT SPRINGS,1640 AIRPORT RD,AR,71913,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5780,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5780,SPARTAN GRAPHICS,STORE MANAGER,PARAGOULD,2600 LINWOOD DR,AR,72450,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5786,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5786,SPARTAN GRAPHICS,STORE MANAGER,JASPER,1100 OLD PHILADELPHIA RD,GA,30143,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5777,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5777,SPARTAN GRAPHICS,STORE MANAGER,BROOKLYN,450 PROVIDENCE RD,CT,6234,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5779,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5779,SPARTAN GRAPHICS,STORE MANAGER,KING GEORGE,16375 MERCHANTS LN,VA,22485,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5754,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5754,SPARTAN GRAPHICS,STORE MANAGER,WILLIAMSBURG,4670 CASEY BLVD,VA,23188,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5755,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5755,SPARTAN GRAPHICS,STORE MANAGER,NORFOLK,1720 E LITTLE CREEK RD,VA,23518,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5752,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5752,SPARTAN GRAPHICS,STORE MANAGER,GARFIELD,174 PASSAIC ST,NJ,7026,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5753,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5753,SPARTAN GRAPHICS,STORE MANAGER,ALEXANDRIA,6303 RICHMOND HWY,VA,22306,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5747,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5747,SPARTAN GRAPHICS,STORE MANAGER,LOCUST,1876 MAIN ST W,NC,28097,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5748,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5748,SPARTAN GRAPHICS,STORE MANAGER,GRIMES,2150 E 1ST ST,IA,50111,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5743,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5743,SPARTAN GRAPHICS,STORE MANAGER,GARNER,5141 NC HIGHWAY 42  W,NC,27529,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5745,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5745,SPARTAN GRAPHICS,STORE MANAGER,LAKE WYLIE,175 HWY 274,SC,29710,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5737,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5737,SPARTAN GRAPHICS,STORE MANAGER,FAYETTEVILLE,3475 BLACK FOREST DR,AR,72704,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5738,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5738,SPARTAN GRAPHICS,STORE MANAGER,SPRINGDALE,3553 E ROBINSON AVE,AR,72764,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5734,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5734,SPARTAN GRAPHICS,STORE MANAGER,KINGSPORT,750 LYNN GARDEN DR,TN,37660,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5735,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5735,SPARTAN GRAPHICS,STORE MANAGER,GROVETOWN,5010 STEINER WAY,GA,30813,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5731,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5731,SPARTAN GRAPHICS,STORE MANAGER,LOCUST GROVE,2533 GERMANNA HWY,VA,22508,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5732,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5732,SPARTAN GRAPHICS,STORE MANAGER,JOHNSON CITY,2 GANNETT DR,NY,13790,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
5728,6.44E+11,Not available,On the way,,FedEx Ground,D9354,5728,SPARTAN GRAPHICS,STORE MANAGER,NEWBURGH,8599 HIGH POINTE DR,IN,47630,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
7222,6.44E+11,Not available,On the way,,FedEx Ground,D9354,7222,SPARTAN GRAPHICS,STORE MANAGER,GREENVILLE,2830 GATEWAY DR,NC,27834,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
612,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,612,SPARTAN GRAPHICS,STORE MANAGER,CHARLESTON,2250 LINCOLN AVE,IL,61920,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
775,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,775,SPARTAN GRAPHICS,STORE MANAGER,GALESBURG,659 KNOX SQUARE DR,IL,61401,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
786,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,786,SPARTAN GRAPHICS,STORE MANAGER,DEKALB,2300 SYCAMORE RD,IL,60115,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
828,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,828,SPARTAN GRAPHICS,STORE MANAGER,PLAINFIELD,2373 E MAIN ST,IN,46168,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
830,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,830,SPARTAN GRAPHICS,STORE MANAGER,ROCK FALLS,1901 1ST AVE,IL,61071,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
841,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,841,SPARTAN GRAPHICS,STORE MANAGER,TIPTON,1126 HWY 38,IA,52772,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
847,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,847,SPARTAN GRAPHICS,STORE MANAGER,DODGEVILLE,601 E LEFFLER ST,WI,53533,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
854,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,854,SPARTAN GRAPHICS,STORE MANAGER,FRANKFORT,2460 E WABASH ST,IN,46041,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
891,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,891,SPARTAN GRAPHICS,STORE MANAGER,STERLING,4115 E LINCOLNWAY,IL,61081,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
902,6.44E+11,Not available,On the way,,FedEx Ground,D9354,902,SPARTAN GRAPHICS,STORE MANAGER,GREENCASTLE,1750 INDIANAPOLIS RD,IN,46135,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
910,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,910,SPARTAN GRAPHICS,STORE MANAGER,LAKE GENEVA,201 S EDWARDS BLVD,WI,53147,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
923,6.44E+11,Not available,On the way,,FedEx Ground,D9354,923,SPARTAN GRAPHICS,STORE MANAGER,NOBLESVILLE,16865 CLOVER RD,IN,46060,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1003,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1003,SPARTAN GRAPHICS,STORE MANAGER,PLANO,6800 W US HIGHWAY 34,IL,60545,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1007,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1007,SPARTAN GRAPHICS,STORE MANAGER,RICHLAND CENTER,2401 US HWY 14  E,WI,53581,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1125,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1125,SPARTAN GRAPHICS,STORE MANAGER,NORMAL,300 GREENBRIAR DR,IL,61761,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1138,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1138,SPARTAN GRAPHICS,STORE MANAGER,MADISON,7202 WATTS RD,WI,53719,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1141,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1141,SPARTAN GRAPHICS,STORE MANAGER,GREENFIELD,1965 N STATE ST,IN,46140,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1157,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1157,SPARTAN GRAPHICS,STORE MANAGER,NORTH VERNON,2410 N STATE HWY 3,IN,47265,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1176,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1176,SPARTAN GRAPHICS,STORE MANAGER,STOUGHTON,2600 STATE ROAD 138,WI,53589,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1211,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1211,SPARTAN GRAPHICS,STORE MANAGER,HARVARD,21101 MCGUIRE RD,IL,60033,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1256,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1256,SPARTAN GRAPHICS,STORE MANAGER,JOLIET,2424 W JEFFERSON ST,IL,60435,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1267,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1267,SPARTAN GRAPHICS,STORE MANAGER,SUN PRAIRIE,1905 MCCOY RD,WI,53590,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1274,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1274,SPARTAN GRAPHICS,STORE MANAGER,WHITEWATER,1362 W MAIN ST,WI,53190,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1304,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1304,SPARTAN GRAPHICS,STORE MANAGER,WARSAW,2501 WALTON BLVD,IN,46582,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1305,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1305,SPARTAN GRAPHICS,STORE MANAGER,JANESVILLE,3800 DEERFIELD DR,WI,53546,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1307,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1307,SPARTAN GRAPHICS,STORE MANAGER,BOURBONNAIS,2080 N STATE ROUTE 50,IL,60914,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1323,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1323,SPARTAN GRAPHICS,STORE MANAGER,PEORIA,3315 N UNIVERSITY ST,IL,61604,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1329,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1329,SPARTAN GRAPHICS,STORE MANAGER,LOGANSPORT,240 MALL RD,IN,46947,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1330,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1330,SPARTAN GRAPHICS,STORE MANAGER,LIMA,2450 ALLENTOWN RD,OH,45805,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1371,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1371,SPARTAN GRAPHICS,STORE MANAGER,COLUMBUS,735 WHITFIELD DR,IN,47201,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1378,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1378,SPARTAN GRAPHICS,STORE MANAGER,GOSHEN,2304 LINCOLNWAY  E,IN,46526,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1386,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1386,SPARTAN GRAPHICS,STORE MANAGER,PONTIAC,1706 W REYNOLDS ST,IL,61764,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1396,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1396,SPARTAN GRAPHICS,STORE MANAGER,BARABOO,920 STATE ROAD 136,WI,53913,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
1407,6.44E+11,Not available,Out for delivery,,FedEx Ground,D9354,1407,SPARTAN GRAPHICS,STORE MANAGER,LEBANON,1530 WALMART DR,OH,45036,,,Not available,Label created; Please check back later for shipment status or subscribe for e-mail notifications,
