Market,Store,Food,Consumables,Toys,Live Plants ,Fashion  
207,4479,Yes,Yes,Yes,Yes,No
153,4482,Yes,Yes,Yes,Yes,No
149,4483,Yes,Yes,Yes,Yes,No
297,4484,Yes,Yes,Yes,Yes,Yes
39,4487,Yes,Yes,Yes,Yes,No
451,4488,Yes,Yes,Yes,Yes,No
9,4490,Yes,Yes,Yes,Yes,No
490,4491,Yes,Yes,Yes,Yes,No
557,4494,Yes,Yes,Yes,Yes,No
13,4497,Yes,Yes,Yes,Yes,No
103,4498,Yes,Yes,Yes,Yes,No
299,4499,Yes,Yes,Yes,Yes,No
235,4501,Yes,Yes,Yes,Yes,No
44,4503,Yes,Yes,Yes,Yes,Yes
544,4504,Yes,Yes,Yes,Yes,No
41,4506,Yes,Yes,Yes,Yes,No
80,4508,Yes,Yes,Yes,Yes,No
48,4509,Yes,Yes,Yes,Yes,No
279,4511,Yes,Yes,Yes,Yes,No
65,4512,Yes,Yes,Yes,Yes,No
286,4514,Yes,Yes,Yes,Yes,No
537,4516,Yes,Yes,Yes,Yes,No
546,4517,Yes,Yes,Yes,Yes,No
496,4519,Yes,Yes,Yes,Yes,No
97,4520,Yes,Yes,Yes,Yes,No
41,4521,Yes,Yes,Yes,Yes,No
498,4524,Yes,Yes,Yes,Yes,No
496,4525,Yes,Yes,Yes,Yes,No
63,4526,Yes,Yes,Yes,Yes,Yes
546,4527,Yes,Yes,Yes,Yes,No
554,4528,Yes,Yes,Yes,Yes,No
266,4529,Yes,Yes,Yes,Yes,No
496,4530,Yes,Yes,Yes,Yes,No
265,4531,Yes,Yes,Yes,Yes,Yes
145,4533,Yes,Yes,Yes,Yes,No
67,4538,Yes,Yes,Yes,Yes,No
203,4540,Yes,Yes,Yes,Yes,No
365,4543,Yes,Yes,Yes,Yes,No
500,4545,Yes,Yes,Yes,Yes,No
488,4546,Yes,Yes,Yes,Yes,No
361,4553,Yes,Yes,Yes,Yes,No
82,4554,Yes,Yes,Yes,Yes,No
29,4556,Yes,Yes,Yes,Yes,No
396,4557,Yes,Yes,Yes,Yes,No
25,4558,Yes,Yes,Yes,Yes,No
488,4560,Yes,Yes,Yes,Yes,No
549,4561,Yes,Yes,Yes,Yes,No
103,4563,Yes,Yes,Yes,Yes,No
299,4564,Yes,Yes,Yes,Yes,No
559,4565,Yes,Yes,Yes,Yes,No
379,4567,Yes,Yes,Yes,Yes,No
432,4568,Yes,Yes,Yes,Yes,No
427,4569,Yes,Yes,Yes,Yes,No
164,4570,Yes,Yes,Yes,Yes,No
306,4574,Yes,Yes,Yes,Yes,Yes
542,4577,Yes,Yes,Yes,Yes,No
537,4579,Yes,Yes,Yes,Yes,No
544,4580,Yes,Yes,Yes,Yes,No
1,4581,Yes,Yes,Yes,Yes,No
545,4582,Yes,Yes,Yes,Yes,No
35,4583,Yes,Yes,Yes,Yes,Yes
507,4585,Yes,Yes,Yes,Yes,No
543,4586,Yes,Yes,Yes,Yes,No
91,4588,Yes,Yes,Yes,Yes,Yes
566,4589,Yes,Yes,Yes,Yes,No
361,4590,Yes,Yes,Yes,Yes,No
566,4591,Yes,Yes,Yes,Yes,No
42,4593,Yes,Yes,Yes,Yes,No
305,4594,Yes,Yes,Yes,Yes,No
103,4595,Yes,Yes,Yes,Yes,No
195,4597,Yes,Yes,Yes,Yes,No
378,4599,Yes,Yes,Yes,Yes,No
433,4600,Yes,Yes,Yes,Yes,No
387,4601,Yes,Yes,Yes,Yes,No
9,4603,Yes,Yes,Yes,Yes,No
542,4605,Yes,Yes,Yes,Yes,No
413,4606,Yes,Yes,Yes,Yes,No
494,4607,Yes,Yes,Yes,Yes,No
225,4609,Yes,Yes,Yes,Yes,No
362,4611,Yes,Yes,Yes,Yes,No
168,4612,Yes,Yes,Yes,Yes,No
356,4615,Yes,Yes,Yes,Yes,No
18,4616,Yes,Yes,Yes,Yes,No
103,4617,Yes,Yes,Yes,Yes,No
562,4618,Yes,Yes,Yes,Yes,No
492,4619,Yes,Yes,Yes,Yes,No
288,4623,Yes,Yes,Yes,Yes,No
491,4625,Yes,Yes,Yes,Yes,No
491,4626,Yes,Yes,Yes,Yes,No
52,4627,Yes,Yes,Yes,Yes,No
238,4631,Yes,Yes,Yes,Yes,No
121,4635,Yes,Yes,Yes,Yes,No
314,4636,Yes,Yes,Yes,Yes,No
356,4637,Yes,Yes,Yes,Yes,No
291,4638,Yes,Yes,Yes,Yes,No
376,4639,Yes,Yes,Yes,Yes,No
270,4641,Yes,Yes,Yes,Yes,No
229,4643,Yes,Yes,Yes,Yes,Yes
227,4644,Yes,Yes,Yes,Yes,No
545,4648,Yes,Yes,Yes,Yes,No
381,4653,Yes,Yes,Yes,Yes,No
492,4654,Yes,Yes,Yes,Yes,No
507,4655,Yes,Yes,Yes,Yes,No
545,4657,Yes,Yes,Yes,Yes,No
541,4659,Yes,Yes,Yes,Yes,No
206,4660,Yes,Yes,Yes,Yes,Yes
37,4664,Yes,Yes,Yes,Yes,No
548,4667,Yes,Yes,Yes,Yes,No
544,4672,Yes,Yes,Yes,Yes,No
544,4673,Yes,Yes,Yes,Yes,No
542,4674,Yes,Yes,Yes,Yes,No
570,4676,Yes,Yes,Yes,Yes,No
435,4677,Yes,Yes,Yes,Yes,No
405,4678,Yes,Yes,Yes,Yes,No
131,4679,Yes,Yes,Yes,Yes,No
112,4681,Yes,Yes,Yes,Yes,No
315,4682,Yes,Yes,Yes,Yes,No
130,4683,Yes,Yes,Yes,Yes,No
534,4686,Yes,Yes,Yes,Yes,No
167,4687,Yes,Yes,Yes,Yes,No
582,4689,Yes,Yes,Yes,Yes,No
111,4690,Yes,Yes,Yes,Yes,No
544,4691,Yes,Yes,Yes,Yes,No
554,4692,Yes,Yes,Yes,Yes,No
341,4695,Yes,Yes,Yes,Yes,No
582,4696,Yes,Yes,Yes,Yes,No
315,4697,Yes,Yes,Yes,Yes,No
262,4699,Yes,Yes,Yes,Yes,No
557,4700,Yes,Yes,Yes,Yes,No
557,4706,Yes,Yes,Yes,Yes,No
585,4734,Yes,Yes,Yes,Yes,No
490,4747,Yes,Yes,Yes,Yes,No
544,4756,Yes,Yes,Yes,Yes,No
550,4757,Yes,Yes,Yes,Yes,No
552,4759,Yes,Yes,Yes,Yes,No
515,4762,Yes,Yes,Yes,Yes,No
103,4826,Yes,Yes,Yes,Yes,No
499,4848,Yes,Yes,Yes,Yes,No
419,4849,Yes,Yes,Yes,Yes,No
430,4865,Yes,Yes,Yes,Yes,No
375,5003,Yes,Yes,Yes,Yes,No
549,5005,Yes,Yes,Yes,Yes,No
552,5007,Yes,Yes,Yes,Yes,No
551,5008,Yes,Yes,Yes,Yes,No
178,5012,Yes,Yes,Yes,Yes,Yes
509,5013,Yes,Yes,Yes,Yes,No
509,5014,Yes,Yes,Yes,Yes,No
561,5021,Yes,Yes,Yes,Yes,No
125,5022,Yes,Yes,Yes,Yes,Yes
458,5023,Yes,Yes,Yes,Yes,No
248,5025,Yes,Yes,Yes,Yes,Yes
194,5027,Yes,Yes,Yes,Yes,Yes
207,5028,Yes,Yes,Yes,Yes,No
207,5029,Yes,Yes,Yes,Yes,Yes
207,5030,Yes,Yes,Yes,Yes,No
366,5031,Yes,Yes,Yes,Yes,No
464,5032,Yes,Yes,Yes,Yes,No
378,5033,Yes,Yes,Yes,Yes,No
105,5034,Yes,Yes,Yes,Yes,No
116,5035,Yes,Yes,Yes,Yes,Yes
112,5036,Yes,Yes,Yes,Yes,Yes
98,5037,Yes,Yes,Yes,Yes,No
284,5039,Yes,Yes,Yes,Yes,No
227,5040,Yes,Yes,Yes,Yes,Yes
514,5041,Yes,Yes,Yes,Yes,No
492,5043,Yes,Yes,Yes,Yes,No
263,5044,Yes,Yes,Yes,Yes,No
67,5045,Yes,Yes,Yes,Yes,No
299,5046,Yes,Yes,Yes,Yes,No
558,5047,Yes,Yes,Yes,Yes,Yes
203,5048,Yes,Yes,Yes,Yes,No
380,5049,Yes,Yes,Yes,Yes,No
378,5051,Yes,Yes,Yes,Yes,No
98,5054,Yes,Yes,Yes,Yes,No
105,5055,Yes,Yes,Yes,Yes,No
131,5056,Yes,Yes,Yes,Yes,No
151,5057,Yes,Yes,Yes,Yes,No
153,5058,Yes,Yes,Yes,Yes,No
566,5059,Yes,Yes,Yes,Yes,No
270,5060,Yes,Yes,Yes,Yes,No
544,5062,Yes,Yes,Yes,Yes,No
309,5063,Yes,Yes,Yes,Yes,No
201,5064,Yes,Yes,Yes,Yes,No
201,5065,Yes,Yes,Yes,Yes,No
214,5066,Yes,Yes,Yes,Yes,Yes
396,5070,Yes,Yes,Yes,Yes,Yes
349,5071,Yes,Yes,Yes,Yes,No
465,5072,Yes,Yes,Yes,Yes,No
514,5073,Yes,Yes,Yes,Yes,No
460,5075,Yes,Yes,Yes,Yes,No
179,5076,Yes,Yes,Yes,Yes,No
577,5077,Yes,Yes,Yes,Yes,No
473,5078,Yes,Yes,Yes,Yes,No
143,5079,Yes,Yes,Yes,Yes,No
50,5080,Yes,Yes,Yes,Yes,Yes
543,5081,Yes,Yes,Yes,Yes,No
214,5082,Yes,Yes,Yes,Yes,Yes
305,5085,Yes,Yes,Yes,Yes,Yes
37,5087,Yes,Yes,Yes,Yes,No
235,5088,Yes,Yes,Yes,Yes,No
423,5089,Yes,Yes,Yes,Yes,Yes
440,5090,Yes,Yes,Yes,Yes,No
67,5091,Yes,Yes,Yes,Yes,Yes
53,5092,Yes,Yes,Yes,Yes,No
507,5093,Yes,Yes,Yes,Yes,No
562,5094,Yes,Yes,Yes,Yes,No
163,5095,Yes,Yes,Yes,Yes,No
463,5096,Yes,Yes,Yes,Yes,No
204,5097,Yes,Yes,Yes,Yes,No
545,5098,Yes,Yes,Yes,Yes,No
388,5099,Yes,Yes,Yes,Yes,No
544,5100,Yes,Yes,Yes,Yes,No
396,5101,Yes,Yes,Yes,Yes,No
543,5102,Yes,Yes,Yes,Yes,No
166,5103,Yes,Yes,Yes,Yes,No
223,5104,Yes,Yes,Yes,Yes,Yes
286,5105,Yes,Yes,Yes,Yes,No
96,5106,Yes,Yes,Yes,Yes,No
566,5107,Yes,Yes,Yes,Yes,No
526,5108,Yes,Yes,Yes,Yes,No
557,5109,Yes,Yes,Yes,Yes,No
557,5110,Yes,Yes,Yes,Yes,No
176,5111,Yes,Yes,Yes,Yes,No
2,5113,Yes,Yes,Yes,Yes,No
418,5115,Yes,Yes,Yes,Yes,No
60,5116,Yes,Yes,Yes,Yes,No
315,5117,Yes,Yes,Yes,Yes,No
297,5118,Yes,Yes,Yes,Yes,No
566,5119,Yes,Yes,Yes,Yes,No
492,5122,Yes,Yes,Yes,Yes,No
391,5123,Yes,Yes,Yes,Yes,No
369,5124,Yes,Yes,Yes,Yes,No
541,5125,Yes,Yes,Yes,Yes,No
3,5126,Yes,Yes,Yes,Yes,No
438,5127,Yes,Yes,Yes,Yes,No
283,5129,Yes,Yes,Yes,Yes,No
170,5130,Yes,Yes,Yes,Yes,Yes
170,5131,Yes,Yes,Yes,Yes,Yes
96,5132,Yes,Yes,Yes,Yes,No
457,5133,Yes,Yes,Yes,Yes,No
447,5134,Yes,Yes,Yes,Yes,No
498,5135,Yes,Yes,Yes,Yes,No
457,5136,Yes,Yes,Yes,Yes,No
376,5137,Yes,Yes,Yes,Yes,Yes
453,5139,Yes,Yes,Yes,Yes,No
459,5140,Yes,Yes,Yes,Yes,No
432,5141,Yes,Yes,Yes,Yes,Yes
178,5142,Yes,Yes,Yes,Yes,Yes
554,5143,Yes,Yes,Yes,Yes,No
77,5144,Yes,Yes,Yes,Yes,No
86,5145,Yes,Yes,Yes,Yes,Yes
506,5146,Yes,Yes,Yes,Yes,No
44,5147,Yes,Yes,Yes,Yes,No
566,5148,Yes,Yes,Yes,Yes,No
485,5149,Yes,Yes,Yes,Yes,No
340,5150,Yes,Yes,Yes,Yes,No
120,5151,Yes,Yes,Yes,Yes,No
446,5152,Yes,Yes,Yes,Yes,No
484,5154,Yes,Yes,Yes,Yes,No
387,5155,Yes,Yes,Yes,Yes,No
463,5156,Yes,Yes,Yes,Yes,No
278,5157,Yes,Yes,Yes,Yes,No
204,5159,Yes,Yes,Yes,Yes,No
202,5160,Yes,Yes,Yes,Yes,No
448,5162,Yes,Yes,Yes,Yes,No
80,5165,Yes,Yes,Yes,Yes,No
387,5166,Yes,Yes,Yes,Yes,No
582,5167,Yes,Yes,Yes,Yes,No
405,5168,Yes,Yes,Yes,Yes,No
429,5170,Yes,Yes,Yes,Yes,No
97,5172,Yes,Yes,Yes,Yes,No
120,5173,Yes,Yes,Yes,Yes,No
1,5174,Yes,Yes,Yes,Yes,No
152,5175,Yes,Yes,Yes,Yes,No
176,5178,Yes,Yes,Yes,Yes,Yes
96,5179,Yes,Yes,Yes,Yes,No
566,5182,Yes,Yes,Yes,Yes,No
498,5183,Yes,Yes,Yes,Yes,No
219,5184,Yes,Yes,Yes,Yes,No
217,5185,Yes,Yes,Yes,Yes,Yes
373,5186,Yes,Yes,Yes,Yes,No
554,5188,Yes,Yes,Yes,Yes,No
369,5189,Yes,Yes,Yes,Yes,No
370,5190,Yes,Yes,Yes,Yes,Yes
55,5191,Yes,Yes,Yes,Yes,No
455,5192,Yes,Yes,Yes,Yes,No
461,5193,Yes,Yes,Yes,Yes,No
144,5196,Yes,Yes,Yes,Yes,No
5,5197,Yes,Yes,Yes,Yes,No
546,5198,Yes,Yes,Yes,Yes,No
269,5199,Yes,Yes,Yes,Yes,No
233,5200,Yes,Yes,Yes,Yes,Yes
175,5201,Yes,Yes,Yes,Yes,Yes
171,5202,Yes,Yes,Yes,Yes,Yes
217,5203,Yes,Yes,Yes,Yes,No
542,5204,Yes,Yes,Yes,Yes,No
557,5205,Yes,Yes,Yes,Yes,No
557,5206,Yes,Yes,Yes,Yes,No
485,5207,Yes,Yes,Yes,Yes,No
51,5210,Yes,Yes,Yes,Yes,No
52,5211,Yes,Yes,Yes,Yes,Yes
90,5214,Yes,Yes,Yes,Yes,No
581,5215,Yes,Yes,Yes,Yes,No
70,5216,Yes,Yes,Yes,Yes,No
111,5218,Yes,Yes,Yes,Yes,No
411,5219,Yes,Yes,Yes,Yes,No
112,5220,Yes,Yes,Yes,Yes,No
548,5221,Yes,Yes,Yes,Yes,No
528,5224,Yes,Yes,Yes,Yes,No
528,5226,Yes,Yes,Yes,Yes,No
292,5227,Yes,Yes,Yes,Yes,No
282,5228,Yes,Yes,Yes,Yes,Yes
166,5229,Yes,Yes,Yes,Yes,No
454,5231,Yes,Yes,Yes,Yes,No
388,5232,Yes,Yes,Yes,Yes,No
403,5233,Yes,Yes,Yes,Yes,No
401,5234,Yes,Yes,Yes,Yes,Yes
403,5235,Yes,Yes,Yes,Yes,Yes
254,5236,Yes,Yes,Yes,Yes,No
167,5239,Yes,Yes,Yes,Yes,No
190,5240,Yes,Yes,Yes,Yes,No
231,5241,Yes,Yes,Yes,Yes,No
191,5242,Yes,Yes,Yes,Yes,No
324,5244,Yes,Yes,Yes,Yes,No
77,5245,Yes,Yes,Yes,Yes,No
65,5246,Yes,Yes,Yes,Yes,No
479,5247,Yes,Yes,Yes,Yes,No
544,5248,Yes,Yes,Yes,Yes,No
90,5250,Yes,Yes,Yes,Yes,No
120,5251,Yes,Yes,Yes,Yes,Yes
25,5252,Yes,Yes,Yes,Yes,No
289,5253,Yes,Yes,Yes,Yes,No
297,5254,Yes,Yes,Yes,Yes,No
559,5255,Yes,Yes,Yes,Yes,No
544,5256,Yes,Yes,Yes,Yes,No
510,5257,Yes,Yes,Yes,Yes,No
397,5258,Yes,Yes,Yes,Yes,No
397,5259,Yes,Yes,Yes,Yes,No
323,5260,Yes,Yes,Yes,Yes,No
323,5261,Yes,Yes,Yes,Yes,No
13,5262,Yes,Yes,Yes,Yes,Yes
119,5263,Yes,Yes,Yes,Yes,No
115,5264,Yes,Yes,Yes,Yes,No
559,5265,Yes,Yes,Yes,Yes,No
104,5266,Yes,Yes,Yes,Yes,Yes
554,5267,Yes,Yes,Yes,Yes,No
397,5269,Yes,Yes,Yes,Yes,No
582,5270,Yes,Yes,Yes,Yes,No
472,5272,Yes,Yes,Yes,Yes,No
472,5273,Yes,Yes,Yes,Yes,No
470,5274,Yes,Yes,Yes,Yes,No
26,5275,Yes,Yes,Yes,Yes,No
269,5276,Yes,Yes,Yes,Yes,Yes
154,5278,Yes,Yes,Yes,Yes,Yes
496,5279,Yes,Yes,Yes,Yes,No
201,5280,Yes,Yes,Yes,Yes,No
175,5281,Yes,Yes,Yes,Yes,Yes
192,5282,Yes,Yes,Yes,Yes,No
215,5285,Yes,Yes,Yes,Yes,Yes
533,5286,Yes,Yes,Yes,Yes,No
68,5287,Yes,Yes,Yes,Yes,No
49,5288,Yes,Yes,Yes,Yes,No
528,5290,Yes,Yes,Yes,Yes,No
496,5291,Yes,Yes,Yes,Yes,No
297,5292,Yes,Yes,Yes,Yes,No
172,5293,Yes,Yes,Yes,Yes,No
173,5294,Yes,Yes,Yes,Yes,Yes
172,5295,Yes,Yes,Yes,Yes,No
316,5296,Yes,Yes,Yes,Yes,No
498,5297,Yes,Yes,Yes,Yes,No
305,5298,Yes,Yes,Yes,Yes,No
89,5299,Yes,Yes,Yes,Yes,No
116,5300,Yes,Yes,Yes,Yes,Yes
107,5301,Yes,Yes,Yes,Yes,Yes
364,5303,Yes,Yes,Yes,Yes,No
9,5304,Yes,Yes,Yes,Yes,No
458,5305,Yes,Yes,Yes,Yes,Yes
397,5306,Yes,Yes,Yes,Yes,No
410,5307,Yes,Yes,Yes,Yes,No
485,5308,Yes,Yes,Yes,Yes,No
213,5309,Yes,Yes,Yes,Yes,No
541,5310,Yes,Yes,Yes,Yes,No
52,5311,Yes,Yes,Yes,Yes,No
479,5312,Yes,Yes,Yes,Yes,Yes
339,5313,Yes,Yes,Yes,Yes,Yes
533,5314,Yes,Yes,Yes,Yes,No
479,5316,Yes,Yes,Yes,Yes,No
82,5317,Yes,Yes,Yes,Yes,Yes
317,5319,Yes,Yes,Yes,Yes,No
298,5320,Yes,Yes,Yes,Yes,Yes
102,5321,Yes,Yes,Yes,Yes,No
533,5323,Yes,Yes,Yes,Yes,No
109,5325,Yes,Yes,Yes,Yes,Yes
93,5326,Yes,Yes,Yes,Yes,No
541,5327,Yes,Yes,Yes,Yes,No
541,5328,Yes,Yes,Yes,Yes,No
370,5329,Yes,Yes,Yes,Yes,No
369,5330,Yes,Yes,Yes,Yes,No
368,5331,Yes,Yes,Yes,Yes,Yes
510,5332,Yes,Yes,Yes,Yes,No
376,5334,Yes,Yes,Yes,Yes,No
463,5335,Yes,Yes,Yes,Yes,No
507,5336,Yes,Yes,Yes,Yes,No
449,5337,Yes,Yes,Yes,Yes,No
459,5338,Yes,Yes,Yes,Yes,No
558,5340,Yes,Yes,Yes,Yes,No
379,5341,Yes,Yes,Yes,Yes,No
365,5342,Yes,Yes,Yes,Yes,No
291,5343,Yes,Yes,Yes,Yes,No
508,5345,Yes,Yes,Yes,Yes,No
296,5346,Yes,Yes,Yes,Yes,No
105,5347,Yes,Yes,Yes,Yes,No
8,5348,Yes,Yes,Yes,Yes,No
510,5349,Yes,Yes,Yes,Yes,No
403,5350,Yes,Yes,Yes,Yes,No
264,5352,Yes,Yes,Yes,Yes,No
562,5353,Yes,Yes,Yes,Yes,No
222,5355,Yes,Yes,Yes,Yes,No
231,5356,Yes,Yes,Yes,Yes,No
234,5358,Yes,Yes,Yes,Yes,No
48,5359,Yes,Yes,Yes,Yes,No
228,5360,Yes,Yes,Yes,Yes,No
432,5361,Yes,Yes,Yes,Yes,No
16,5363,Yes,Yes,Yes,Yes,No
507,5364,Yes,Yes,Yes,Yes,No
96,5365,Yes,Yes,Yes,Yes,No
96,5366,Yes,Yes,Yes,Yes,No
516,5367,Yes,Yes,Yes,Yes,No
477,5368,Yes,Yes,Yes,Yes,No
368,5369,Yes,Yes,Yes,Yes,No
379,5370,Yes,Yes,Yes,Yes,No
497,5371,Yes,Yes,Yes,Yes,No
485,5372,Yes,Yes,Yes,Yes,No
438,5373,Yes,Yes,Yes,Yes,No
239,5374,Yes,Yes,Yes,Yes,No
204,5376,Yes,Yes,Yes,Yes,No
496,5378,Yes,Yes,Yes,Yes,No
235,5379,Yes,Yes,Yes,Yes,No
227,5381,Yes,Yes,Yes,Yes,Yes
282,5382,Yes,Yes,Yes,Yes,Yes
516,5383,Yes,Yes,Yes,Yes,No
165,5384,Yes,Yes,Yes,Yes,No
207,5385,Yes,Yes,Yes,Yes,No
200,5386,Yes,Yes,Yes,Yes,No
209,5387,Yes,Yes,Yes,Yes,No
61,5388,Yes,Yes,Yes,Yes,No
76,5389,Yes,Yes,Yes,Yes,No
26,5390,Yes,Yes,Yes,Yes,No
105,5391,Yes,Yes,Yes,Yes,No
28,5392,Yes,Yes,Yes,Yes,No
509,5393,Yes,Yes,Yes,Yes,No
581,5394,Yes,Yes,Yes,Yes,No
478,5396,Yes,Yes,Yes,Yes,No
438,5397,Yes,Yes,Yes,Yes,No
263,5398,Yes,Yes,Yes,Yes,No
279,5399,Yes,Yes,Yes,Yes,No
267,5402,Yes,Yes,Yes,Yes,No
273,5403,Yes,Yes,Yes,Yes,No
494,5408,Yes,Yes,Yes,Yes,No
223,5409,Yes,Yes,Yes,Yes,No
215,5410,Yes,Yes,Yes,Yes,Yes
202,5411,Yes,Yes,Yes,Yes,No
178,5414,Yes,Yes,Yes,Yes,No
50,5416,Yes,Yes,Yes,Yes,No
242,5417,Yes,Yes,Yes,Yes,No
242,5418,Yes,Yes,Yes,Yes,No
144,5419,Yes,Yes,Yes,Yes,No
90,5420,Yes,Yes,Yes,Yes,No
485,5421,Yes,Yes,Yes,Yes,No
97,5422,Yes,Yes,Yes,Yes,No
397,5423,Yes,Yes,Yes,Yes,No
468,5424,Yes,Yes,Yes,Yes,No
461,5425,Yes,Yes,Yes,Yes,No
485,5427,Yes,Yes,Yes,Yes,No
372,5428,Yes,Yes,Yes,Yes,No
368,5429,Yes,Yes,Yes,Yes,No
384,5430,Yes,Yes,Yes,Yes,No
436,5432,Yes,Yes,Yes,Yes,No
325,5433,Yes,Yes,Yes,Yes,No
511,5434,Yes,Yes,Yes,Yes,Yes
451,5435,Yes,Yes,Yes,Yes,Yes
284,5436,Yes,Yes,Yes,Yes,No
442,5438,Yes,Yes,Yes,Yes,No
163,5439,Yes,Yes,Yes,Yes,No
477,5440,Yes,Yes,Yes,Yes,Yes
411,5441,Yes,Yes,Yes,Yes,No
264,5442,Yes,Yes,Yes,Yes,No
249,5443,Yes,Yes,Yes,Yes,No
436,5444,Yes,Yes,Yes,Yes,No
228,5445,Yes,Yes,Yes,Yes,No
235,5446,Yes,Yes,Yes,Yes,No
176,5447,Yes,Yes,Yes,Yes,No
160,5448,Yes,Yes,Yes,Yes,No
62,5449,Yes,Yes,Yes,Yes,No
284,5450,Yes,Yes,Yes,Yes,No
102,5451,Yes,Yes,Yes,Yes,No
485,5452,Yes,Yes,Yes,Yes,No
102,5453,Yes,Yes,Yes,Yes,No
92,5455,Yes,Yes,Yes,Yes,No
388,5458,Yes,Yes,Yes,Yes,No
544,5459,Yes,Yes,Yes,Yes,No
78,5460,Yes,Yes,Yes,Yes,No
476,5461,Yes,Yes,Yes,Yes,No
476,5462,Yes,Yes,Yes,Yes,No
444,5463,Yes,Yes,Yes,Yes,No
543,5464,Yes,Yes,Yes,Yes,No
219,5466,Yes,Yes,Yes,Yes,No
498,5467,Yes,Yes,Yes,Yes,No
234,5469,Yes,Yes,Yes,Yes,No
237,5470,Yes,Yes,Yes,Yes,No
213,5471,Yes,Yes,Yes,Yes,No
202,5472,Yes,Yes,Yes,Yes,No
165,5476,Yes,Yes,Yes,Yes,No
336,5477,Yes,Yes,Yes,Yes,No
83,5479,Yes,Yes,Yes,Yes,Yes
83,5480,Yes,Yes,Yes,Yes,No
305,5481,Yes,Yes,Yes,Yes,No
21,5482,Yes,Yes,Yes,Yes,No
249,5483,Yes,Yes,Yes,Yes,Yes
268,5485,Yes,Yes,Yes,Yes,No
266,5486,Yes,Yes,Yes,Yes,No
35,5487,Yes,Yes,Yes,Yes,No
289,5488,Yes,Yes,Yes,Yes,No
310,5489,Yes,Yes,Yes,Yes,No
528,5490,Yes,Yes,Yes,Yes,No
385,5491,Yes,Yes,Yes,Yes,No
384,5492,Yes,Yes,Yes,Yes,No
400,5494,Yes,Yes,Yes,Yes,Yes
166,5495,Yes,Yes,Yes,Yes,No
187,5497,Yes,Yes,Yes,Yes,No
187,5498,Yes,Yes,Yes,Yes,No
221,5499,Yes,Yes,Yes,Yes,Yes
515,5600,Yes,Yes,Yes,Yes,No
551,5601,Yes,Yes,Yes,Yes,No
481,5602,Yes,Yes,Yes,Yes,No
551,5603,Yes,Yes,Yes,Yes,No
481,5604,Yes,Yes,Yes,Yes,No
481,5605,Yes,Yes,Yes,Yes,No
552,5606,Yes,Yes,Yes,Yes,No
552,5608,Yes,Yes,Yes,Yes,No
552,5609,Yes,Yes,Yes,Yes,No
512,5610,Yes,Yes,Yes,Yes,No
512,5611,Yes,Yes,Yes,Yes,No
63,5612,Yes,Yes,Yes,Yes,No
58,5613,Yes,Yes,Yes,Yes,No
58,5614,Yes,Yes,Yes,Yes,No
103,5615,Yes,Yes,Yes,Yes,No
153,5616,Yes,Yes,Yes,Yes,No
267,5617,Yes,Yes,Yes,Yes,Yes
102,5622,Yes,Yes,Yes,Yes,No
545,5623,Yes,Yes,Yes,Yes,No
58,5624,Yes,Yes,Yes,Yes,No
367,5626,Yes,Yes,Yes,Yes,No
550,5627,Yes,Yes,Yes,Yes,No
471,5628,Yes,Yes,Yes,Yes,No
468,5629,Yes,Yes,Yes,Yes,No
449,5632,Yes,Yes,Yes,Yes,No
512,5633,Yes,Yes,Yes,Yes,No
512,5634,Yes,Yes,Yes,Yes,No
512,5635,Yes,Yes,Yes,Yes,No
551,5637,Yes,Yes,Yes,Yes,No
551,5640,Yes,Yes,Yes,Yes,No
464,5641,Yes,Yes,Yes,Yes,No
481,5643,Yes,Yes,Yes,Yes,No
466,5644,Yes,Yes,Yes,Yes,No
170,5649,Yes,Yes,Yes,Yes,No
545,5653,Yes,Yes,Yes,Yes,No
548,5654,Yes,Yes,Yes,Yes,No
504,5657,Yes,Yes,Yes,Yes,No
481,5658,Yes,Yes,Yes,Yes,No
481,5659,Yes,Yes,Yes,Yes,No
551,5661,Yes,Yes,Yes,Yes,No
515,5663,Yes,Yes,Yes,Yes,No
481,5664,Yes,Yes,Yes,Yes,No
435,5667,Yes,Yes,Yes,Yes,No
435,5668,Yes,Yes,Yes,Yes,Yes
442,5669,Yes,Yes,Yes,Yes,No
548,5670,Yes,Yes,Yes,Yes,No
110,5671,Yes,Yes,Yes,Yes,No
51,5672,Yes,Yes,Yes,Yes,Yes
51,5673,Yes,Yes,Yes,Yes,No
570,5675,Yes,Yes,Yes,Yes,No
380,5676,Yes,Yes,Yes,Yes,No
550,5678,Yes,Yes,Yes,Yes,No
552,5683,Yes,Yes,Yes,Yes,No
551,5684,Yes,Yes,Yes,Yes,No
448,5686,Yes,Yes,Yes,Yes,No
515,5689,Yes,Yes,Yes,Yes,No
515,5691,Yes,Yes,Yes,Yes,No
538,5692,Yes,Yes,Yes,Yes,No
538,5693,Yes,Yes,Yes,Yes,No
494,5695,Yes,Yes,Yes,Yes,No
542,5700,Yes,Yes,Yes,Yes,No
449,5701,Yes,Yes,Yes,Yes,No
570,5702,Yes,Yes,Yes,Yes,No
137,5703,Yes,Yes,Yes,Yes,No
488,5704,Yes,Yes,Yes,Yes,No
37,5705,Yes,Yes,Yes,Yes,No
324,5706,Yes,Yes,Yes,Yes,No
52,5707,Yes,Yes,Yes,Yes,No
19,5709,Yes,Yes,Yes,Yes,No
