Location,Date
3538,11/28/2022
3538,1/2/2023
3545,11/4/2022
3545,11/11/2022
3545,11/27/2022
3546,11/27/2022
3546,12/30/2022
3546,1/16/2023
3549,11/16/2022
3549,11/27/2022
3549,12/27/2022
3560,11/28/2022
3560,11/29/2022
3560,1/16/2023
3569,11/4/2022
3569,11/18/2022
3569,12/2/2022
3571,11/24/2022
3571,11/28/2022
3579,11/27/2022
3579,12/22/2022
3579,12/30/2022
3585,11/22/2022
3585,11/27/2022
3585,12/30/2022
3587,11/27/2022
3587,12/3/2022
3587,12/4/2022
3588,11/27/2022
3588,11/28/2022
3588,12/30/2022
3589,11/19/2022
3589,12/10/2022
3589,12/17/2022
3590,11/19/2022
3590,11/20/2022
3590,11/27/2022
3595,11/11/2022
3595,12/17/2022
3595,12/30/2022
3596,11/4/2022
3596,11/11/2022
3596,11/27/2022
3597,11/19/2022
3597,12/17/2022
3597,12/18/2022
3599,11/11/2022
3599,1/2/2023
3599,1/16/2023
3601,11/27/2022
3601,11/28/2022
3601,12/17/2022
3603,11/27/2022
3603,1/2/2023
3603,1/4/2023
3604,11/20/2022
3604,11/24/2022
3604,12/18/2022
3605,11/27/2022
3605,1/7/2023
3605,1/8/2023
3608,11/5/2022
3608,11/12/2022
3608,11/28/2022
3614,11/1/2022
3614,12/1/2022
3614,12/22/2022
3617,1/15/2023
3617,1/16/2023
3617,1/17/2023
3621,11/27/2022
3621,11/28/2022
3621,11/29/2022
3623,11/27/2022
3623,12/30/2022
3623,1/2/2023
3624,12/10/2022
3624,12/17/2022
3624,12/18/2022
3627,11/22/2022
3627,12/22/2022
3627,1/2/2023
3628,11/27/2022
3628,12/18/2022
3628,1/2/2023
3631,11/20/2022
3631,11/27/2022
3631,11/28/2022
3632,11/4/2022
3632,11/11/2022
3632,12/17/2022
3633,11/11/2022
3633,12/17/2022
3633,12/18/2022
3634,11/22/2022
3634,11/27/2022
3634,11/28/2022
3635,11/1/2022
3635,11/20/2022
3635,12/18/2022
3637,11/20/2022
3637,11/22/2022
3637,12/30/2022
3638,11/19/2022
3638,11/27/2022
3638,12/10/2022
3639,11/27/2022
3639,11/28/2022
3639,12/18/2022
3640,11/28/2022
3640,12/21/2022
3640,12/22/2022
3643,11/4/2022
3643,11/5/2022
3643,11/12/2022
3646,1/20/2023
3646,1/21/2023
3646,1/22/2023
3648,11/1/2022
3648,12/1/2022
3648,12/22/2022
3650,11/11/2022
3650,11/18/2022
3650,1/23/2023
3653,11/27/2022
3653,12/22/2022
3653,1/8/2023
3654,11/18/2022
3654,11/19/2022
3654,11/20/2022
3658,11/22/2022
3658,11/27/2022
3658,12/30/2022
3659,11/27/2022
3659,11/29/2022
3659,1/2/2023
3700,11/19/2022
3700,11/20/2022
3700,12/18/2022
3702,11/5/2022
3702,11/12/2022
3702,12/22/2022
3703,1/8/2023
3703,1/9/2023
3703,1/10/2023
3709,11/19/2022
3709,11/27/2022
3709,12/17/2022
3710,11/27/2022
3710,11/28/2022
3710,12/30/2022
3713,11/22/2022
3713,12/22/2022
3713,1/2/2023
3717,11/1/2022
3717,11/27/2022
3717,12/30/2022
3720,11/28/2022
3720,12/17/2022
3720,1/2/2023
3722,11/5/2022
3722,11/12/2022
3722,11/19/2022
3723,11/27/2022
3723,12/22/2022
3723,12/30/2022
3724,11/18/2022
3724,1/15/2023
3724,1/16/2023
3730,11/27/2022
3730,12/17/2022
3730,12/22/2022
3731,11/27/2022
3731,11/28/2022
3731,12/30/2022
3733,11/24/2022
3733,11/27/2022
3733,12/25/2022
3734,11/28/2022
3734,12/9/2022
3734,1/9/2023
3738,11/11/2022
3738,11/27/2022
3738,11/28/2022
3739,11/27/2022
3739,11/28/2022
3739,12/22/2022
3740,11/27/2022
3740,12/18/2022
3740,12/27/2022
3742,11/27/2022
3742,12/22/2022
3742,1/2/2023
3745,11/27/2022
3747,11/4/2022
3747,11/11/2022
3747,11/28/2022
3749,11/11/2022
3749,11/18/2022
3749,12/30/2022
3751,11/27/2022
3751,12/22/2022
3751,1/2/2023
3752,11/27/2022
3752,12/22/2022
3752,12/30/2022
3754,11/4/2022
3754,11/19/2022
3754,1/6/2023
3758,11/27/2022
3758,12/17/2022
3758,12/18/2022
3763,11/1/2022
3763,11/20/2022
3763,12/22/2022
3764,11/18/2022
3764,11/19/2022
3764,11/20/2022
3768,11/12/2022
3768,11/19/2022
3768,12/17/2022
3772,11/5/2022
3772,12/3/2022
3773,11/22/2022
3773,11/27/2022
3773,12/22/2022
3774,11/5/2022
3774,11/12/2022
3774,11/19/2022
3788,11/12/2022
3788,1/2/2023
3788,1/16/2023
3792,11/19/2022
3792,12/10/2022
3792,12/17/2022
3794,11/27/2022
3796,11/27/2022
3796,11/28/2022
3796,12/22/2022
3799,11/11/2022
3801,11/19/2022
3801,11/20/2022
3801,12/17/2022
3802,11/12/2022
3802,11/19/2022
3802,12/17/2022
3804,11/22/2022
3804,11/27/2022
3804,12/27/2022
3806,11/4/2022
3806,11/18/2022
3806,12/17/2022
3807,11/1/2022
3807,11/27/2022
3807,12/30/2022
3809,11/19/2022
3809,11/20/2022
3809,11/27/2022
3817,11/19/2022
3817,11/20/2022
3817,12/17/2022
3823,1/23/2023
3823,1/24/2023
3823,1/25/2023
3824,11/27/2022
3824,12/30/2022
3824,1/2/2023
3829,11/1/2022
3829,11/19/2022
3829,11/20/2022
3830,11/27/2022
3830,12/17/2022
3830,12/18/2022
3831,11/1/2022
3831,11/27/2022
3831,12/30/2022
3833,11/19/2022
3833,11/20/2022
3833,12/3/2022
3837,11/22/2022
3837,11/28/2022
3837,12/30/2022
3838,11/12/2022
3838,11/19/2022
3838,11/28/2022
3842,11/27/2022
3842,12/17/2022
3842,12/18/2022
3845,1/7/2023
3845,1/8/2023
3845,1/9/2023
3847,11/24/2022
3847,11/28/2022
3847,12/25/2022
3851,11/19/2022
3851,12/17/2022
3851,12/22/2022
3852,11/27/2022
3852,12/10/2022
3852,12/17/2022
3853,11/10/2022
3853,11/12/2022
3853,12/10/2022
3860,11/27/2022
3860,12/30/2022
3860,1/2/2023
3861,11/19/2022
3861,11/20/2022
3861,12/30/2022
3862,11/22/2022
3862,12/30/2022
3862,1/2/2023
3864,11/11/2022
3864,11/22/2022
3864,11/27/2022
3872,11/10/2022
3872,12/10/2022
3872,1/10/2023
3885,12/1/2022
3885,12/30/2022
3887,11/27/2022
3887,11/28/2022
3887,12/17/2022
3893,11/27/2022
3896,11/22/2022
3896,11/27/2022
3896,12/22/2022
3897,11/24/2022
3897,12/17/2022
3897,12/25/2022
3899,11/22/2022
3899,11/28/2022
3899,12/22/2022
3947,11/13/2022
3947,11/20/2022
3947,12/18/2022
4046,11/18/2022
4046,11/19/2022
4046,11/20/2022
4053,11/18/2022
4053,11/19/2022
4053,11/20/2022
4054,11/18/2022
4054,11/19/2022
4054,11/20/2022
4064,11/27/2022
4064,12/17/2022
4064,12/18/2022
4101,11/27/2022
4101,12/22/2022
4101,1/2/2023
4103,11/27/2022
4103,12/30/2022
4111,11/24/2022
4111,11/28/2022
4111,12/25/2022
4115,11/1/2022
4115,11/27/2022
4115,12/30/2022
4128,1/2/2023
4128,1/3/2023
4128,1/4/2023
4130,11/19/2022
4130,11/20/2022
4130,11/27/2022
4132,11/27/2022
4132,11/28/2022
4132,12/30/2022
4139,11/1/2022
4139,1/2/2023
4140,12/30/2022
4140,1/6/2023
4140,1/7/2023
4141,11/27/2022
4141,12/30/2022
4141,1/2/2023
4142,11/22/2022
4142,11/27/2022
4142,12/30/2022
4145,11/27/2022
4145,12/30/2022
4145,1/2/2023
4147,11/27/2022
4147,12/22/2022
4147,1/2/2023
4160,11/19/2022
4160,11/22/2022
4160,12/27/2022
4164,11/27/2022
4164,12/17/2022
4164,12/18/2022
4165,11/1/2022
4165,11/27/2022
4165,1/2/2023
4166,11/27/2022
4166,12/21/2022
4166,12/22/2022
4174,11/22/2022
4174,12/22/2022
4174,1/2/2023
4176,11/24/2022
4176,12/17/2022
4176,12/25/2022
4178,1/17/2023
4178,1/18/2023
4178,1/19/2023
4180,11/11/2022
4180,11/28/2022
4183,11/27/2022
4183,11/28/2022
4183,12/30/2022
4184,11/28/2022
4184,12/27/2022
4184,1/23/2023
4187,11/24/2022
4187,12/25/2022
4187,1/2/2023
4188,11/22/2022
4188,1/2/2023
4188,1/3/2023
4189,11/22/2022
4189,11/27/2022
4189,1/9/2023
4191,11/19/2022
4191,1/7/2023
4191,1/8/2023
4193,11/22/2022
4193,12/22/2022
4193,1/2/2023
4194,11/4/2022
4194,11/11/2022
4194,11/18/2022
4195,11/24/2022
4195,11/27/2022
4195,12/25/2022
4196,11/1/2022
4196,12/22/2022
4196,1/2/2023
4200,11/5/2022
4200,11/6/2022
4200,12/30/2022
4201,11/27/2022
4201,12/22/2022
4201,12/30/2022
4203,11/28/2022
4203,12/22/2022
4203,12/30/2022
4208,11/19/2022
4208,12/10/2022
4208,12/17/2022
4209,11/27/2022
4209,12/22/2022
4209,1/2/2023
4218,11/27/2022
4218,12/30/2022
4218,1/2/2023
4219,11/12/2022
4219,11/19/2022
4219,11/27/2022
4220,11/1/2022
4220,11/19/2022
4220,11/20/2022
4223,11/28/2022
4223,12/22/2022
4223,1/16/2023
4224,11/4/2022
4224,11/11/2022
4224,12/27/2022
4226,11/12/2022
4226,11/19/2022
4226,12/22/2022
4233,11/27/2022
4233,12/30/2022
4233,1/2/2023
4238,11/27/2022
4238,12/18/2022
4238,1/2/2023
4239,12/22/2022
4239,12/27/2022
4239,1/2/2023
4243,11/5/2022
4243,11/12/2022
4243,11/15/2022
4247,11/22/2022
4247,12/17/2022
4247,12/22/2022
4255,11/27/2022
4255,11/28/2022
4255,12/30/2022
4258,11/19/2022
4258,11/20/2022
4258,11/27/2022
4259,11/5/2022
4259,11/12/2022
4259,11/24/2022
4260,11/27/2022
4260,11/28/2022
4260,1/2/2023
4264,11/27/2022
4264,11/28/2022
4264,12/30/2022
4274,11/27/2022
4274,11/28/2022
4274,12/30/2022
4275,11/27/2022
4275,11/28/2022
4275,12/27/2022
4277,11/18/2022
4277,11/19/2022
4277,12/22/2022
4281,11/27/2022
4281,11/28/2022
4281,12/20/2022
4283,12/3/2022
4283,12/10/2022
4283,12/17/2022
4286,11/20/2022
4286,12/17/2022
4286,1/2/2023
4288,11/6/2022
4288,11/13/2022
4288,11/20/2022
4309,11/27/2022
4309,11/28/2022
4309,12/30/2022
4318,11/27/2022
4318,11/28/2022
4318,1/16/2023
4324,11/27/2022
4324,12/22/2022
4324,1/2/2023
4330,11/11/2022
4330,12/18/2022
4330,1/16/2023
4332,11/27/2022
4332,11/28/2022
4332,12/27/2022
4335,11/22/2022
4335,12/22/2022
4335,12/30/2022
4336,12/2/2022
4336,12/9/2022
4336,12/16/2022
4339,11/20/2022
4339,12/17/2022
4339,12/18/2022
4348,11/27/2022
4348,12/17/2022
4348,12/18/2022
4350,11/11/2022
4350,11/28/2022
4350,12/17/2022
4354,11/19/2022
4354,11/20/2022
4354,12/18/2022
4355,12/3/2022
4355,12/10/2022
4355,12/17/2022
4356,11/1/2022
4356,1/2/2023
4356,1/16/2023
4366,11/27/2022
4366,12/30/2022
4366,1/11/2023
4368,11/27/2022
4368,11/28/2022
4368,1/16/2023
4371,11/27/2022
4371,12/27/2022
4371,1/2/2023
4372,12/16/2022
4372,12/17/2022
4372,12/22/2022
4373,12/2/2022
4373,12/3/2022
4373,12/30/2022
4374,11/20/2022
4374,11/27/2022
4374,12/30/2022
4375,1/22/2023
4375,1/23/2023
4375,1/24/2023
4378,11/27/2022
4378,11/28/2022
4378,12/22/2022
4381,11/4/2022
4381,11/18/2022
4381,11/19/2022
4387,11/4/2022
4387,11/11/2022
4387,11/22/2022
4388,11/7/2022
4388,12/3/2022
4388,12/4/2022
4390,12/16/2022
4390,1/9/2023
4390,1/10/2023
4392,11/27/2022
4392,11/28/2022
4392,1/2/2023
4393,11/19/2022
4393,11/27/2022
4393,11/28/2022
4394,11/27/2022
4394,11/28/2022
4394,12/22/2022
4399,11/12/2022
4399,11/19/2022
4399,12/10/2022
4404,11/27/2022
4404,12/22/2022
4404,12/27/2022
4405,11/19/2022
4405,11/20/2022
4407,11/28/2022
4407,12/27/2022
4407,1/2/2023
4410,11/13/2022
4410,11/20/2022
4410,11/27/2022
4412,11/4/2022
4412,11/18/2022
4412,12/2/2022
4413,1/14/2023
4413,1/15/2023
4413,1/22/2023
4414,11/5/2022
4414,11/12/2022
4414,11/19/2022
4417,11/27/2022
4417,11/28/2022
4417,1/2/2023
4421,11/19/2022
4421,11/27/2022
4421,1/11/2023
4423,11/5/2022
4423,11/12/2022
4423,11/19/2022
4425,11/27/2022
4425,1/2/2023
4425,1/6/2023
4427,11/12/2022
4427,11/19/2022
4427,11/20/2022
4431,11/19/2022
4431,12/17/2022
4431,1/7/2023
4432,11/19/2022
4432,11/20/2022
4432,12/18/2022
4434,11/27/2022
4434,12/30/2022
4434,1/2/2023
4436,11/28/2022
4436,12/17/2022
4436,12/18/2022
4438,11/27/2022
4438,11/28/2022
4438,12/19/2022
4441,11/11/2022
4441,11/27/2022
4441,12/30/2022
4450,11/11/2022
4450,11/18/2022
4450,11/27/2022
4451,11/27/2022
4451,12/11/2022
4451,12/18/2022
4452,11/20/2022
4452,11/21/2022
4452,11/22/2022
4457,11/4/2022
4457,11/11/2022
4457,11/18/2022
4460,11/12/2022
4460,11/19/2022
4460,11/20/2022
4468,11/27/2022
4468,11/28/2022
4468,1/2/2023
4469,12/17/2022
4469,12/18/2022
4469,1/2/2023
4471,11/27/2022
4471,12/3/2022
4471,1/2/2023
4472,11/28/2022
4473,11/1/2022
4473,12/30/2022
4473,1/2/2023
4474,11/22/2022
4474,11/27/2022
4474,12/22/2022
4475,11/20/2022
4475,12/17/2022
4475,12/18/2022
4478,11/19/2022
4478,11/20/2022
4478,11/27/2022
4482,11/28/2022
4482,12/30/2022
4482,1/6/2023
4487,11/28/2022
4487,12/10/2022
4487,12/17/2022
4490,11/27/2022
4490,11/28/2022
4490,1/2/2023
4497,11/27/2022
4497,12/18/2022
4497,12/30/2022
4504,11/1/2022
4504,12/1/2022
4504,1/9/2023
4508,11/27/2022
4508,12/30/2022
4508,1/2/2023
4509,11/12/2022
4509,11/19/2022
4509,11/27/2022
4511,11/19/2022
4511,11/20/2022
4511,12/27/2022
4514,11/20/2022
4514,11/28/2022
4514,12/18/2022
4516,1/15/2023
4516,1/16/2023
4516,1/17/2023
4517,1/9/2023
4517,1/10/2023
4517,1/11/2023
4519,12/17/2022
4519,12/18/2022
4519,12/30/2022
4524,11/27/2022
4524,11/28/2022
4524,12/22/2022
4528,11/20/2022
4528,11/28/2022
4528,12/30/2022
4530,11/27/2022
4530,11/28/2022
4530,11/29/2022
4540,11/12/2022
4540,11/19/2022
4540,12/30/2022
4545,1/2/2023
4545,1/3/2023
4545,1/4/2023
4553,11/6/2022
4553,11/27/2022
4553,1/22/2023
4554,11/24/2022
4554,12/25/2022
4557,11/22/2022
4557,11/28/2022
4557,12/30/2022
4560,11/27/2022
4560,11/28/2022
4560,1/2/2023
4561,11/27/2022
4561,12/27/2022
4561,12/30/2022
4563,11/27/2022
4563,12/22/2022
4563,12/30/2022
4564,11/27/2022
4564,11/28/2022
4564,12/17/2022
4565,1/9/2023
4565,1/10/2023
4565,1/11/2023
4568,11/18/2022
4568,11/24/2022
4568,12/25/2022
4570,11/20/2022
4570,12/17/2022
4570,12/18/2022
4577,11/27/2022
4577,12/30/2022
4577,1/2/2023
4579,11/19/2022
4579,11/21/2022
4579,11/22/2022
4581,11/28/2022
4581,12/17/2022
4581,12/18/2022
4582,11/22/2022
4582,12/22/2022
4582,1/16/2023
4585,11/1/2022
4585,11/28/2022
4585,1/2/2023
4586,11/19/2022
4586,11/20/2022
4586,12/18/2022
4588,11/18/2022
4588,11/19/2022
4588,11/28/2022
4590,11/20/2022
4590,11/28/2022
4590,12/18/2022
4593,11/19/2022
4593,11/20/2022
4593,12/22/2022
4594,11/22/2022
4594,11/27/2022
4594,12/22/2022
4599,11/27/2022
4599,12/17/2022
4599,12/18/2022
4607,11/22/2022
4607,11/27/2022
4607,12/22/2022
4611,11/20/2022
4611,12/18/2022
4611,12/30/2022
4612,11/24/2022
4612,11/27/2022
4612,11/28/2022
4615,11/1/2022
4615,11/5/2022
4615,11/19/2022
4623,11/28/2022
4623,12/27/2022
4623,12/30/2022
4635,11/19/2022
4635,12/3/2022
4635,12/17/2022
4638,11/20/2022
4638,12/17/2022
4638,12/18/2022
4639,11/27/2022
4639,12/17/2022
4639,12/18/2022
4641,11/20/2022
4641,11/28/2022
4641,12/18/2022
4643,11/27/2022
4643,12/17/2022
4643,12/22/2022
4644,11/27/2022
4644,12/17/2022
4644,12/18/2022
4654,11/22/2022
4654,12/27/2022
4654,12/30/2022
4660,11/11/2022
4660,11/18/2022
4660,11/28/2022
4667,11/27/2022
4667,1/2/2023
4667,1/16/2023
4669,11/27/2022
4669,12/22/2022
4669,1/2/2023
4672,11/27/2022
4672,1/8/2023
4672,1/9/2023
4673,11/19/2022
4673,11/27/2022
4673,12/3/2022
4676,11/27/2022
4676,12/30/2022
4676,1/2/2023
4677,11/5/2022
4677,11/12/2022
4677,11/27/2022
4678,11/5/2022
4678,11/12/2022
4678,12/17/2022
4679,11/29/2022
4679,12/17/2022
4679,12/18/2022
4682,11/19/2022
4682,11/20/2022
4682,12/17/2022
4686,11/1/2022
4686,12/30/2022
4686,1/9/2023
4689,11/4/2022
4689,11/11/2022
4689,11/19/2022
4691,11/27/2022
4691,1/2/2023
4691,1/3/2023
4692,11/5/2022
4692,11/27/2022
4692,12/30/2022
4695,11/4/2022
4695,11/11/2022
4695,11/28/2022
4697,11/19/2022
4697,11/20/2022
4697,12/17/2022
4700,11/19/2022
4700,1/14/2023
4700,1/16/2023
4706,11/22/2022
4706,12/17/2022
4706,12/18/2022
4756,11/20/2022
4756,12/18/2022
4756,1/9/2023
4757,1/21/2023
4757,1/22/2023
4757,1/23/2023
4762,11/22/2022
4762,12/22/2022
4762,12/30/2022
4826,11/22/2022
4826,12/22/2022
4826,1/2/2023
5007,12/30/2022
5007,1/21/2023
5007,1/22/2023
5008,1/13/2023
5008,1/14/2023
5008,1/15/2023
5012,11/27/2022
5012,12/17/2022
5012,12/18/2022
5013,11/6/2022
5013,11/28/2022
5013,1/16/2023
5021,11/20/2022
5021,11/21/2022
5021,1/2/2023
5025,11/19/2022
5025,11/20/2022
5025,12/17/2022
5027,11/19/2022
5027,11/28/2022
5027,12/22/2022
5029,11/5/2022
5029,11/12/2022
5029,11/19/2022
5034,11/27/2022
5034,12/30/2022
5034,1/6/2023
5037,11/11/2022
5040,12/16/2022
5040,12/17/2022
5040,12/18/2022
5041,11/19/2022
5041,12/17/2022
5041,12/22/2022
5046,11/22/2022
5046,12/18/2022
5046,12/22/2022
5051,12/30/2022
5051,1/2/2023
5051,1/9/2023
5054,11/27/2022
5054,11/28/2022
5054,12/30/2022
5057,12/2/2022
5057,12/9/2022
5057,12/30/2022
5058,11/27/2022
5058,12/17/2022
5058,12/18/2022
5059,11/5/2022
5059,11/19/2022
5059,11/20/2022
5060,11/3/2022
5060,11/10/2022
5060,11/17/2022
5062,11/12/2022
5062,1/7/2023
5062,1/8/2023
5063,11/27/2022
5063,11/28/2022
5063,12/22/2022
5065,11/27/2022
5065,11/28/2022
5065,12/30/2022
5072,11/28/2022
5072,12/27/2022
5072,12/30/2022
5077,11/8/2022
5077,12/29/2022
5077,1/27/2023
5078,12/18/2022
5078,12/30/2022
5078,1/16/2023
5079,11/5/2022
5079,11/27/2022
5079,12/17/2022
5080,11/22/2022
5080,12/30/2022
5080,1/2/2023
5081,12/30/2022
5081,1/11/2023
5081,1/12/2023
5082,11/27/2022
5082,11/28/2022
5082,12/27/2022
5087,11/27/2022
5087,12/22/2022
5087,12/30/2022
5088,11/22/2022
5088,11/24/2022
5088,12/22/2022
5090,11/13/2022
5090,12/10/2022
5090,12/18/2022
5093,11/5/2022
5093,12/10/2022
5093,12/30/2022
5096,11/1/2022
5096,11/22/2022
5096,11/28/2022
5097,12/10/2022
5097,12/17/2022
5097,12/18/2022
5099,11/27/2022
5099,12/17/2022
5099,12/18/2022
5100,11/19/2022
5100,11/20/2022
5100,12/17/2022
5104,11/22/2022
5104,12/21/2022
5104,12/22/2022
5106,11/27/2022
5106,12/30/2022
5106,1/2/2023
5108,1/9/2023
5108,1/10/2023
5108,1/16/2023
5109,11/24/2022
5109,12/22/2022
5109,12/30/2022
5113,11/5/2022
5113,11/12/2022
5113,11/28/2022
5115,11/5/2022
5115,12/3/2022
5115,12/18/2022
5117,11/19/2022
5117,11/20/2022
5117,12/17/2022
5122,11/22/2022
5122,12/21/2022
5122,12/22/2022
5123,11/20/2022
5123,11/28/2022
5123,12/11/2022
5125,11/19/2022
5125,11/20/2022
5125,11/21/2022
5127,12/11/2022
5127,12/17/2022
5127,12/18/2022
5131,11/27/2022
5131,11/28/2022
5131,12/17/2022
5132,12/10/2022
5132,1/7/2023
5132,1/9/2023
5135,11/6/2022
5135,11/28/2022
5135,1/16/2023
5136,11/5/2022
5136,11/19/2022
5136,11/27/2022
5137,11/4/2022
5137,11/11/2022
5137,11/28/2022
5140,11/28/2022
5142,11/27/2022
5142,12/3/2022
5142,12/17/2022
5143,11/24/2022
5143,11/27/2022
5143,1/2/2023
5144,11/4/2022
5144,11/11/2022
5144,12/17/2022
5147,11/11/2022
5147,11/18/2022
5147,11/28/2022
5148,11/22/2022
5148,11/27/2022
5148,1/2/2023
5149,11/19/2022
5149,11/20/2022
5149,12/30/2022
5152,11/27/2022
5152,12/22/2022
5152,12/30/2022
5154,11/27/2022
5154,11/28/2022
5154,12/18/2022
5155,11/24/2022
5155,12/25/2022
5155,12/30/2022
5157,11/19/2022
5157,11/20/2022
5157,12/18/2022
5159,11/12/2022
5159,11/14/2022
5159,12/17/2022
5160,11/4/2022
5160,11/11/2022
5160,11/27/2022
5162,11/22/2022
5162,12/22/2022
5162,12/30/2022
5167,11/1/2022
5167,11/19/2022
5167,12/17/2022
5170,11/5/2022
5170,11/12/2022
5170,11/19/2022
5178,11/28/2022
5178,12/18/2022
5178,12/30/2022
5179,11/27/2022
5179,1/21/2023
5179,1/22/2023
5182,11/20/2022
5182,11/22/2022
5182,12/18/2022
5183,11/1/2022
5183,11/27/2022
5183,12/30/2022
5186,11/4/2022
5186,11/11/2022
5186,12/22/2022
5188,11/28/2022
5188,1/21/2023
5188,1/22/2023
5189,11/22/2022
5189,12/27/2022
5189,1/2/2023
5193,11/27/2022
5193,12/27/2022
5193,1/2/2023
5199,12/17/2022
5199,12/18/2022
5200,11/4/2022
5200,11/11/2022
5200,11/18/2022
5202,11/22/2022
5202,11/28/2022
5202,12/30/2022
5203,11/27/2022
5203,12/17/2022
5203,12/22/2022
5206,1/15/2023
5206,1/16/2023
5206,1/17/2023
5219,1/14/2023
5219,1/15/2023
5224,11/19/2022
5224,11/20/2022
5224,12/22/2022
5226,11/27/2022
5226,11/30/2022
5226,1/2/2023
5231,11/27/2022
5231,12/22/2022
5231,12/30/2022
5233,11/19/2022
5233,11/20/2022
5233,11/27/2022
5239,11/22/2022
5239,11/27/2022
5239,11/28/2022
5240,12/30/2022
5240,1/21/2023
5240,1/22/2023
5242,11/19/2022
5242,11/20/2022
5242,12/30/2022
5246,11/27/2022
5246,11/28/2022
5246,12/22/2022
5248,11/6/2022
5248,11/12/2022
5248,1/10/2023
5250,11/27/2022
5250,12/18/2022
5250,1/6/2023
5251,11/4/2022
5251,12/17/2022
5251,1/4/2023
5253,11/27/2022
5253,12/17/2022
5253,12/18/2022
5255,11/27/2022
5255,1/7/2023
5255,1/23/2023
5256,11/27/2022
5256,12/22/2022
5256,12/30/2022
5257,11/11/2022
5257,11/27/2022
5257,1/16/2023
5258,11/24/2022
5258,1/16/2023
5259,11/1/2022
5259,12/30/2022
5259,1/2/2023
5263,11/17/2022
5263,11/18/2022
5263,1/17/2023
5264,11/27/2022
5264,12/27/2022
5264,1/2/2023
5265,11/27/2022
5265,11/28/2022
5265,12/30/2022
5266,11/19/2022
5266,11/20/2022
5266,11/27/2022
5269,11/20/2022
5269,11/21/2022
5269,11/22/2022
5274,11/4/2022
5274,11/11/2022
5274,12/18/2022
5278,11/5/2022
5278,12/3/2022
5278,1/7/2023
5282,12/3/2022
5282,12/17/2022
5282,12/18/2022
5285,12/3/2022
5285,12/10/2022
5285,12/17/2022
5287,11/5/2022
5287,11/12/2022
5287,11/19/2022
5288,11/19/2022
5288,11/20/2022
5288,12/18/2022
5290,11/6/2022
5290,11/20/2022
5290,12/18/2022
5291,11/22/2022
5291,12/22/2022
5291,1/2/2023
5293,11/27/2022
5293,11/28/2022
5293,12/30/2022
5296,11/11/2022
5296,11/18/2022
5296,12/10/2022
5297,12/17/2022
5297,12/18/2022
5299,11/27/2022
5299,12/27/2022
5299,1/2/2023
5301,11/4/2022
5301,11/11/2022
5301,11/28/2022
5304,11/20/2022
5304,11/22/2022
5304,12/22/2022
5307,11/20/2022
5307,12/18/2022
5307,12/25/2022
5308,11/20/2022
5308,12/17/2022
5308,12/18/2022
5311,11/19/2022
5311,11/20/2022
5311,11/27/2022
5313,11/19/2022
5313,12/17/2022
5313,12/30/2022
5314,11/21/2022
5314,11/22/2022
5314,12/22/2022
5316,11/27/2022
5316,12/17/2022
5316,12/18/2022
5317,11/4/2022
5317,11/11/2022
5317,11/18/2022
5319,11/27/2022
5319,12/3/2022
5319,12/17/2022
5321,11/11/2022
5321,11/12/2022
5321,1/2/2023
5323,11/19/2022
5323,11/20/2022
5326,11/19/2022
5326,11/20/2022
5326,11/22/2022
5328,11/27/2022
5328,12/30/2022
5328,1/2/2023
5331,11/27/2022
5331,11/28/2022
5331,12/30/2022
5334,11/22/2022
5334,12/22/2022
5334,12/27/2022
5337,11/12/2022
5337,11/24/2022
5337,12/22/2022
5338,11/12/2022
5338,11/13/2022
5338,12/10/2022
5342,11/12/2022
5342,11/19/2022
5342,11/27/2022
5343,11/20/2022
5343,11/27/2022
5343,12/18/2022
5345,11/19/2022
5345,11/20/2022
5345,12/18/2022
5347,12/30/2022
5347,1/6/2023
5353,11/22/2022
5353,12/22/2022
5353,12/30/2022
5356,12/16/2022
5356,12/17/2022
5356,12/30/2022
5358,11/27/2022
5358,11/28/2022
5358,1/2/2023
5364,11/19/2022
5364,11/20/2022
5364,12/16/2022
5366,11/19/2022
5366,11/20/2022
5366,11/22/2022
5367,1/23/2023
5367,1/24/2023
5367,1/25/2023
5368,12/16/2022
5368,12/17/2022
5368,12/18/2022
5369,11/27/2022
5369,11/28/2022
5369,12/30/2022
5370,11/24/2022
5370,12/25/2022
5370,1/2/2023
5374,11/4/2022
5374,11/11/2022
5374,11/12/2022
5379,11/19/2022
5379,11/28/2022
5379,12/17/2022
5381,11/27/2022
5381,12/17/2022
5381,12/18/2022
5384,12/11/2022
5384,12/17/2022
5384,12/18/2022
5386,11/27/2022
5386,12/17/2022
5386,12/18/2022
5387,11/11/2022
5387,12/27/2022
5387,1/2/2023
5388,11/28/2022
5388,12/17/2022
5388,12/18/2022
5393,11/27/2022
5393,11/28/2022
5393,1/2/2023
5402,11/27/2022
5402,12/30/2022
5402,1/16/2023
5403,11/19/2022
5403,11/27/2022
5403,11/28/2022
5409,11/12/2022
5409,11/19/2022
5409,11/27/2022
5411,11/3/2022
5411,11/10/2022
5411,11/22/2022
5416,11/12/2022
5416,11/19/2022
5416,12/4/2022
5417,11/28/2022
5417,1/2/2023
5420,11/27/2022
5421,11/20/2022
5421,12/18/2022
5421,1/8/2023
5422,11/19/2022
5422,11/20/2022
5422,12/17/2022
5423,11/27/2022
5423,1/2/2023
5423,1/4/2023
